gene_id,gene_name,log2 fold change (MLE): group rrf3 YA vs N2 YA,Benjamini-Hochberg adjusted p-values,N2_YA_rep1.robustRPKM,N2_YA_rep2.robustRPKM,N2_YA_rep3.robustRPKM,rrf3_YA_rep1.robustRPKM,rrf3_YA_rep2.robustRPKM,rrf3_YA_rep3.robustRPKM,Input,Suggested Match,History
WBGene00019689,K12H6.9,3.32982050870185,9.96630616772336e-21,1.92192070121233,2.18069073705408,3.20843934471144,21.5871178622322,25.7488379609552,26.637207908724,WBGene00019689,WBGene00019689,History: N.A.
WBGene00022649,ZK84.1,-1.7055609464358,1.03903463380397e-20,11.7635193688405,12.3586812316937,10.9878877101977,3.20732319230358,2.83966074810086,4.78520077470107,WBGene00022649,WBGene00022649,History: N.A.
WBGene00004510,rrf-3,-0.950089865237906,1.17508732844723e-20,17.2103770776813,15.9208367002313,15.4518956692924,8.84794604479005,8.12799117428034,8.13828995144476,WBGene00004510,WBGene00004510,History: Renamed on 2016-06-06
WBGene00013449,Y67A6A.1,1.25137798556135,1.22396817343693e-20,40.5371557295694,52.5658673193685,51.2653031250218,113.823024644046,123.017555246073,106.8540953193,WBGene00013449,WBGene00013449,History: N.A.
WBGene00003816,asns-1,-1.81821410163059,1.74932913185876e-20,15.1654588664476,18.8915323345629,16.6891036201624,3.27122189496471,4.54453282603263,6.71329912404104,WBGene00003816,WBGene00003816,History: Renamed on 2010-01-29; Renamed on 2010-05-28
WBGene00013474,Y69E1A.2,-0.793373660628736,2.01201162313598e-20,196.316475597653,202.689676384902,209.690636119288,107.004575027281,118.494485538036,126.060486425137,WBGene00013474,WBGene00013474,History: N.A.
WBGene00016274,C30G12.2,-0.931290945747983,2.68731078178034e-20,214.009633152999,227.413899340794,242.076726669821,102.313543514624,126.430899863112,130.134984535279,WBGene00016274,WBGene00016274,History: N.A.
WBGene00044109,K02E11.10,-2.33284879196147,2.98135749878134e-20,12.0658102203899,12.7733609490547,14.5304043475544,1.8010962904041,2.47883608692689,3.66993685447577,WBGene00044109,WBGene00044109,History: N.A.
WBGene00003424,msp-3,-0.899581507857334,3.0915647609477e-20,221.165235428928,239.549727637218,231.772552099087,115.98810970702,123.220622502341,132.534657969884,WBGene00003424,WBGene00003424,History: N.A.
WBGene00013847,cls-3,1.46427610865181,3.1918699971647204e-20,3.60582718139993,3.16962663218599,3.31350804529704,9.50676961837159,9.48689376527067,8.82380594131145,WBGene00013847,WBGene00013847,History: N.A.
WBGene00009550,F38H4.6,1.65434543509791,3.4824639254506604e-20,12.0831706562979,14.4365815859991,15.4279110167536,40.4805159207036,45.7716860934346,46.0843277032016,WBGene00009550,WBGene00009550,History: N.A.
WBGene00007049,tag-191,1.74825979909915,3.94876257936008e-20,6.66418156687182,6.52065866139076,7.21117326577247,20.3713000584278,21.513408037165,26.8428782650417,WBGene00007049,WBGene00007049,History: N.A.
WBGene00000606,col-17,-2.10878232477216,4.39180390666062e-20,16.9417573329331,25.2963226216364,27.4472810591193,4.06076167570014,4.93501370870819,7.32612801421858,WBGene00000606,WBGene00000606,History: N.A.
WBGene00013701,Y106G6D.4,1.82741747899424,7.56823915148042e-20,3.85453822384564,4.42116034427233,4.18167709797167,13.2766382080686,14.7415356780212,16.2857123081116,WBGene00013701,WBGene00013701,History: N.A.
WBGene00000752,col-179,0.701930169366761,8.32230553491973e-20,243.518919958934,241.952971841968,234.74090946415,368.826348892473,387.781432706941,415.291682588671,WBGene00000752,WBGene00000752,History: N.A.
WBGene00000673,col-98,0.745257486774776,8.61715038949662e-20,261.186560401771,221.164268741364,234.055526541535,410.508168961824,401.806994954925,388.427945528508,WBGene00000673,WBGene00000673,History: N.A.
WBGene00007344,C05E7.2,-1.80377805245151,8.62039565005363e-20,30.4295275716145,41.6885464897785,36.1610284792435,7.06208729869117,10.328898078024,13.9051256212835,WBGene00007344,WBGene00007344,History: N.A.
WBGene00015913,C17F4.7,0.904849181038548,8.8398061105082e-20,1512.84252152934,1398.87692498726,1585.52239161914,2349.20886145951,3074.71071294018,2997.37666932481,WBGene00015913,WBGene00015913,History: N.A.
WBGene00022709,ZK354.8,-1.61446011172982,9.65903507075905e-20,15.9090239294038,17.8810646062855,15.8835950204588,4.63849042137573,5.33745912640811,6.34616557819504,WBGene00022709,WBGene00022709,History: N.A.
WBGene00003443,msp-50,-0.788034928922643,1.2274128106005e-19,400.922142805637,428.823451583488,424.878599327945,225.27828696904,242.467091950322,259.61002440489,WBGene00003443,WBGene00003443,History: N.A.
WBGene00007793,C28D4.5,-1.38010993752217,1.5025035277483e-19,27.5409761864263,29.6466114098904,31.4931903380475,11.0759921721191,9.97240195584654,13.1114413809915,WBGene00007793,WBGene00007793,History: N.A.
WBGene00012901,cnp-2,-1.3283738996448,1.7702760902714302e-19,26.4356776814619,34.9913532740523,27.8297195622302,9.48291519910169,12.5245512388017,13.6617237657338,WBGene00012901,WBGene00012901,History: N.A.
WBGene00018823,F54E2.1,1.07997237305684,1.7946125608256402e-19,51.383062170522,55.3514899578944,61.8450426970134,97.979076525543,123.998874646644,134.815680046733,WBGene00018823,WBGene00018823,History: N.A.
WBGene00004146,pqn-63,-2.25003513601581,1.8694533186290301e-19,10.4879522652367,12.5317027689374,10.3234862638913,1.46009468504967,2.38661272283262,3.28417480588571,WBGene00004146,WBGene00004146,History: N.A.
WBGene00021743,Y50D4B.4,1.27321369590667,2.54674990710866e-19,6.42423037307607,6.18284875731572,5.84793923662704,14.3439358008319,15.8524214799403,14.4059159575529,WBGene00021743,WBGene00021743,History: N.A.
WBGene00000677,col-103,0.733229420601334,2.79487149295366e-19,215.678672702291,199.839029755582,183.015136044115,338.866127947102,332.61004236929,323.255976948649,WBGene00000677,WBGene00000677,History: N.A.
WBGene00044896,K12C11.5,2.28184725315561,3.08922694421094e-19,6.9656521414166,4.93673139382384,5.02849948207502,22.8600683012828,28.5396661474849,31.1139036735555,WBGene00044896,WBGene00044896,History: N.A.
WBGene00014174,ZK970.8,1.48056781195179,3.2218633812542e-19,19.9466872775443,25.3165712503787,26.510796589171,62.7744732717765,63.6234595644568,74.3151557000987,WBGene00014174,WBGene00014174,History: N.A.
WBGene00007196,B0513.4,0.939775267671483,4.86269312304914e-19,83.2238808861347,89.1695621519731,83.7208421076164,170.965312480088,166.772020910233,153.078169615607,WBGene00007196,WBGene00007196,History: N.A.
WBGene00017648,ddo-3,0.857912103123159,4.86269312304914e-19,50.7442081934022,48.5483904979828,45.6924448575683,91.6903960898525,88.9132643749743,81.9336805356626,WBGene00017648,WBGene00017648,History: N.A.
WBGene00008486,ugt-44,-1.71987212974276,6.44271782332075e-19,13.5403009401757,13.2546856209915,16.6613449283432,3.54624136468617,5.65819306801645,4.0466685122791,WBGene00008486,WBGene00008486,History: N.A.
WBGene00270321,Y41C4A.32,3.16022724227565,8.29689131026664e-19,14.1195651515201,16.2447998856596,16.7616649402501,84.2435850362087,160.068545094705,177.121694963032,WBGene00270321,WBGene00270321,History: N.A.
WBGene00017542,F17E9.5,-0.842612590679234,9.77561426417779e-19,340.512108128383,333.267598804796,298.145302764809,168.624966904708,174.293508955459,199.533667790122,WBGene00017542,WBGene00017542,History: N.A.
WBGene00018134,F37A4.4,-1.27704094565357,1.06828757374813e-18,10.2652100990502,12.1222154897155,12.6724889752377,4.25967948629846,4.99759788700062,5.26350491350806,WBGene00018134,WBGene00018134,History: N.A.
WBGene00219707,linc-8,1.83359465666541,1.15006534208804e-18,6.72207088079205,7.25544674359514,8.32492389035362,33.0316704459689,23.6854011525345,22.5744240704086,WBGene00219707,WBGene00219707,History: N.A.
WBGene00015052,clec-52,-1.37326749432078,1.22000330056658e-18,28.4316073352908,31.624144442872,28.2761290253001,12.2424903268798,11.0980412148879,10.6515064712633,WBGene00015052,WBGene00015052,History: N.A.
WBGene00018605,F48E3.4,0.814446562228547,1.35894492010191e-18,65.2794999174893,58.0817855044377,60.9886485465227,108.258095041141,109.81988052955,106.09547504543,WBGene00018605,WBGene00018605,History: N.A.
WBGene00019561,K09C6.7,-1.52852854540822,1.71081136892882e-18,13.2579479482704,12.8190257601124,12.2291739104886,4.43493388561041,4.86673779888362,3.95409766395899,WBGene00019561,WBGene00019561,History: N.A.
WBGene00004094,ppw-2,-0.704253830201353,1.77185412255989e-18,68.2452869796702,66.6832194491122,64.2531713945938,38.9909480405228,40.9858572638082,42.3394461764313,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00004104,pqn-13,-2.61049439424361,1.77185412255989e-18,4.23762062836032,4.48979291707832,4.94074647924308,0.623714141333056,0.785289260554626,0.850702752441524,WBGene00004104,WBGene00004104,History: N.A.
WBGene00019409,K05F1.8,2.59822581876403,1.82278707290129e-18,6.44776235246463,6.1204897528388,7.95981733818782,43.9058454675431,37.7212871201097,42.8470783653081,WBGene00019409,WBGene00019409,History: N.A.
WBGene00020017,R12A1.3,-2.30017852892453,2.03221914573535e-18,9.11445363468469,11.1801471967126,10.6528764376122,1.79472383967248,2.37858181219789,2.14726194556956,WBGene00020017,WBGene00020017,History: N.A.
WBGene00011436,T04F3.1,-0.723806706435968,2.3304311048428697e-18,27.687557122115,31.2546073259648,28.4003399581682,16.9974097013175,17.2557176624283,18.6523468049964,WBGene00011436,WBGene00011436,History: N.A.
WBGene00077576,C15H11.13,2.39100575631308,2.33654223074886e-18,4.93064179894354,3.67562020482982,6.33953831480177,25.8575927852329,25.253677236173,27.5815130056874,WBGene00077576,WBGene00077576,History: N.A.
WBGene00010485,ant-1.3,-1.05532967197351,2.33934364200867e-18,73.2600088910598,77.2143204714131,74.4619398967638,30.5021567713705,36.28607677311,41.8177191253007,WBGene00010485,WBGene00010485,History: Renamed on 2014-03-03
WBGene00044724,R02E4.3,-2.33767550459868,2.38792768129133e-18,38.8958660046194,48.9688730824196,53.7372030144027,5.6459236046346,8.02945955273123,14.8712909438602,WBGene00044724,WBGene00044724,History: N.A.
WBGene00010900,M28.9,-1.15068540414173,2.398976589282e-18,20.3710954798145,20.506985511723,20.3842801081575,7.63978570128086,9.48307109159532,10.5940287621769,WBGene00010900,WBGene00010900,History: N.A.
WBGene00008201,C49C3.11,3.58935317433581,2.6209192192727298e-18,0.652037013714196,0.526100032281169,1.74160876268341,13.7237185855728,11.3327141001821,10.3670023080909,WBGene00008201,WBGene00008201,History: N.A.
WBGene00012814,Y43F8B.3,-2.01689140819672,2.7115955851736002e-18,3.17628736820533,4.03078815395061,3.47948529691389,0.621623296691997,0.758315775791725,1.29611669812094,WBGene00012814,WBGene00012814,History: N.A.
WBGene00014562,Y17D7B.7,1.76448408826036,3.13149827892738e-18,11.4764938423686,14.1470371981026,16.0568729063444,48.3101936022183,47.5273063530407,45.8841318126575,WBGene00014562,WBGene00014562,History: N.A.
WBGene00018292,F41E6.11,-2.13932115344996,3.16302135513153e-18,16.6308489715727,18.9529684950657,19.8982300609723,2.28185799740572,4.53628503505979,5.9952644687897,WBGene00018292,WBGene00018292,History: N.A.
WBGene00077548,F21C3.7,1.716777973787,4.09409213390485e-18,11.2993874559123,13.468265211325,13.7186245790737,36.0892744941547,45.2289219352771,45.558081780397,WBGene00077548,WBGene00077548,History: N.A.
WBGene00010987,R03C1.1,-2.16819531588976,5.034584146198969e-18,9.82636403840448,13.0168772859596,11.3324388874161,1.66215794069761,2.83228674710249,3.22162286575794,WBGene00010987,WBGene00010987,History: N.A.
WBGene00010510,ent-3,-1.41844135911602,6.97033558627819e-18,12.4036457754673,13.5071159763576,13.0755640519296,4.00183487334377,4.9903073133084,5.68804470341926,WBGene00010510,WBGene00010510,History: N.A.
WBGene00017691,ilys-5,0.677770918605722,7.89322326444664e-18,411.917710817266,396.349639455953,408.24064513939,592.612432085264,697.368287808615,656.337400129475,WBGene00017691,WBGene00017691,History: N.A.
WBGene00022634,ZC581.7,1.17780951958378,8.55041569068773e-18,16.5898389809758,15.3308123850458,15.5138479059959,31.2920114105694,37.3247108032325,38.8950995289744,WBGene00022634,WBGene00022634,History: N.A.
WBGene00007248,catp-4,-0.872118057147474,9.65013985406614e-18,31.0597426168069,31.6921183615674,31.4553149099016,15.550967725514,17.2422791506026,18.7821146122995,WBGene00007248,WBGene00007248,History: N.A.
WBGene00004906,snf-7,1.76523579128247,9.70129813545243e-18,2.34367310497543,2.83651035965085,3.13000759975245,8.34787464751838,8.87099390939461,11.1298739725387,WBGene00004906,WBGene00004906,History: N.A.
WBGene00003467,msp-81,-0.791796271459327,1.3721213813387901e-17,394.003103751943,394.441221713489,437.428143721322,216.082074181173,238.04695755409,254.828309924313,WBGene00003467,WBGene00003467,History: N.A.
WBGene00011322,irld-14,1.3344534958413,1.3734568054775601e-17,15.7792957318836,18.4135011298409,18.9088951377056,38.5319791056466,46.2122897196315,49.5160768136448,WBGene00011322,WBGene00011322,History: N.A.
WBGene00003431,msp-33,-0.790648264992335,1.4055725092044e-17,355.52183219572,371.537229877902,398.754687765076,199.780727623556,218.474207710754,233.369293500324,WBGene00003431,WBGene00003431,History: N.A.
WBGene00017384,F11G11.4,1.04750016861699,1.62633520597707e-17,37.2960882127325,37.2721971060776,38.6648603268104,76.0999642134808,80.7402032677705,77.3118838157656,WBGene00017384,WBGene00017384,History: N.A.
WBGene00008652,F10D11.6,-1.44603340435975,1.83419206186425e-17,10.4440734950932,12.0538908782674,12.7362093839137,3.39929611828433,4.33187704387859,5.29338400255409,WBGene00008652,WBGene00008652,History: N.A.
WBGene00019511,K08A2.1,1.06436113971919,1.9529185934621202e-17,29.6853043286189,21.7743349437413,23.5757103877415,48.4639719610871,54.2413993406172,54.3025167645683,WBGene00019511,WBGene00019511,History: N.A.
WBGene00013956,ZK265.3,-0.849380782662087,2.0379193407373705e-17,86.3322508049688,90.3210873642676,99.6520889423914,48.7275055879787,52.7004224430415,52.0840620988267,WBGene00013956,WBGene00013956,History: N.A.
WBGene00003426,msp-19,-1.16501068474411,2.0438377087148402e-17,101.051184001981,109.686676314551,107.635668032225,39.0672064404854,51.630666154839,51.9024692889755,WBGene00003426,WBGene00003426,History: N.A.
WBGene00044554,F41E6.15,1.34600725431921,2.1299689391617e-17,30.608695509377,27.4944979918951,25.7770738049293,78.2064230414939,66.0374146452594,68.5366340749674,WBGene00044554,WBGene00044554,History: N.A.
WBGene00012782,Y43C5A.2,0.879786710677085,2.16465250992519e-17,44.7775067548905,46.1066594446747,48.0801488729542,74.889541303622,90.1627717365387,90.9605281313661,WBGene00012782,WBGene00012782,History: N.A.
WBGene00016054,C24D10.2,0.972130228942696,2.30685289148349e-17,56.6655848535302,56.8048439498546,64.0475487811083,109.53624767027,112.41501100017,126.808245654025,WBGene00016054,WBGene00016054,History: N.A.
WBGene00013771,Y113G7C.1,-0.957801975649435,2.58997454632433e-17,15.404269009636,15.8965469219308,15.6317781749652,7.12056461245936,8.21308196373555,8.89722014999039,WBGene00013771,WBGene00013771,History: N.A.
WBGene00006929,vit-5,-0.738688272286472,2.5928062347330505e-17,818.58879628822,691.709678674906,685.577418019983,417.053077692827,472.224552241654,426.693064921451,WBGene00006929,WBGene00006929,History: N.A.
WBGene00017559,mpz-3,1.30535909378072,2.61464493200796e-17,14.4703618012474,15.6754391088331,14.9285902251784,31.5844421940429,38.8120039490364,41.2601495369633,WBGene00017559,WBGene00017559,History: N.A.
WBGene00003860,oig-2,10.6112534301419,3.13680434407727e-17,0.0,0.0,0.0,76.4831993386861,80.8854516251431,76.7061201769739,WBGene00003860,WBGene00003860,History: N.A.
WBGene00022834,ZK973.8,1.24181462611503,3.13680434407727e-17,9.93204054213174,10.9636624174365,11.2650216332092,24.3737133071331,27.0337919470038,24.7046703515315,WBGene00022834,WBGene00022834,History: N.A.
WBGene00044127,BE10.5,2.19455110938619,3.13680434407727e-17,6.65636642857378,8.95121626352674,6.82011621931093,27.1417953799357,38.0875132086544,37.649886452479,WBGene00044127,WBGene00044127,History: N.A.
WBGene00235359,F56D6.22,1.67052413898924,3.33925000199062e-17,17.8735765211703,15.8511121333286,21.4598484486939,61.3683976421341,58.3215046007521,56.0880157768095,WBGene00235359,WBGene00235359,History: N.A.
WBGene00004904,snf-5,-0.847751590842841,3.9105580527235e-17,45.3796435722882,44.7865774210118,44.5412219775845,22.1373187992526,26.2007366773149,26.6563169688415,WBGene00004904,WBGene00004904,History: N.A.
WBGene00012253,clec-50,0.698989687541841,4.18022372744898e-17,135.623201588863,123.544988371873,125.421446294708,202.239326843347,218.830736042479,203.296702002371,WBGene00012253,WBGene00012253,History: N.A.
WBGene00004397,rol-6,-1.9268363450692,4.8039578041364704e-17,12.4536828942388,14.4444741251355,14.5954851191795,2.80841045282082,4.38055483746444,3.81496872329526,WBGene00004397,WBGene00004397,History: N.A.
WBGene00007209,BE10.1,1.28445552315085,4.96497117426609e-17,14.750874725054,13.5248102655816,15.6247646454723,30.0853442830326,37.1802482085408,39.9767336922081,WBGene00007209,WBGene00007209,History: N.A.
WBGene00011909,T22A3.6,1.7382322173995,5.65981172983254e-17,3.07554884488558,3.44656291774957,3.84664800078582,11.5633216775906,11.4828195762725,11.5814380135932,WBGene00011909,WBGene00011909,"History: Split into T22A3.12(WBGene00206474). History of WBGene00011909: Split into ""WBGene00206474"" on 2011-04-11"
WBGene00012115,T28B8.4,-1.63314866516443,6.16103199773731e-17,3.36905391885373,3.85960194327723,3.51080344665526,1.15614138535223,0.972393407515381,1.34068125153263,WBGene00012115,WBGene00012115,History: N.A.
WBGene00012605,Y38F1A.1,1.00413151642448,6.84874509257428e-17,30.2392835403486,28.9209320364031,33.8199324970518,57.3151561404099,62.3237140230739,67.1879776447832,WBGene00012605,WBGene00012605,History: N.A.
WBGene00009846,F48F5.2,-1.55441700507365,6.88421412686657e-17,5.19725418916705,5.02735813416572,4.77757439139816,1.41517192160957,1.89329613058079,1.82860690110772,WBGene00009846,WBGene00009846,History: N.A.
WBGene00006650,tts-1,1.39110368859414,6.92025893103239e-17,20.0970463197446,23.0599781378713,27.923478890064,73.210092154741,49.9195518583894,63.2176869224042,WBGene00006650,WBGene00006650,History: N.A.
