# Table S8. mRNAs significantly upregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,predicted_piRNA_targets,CLASH_counts,Input,Suggested Match,History
R05D7.2,R05D7.2,12.1445063822562,55.0058,0.0007131317525189,14.0,2.0,R05D7.2,WBGene00011027,Public name for WBGene00011027. History: N.A.
Y65B4BR.6,grl-16,2.69156068735575,54.9688,0.0177261547037394,8.0,2.0,Y65B4BR.6,WBGene00001725,Sequence name for WBGene00001725(grl-16). History: N.A.
ZK783.6,ZK783.6,5.81521190870727,54.8841,0.001853663867507,6.0,1.0,ZK783.6,WBGene00044448,Public name for WBGene00044448. History: N.A.
K10D6.3,K10D6.3,3.23016899657139,54.7852,0.0010951263273111,7.0,0.0,K10D6.3,WBGene00010743,Public name for WBGene00010743. History: N.A.
ZC21.8,ZC21.8,6.66732218043309,54.7579,0.0003441160316879,10.0,2.0,ZC21.8,WBGene00022507,Public name for WBGene00022507. History: N.A.
R09E10.9,Pseudogene,2.96827968819758,54.6589,0.0056396450717808,,,R09E10.9,WBGene00011178,Public name for WBGene00011178. History: N.A.
T28C6.4,col-117,3.0637537137134,54.5945,0.0011681100423799,1.0,6.0,T28C6.4,WBGene00000691,Sequence name for WBGene00000691(col-117). History: N.A.
T28C6.6,col-3,3.0637537137134,54.5945,0.0011681100423799,1.0,6.0,T28C6.6,WBGene00000594,Sequence name for WBGene00000594(col-3). History: N.A.
Y54G2A.15,Y54G2A.15,29.9447862699672,54.4722,1.46700566763691e-05,7.0,3.0,Y54G2A.15,WBGene00021880,Public name for WBGene00021880. History: N.A.
K06H7.8,K06H7.8,35.3247692191594,54.2157,4.648034216179111e-09,12.0,2.0,K06H7.8,WBGene00019459,Public name for WBGene00019459. History: N.A.
D1081.12,D1081.12,38.8292103798839,54.1699,1.22315190497251e-06,4.0,0.0,D1081.12,WBGene00086554,Public name for WBGene00086554. History: N.A.
Y69A2AR.14,Y69A2AR.14,11.2911841761134,53.5127,0.0001747644126383,,,Y69A2AR.14,WBGene00022085,Public name for WBGene00022085. History: N.A.
Y69E1A.4,Y69E1A.4,18.1343212979836,53.4907,1.43824325427891e-05,12.0,0.0,Y69E1A.4,WBGene00013476,Public name for WBGene00013476. History: N.A.
C54G4.2,C54G4.2,23.6456997376649,53.419,5.61728450699996e-05,23.0,2.0,C54G4.2,WBGene00008312,Public name for WBGene00008312. History: N.A.
C09B9.4,C09B9.4,48.7721038768752,53.3601,2.09247898360877e-11,6.0,1.0,C09B9.4,WBGene00015629,Public name for WBGene00015629. History: N.A.
F46F5.2,Pseudogene,3.17303869624066,53.283,0.0134106450464505,,,F46F5.2,WBGene00018494,Public name for WBGene00018494. History: N.A.
F34D10.8,F34D10.8,54.1739467591313,53.2613,1.61660945815172e-08,1.0,5.0,F34D10.8,WBGene00009377,Public name for WBGene00009377. History: N.A.
Y26D4A.12,Y26D4A.12,3.60190900706747,53.2568,0.0009196581784536,3.0,0.0,Y26D4A.12,WBGene00012509,Public name for WBGene00012509. History: N.A.
F11G11.4,F11G11.4,54.3242372964164,53.0688,1.71893509173536e-08,8.0,4.0,F11G11.4,WBGene00017384,Public name for WBGene00017384. History: N.A.
ZK354.8,ZK354.8,53.5499907024087,52.9105,2.46272153924038e-08,11.0,4.0,ZK354.8,WBGene00022709,Public name for WBGene00022709. History: N.A.
F10F2.6,Pseudogene,16.4560848754797,52.8841,3.99277759908747e-05,,,F10F2.6,WBGene00008658,Sequence name for WBGene00008658(clec-152). History: N.A.
Y47D7A.13,Y47D7A.13,2.80592150304639,52.7225,0.0009225168061262,5.0,0.0,Y47D7A.13,WBGene00021625,Public name for WBGene00021625. History: N.A.
F59A6.8,Pseudogene,10.1662728173687,52.5663,0.0101142058138607,,,F59A6.8,WBGene00003460,Sequence name for WBGene00003460(msp-71). History: N.A.
C17C3.9,C17C3.9,6.11268620098562,52.2871,0.0004420183168625,2.0,0.0,C17C3.9,WBGene00015892,Public name for WBGene00015892. History: N.A.
F56D6.13,F56D6.13,31.7719823684451,52.2498,7.25282094314473e-08,5.0,3.0,F56D6.13,WBGene00044475,Public name for WBGene00044475. History: N.A.
ZK1290.6,rnh-1.1,71.1403341585906,52.2026,7.73096684940277e-06,13.0,5.0,ZK1290.6,WBGene00022888,Sequence name for WBGene00022888(rnh-1.1). History: N.A.
C10G11.1,C10G11.1,3.27492735826468,52.0001,0.0082114134557276,6.0,0.0,C10G11.1,WBGene00015685,Public name for WBGene00015685. History: N.A.
C05D2.3,basl-1,61.6519993615115,51.917,7.347517577909131e-09,8.0,3.0,C05D2.3,WBGene00015467,Sequence name for WBGene00015467(basl-1). History: N.A.
Y41E3.18,Y41E3.18,20.9908710683007,51.8082,2.03685756956883e-05,28.0,1.0,Y41E3.18,WBGene00044003,Public name for WBGene00044003. History: N.A.
Y59H11AM.4,Y59H11AM.4,16.7064637087024,51.7503,1.79413262681078e-06,25.0,0.0,Y59H11AM.4,WBGene00022008,Public name for WBGene00022008. History: N.A.
D2062.1,D2062.1,3.52784507113199,51.7453,0.0025880142502172,4.0,0.0,D2062.1,WBGene00017055,Public name for WBGene00017055. History: N.A.
B0285.11,Pseudogene,3.01063808221026,51.6658,0.0081638260685198,,,B0285.11,WBGene00014641,Public name for WBGene00014641. History: N.A.
F53C3.1,F53C3.1,32.6997456190566,51.6331,2.31001486774234e-07,10.0,2.0,F53C3.1,WBGene00018745,Public name for WBGene00018745. History: N.A.
Y116A8C.33,Y116A8C.33,44.9759651733861,51.5952,1.20455865887737e-07,28.0,4.0,Y116A8C.33,WBGene00013809,Public name for WBGene00013809. History: N.A.
H12D21.1,nspa-1,23.3441511812735,51.5264,0.0487478061893049,0.0,14.0,H12D21.1,WBGene00010377,Sequence name for WBGene00010377(nspa-1). History: N.A.
ZC412.7,nspa-3,23.3441511812735,51.5264,0.0487478061893049,0.0,14.0,ZC412.7,WBGene00013888,Sequence name for WBGene00013888(nspa-3). History: N.A.
F46F5.6,msrp-3,57.2594527166937,51.1752,7.13287329385532e-05,2.0,6.0,F46F5.6,WBGene00018497,Sequence name for WBGene00018497(msrp-3). History: N.A.
K07H8.5,K07H8.5,29.1882091573641,51.1341,3.72177727472785e-07,12.0,1.0,K07H8.5,WBGene00019506,Public name for WBGene00019506. History: N.A.
T02E1.6,T02E1.6,64.3218600639301,51.1105,4.98350769091374e-08,13.0,2.0,T02E1.6,WBGene00011378,Public name for WBGene00011378. History: N.A.
F36A4.2,F36A4.2,21.9398451093684,51.0602,4.12666607726548e-06,5.0,7.0,F36A4.2,WBGene00018081,Public name for WBGene00018081. History: N.A.
K04G2.4,K04G2.4,64.1852355292413,50.9433,1.68456733585838e-11,13.0,8.0,K04G2.4,WBGene00010563,Public name for WBGene00010563. History: N.A.
ZK354.6,ZK354.6,62.1912499863217,50.5166,1.4052007922307701e-09,12.0,1.0,ZK354.6,WBGene00022707,Public name for WBGene00022707. History: N.A.
ZK1010.5,ZK1010.5,86.6641648136088,50.432,3.1676012239273e-05,13.0,5.0,ZK1010.5,WBGene00014179,Public name for WBGene00014179. History: N.A.
F36D1.4,F36D1.4,20.6757658817396,50.3509,3.39776059980185e-06,0.0,0.0,F36D1.4,WBGene00009463,Public name for WBGene00009463. History: N.A.
F54H5.5,F54H5.5,36.4840180882193,50.3383,2.7196262695668e-06,8.0,1.0,F54H5.5,WBGene00018841,"Public name for WBGene00018841. History: Split into F54H5.14(WBGene00255600). History of WBGene00018841: Split into ""WBGene00255600"" on 2014-11-13"
C08G5.3,C08G5.3,5.65921702549506,50.2664,0.0009823024906054,,,C08G5.3,WBGene00015616,Public name for WBGene00015616. History: N.A.
Y53F4B.24,Y53F4B.24,7.58034986377989,50.2164,0.0011238684394642,11.0,0.0,Y53F4B.24,WBGene00013170,"Public name for WBGene00013170. History: Split into Y53F4B.62(WBGene00219491), Y53F4B.63(WBGene00219492). History of WBGene00013170: Split into ""WBGene00219491"" on 2012-05-18; Split into ""WBGene00219492"" on 2012-05-18"
F54F12.1,F54F12.1,65.0853571835975,49.9916,6.99872113752421e-05,55.0,2.0,F54F12.1,WBGene00010072,Public name for WBGene00010072. History: N.A.
C17C3.11,C17C3.11,3.27915915880569,49.9187,0.0020926658369806,2.0,1.0,C17C3.11,WBGene00015893,Public name for WBGene00015893. History: N.A.
C18H2.3,C18H2.3,9.89295811431075,49.816,0.0006264372004735,,,C18H2.3,WBGene00015990,Public name for WBGene00015990. History: N.A.
T02B11.9,T02B11.9,19.4731048095929,49.764,1.78608357955542e-07,3.0,0.0,T02B11.9,WBGene00044777,Public name for WBGene00044777. History: N.A.
C15A11.6,col-62,3.31927729892605,49.2209,0.0231744040807754,6.0,3.0,C15A11.6,WBGene00000638,Sequence name for WBGene00000638(col-62). History: N.A.
C44C10.1,col-180,2.54808791015779,48.9686,0.0061447371365538,5.0,5.0,C44C10.1,WBGene00000753,Sequence name for WBGene00000753(col-180). History: N.A.
Y51A2B.6,Y51A2B.6,11.6691466651812,48.753,0.0001915185822318,36.0,1.0,Y51A2B.6,WBGene00013070,"Public name for WBGene00013070. History: Split into Y51A2B.9(WBGene00050907). History of WBGene00013070: Split into ""WBGene00050907"" on 2007-09-27"
Y43F8A.2,Y43F8A.2,160.313508782608,48.6252,3.07038774842726e-07,19.0,8.0,Y43F8A.2,WBGene00012809,Public name for WBGene00012809. History: N.A.
ZK546.3,ZK546.3,28.5173709895456,48.6101,7.47882961195093e-05,,,ZK546.3,WBGene00022760,Public name for WBGene00022760. History: N.A.
F58E6.12,marc-1,9.67278947512996,48.4994,0.0002588365677502,9.0,0.0,F58E6.12,WBGene00077696,Sequence name for WBGene00077696(marc-1). History: N.A.
F37C4.8,F37C4.8,6.03601869358585,48.4763,0.0011377804508034,9.0,0.0,F37C4.8,WBGene00018148,Public name for WBGene00018148. History: N.A.
H06I04.5,H06I04.5,36.1892040375188,48.2626,4.91603242128337e-05,41.0,6.0,H06I04.5,WBGene00019169,Public name for WBGene00019169. History: N.A.
C17C3.5,C17C3.5,3.42861772599149,48.1714,0.0023409759245122,4.0,1.0,C17C3.5,WBGene00015890,Public name for WBGene00015890. History: N.A.
T02E1.7,T02E1.7,43.3579198352518,47.9738,1.13124680230679e-07,6.0,2.0,T02E1.7,WBGene00011379,Public name for WBGene00011379. History: N.A.
F18A12.1,nep-6,29.694655121458,47.8813,4.18281931378308e-07,39.0,4.0,F18A12.1,WBGene00017550,Sequence name for WBGene00017550(nep-6). History: N.A.
B0207.7,B0207.7,29.4417126063797,47.8615,0.0001598571799054,20.0,0.0,B0207.7,WBGene00015030,Public name for WBGene00015030. History: N.A.
WBTransposon00000057,Transposon,2.79308031309392,47.8435,0.0327492533007729,,,,,
F26F12.2,F26F12.2,3.32021785793958,47.8272,0.0047614937796073,14.0,0.0,F26F12.2,WBGene00017833,Public name for WBGene00017833. History: N.A.
T05C12.1,T05C12.1,69.1468531574151,47.736,1.11936882016078e-10,24.0,2.0,T05C12.1,WBGene00011466,Public name for WBGene00011466. History: N.A.
F46F5.9,msrp-4,19.183741640178,47.7109,9.04595526093166e-06,1.0,2.0,F46F5.9,WBGene00018500,Sequence name for WBGene00018500(msrp-4). History: N.A.
C52D10.9,skr-8,4.8126131193028,47.6668,0.0002556416912728,5.0,7.0,C52D10.9,WBGene00004814,Sequence name for WBGene00004814(skr-8). History: N.A.
C10G11.10,C10G11.10,5.5057297314673,47.4753,0.0010302316637582,6.0,0.0,C10G11.10,WBGene00015690,Public name for WBGene00015690. History: N.A.
T04A8.3,Pseudogene,17.9026402378906,47.2795,7.37056730169724e-06,,,T04A8.3,WBGene00011405,Sequence name for WBGene00011405(clec-155). History: N.A.
Y18H1A.1,ptp-5.3,54.352039340719,47.1306,9.97515899053265e-10,13.0,14.0,Y18H1A.1,WBGene00021207,Sequence name for WBGene00021207(ptp-5.3). History: N.A.
F10C1.3,F10C1.3,14.4301726565524,46.9164,0.0001005481279077,8.0,0.0,F10C1.3,WBGene00017325,Public name for WBGene00017325. History: N.A.
B0244.9,B0244.9,56.1945153373196,46.8279,1.3140637274214e-06,2.0,0.0,B0244.9,WBGene00015084,Public name for WBGene00015084. History: N.A.
F36F12.7,F36F12.7,9.75191587394152,46.6607,0.000100387536969,5.0,0.0,F36F12.7,WBGene00018098,Public name for WBGene00018098. History: N.A.
T25B9.4,T25B9.4,32.8055573714611,46.6189,3.39073165068842e-06,20.0,1.0,T25B9.4,WBGene00012010,Public name for WBGene00012010. History: N.A.
F58H1.6,F58H1.6,75.0153368422054,46.4747,6.17461384820826e-06,27.0,2.0,F58H1.6,WBGene00010289,Public name for WBGene00010289. History: N.A.
Y67D8B.5,Y67D8B.5,9.36341066174855,46.3834,7.64364211685701e-05,9.0,3.0,Y67D8B.5,WBGene00022064,Public name for WBGene00022064. History: N.A.
C50F7.3,C50F7.3,24.1266451102185,46.2966,2.71514256809058e-06,12.0,3.0,C50F7.3,WBGene00016843,Public name for WBGene00016843. History: N.A.
F21H7.2,F21H7.2,41.549855546487,46.2841,4.10137884296586e-09,24.0,5.0,F21H7.2,WBGene00009028,Public name for WBGene00009028. History: N.A.
T01E8.9,ubxn-5,35.5965649271979,46.1835,5.30630610310072e-07,8.0,4.0,T01E8.9,WBGene00011336,Sequence name for WBGene00011336(ubxn-5). History: N.A.
F02C9.4,irld-3,27.9851526832655,46.1118,1.29135564303013e-07,8.0,2.0,F02C9.4,WBGene00017175,Sequence name for WBGene00017175(irld-3). History: N.A.
Y46H3D.1,Y46H3D.1,2.50066838098322,46.01,0.0042956751906359,6.0,0.0,Y46H3D.1,WBGene00021608,Public name for WBGene00021608. History: N.A.
ZK1225.6,ssp-31,70.8883407478575,45.7424,3.58678910509116e-08,3.0,2.0,ZK1225.6,WBGene00006048,Sequence name for WBGene00006048(ssp-31). History: N.A.
ZK105.3,ZK105.3,20.7037051716356,45.6082,1.96648499539486e-06,27.0,0.0,ZK105.3,WBGene00022654,Public name for WBGene00022654. History: N.A.
C54D10.4,C54D10.4,36.6613098815639,45.5196,2.41821395518197e-06,12.0,2.0,C54D10.4,WBGene00008299,Public name for WBGene00008299. History: N.A.
T22B3.3,T22B3.3,20.3774847693464,45.516,4.34548525823738e-05,12.0,1.0,T22B3.3,WBGene00011911,Public name for WBGene00011911. History: N.A.
Y18H1A.15,Y18H1A.15,14.4002873715879,45.4418,6.79836265026329e-05,18.0,1.0,Y18H1A.15,WBGene00044434,Public name for WBGene00044434. History: N.A.
T09A12.1,T09A12.1,34.5540916894836,45.4279,2.08351571474652e-05,23.0,1.0,T09A12.1,WBGene00020372,Public name for WBGene00020372. History: N.A.
R05D3.5,R05D3.5,5.07615795960442,45.3655,0.003921282306486,2.0,1.0,R05D3.5,WBGene00019879,Public name for WBGene00019879. History: N.A.
ZK484.7,ZK484.7,49.2072718654188,45.1487,1.29668154494112e-07,14.0,0.0,ZK484.7,WBGene00022753,Public name for WBGene00022753. History: N.A.
F15H10.7,F15H10.7,19.4101000649471,45.0365,2.20710031927507e-06,20.0,1.0,F15H10.7,WBGene00008874,Public name for WBGene00008874. History: N.A.
F40F12.3,F40F12.3,28.2921796004225,44.9497,9.70600918165972e-05,4.0,0.0,F40F12.3,WBGene00009592,Public name for WBGene00009592. History: N.A.
F18C5.4,mpz-3,18.3806932884265,44.9368,8.85129363134066e-07,11.0,1.0,F18C5.4,WBGene00017559,Sequence name for WBGene00017559(mpz-3). History: N.A.
C25A6.1,C25A6.1,5.48338720267402,44.8719,0.0013109618258526,2.0,4.0,C25A6.1,WBGene00016081,Public name for WBGene00016081. History: N.A.
F44F1.3,clp-8,36.6048436980993,44.7877,5.72481641889811e-09,24.0,2.0,F44F1.3,WBGene00009695,Sequence name for WBGene00009695(clp-8). History: N.A.
C14A6.16,C14A6.16,2.43202552329736,44.7252,0.0052821328212682,,,C14A6.16,WBGene00206536,Public name for WBGene00206536. History: N.A.
T10B5.2,T10B5.2,13.8099663912195,44.7104,0.0004157437311611,,,T10B5.2,WBGene00020388,Public name for WBGene00020388. History: N.A.
Y54E2A.9,Y54E2A.9,58.2782248225618,44.6382,4.64992735712392e-08,2.0,11.0,Y54E2A.9,WBGene00013194,Public name for WBGene00013194. History: N.A.
Y51B9A.7,Y51B9A.7,2.84375969776414,44.5787,0.0037441244840314,7.0,0.0,Y51B9A.7,WBGene00013089,Public name for WBGene00013089. History: N.A.
Y1A5A.1,Y1A5A.1,41.4300110376588,44.3815,5.55919063022509e-05,5.0,1.0,Y1A5A.1,WBGene00012379,Public name for WBGene00012379. History: N.A.
T28C12.3,fbxa-202,29.1063101432842,44.3292,7.47011026744576e-06,20.0,0.0,T28C12.3,WBGene00020890,Sequence name for WBGene00020890(fbxa-202). History: N.A.
F02C9.1,F02C9.1,2.66472809708392,44.326,0.0016631305013576,1.0,2.0,F02C9.1,WBGene00017172,Public name for WBGene00017172. History: N.A.
T26H10.2,T26H10.2,2.50306884349942,44.2753,0.0018460376891756,3.0,2.0,T26H10.2,WBGene00077782,Public name for WBGene00077782. History: N.A.
R105.1,R105.1,119.775098835335,44.0983,3.57813499045229e-06,3.0,17.0,R105.1,WBGene00020084,"Public name for WBGene00020084. History: Split into R105.4(WBGene00235119), R105.5(WBGene00235120). History of WBGene00020084: Split into ""WBGene00235119"" on 2013-02-28; Split into ""WBGene00235120"" on 2013-02-28"
C48E7.7,C48E7.7,323.29689485272,44.0085,0.0069282740767703,6.0,19.0,C48E7.7,WBGene00016752,Public name for WBGene00016752. History: N.A.
F54H5.2,F54H5.2,22.1302064500673,43.8408,2.32599693455927e-05,13.0,1.0,F54H5.2,WBGene00018839,Public name for WBGene00018839. History: N.A.
F25H5.2,F25H5.2,14.0664397565577,43.7814,0.0001888396327874,10.0,2.0,F25H5.2,WBGene00009125,Public name for WBGene00009125. History: N.A.
Y69A2AR.10,Transposon,8.83906758617968,43.7418,0.0004214253238603,,,Y69A2AR.10,,Sequence name for Suppressed gene WBGene00022081. Molecular name for Suppressed gene WBGene00022081. Public name for Suppressed gene WBGene00022081. History of WBGene00022081: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
Y39G10AR.25,peel-1,9.64306393379836,43.6571,0.0002100909162055,8.0,2.0,Y39G10AR.25,WBGene00077563,"Sequence name for WBGene00077563(peel-1). History: N.A.. Public name for Dead gene WBGene00195173. History of WBGene00195173: Merged into ""WBGene00077563"" on 2011-08-12"
ZK930.7,ZK930.7,13.4950403392403,43.5541,0.0001045916030028,3.0,1.0,ZK930.7,WBGene00014157,Public name for WBGene00014157. History: N.A.
ZK1053.2,ZK1053.2,78.6877673327272,43.5129,0.0001289821415421,11.0,6.0,ZK1053.2,WBGene00014197,Public name for WBGene00014197. History: N.A.
T27A3.4,spch-3,168.493439210079,43.3839,0.0019755971401062,5.0,17.0,T27A3.4,WBGene00020840,Sequence name for WBGene00020840(spch-3). History: N.A.
C24H11.1,C24H11.1,34.2697535944069,43.0658,0.0207189935132743,7.0,2.0,C24H11.1,WBGene00007699,Public name for WBGene00007699. History: N.A.
F26G1.8,Pseudogene,13.1840026851971,43.0648,0.0005893464097848,,,F26G1.8,WBGene00003437,Sequence name for WBGene00003437(msp-42). History: N.A.
M05D6.3,M05D6.3,32.8103396622337,43.033,4.02587893598609e-06,18.0,2.0,M05D6.3,WBGene00010876,Public name for WBGene00010876. History: N.A.
D1081.10,D1081.10,4.95721204066118,42.9506,0.0040725420565665,22.0,0.0,D1081.10,WBGene00045508,Public name for WBGene00045508. History: N.A.
F29B9.7,F29B9.7,24.1116170550649,42.95,1.67466162990766e-05,5.0,1.0,F29B9.7,WBGene00017922,Public name for WBGene00017922. History: N.A.
F10F2.7,clec-151,104.30209338065,42.8864,4.21103453487883e-06,19.0,5.0,F10F2.7,WBGene00008659,Sequence name for WBGene00008659(clec-151). History: N.A.
C55C2.4,C55C2.4,5.88650493709722,42.8145,0.0009893210942086,9.0,3.0,C55C2.4,WBGene00016950,Public name for WBGene00016950. History: N.A.
F10F2.8,clec-153,55.3802898104841,42.6621,4.20832379993267e-08,17.0,2.0,F10F2.8,WBGene00008660,Sequence name for WBGene00008660(clec-153). History: N.A.
F19C7.5,F19C7.5,2.26815490986346,42.6387,0.0058181744535009,6.0,1.0,F19C7.5,WBGene00044302,"Public name for Dead gene WBGene00017595. History of WBGene00017595: Merged into ""WBGene00044302"" on 2018-11-14"
F16G10.5,F16G10.5,2.17339430735232,42.5811,0.0064799922838484,1.0,0.0,F16G10.5,WBGene00017520,Public name for WBGene00017520. History: N.A.
F54H5.3,F54H5.3,17.0842259033115,42.5105,3.99271220528767e-06,10.0,5.0,F54H5.3,WBGene00018840,Public name for WBGene00018840. History: N.A.
K05F1.2,msp-142,189.625519507993,42.4883,9.39831119683168e-07,0.0,43.0,K05F1.2,WBGene00003469,Sequence name for WBGene00003469(msp-142). History: N.A.
W09C3.1,W09C3.1,15.5795967029991,42.4438,0.0016826490160855,15.0,3.0,W09C3.1,WBGene00021109,Public name for WBGene00021109. History: N.A.
T06A4.2,mps-3,4.73263829146551,42.3835,0.0008419024012851,1.0,2.0,T06A4.2,WBGene00020282,Sequence name for WBGene00020282(mps-3). History: N.A.
F40F12.1,ttr-4,14.0577188969185,42.348,8.14166895865482e-05,,,F40F12.1,WBGene00009590,Sequence name for WBGene00009590(ttr-4). History: Renamed on 2007-09-20
ZK945.6,ZK945.6,26.9560451475454,42.2714,3.85593982204477e-05,8.0,5.0,ZK945.6,WBGene00014168,Public name for WBGene00014168. History: N.A.
C32E12.1,C32E12.1,57.7010776985564,42.0351,4.20448854792918e-08,23.0,2.0,C32E12.1,WBGene00016327,Public name for WBGene00016327. History: N.A.
