Gene,log2 fold change lotr-1 vs. N2 (22G-RNA),BH-adjusted p-value (22G-RNA),N2_r1 normalized counts (22G-RNA),N2_r2 normalized counts (22G-RNA),N2_r3 normalized counts (22G-RNA),lotr-1_r1 normalized counts (22G-RNA),lotr-1_r2 normalized counts (22G-RNA),lotr-1_r3 normalized counts (22G-RNA),Input,Suggested Match,History
WBGene00008537,3.3241398043238,4.87650506061026e-168,165.0638746778,176.41494324728,181.772771914556,1781.67351594352,1678.95662964717,1793.61785026784,WBGene00008537,WBGene00008537,History: N.A.
WBGene00010011,4.38077741116135,5.89083626397135e-168,53.6032170345434,56.3026414618978,60.8187093999829,1217.18289703072,1141.54751682185,1212.15568367507,WBGene00010011,WBGene00010011,History: N.A.
WBGene00050926,3.32384792133754,8.18883291467404e-167,216.114557567841,201.938807376674,199.540035334775,2248.4638354291,2004.26192410684,1922.68382317287,WBGene00050926,WBGene00050926,History: N.A.
WBGene00001819,5.4213731148786,3.2070644949036997e-165,31.4812544488588,21.7703546986005,26.6508951303296,1134.40903223822,1152.27186718865,1115.02355973624,WBGene00001819,WBGene00001819,History: N.A.
WBGene00000780,-6.06260747043047,6.09829986835826e-163,1917.80398723588,1948.82209646782,1987.88343420843,23.068126253648,33.3646455856073,30.6032719259349,WBGene00000780,WBGene00000780,History: N.A.
WBGene00004057,2.11372809044595,4.55744910747164e-161,2692.07267773484,2667.9945034078,2567.36956422175,11892.2975580571,11308.2316645505,11099.6736698326,WBGene00004057,WBGene00004057,History: N.A.
WBGene00020551,6.52082523361304,1.04092185958114e-158,11.9118260076763,14.2633358370141,16.4005508494336,1291.81507020429,1323.86147305749,1335.89934841907,WBGene00020551,WBGene00020551,History: N.A.
WBGene00018772,2.34245506897932,7.282505933335619e-158,1275.4162275362,1214.63565180468,1158.97226002664,6050.63382147155,6435.8018145666,5995.58014340273,WBGene00018772,WBGene00018772,History: N.A.
WBGene00010805,3.49468042333819,2.18081818531974e-157,131.030086084439,129.120724419286,146.238245074116,1517.06853832814,1611.03574399075,1462.30416724359,WBGene00010805,WBGene00010805,History: N.A.
WBGene00010673,6.73240956719406,1.1556731561498e-155,10.2101365780083,13.5126339508555,14.3504819932544,1350.16386013998,1390.5907642287,1353.19684994243,WBGene00010673,WBGene00010673,History: N.A.
WBGene00003404,5.35424716896718,9.875475579632412e-154,20.4202731560165,25.5238641293937,30.751032842688,1044.85042442994,1106.99127675104,1024.54432099869,WBGene00003404,WBGene00003404,History: N.A.
WBGene00012373,-4.5924852330163,1.07508581531578e-153,1948.43439696991,1608.75414203796,1701.55715062873,62.4196357451651,69.1124801416151,86.4875076167726,WBGene00012373,WBGene00012373,History: N.A.
WBGene00023498,3.38489021410669,2.72322504603779e-153,200.799352700829,153.893886662521,150.338382786475,1708.39829137311,1767.13462155198,1764.34515538216,WBGene00023498,WBGene00023498,History: N.A.
WBGene00001707,8.17918488851673,4.22540656661712e-153,9.35929186317424,8.25772074774502,5.46685028314453,2306.8126253648,2115.08021123046,2152.87365113751,WBGene00001707,WBGene00001707,History: N.A.
WBGene00005061,2.47387276576563,2.96154694916324e-150,673.018169433711,606.567124016179,658.072102833523,3532.13721401445,3622.44723500879,3603.20262501877,WBGene00005061,WBGene00005061,History: N.A.
WBGene00022205,3.49400350174757,4.34435659880587e-149,119.118260076763,122.364407443858,118.903993658393,1310.81235064847,1383.4411973175,1365.17204330475,WBGene00022205,WBGene00022205,History: N.A.
WBGene00013602,3.87488559839572,5.85067262608312e-149,80.830247909232,75.8208905020224,97.0365925258154,1305.38455623584,1183.25332380386,1252.07299488282,WBGene00013602,WBGene00013602,History: N.A.
WBGene00003107,7.19194890807791,1.50204178039981e-148,9.35929186317424,9.00842263390366,12.3004131370752,1512.99769251868,1416.80584290311,1599.35360239016,WBGene00003107,WBGene00003107,History: N.A.
WBGene00021037,2.04440166232227,2.20600362278672e-147,3276.60299682582,3226.51670670983,3512.45130692036,13815.0937287288,13534.1301629046,13985.6952701523,WBGene00021037,WBGene00021037,History: N.A.
WBGene00016631,4.59039130803611,3.74632480183369e-145,46.7964593158712,33.0308829909801,47.8349399775146,1073.34634509621,1029.53763521302,972.651816428627,WBGene00016631,WBGene00016631,History: N.A.
WBGene00007281,3.74347925247156,2.08714235868542e-144,91.8912292020743,114.106686696113,99.0866613819946,1453.29195397982,1240.44985909347,1403.75877747223,WBGene00007281,WBGene00007281,History: N.A.
WBGene00000068,4.21501813388688,1.39176822989625e-143,52.7523723197093,57.8040452342151,62.8687782561621,1023.13924677945,1054.56111940223,1158.93260206475,WBGene00000068,WBGene00000068,History: N.A.
WBGene00020778,2.66869552129344,2.87501606575666e-142,516.462741904251,439.911305288962,504.316938620083,3213.25429227285,3099.33725600588,2969.84795385595,WBGene00020778,WBGene00020778,History: N.A.
WBGene00012195,3.59834794319515,1.06720704783204e-141,111.460657643257,107.350369720685,127.787625368503,1506.2129495029,1291.68842195708,1415.73397083455,WBGene00012195,WBGene00012195,History: N.A.
WBGene00010178,4.18642058769592,9.59262431707507e-141,59.5591300383815,52.5491320311047,55.3518591168383,1047.56432163625,986.640233745815,1008.57739651559,WBGene00010178,WBGene00010178,History: N.A.
WBGene00013440,2.54164866670819,2.22437563200147e-140,821.915994529665,687.642927721312,694.973342244748,4373.44534797103,4212.28650518292,4221.92094873876,WBGene00013440,WBGene00013440,History: N.A.
WBGene00000647,2.20109573211218,1.8169972215555e-139,1793.58065887012,1635.02870805351,1593.58685753663,7818.73785138351,7741.78937034609,7505.7850840956,WBGene00000647,WBGene00000647,History: N.A.
WBGene00022385,2.30386731085005,2.27397468135096e-137,1048.24068867551,963.150519941533,988.133188678373,4966.4318875501,5107.17396356831,4722.21791587578,WBGene00022385,WBGene00022385,History: N.A.
WBGene00012499,-3.14552756651623,6.81218743878185e-137,1979.06480670393,1955.57841344325,1987.20007792304,245.607697171193,216.870196306447,207.570018280254,WBGene00012499,WBGene00012499,History: N.A.
WBGene00016346,2.0169286931953,8.88009308627765e-137,2430.01250556597,2297.89847353159,2337.07849604429,9698.11166675424,9620.9338735069,9262.14677723622,WBGene00016346,WBGene00016346,History: N.A.
WBGene00013603,2.41808901700263,1.43519615003063e-135,822.766839244499,707.161176761437,759.208833071696,4009.78312232528,4175.34707614171,4031.64843198186,WBGene00013603,WBGene00013603,History: N.A.
WBGene00002040,4.46033268133416,5.44125195559808e-133,41.6913910268671,41.2886037387251,41.684733408977,884.730489257558,905.611808752197,954.023737865015,WBGene00002040,WBGene00002040,History: N.A.
WBGene00018330,4.93874858868803,2.74844112163732e-130,24.6744967301866,30.7787773325042,30.0676765572949,905.084718304895,905.611808752197,827.618919040501,WBGene00018330,WBGene00018330,History: N.A.
WBGene00018663,3.45878022556793,4.58085491635243e-130,113.162347072925,114.857388582272,99.7700176673876,1195.47171938023,1177.29535137786,1221.46972295688,WBGene00018663,WBGene00018663,History: N.A.
WBGene00022270,2.98773895487964,9.36841886450184e-130,223.772160001348,249.233026204668,216.623942469602,1797.95689918139,1933.95784948002,1733.74188345623,WBGene00022270,WBGene00022270,History: N.A.
WBGene00015111,-4.42395375565586,2.88391056923913e-129,1430.26996563599,1303.2184743714,1279.24296625582,65.1335329514767,65.5376966860143,55.8842356908377,WBGene00015111,WBGene00015111,History: N.A.
WBGene00003600,-4.60986874670588,9.62314758003866e-129,1323.91437628174,1253.67214988493,1263.52577169178,48.8501497136075,50.0469683784109,58.5453897713538,WBGene00003600,WBGene00003600,History: N.A.
WBGene00022307,2.7774373076098,4.28100293722176e-128,302.049873766078,301.782158235772,301.360121858342,1963.50462876639,2190.15066379808,2049.08864199738,WBGene00022307,WBGene00022307,History: N.A.
WBGene00013036,2.09835174663675,9.037706929013948e-126,2824.80445324895,2507.34429976985,2591.9703904959,11683.3274731711,11186.68902706,11042.4588571015,WBGene00013036,WBGene00013036,History: N.A.
CER2-LTR_CE,2.5081843984462,1.76654892852352e-124,450.947698862031,470.690082621466,442.814872934707,2625.6955471064,2642.95656817418,2490.84021936305,,,
WBGene00021357,2.64731626760743,3.20141870819151e-124,347.144643652281,340.818656316022,332.11115470103,2196.89978850918,2132.95412850846,2055.74152719867,WBGene00021357,WBGene00021357,History: N.A.
WBGene00013536,3.26987739999693,5.5057057528635e-124,135.284309658609,138.879848939348,121.637418799966,1306.741504839,1239.25826460827,1264.04818824514,WBGene00013536,WBGene00013536,History: N.A.
WBGene00002248,2.47642439605983,5.4143302923623414e-120,450.947698862031,475.194293938418,466.048986638071,2688.11518285157,2553.58698178416,2512.12945200718,WBGene00002248,WBGene00002248,History: N.A.
WBGene00007303,-2.23509689686848,4.64276730766002e-119,7049.24846239987,6453.03341341965,6517.16889379367,1328.45268248949,1445.40411054792,1475.60993764617,WBGene00007303,WBGene00007303,History: N.A.
WBGene00015124,-3.09606749598005,4.67085001444327e-119,1835.27204989698,1851.2308512672,1886.74670397026,242.893799964882,228.78614115845,179.627900434835,WBGene00015124,WBGene00015124,History: N.A.
WBGene00021068,3.22463736699382,3.4037133997019096e-116,186.334992548651,149.389675345569,228.240999321284,1753.17759527725,1769.51781052239,1767.00630946268,WBGene00021068,WBGene00021068,History: N.A.
CER12-1-LTR_CE,2.21251045495039,1.19811015349602e-115,768.312777495121,818.265055912915,809.09384190539,3632.55141064798,3729.69073867681,3749.56609944716,,,
WBGene00022848,2.06272618037647,5.7231040066553e-115,1365.6057673086,1436.84341010763,1489.71670215688,6075.05889632836,6010.40258335011,5863.85301641718,WBGene00022848,WBGene00022848,History: N.A.
WBGene00006812,3.6168528034028,5.95054532589226e-115,91.0403844872403,85.5800150220847,71.7524099662719,1009.56976074789,971.149505438212,1049.82528476359,WBGene00006812,WBGene00006812,History: N.A.
WBGene00018711,-3.53904516089192,7.1139343272722e-115,1413.25307133931,1347.50988565476,1341.42838822659,104.485042442994,128.692204401628,118.421356582966,WBGene00018711,WBGene00018711,History: N.A.
WBGene00013736,-4.01761006323522,1.51918750833856e-113,1171.61317232645,1205.62722917077,1192.4567180109,88.2016592051247,73.8788580824161,58.5453897713538,WBGene00013736,WBGene00013736,History: N.A.
WBGene00004858,6.74027218834027,9.94951812201726e-113,11.0609812928423,8.25772074774502,8.88363171010986,1048.92127023941,1020.00487933142,920.759311858564,WBGene00004858,WBGene00004858,History: N.A.
WBGene00010402,2.42123492004921,1.8383620473133502e-112,451.798543576865,463.18306375988,460.582136354926,2515.78271025079,2467.79217884974,2387.05521022292,WBGene00010402,WBGene00010402,"History: Split into H16D19.5(WBGene00195253), H16D19.6(WBGene00195254), H16D19.7(WBGene00195255). History of WBGene00010402: Split into ""WBGene00195253"" on 2010-09-09; Split into ""WBGene00195254"" on 2010-09-09; Split into ""WBGene00195255"" on 2010-09-09"
WBGene00006640,2.3354076736421,4.82664876481898e-112,680.675771867217,600.56150892691,643.721620840268,3183.40142300342,3331.69818061993,3188.06258845826,WBGene00006640,WBGene00006640,History: N.A.
WBGene00010339,4.42724671137965,9.584671338332652e-111,39.138856882365,24.7731622432351,47.1515836921216,784.316292624032,805.517871995376,811.651994557404,WBGene00010339,WBGene00010339,History: N.A.
WBGene00012851,2.33792944181554,1.40953450100628e-110,713.858715745744,675.631697542774,730.507869085188,3735.67950448782,3637.93796331639,3346.40125624897,WBGene00012851,WBGene00012851,History: N.A.
WBGene00044436,-3.92084860917173,7.76343817956854e-110,1197.13851377147,1137.31335753034,1143.2550654626,80.0599675861901,70.3040746268153,79.8346224154824,WBGene00044436,WBGene00044436,History: N.A.
WBGene00016273,1.93758196550187,1.52847748804324e-108,1752.74011255808,1677.81871556456,1700.87379434334,6615.12444038435,6509.68067264902,6525.14980542543,WBGene00016273,WBGene00016273,History: N.A.
WBGene00015115,2.85254681341068,1.41419016958052e-107,250.999190876036,240.224603570764,218.674011325781,1731.46641762675,1802.88245610799,1578.06436974604,WBGene00015115,WBGene00015115,History: N.A.
WBGene00021387,2.58572806321332,1.16133961419568e-106,330.1277493556,303.28356200809,308.877040997666,1846.80704889499,1877.95290867561,1924.01440021313,WBGene00021387,WBGene00021387,History: N.A.
WBGene00017451,3.53552943233198,1.94175957045741e-105,74.8743349053939,87.8321206805606,80.6360416763818,991.929428906863,937.784859852604,898.139502174177,WBGene00017451,WBGene00017451,History: N.A.
WBGene00021678,2.53928064107683,1.3854874661343401e-104,361.609003804459,371.597433648526,348.511705550464,2130.40930695455,1984.00481785843,2172.83230674138,WBGene00021678,WBGene00021678,History: N.A.
WBGene00007600,2.36627563472585,1.5930392583664302e-104,600.696368672819,544.258867465013,556.935372595349,3044.99266548153,2774.0319615462,2948.55872121182,WBGene00007600,WBGene00007600,History: N.A.
WBGene00002989,6.74712695704341,1.38159356050675e-103,5.10506828900413,8.25772074774502,11.6170568516821,903.727769701739,990.215017201416,859.552768006694,WBGene00002989,WBGene00002989,History: Renamed on 2015-03-03
WBGene00018761,2.87873355335853,2.09075958307352e-103,188.036681978319,174.162837588804,185.872909626914,1317.59709366425,1376.2916304063,1334.56877137881,WBGene00018761,WBGene00018761,History: N.A.
WBGene00021531,2.17441048364548,2.82516872765145e-103,790.434740080806,807.755229506694,765.359039640234,3675.97376594896,3521.16170376677,3468.81434395271,WBGene00021531,WBGene00021531,History: N.A.
WBGene00006982,-2.68325245236713,2.47919111206591e-102,2416.39899012862,2319.66882823019,2295.39376263531,360.948328439433,412.29169187929,318.007912621672,WBGene00006982,WBGene00006982,History: N.A.
WBGene00012368,4.07152178317925,2.66892422439642e-102,51.9015276048753,44.2914112833596,41.001377123584,762.605114973539,722.106258031357,807.66026343663,WBGene00012368,WBGene00012368,History: N.A.
WBGene00022020,2.5931624564701,1.48395134833357e-101,453.500233006533,435.40709397201,370.379106683042,2477.78814936242,2684.66237515619,2412.33617398783,WBGene00022020,WBGene00022020,History: N.A.
CER9-LTR_CE,1.97296628253117,4.87542504355088e-101,2584.86624366576,2541.87658653315,2496.30051054087,9338.52028691797,10216.731116107,10359.8728354491,,,
WBGene00021808,2.12515641849465,1.08088014506425e-100,922.315670880079,888.080331325669,863.762344736835,3770.96016816987,3889.36439969365,3994.39227485464,WBGene00021808,WBGene00021808,History: N.A.
CER3-1-LTR_CE,2.11985561094975,1.14861734384978e-100,1049.94237810518,938.377357698297,984.033050966015,4302.88402060693,4226.58563900532,4378.92903948921,,,
WBGene00003548,5.23622965550083,2.66662562903482e-100,22.9728073005186,15.7647396093314,15.7171945640405,711.04106805362,670.867695167746,643.999287484891,WBGene00003548,WBGene00003548,History: N.A.
WBGene00003903,2.09818200413697,5.22280214167552e-100,1286.47720882904,1168.842836749,1139.83828403563,5244.60635119703,5051.1690227639,5077.48198562468,WBGene00003903,WBGene00003903,History: N.A.
WBGene00014082,2.60413190846553,1.20004811080042e-99,377.775053386306,351.328482722243,333.477867271816,2257.96247565119,2212.79095901688,1975.90690478319,WBGene00014082,WBGene00014082,History: N.A.
WBGene00004509,2.15424591306914,7.66869269433125e-99,878.922590423544,809.256633279012,805.677060478425,3723.46696705942,3765.43857323282,3596.54973981748,WBGene00004509,WBGene00004509,History: N.A.
WBGene00020701,4.5236449631443,1.42003191957707e-97,30.6304097340248,30.0280754463455,30.751032842688,652.692278117922,786.452360232171,661.296789008246,WBGene00020701,WBGene00020701,History: N.A.
WBGene00271598,2.43489151940341,2.41023583472812e-97,385.432655819812,427.900075110424,416.84733408977,2314.95431698373,2142.48688439007,2206.09673274783,WBGene00271598,WBGene00271598,History: N.A.
WBGene00043534,-5.04466754658203,6.41353498909703e-97,1036.32886266784,951.139289762994,951.231949267148,35.2806636820499,25.0234841892055,29.2726948856769,WBGene00043534,WBGene00043534,History: Killed on 2004-10-04; Resurrected on 2007-01-29
WBGene00000685,-4.02798597230154,8.257749549027482e-97,1270.31115924719,1053.98544816673,1061.25231121543,73.2752245704113,75.0704525676164,58.5453897713538,WBGene00000685,WBGene00000685,History: N.A.
WBGene00009089,-3.73225833933499,8.774531318132252e-97,1118.0099552919,1063.74457268679,1052.36867950532,67.8474301577882,92.9443698456203,81.1651994557404,WBGene00009089,WBGene00009089,History: N.A.
Mariner3_CE,1.93934172000554,4.89573034564987e-96,1870.15668320518,1715.35380987249,1827.29470714106,6772.53047835042,6926.73874246911,7053.38889040787,,,
WBGene00019575,2.95708887677602,1.88540469127091e-95,195.694284411825,148.63897345941,182.456128199949,1393.58621544097,1394.1655476843,1294.65146017107,WBGene00019575,WBGene00019575,History: N.A.
WBGene00044310,5.06013556164393,2.07535659810989e-95,11.9118260076763,21.0196528124419,23.2341137033642,640.479740689521,651.802183404542,617.387746679731,WBGene00044310,WBGene00044310,History: N.A.
