gene_id,gene_name,mean of normalized counts for all samples,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_smRNA_rep1,him5_adultmale_smRNA_rep2,him5_adultmale_smRNA_rep3,him5gtsf1_adultmale_smRNA_rep1,him5gtsf1_adultmale_smRNA_rep2,him5gtsf1_adultmale_smRNA_rep3,Input,Suggested Match,History
WBGene00014562,Y17D7B.7,368.105292095567,-9.42710222163394,1.96081101049421e-27,646.337997754388,694.643719014627,722.785384973592,1.949241594819,0.0,1.42471647786827,WBGene00014562,WBGene00014562,History: N.A.
WBGene00016316,C32D5.8,76.6323563527368,-3.46590432472323,2.00327414345065e-27,71.7154160986608,76.417372030288,82.8772420614833,9.74903296191359,3.23319689928748,9.22142578284012,WBGene00016316,WBGene00016316,History: N.A.
WBGene00007987,C36H8.1,113.2523978766,-2.32694960727683,2.4204678409205e-27,45.4067588328678,52.2717964770986,57.5042830453543,9.9851200657455,10.5697465839309,10.4260073903121,WBGene00007987,WBGene00007987,History: N.A.
WBGene00194667,Y105C5A.1271,359.539473636091,-9.39335413948069,3.01586129723945e-27,395.303746255438,393.385684827649,416.666763825115,0.582762951028361,0.469367948770958,0.851892326972779,WBGene00194667,WBGene00194667,History: N.A.
WBGene00219304,F56D6.16,1842.57753434084,-13.1908672879004,4.11185489070207e-27,2572.12244209054,2552.0195554738,2444.13592868717,0.0,0.0,1.04222502705318,WBGene00219304,WBGene00219304,History: N.A.
WBGene00008136,C47D12.2,234.426341678239,-1.50942865472442,6.87203748262744e-27,56.5114173319522,59.8310825720212,62.5385416913878,24.1824200570461,18.467047154179,20.4245909556959,WBGene00008136,WBGene00008136,History: N.A.
WBGene00002212,kin-31,142.639994591983,-2.07595976737153,5.8939882735424e-26,55.1048775203488,66.5655916562091,67.5614241280204,16.3321321460179,11.0772195411608,18.8483490591262,WBGene00002212,WBGene00002212,History: N.A.
WBGene00016980,C56G2.5,238.928514567645,-1.53235314716865,8.994658950978219e-26,51.1347011640211,62.2114286174218,67.3021573091322,21.0589576055647,19.6693718853919,22.2474957697891,WBGene00016980,WBGene00016980,History: N.A.
WBGene00007081,AH6.3,81.0348491632322,-2.90015200955269,1.13057635919101e-25,63.9147780608874,73.4057601401489,58.95766637582,8.61248946489557,7.3220264898357,11.1910014996763,WBGene00007081,WBGene00007081,History: N.A.
WBGene00012169,W01B6.2,141.92100880905,-1.99611315809169,1.87893647297634e-25,62.1169906706786,70.1261760073872,82.0388205658977,20.6535631782438,16.3707140906046,16.773174109783,WBGene00012169,WBGene00012169,History: N.A.
WBGene00014888,Y43F8B.8,126.576108595271,-7.14807912624793,2.61169200006299e-25,379.218232195972,368.324434635926,360.240643709638,1.52778395269597,4.92202065197653,0.0,WBGene00014888,WBGene00014888,History: N.A.
WBGene00020912,W01A11.7,165.173292338055,-1.80598877898503,2.61169200006299e-25,127.092120436485,129.027887867251,102.037949757598,35.7091551675257,35.7566792973466,29.6271529031826,WBGene00020912,WBGene00020912,History: N.A.
WBGene00014179,ZK1010.5,101.220256754136,-2.36702384736673,3.0006946654488e-25,25.6657868817821,28.6439980167035,25.6016289355685,5.74662304198714,4.09947135007464,6.00036192961117,WBGene00014179,WBGene00014179,History: N.A.
WBGene00011735,hip-1,1558.1077219487,0.63913012532095,3.06761123086919e-25,287.31375228644,317.20028321272,315.754390362349,476.830799898364,462.718932864944,497.446328771608,WBGene00011735,WBGene00011735,History: N.A.
WBGene00219451,F52D2.12,80.7567839011706,-5.7933290642711,4.39156148595868e-25,24.5896411521905,24.1853117738511,25.7020941541637,0.0,0.525908972302773,0.954513019825935,WBGene00219451,WBGene00219451,History: N.A.
WBGene00012415,Y7A5A.9,662.667063956073,-12.6768935981979,5.25404007085624e-25,1039.83472638724,1022.1003061147,935.770263514386,0.0,0.0,0.0,WBGene00012415,WBGene00012415,History: N.A.
WBGene00012605,Y38F1A.1,123.969820890106,-2.12849118047207,8.77257661050443e-25,86.4517752887591,63.5798853789922,81.8361700114185,19.127301208375,17.3311633531077,16.3103493659682,WBGene00012605,WBGene00012605,History: N.A.
WBGene00002064,iff-1,146.010444612729,-1.90549131258948,1.1372705983087e-24,124.611089358433,117.722245397658,121.813347730951,39.074296392387,24.3790626520882,35.3979626712639,WBGene00002064,WBGene00002064,History: N.A.
WBGene00022753,ZK484.7,168.886029857185,-1.90502650987658,7.32806896793906e-24,71.2232677423665,85.326079992303,100.069802387349,26.178364217442,17.3001302644536,26.4932010693672,WBGene00022753,WBGene00022753,History: N.A.
WBGene00009270,F30F8.1,3878.14878810628,0.503259569129474,7.45796874576885e-24,538.600062530788,532.816954912792,514.44859243241,715.098872822349,793.714216774082,736.326562765446,WBGene00009270,WBGene00009270,History: N.A.
WBGene00020955,angl-1,2040.06432485789,0.67683840262455,7.45796874576885e-24,379.16033628266,384.557496991517,372.444925302267,535.634263664308,643.067467092569,638.298310377924,WBGene00020955,WBGene00020955,History: N.A.
WBGene00019151,pck-3,96.3108361525193,-2.45886631479022,8.04578540259892e-24,28.8798949271746,34.5332842522539,29.8114552287719,7.91787981487258,4.9423341439119,3.76170763891382,WBGene00019151,WBGene00019151,History: N.A.
WBGene00020289,T06C10.3,94.3475379130672,-2.41903266166329,8.36053652374693e-24,35.3825651817277,33.1559999376839,39.5546920233074,8.5095923386722,5.33071890205104,6.56527055572032,WBGene00020289,WBGene00020289,History: N.A.
WBGene00008811,F14F7.4,91.7637656667387,-2.44698320890605,1.2833066246323401e-23,66.7859750807928,54.0758361125754,66.0677372531208,12.5884213281524,9.46301531498775,12.8813708274707,WBGene00008811,WBGene00008811,History: N.A.
WBGene00015773,C14E2.4,143.447140627542,-7.64492947271744,1.35368833053504e-23,117.324548016809,112.285299145875,119.035226497852,1.27233454581433,0.0,0.619973086832279,WBGene00015773,WBGene00015773,History: N.A.
WBGene00007924,rsu-1,287.48457077777,1.21710202670311,1.36699632325326e-23,76.2987576165305,61.237892408269,67.5084667259303,157.374438998528,160.839674856411,157.372732278093,WBGene00007924,WBGene00007924,History: N.A.
WBGene00008812,F14F7.5,510.033638506061,-12.3002598545896,1.49512132692332e-23,134.502592925229,141.838629271605,136.748611557782,0.0,0.0,0.0,WBGene00008812,WBGene00008812,"History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
WBGene00001134,eat-3,1372.505167455,0.638799750815539,1.78454390015891e-23,116.179648245985,131.668042088299,124.307903311005,188.581417443284,197.637167604125,193.339399065071,WBGene00001134,WBGene00001134,History: N.A.
WBGene00013855,ZC116.3,205.277811251945,-1.55408602657415,1.9633831405816402e-23,11.0880991372236,8.55512408469917,8.97623843384383,3.01513576965079,3.39460129766591,3.31752907013652,WBGene00013855,WBGene00013855,History: N.A.
WBGene00022530,ZC155.2,99.2652809325988,-2.36243897333671,2.013336581833e-23,90.559941932553,87.6980855093304,85.811762977173,17.7840918538543,11.63795192079,24.3722566017353,WBGene00022530,WBGene00022530,History: N.A.
WBGene00021288,clec-123,134.296729146173,-1.90179050346874,2.1632349229442305e-23,39.5895217786193,47.9647473785501,43.417768418022,12.2779937363368,9.88892091523265,13.5398477248907,WBGene00021288,WBGene00021288,History: N.A.
WBGene00006924,vig-1,274.287639355848,-1.22030507428893,2.20237632345895e-23,76.5094338537262,80.6992399129476,78.2827380376684,33.8802751513047,33.1229195382809,34.2637791607953,WBGene00006924,WBGene00006924,History: N.A.
WBGene00010241,F58D2.2,89.7433322844441,-2.41475312509549,2.4112036042788e-23,26.1153762136136,31.0217053023672,27.8074956916819,5.8650599369801,4.56636575061706,5.71575978275214,WBGene00010241,WBGene00010241,History: N.A.
WBGene00014997,AC7.3,79.4795531222205,-3.0475702710517,2.4112036042788e-23,88.6161153893267,53.439281971275,71.5465727756609,8.40788406370799,6.34862225528845,12.2907811955276,WBGene00014997,WBGene00014997,History: N.A.
WBGene00016053,C24D10.1,556.222945631111,-0.885818698531384,2.68772146629743e-23,181.903905812159,169.216902120984,177.146535266409,90.1618071441793,99.0059083519207,96.5295708624996,WBGene00016053,WBGene00016053,History: N.A.
WBGene00018687,F52D2.5,476.835971400068,-12.2019902215225,3.4757817215706103e-23,1493.62374634002,1432.47084613123,1337.27433491034,0.0,0.0,0.0,WBGene00018687,WBGene00018687,History: N.A.
WBGene00007597,C15A11.2,70.7784451537868,-2.91283159483872,4.05656984648126e-23,55.0191201073511,59.9730799245951,61.3929609300697,6.39807035911361,7.13509337049583,10.7916957092261,WBGene00007597,WBGene00007597,History: N.A.
WBGene00012345,W08E3.4,79.7323053401482,-2.70148550946904,4.0989476924922304e-23,64.9426829284875,58.8518998893889,64.0066834558975,13.2371436379345,6.47301580963341,9.67513555579837,WBGene00012345,WBGene00012345,History: N.A.
WBTransposon00000645,WBTransposon00000645,63.8776649152441,-3.35157362394556,6.58898817139322e-23,21.4872652682319,19.5283579469201,26.8012758764792,2.22756217053778,2.12032286786143,2.36820835215769,,,
WBGene00000443,ceh-20,3425.78368950023,0.467373516575908,8.14408855335325e-23,846.475371195082,875.508935180142,840.330421246344,1131.39986863751,1196.06256343574,1217.01977250122,WBGene00000443,WBGene00000443,History: N.A.
WBGene00077772,T02G6.10,59.8671564652993,-3.6920661032302,9.28361490577452e-23,61.9543033141601,52.4714595652464,62.8085600496911,7.20454981614474,2.67815829592841,4.05066449589998,WBGene00077772,WBGene00077772,History: N.A.
WBGene00219690,linc-10,825.920119730838,-12.0334080821983,1.35812573275169e-22,2622.51642588843,2870.85227046635,2621.85765159523,0.0,1.37371050523914,0.0,WBGene00219690,WBGene00219690,History: N.A.
WBGene00010651,K08C9.2,93.5040221693823,-2.31553284781107,2.58646875429368e-22,67.6735841829297,67.5661787328681,75.0650854776155,17.8580162261684,10.5981276033651,14.4265233851602,WBGene00010651,WBGene00010651,History: N.A.
WBGene00011808,T16G12.7,68.5057489101109,-2.85241605769414,2.69158421613049e-22,41.3801427187187,40.8874890718899,46.1739388098934,6.29264054604338,5.96259751572461,5.41099055205348,WBGene00011808,WBGene00011808,History: N.A.
WBGene00017612,F19G12.4,58.3385367832197,-3.62075376783205,3.72131948692977e-22,232.68167919158,263.161458126082,214.488107404129,27.289382327466,20.1477540768407,6.64867689671858,WBGene00017612,WBGene00017612,History: N.A.
WBGene00017179,wht-4,239.691948205932,-1.304194469314,4.3054083998569e-22,69.6309811732693,66.7799272938432,65.3000406877446,27.3816721220178,24.5409593693502,30.6973770975446,WBGene00017179,WBGene00017179,History: N.A.
WBGene00219771,linc-24,741.792284179817,-11.8784519077352,4.99860288661594e-22,1073.44311850124,1087.38130468706,1090.45647358548,0.0,0.0,1.11237478848946,WBGene00219771,WBGene00219771,History: N.A.
WBGene00017412,F13A2.3,121.310471543929,-7.4068464103816,5.05621591278679e-22,112.835822593042,114.337166762717,114.924628082509,0.0,1.18918222841597,0.719446380615071,WBGene00017412,WBGene00017412,History: N.A.
WBGene00022103,cdh-12,3243.20775991052,0.47518766587597,6.474884502685239e-22,121.102188951941,112.761125534461,112.03696733561,162.738460125919,155.519451370721,162.670664026223,WBGene00022103,WBGene00022103,History: N.A.
WBGene00219700,linc-6,2650.05884757984,0.494256612123313,7.71555431213768e-22,4821.68146324774,4724.94436180921,4877.87470064229,6517.61414587647,7106.66234710381,6675.27160430546,WBGene00219700,WBGene00219700,History: N.A.
WBGene00001487,frk-1,191.611234030413,-1.42066283947415,2.54796374822886e-21,58.778472966514,64.2621330673738,61.3486131636122,24.3575961889171,21.0986616971921,23.8495221782989,WBGene00001487,WBGene00001487,History: N.A.
WBGene00013478,Y69E1A.8,91.0010171291449,-2.21383138951656,5.09394388125017e-21,42.6688174127287,47.098704423674,48.6943693087816,11.5813476219002,8.29140389503689,10.3459899026987,WBGene00013478,WBGene00013478,History: N.A.
WBGene00009518,clec-166,52.6480760621441,-4.20545609431705,5.55743645042037e-21,22.8914630643604,23.2801125015901,22.3820770500798,0.956943273877285,0.963424538136277,2.0983127811893,WBGene00009518,WBGene00009518,History: N.A.
WBGene00021269,Y23H5A.2,737.037808445906,0.724272835011674,6.251323532444e-21,308.456560369752,320.851507505074,320.407583285113,523.435757570893,506.284513174141,543.694055779411,WBGene00021269,WBGene00021269,History: N.A.
WBGene00000951,deg-3,224.232853310963,1.29124045093227,7.61174726556719e-21,24.6525996220724,26.9766715829095,25.6048879646605,56.793534462824,64.871256009414,67.9268529505565,WBGene00000951,WBGene00000951,History: N.A.
WBGene00018841,F54H5.5,67.5925843574994,-3.12709702648901,8.1103269806064e-21,39.4396682582965,51.6102560135202,55.9730800320158,9.67163550075443,3.38683142630691,3.68821396396079,WBGene00018841,WBGene00018841,"History: Split into F54H5.14(WBGene00255600). History of WBGene00018841: Split into ""WBGene00255600"" on 2014-11-13"
WBGene00017384,F11G11.4,150.951422738168,-1.59155801820503,1.27177912109439e-20,143.661376671921,136.361548016737,144.052297727885,41.0013992699675,47.7002897806064,53.276897764495,WBGene00017384,WBGene00017384,History: N.A.
WBGene00008214,gem-1,528.788880718348,-11.3898630534008,3.03778532476969e-20,145.079144919671,138.292393754912,142.19805124889,0.139723179289639,0.0,0.0,WBGene00008214,WBGene00008214,"History: Split into C49F8.14(WBGene00303047). History of WBGene00008214: Split into ""WBGene00303047"" on 2018-03-02"
WBGene00012897,pisy-1,905.484400977293,0.716398691536653,3.20539975154765e-20,286.025549006244,268.054956314377,292.506247016042,440.661503265105,502.540172968566,444.468367868297,WBGene00012897,WBGene00012897,History: N.A.
WBGene00018999,F57B9.8,131.718562180213,-1.90780068417026,3.41190847393318e-20,49.9487851699713,55.1276021517669,58.900083130587,19.2218758239958,9.95248971179501,15.2536612217569,WBGene00018999,WBGene00018999,History: N.A.
WBGene00006051,ssq-2,203.096705768126,-1.3727670510175,4.68861410585072e-20,83.4640420504413,79.8701206325603,89.6522013789394,35.1796634639408,28.0921710615469,35.6027553884315,WBGene00006051,WBGene00006051,History: N.A.
WBGene00011329,zipt-9,453.697358706187,0.898110893327859,7.4618352211434e-20,67.3026999456993,76.6033067680542,71.8666210335663,139.002739485474,126.831871183898,137.425883504347,WBGene00011329,WBGene00011329,History: N.A.
WBGene00007489,C09G5.7,413.463327255967,-0.964735990193966,1.9600289464459901e-19,161.944131091134,161.651834278868,157.930597405945,93.2668418417453,74.1336568793351,79.5683233559382,WBGene00007489,WBGene00007489,History: N.A.
WBGene00001944,his-70,129.178415859333,-1.76356354330577,3.1326200958693203e-19,165.344564596636,123.325664311938,145.337857151246,45.888704693239,44.8362394561702,35.1899552860542,WBGene00001944,WBGene00001944,History: N.A.
WBGene00219755,linc-17,224.661956063555,-11.1179811322615,3.26571977388137e-19,409.726323702091,440.155271157661,437.094706148648,0.0,0.0,0.0,WBGene00219755,WBGene00219755,History: N.A.
WBGene00019133,F59H6.2,1398.83386934275,0.536858119111434,4.109221168135e-19,203.47881438524,200.428019623299,211.607656270608,297.660711869256,303.481553736159,291.268632560501,WBGene00019133,WBGene00019133,History: N.A.
WBGene00044420,C50D2.10,829.672900034476,0.724627663482613,4.45338102561654e-19,197.498689256015,191.923546707822,199.821716745745,294.729836053615,351.334118647949,326.71301797682,WBGene00044420,WBGene00044420,History: N.A.
WBGene00206390,F14F7.7,417.280864848487,-11.0478180766134,4.946446779572892e-19,674.926520768834,592.005838707695,631.387195824846,0.0,0.636129415599761,0.0,WBGene00206390,WBGene00206390,History: N.A.
WBGene00017608,F19F10.12,1467.93733207154,0.605404373210928,5.214627660070792e-19,209.337072634633,207.938280510471,216.294562690541,298.517473156768,350.00859709454,313.905057146648,WBGene00017608,WBGene00017608,History: N.A.
WBGene00009605,F40G12.10,113.886645685385,-1.81113761222742,5.53323399999117e-19,47.7309977740794,48.6347290931413,47.3637728519432,13.8691746378145,11.1704871413151,16.9641133695245,WBGene00009605,WBGene00009605,History: N.A.
WBGene00017533,fbxa-178,1954.13700278722,0.515378474569802,5.670630965278522e-19,520.853840141585,521.946617059381,500.190991617497,690.88728916853,767.937677562953,745.300463837039,WBGene00017533,WBGene00017533,History: N.A.
WBGene00000463,ceh-43,241.878039083827,1.1322871784825,6.50762309408691e-19,55.0765744058005,54.2536655378416,54.4893576018103,121.146750834775,119.324010142289,118.428375585911,WBGene00000463,WBGene00000463,History: Renamed on 2013-07-26
WBGene00017644,exc-9,106.533326308364,-1.83425075966475,6.84819852545876e-19,112.327477299264,112.709452856757,117.347749922511,36.4268921140092,29.3388857364431,30.2790826902906,WBGene00017644,WBGene00017644,History: Renamed on 2005-07-22
WBGene00020985,W03D8.2,122.925946476629,-1.73691347196088,1.01111774662472e-18,50.4304468854396,56.3771241941957,60.3822813775283,19.0771031978165,14.1259313540298,17.541960117081,WBGene00020985,WBGene00020985,History: N.A.
WBGene00022634,ZC581.7,93.5168246674915,-2.00146459340389,1.0458370046062001e-18,42.3103974220591,42.985366967355,49.6478506114174,12.180067644974,11.5708275547846,9.58731861902514,WBGene00022634,WBGene00022634,History: N.A.
WBGene00001480,fmo-5,388.372590700964,0.905457373346237,1.165772650905e-18,55.4257982716141,60.4332225798266,60.7124854528519,109.298276840493,112.504135085809,109.057351756319,WBGene00001480,WBGene00001480,History: N.A.
WBGene00219718,linc-42,196.72973070662,-10.9255027258726,1.5066368392066001e-18,415.810778555323,460.532551720644,412.543658192619,0.0,0.0,0.0,WBGene00219718,WBGene00219718,History: N.A.
WBGene00017949,F31D5.6,525.282655874781,-0.808470419775008,1.81529723211239e-18,1059.56698540959,989.079785331125,1101.91764162391,587.003635147208,613.696653481049,597.556704560451,WBGene00017949,WBGene00017949,"History: Split into F31D5.7(WBGene00206414). History of WBGene00017949: Split into ""WBGene00206414"" on 2011-02-28"
