# The gene names are based on WS215 annotation,
# ALG-3/4 targets,
Public name,Cosmid name,Input,Suggested Match,History
rsp-8,C18D11.4,rsp-8,WBGene00004705,Public name for WBGene00004705. History: N.A.
sams-4,C06E7.3,sams-4,WBGene00015540,Public name for WBGene00015540. History: N.A.
sar-1,ZK180.4,sar-1,WBGene00022678,Public name for WBGene00022678. History: N.A.
sax-7,C18F3.2,sax-7,WBGene00004732,Public name for WBGene00004732. History: N.A.
sca-1,K11D9.2,sca-1,WBGene00004736,Public name for WBGene00004736. History: N.A.
scc-1,F10G7.4,scc-1,WBGene00004737,Public name for WBGene00004737. History: N.A.
scl-23,B0545.3,scl-23,WBGene00015246,Public name for WBGene00015246. History: N.A.
scrm-5,K08D10.8,scrm-5,WBGene00019531,Public name for WBGene00019531. History: N.A.
scrm-7,Y50E8A.9,scrm-7,WBGene00013052,Public name for WBGene00013052. History: N.A.
scrm-8,K08D10.7,scrm-8,WBGene00019530,Public name for WBGene00019530. History: N.A.
sdhb-1,F42A8.2,sdhb-1,WBGene00006433,Public name for WBGene00006433. History: Renamed on 2006-07-19
sdhd-1,F33A8.5,sdhd-1,WBGene00009353,Public name for WBGene00009353. History: N.A.
sec-24.1,F12F6.6,sec-24.1,WBGene00004755,Public name for WBGene00004755. History: N.A.
sec-24.2,ZC518.2,sec-24.2,WBGene00004756,Public name for WBGene00004756. History: N.A.
sel-1,F45D3.5,sel-1,WBGene00004759,Public name for WBGene00004759. History: N.A.
sel-10,F55B12.3,sel-10,WBGene00004767,Public name for WBGene00004767. History: N.A.
sel-11,F55A11.3,sel-11,WBGene00004768,Public name for WBGene00004768. History: Renamed on 2008-11-05
sel-9,W02D7.7,sel-9,WBGene00004766,Public name for WBGene00004766. History: Renamed on 2019-01-09
set-2,C26E6.9,set-2,WBGene00004782,Public name for WBGene00004782. History: N.A.
sfxn-1.1,AH6.2,sfxn-1.1,WBGene00007080,Public name for WBGene00007080. History: N.A.
sfxn-1.2,F37H8.4,sfxn-1.2,WBGene00009513,Public name for WBGene00009513. History: N.A.
sfxn-1.3,Y6E2A.9,sfxn-1.3,WBGene00012402,Public name for WBGene00012402. History: N.A.
sfxn-1.4,C47D12.3,sfxn-1.4,WBGene00008137,Public name for WBGene00008137. History: N.A.
sgt-1,R05F9.10,sgt-1,WBGene00019893,Public name for WBGene00019893. History: N.A.
skr-2,F46A9.4,skr-2,WBGene00004808,Public name for WBGene00004808. History: N.A.
sma-1,R31.1,sma-1,WBGene00004855,Public name for WBGene00004855. History: N.A.
smo-1,K12C11.2,smo-1,WBGene00004888,Public name for WBGene00004888. History: N.A.
snap-29,K02D10.5,snap-29,WBGene00019305,Public name for WBGene00019305. History: Renamed on 2009-07-21
snf-10,Y32F6A.2,snf-10,WBGene00004909,Public name for WBGene00004909. History: N.A.
snf-2,F55H12.1,snf-2,WBGene00004901,Public name for WBGene00004901. History: N.A.
snf-5,Y46G5A.30,snf-5,WBGene00004904,Public name for WBGene00004904. History: N.A.
snf-7,ZK1010.9,snf-7,WBGene00004906,Public name for WBGene00004906. History: N.A.
snf-9,C49C3.1,snf-9,WBGene00004908,Public name for WBGene00004908. History: N.A.
sod-1,C15F1.7,sod-1,WBGene00004930,Public name for WBGene00004930. History: N.A.
sod-2,F10D11.1,sod-2,WBGene00004931,Public name for WBGene00004931. History: N.A.
spd-2,F32H2.3,spd-2,WBGene00004953,Public name for WBGene00004953. History: N.A.
spd-5,F56A3.4,spd-5,WBGene00004955,Public name for WBGene00004955. History: N.A.
spe-10,AC3.10,spe-10,WBGene00004964,Public name for WBGene00004964. History: N.A.
spe-11,F48C1.7,spe-11,WBGene00004965,Public name for WBGene00004965. History: N.A.
spe-17,ZK617.3,spe-17,WBGene00004971,Public name for WBGene00004971. History: N.A.
spe-19,Y113G7A.10,spe-19,WBGene00013747,Public name for WBGene00013747. History: N.A.
spe-26,R10H10.2,spe-26,WBGene00004972,Public name for WBGene00004972. History: N.A.
spe-27,C06E7.6,spe-27,WBGene00004973,Public name for WBGene00004973. History: N.A.
spe-29,F25H8.7,spe-29,WBGene00004974,Public name for WBGene00004974. History: N.A.
spe-38,Y52B11A.1,spe-38,WBGene00013121,Public name for WBGene00013121. History: N.A.
spe-39,ZC404.3,spe-39,WBGene00004975,Public name for WBGene00004975. History: N.A.
spe-4,ZK524.1,spe-4,WBGene00004958,Public name for WBGene00004958. History: N.A.
spe-41,K01A11.4,spe-41,WBGene00004976,Public name for WBGene00004976. History: N.A.
spe-42,B0240.2,spe-42,WBGene00007117,Public name for WBGene00007117. History: N.A.
spe-6,Y66D12A.20,spe-6,WBGene00004960,Public name for WBGene00004960. History: N.A.
spe-8,F53G12.6,spe-8,WBGene00004962,Public name for WBGene00004962. History: N.A.
spk-1,B0464.5,spk-1,WBGene00004980,Public name for WBGene00004980. History: N.A.
sqd-1,Y73B6BL.6,sqd-1,WBGene00022235,Public name for WBGene00022235. History: N.A.
sqv-1,D2096.4,sqv-1,WBGene00005019,Public name for WBGene00005019. History: N.A.
srw-145,R10D12.17,srw-145,WBGene00011197,Public name for WBGene00011197. History: N.A.
ssp-10,K07F5.9,ssp-10,WBGene00006039,Public name for WBGene00006039. History: N.A.
ssp-11,T28H11.6,ssp-11,WBGene00006040,Public name for WBGene00006040. History: N.A.
ssp-16,T27A3.3,ssp-16,WBGene00006044,Public name for WBGene00006044. History: N.A.
ssp-19,C55C2.2,ssp-19,WBGene00006047,Public name for WBGene00006047. History: N.A.
ssp-31,ZK1225.6,ssp-31,WBGene00006048,Public name for WBGene00006048. History: N.A.
ssp-32,F32B6.7,ssp-32,WBGene00006049,Public name for WBGene00006049. History: N.A.
ssp-9,E03H12.10,ssp-9,WBGene00006038,Public name for WBGene00006038. History: N.A.
ssq-1,K07F5.11,ssq-1,WBGene00006050,Public name for WBGene00006050. History: N.A.
ssq-2,T28H11.5,ssq-2,WBGene00006051,Public name for WBGene00006051. History: N.A.
ssq-4,T28H11.1,ssq-4,WBGene00006053,Public name for WBGene00006053. History: N.A.
sst-20,F54C1.9,sst-20,WBGene00006058,Public name for WBGene00006058. History: N.A.
stam-1,C34G6.7,stam-1,WBGene00004109,Public name for WBGene00004109. History: N.A.
stc-1,F54C9.2,stc-1,WBGene00006059,Public name for WBGene00006059. History: N.A.
stdh-1,C06B3.4,stdh-1,WBGene00007363,Public name for WBGene00007363. History: Renamed on 2004-08-25
sulp-6,W01B11.2,sulp-6,WBGene00020914,Public name for WBGene00020914. History: N.A.
syp-2,C24G6.1,syp-2,WBGene00006376,Public name for WBGene00006376. History: N.A.
syx-5,F55A11.2,syx-5,WBGene00006373,Public name for WBGene00006373. History: Renamed on 2010-04-16
syx-7,F36F2.4,syx-7,WBGene00009478,Public name for WBGene00009478. History: Renamed on 2010-04-16
T01C3.5,T01C3.5,T01C3.5,WBGene00011322,Sequence name for WBGene00011322(irld-14). History: N.A.
T01C3.9,T01C3.9,T01C3.9,WBGene00011324,Sequence name for WBGene00011324(hrde-2). History: Renamed on 2019-05-20
T01D3.5,T01D3.5,T01D3.5,WBGene00011329,Sequence name for WBGene00011329(zipt-9). History: N.A.
T01H3.5,T01H3.5,T01H3.5,WBGene00011351,Public name for WBGene00011351. History: N.A.
T02B11.9,T02B11.9,T02B11.9,WBGene00044777,Public name for WBGene00044777. History: N.A.
T02E1.7,T02E1.7,T02E1.7,WBGene00011379,Public name for WBGene00011379. History: N.A.
T02G5.12,T02G5.12,T02G5.12,WBGene00020168,Sequence name for WBGene00020168(mct-5). History: N.A.
T02H6.11,T02H6.11,T02H6.11,WBGene00020181,Public name for WBGene00020181. History: Renamed on 2005-03-17
T03F6.6,T03F6.6,T03F6.6,WBGene00011401,"Public name for WBGene00011401. History: Split into T03F6.10(WBGene00185005). History of WBGene00011401: Split into ""WBGene00185005"" on 2009-02-27"
T04A6.3,T04A6.3,T04A6.3,WBGene00020202,"Public name for WBGene00020202. History: Split into nsph-4.3(WBGene00194734). History of WBGene00020202: Split into ""WBGene00194734"" on 2009-08-18"
T04A8.13,T04A8.13,T04A8.13,WBGene00011414,"Public name for WBGene00011414. History: Split into T04A8.18(WBGene00119203). History of WBGene00011414: Split into ""WBGene00119203"" on 2008-08-26"
T04B2.7,T04B2.7,T04B2.7,WBGene00011425,Public name for WBGene00011425. History: N.A.
T04B2.8,T04B2.8,T04B2.8,WBGene00044018,Public name for WBGene00044018. History: N.A.
T04F3.3,T04F3.3,T04F3.3,WBGene00011438,Public name for WBGene00011438. History: N.A.
T05A7.6,T05A7.6,T05A7.6,WBGene00020223,Public name for WBGene00020223. History: N.A.
T05B4.14,T05B4.14,T05B4.14,WBGene00194894,Public name for WBGene00194894. History: N.A.
T05C12.1,T05C12.1,T05C12.1,WBGene00011466,Public name for WBGene00011466. History: N.A.
T05C12.3,T05C12.3,T05C12.3,WBGene00011467,Sequence name for WBGene00011467(decr-1.3). History: N.A.
T05C12.9,T05C12.9,T05C12.9,WBGene00011472,Public name for WBGene00011472. History: N.A.
T05E11.3,T05E11.3,T05E11.3,WBGene00011480,Sequence name for WBGene00011480(enpl-1). History: N.A.
T05F1.5,T05F1.5,T05F1.5,WBGene00011491,Public name for WBGene00011491. History: N.A.
T05F1.8,T05F1.8,T05F1.8,WBGene00011493,Public name for WBGene00011493. History: N.A.
T05G5.4,T05G5.4,T05G5.4,WBGene00011499,Public name for WBGene00011499. History: N.A.
T05H10.6,T05H10.6,T05H10.6,WBGene00011510,Sequence name for WBGene00011510(pdha-1). History: N.A.
T05H10.7,T05H10.7,T05H10.7,WBGene00011511,Sequence name for WBGene00011511(gpcp-2). History: N.A.
T05H4.6a,T05H4.6,T05H4.6a,WBGene00020269,Molecule name for WBGene00020269(erfa-1). History: Renamed on 2013-11-11
T06C10.3,T06C10.3,T06C10.3,WBGene00020289,Public name for WBGene00020289. History: N.A.
T06D8.9,T06D8.9,T06D8.9,WBGene00011529,Public name for WBGene00011529. History: N.A.
T06E4.5,T06E4.5,T06E4.5,WBGene00011533,Public name for WBGene00011533. History: N.A.
T07A5.5,T07A5.5,T07A5.5,WBGene00011558,Sequence name for WBGene00011558(ostf-4). History: N.A.
T07E3.2,T07E3.2,T07E3.2,WBGene00020313,Public name for WBGene00020313. History: N.A.
T07F10.1,T07F10.1,T07F10.1,WBGene00011587,Sequence name for WBGene00011587(anp-1). History: N.A.
T08B2.11,T08B2.11,T08B2.11,WBGene00020349,Public name for WBGene00020349. History: N.A.
T08B2.12,T08B2.12,T08B2.12,WBGene00020350,Public name for WBGene00020350. History: N.A.
T08B2.7,T08B2.7,T08B2.7,WBGene00020347,Sequence name for WBGene00020347(ech-1.2). History: N.A.
T08B6.4,T08B6.4,T08B6.4,WBGene00020353,Public name for WBGene00020353. History: N.A.
T08B6.9,T08B6.9,T08B6.9,WBGene00020356,Public name for WBGene00020356. History: N.A.
T08G11.1,T08G11.1,T08G11.1,WBGene00011629,Public name for WBGene00011629. History: N.A.
T08G11.2,T08G11.2,T08G11.2,WBGene00044684,"Public name for WBGene00044684. History: Split into ""WBGene00001198"" on 2005-11-29"
T08H10.3,T08H10.3,T08H10.3,WBGene00020370,Public name for WBGene00020370. History: N.A.
T09A12.1,T09A12.1,T09A12.1,WBGene00020372,Public name for WBGene00020372. History: N.A.
T09B4.1,T09B4.1,T09B4.1,WBGene00020375,Sequence name for WBGene00020375(pigv-1). History: Renamed on 2013-11-11
T09B4.3,T09B4.3,T09B4.3,WBGene00020377,Public name for WBGene00020377. History: N.A.
T09B4.8,T09B4.8,T09B4.8,WBGene00020382,Public name for WBGene00020382. History: N.A.
T09E8.3,T09E8.3,T09E8.3,WBGene00011648,Sequence name for WBGene00011648(cni-1). History: Renamed on 2013-05-21
T10E9.4,T10E9.4,T10E9.4,WBGene00020414,Public name for WBGene00020414. History: N.A.
T10E9.6,T10E9.6,T10E9.6,WBGene00020416,Public name for WBGene00020416. History: N.A.
T11F8.4,T11F8.4,T11F8.4,WBGene00020435,Public name for WBGene00020435. History: N.A.
T12A2.2,T12A2.2,T12A2.2,WBGene00020437,Sequence name for WBGene00020437(stt-3). History: N.A.
T12A2.8,T12A2.8,T12A2.8,WBGene00020442,Sequence name for WBGene00020442(gen-1). History: N.A.
T12D8.6,T12D8.6,T12D8.6,WBGene00011734,Sequence name for WBGene00011734(mlc-5). History: N.A.
T13F2.12,T13F2.12,T13F2.12,WBGene00011749,Sequence name for WBGene00011749(ssp-36). History: N.A.
T13F3.8,T13F3.8,T13F3.8,WBGene00044205,Public name for WBGene00044205. History: N.A.
T14B4.3,T14B4.3,T14B4.3,WBGene00020500,Public name for WBGene00020500. History: N.A.
T14G10.5,T14G10.5,T14G10.5,WBGene00011775,Sequence name for WBGene00011775(copg-1). History: N.A.
T14G10.8,T14G10.8,T14G10.8,WBGene00011777,Public name for WBGene00011777. History: N.A.
T15B12.2,T15B12.2,T15B12.2,WBGene00020531,Public name for WBGene00020531. History: N.A.
T16A1.2,T16A1.2,T16A1.2,WBGene00020533,Public name for WBGene00020533. History: N.A.
T16A9.5,T16A9.5,T16A9.5,WBGene00011795,Public name for WBGene00011795. History: N.A.
T16G12.7,T16G12.7,T16G12.7,WBGene00011808,Public name for WBGene00011808. History: N.A.
T19A6.1,T19A6.1,T19A6.1,WBGene00011827,Public name for WBGene00011827. History: N.A.
T19B10.8,T19B10.8,T19B10.8,WBGene00011835,Sequence name for WBGene00011835(pgap-1). History: N.A.
T19D12.5,T19D12.5,T19D12.5,WBGene00020580,Public name for WBGene00020580. History: N.A.
T20D3.5,T20D3.5,T20D3.5,WBGene00011858,Public name for WBGene00011858. History: N.A.
T20F5.5,T20F5.5,T20F5.5,WBGene00020627,Public name for WBGene00020627. History: N.A.
T20F5.6,T20F5.6,T20F5.6,WBGene00020628,Public name for WBGene00020628. History: N.A.
T20H4.2,T20H4.2,T20H4.2,WBGene00020635,Sequence name for WBGene00020635(ztf-31). History: N.A.
T21C12.4,T21C12.4,T21C12.4,WBGene00011900,"Public name for WBGene00011900. History: Split into T21C12.8(WBGene00043998). History of WBGene00011900: Split into ""WBGene00043998"" on 2004-11-08"
T21C12.8,T21C12.8,T21C12.8,WBGene00043998,Public name for WBGene00043998. History: N.A.
T21C9.4,T21C9.4,T21C9.4,WBGene00011892,Sequence name for WBGene00011892(erh-1). History: N.A.
T21E12.5,T21E12.5,T21E12.5,WBGene00020656,Public name for WBGene00020656. History: N.A.
T21E3.2,T21E3.2,T21E3.2,WBGene00020653,Public name for WBGene00020653. History: N.A.
T21G5.1,T21G5.1,T21G5.1,WBGene00020659,Public name for WBGene00020659. History: N.A.
T21G5.4,T21G5.4,T21G5.4,WBGene00020661,Sequence name for WBGene00020661(smz-2). History: N.A.
T22A3.6,T22A3.6,T22A3.6,WBGene00011909,"Public name for WBGene00011909. History: Split into T22A3.12(WBGene00206474). History of WBGene00011909: Split into ""WBGene00206474"" on 2011-04-11"
T22B11.1,T22B11.1,T22B11.1,WBGene00020675,Public name for WBGene00020675. History: N.A.
T22B11.5,T22B11.5,T22B11.5,WBGene00020679,Sequence name for WBGene00020679(ogdh-1). History: N.A.
T22B3.2,T22B3.2,T22B3.2,WBGene00011910,Sequence name for WBGene00011910(alg-3). History: N.A.
T22B3.3,T22B3.3,T22B3.3,WBGene00011911,Public name for WBGene00011911. History: N.A.
T22C1.8,T22C1.8,T22C1.8,WBGene00011918,Public name for WBGene00011918. History: N.A.
T22C1.9,T22C1.9,T22C1.9,WBGene00011919,Public name for WBGene00011919. History: N.A.
T22D1.4,T22D1.4,T22D1.4,WBGene00020683,Sequence name for WBGene00020683(ribo-1). History: N.A.
T22D1.8,T22D1.8,T22D1.8,WBGene00020686,Public name for WBGene00020686. History: N.A.
T22H9.3,T22H9.3,T22H9.3,WBGene00020707,Sequence name for WBGene00020707(wago-10). History: N.A.
T23B3.5,T23B3.5,T23B3.5,WBGene00020713,Public name for WBGene00020713. History: N.A.
T23B7.2,T23B7.2,T23B7.2,WBGene00044298,Public name for WBGene00044298. History: N.A.
T23F11.2,T23F11.2,T23F11.2,WBGene00011954,Public name for WBGene00011954. History: N.A.
T23F6.3,T23F6.3,T23F6.3,WBGene00011951,Public name for WBGene00011951. History: N.A.
T23G11.1,T23G11.1,T23G11.1,WBGene00011968,Public name for WBGene00011968. History: N.A.
T24B1.1,T24B1.1,T24B1.1,WBGene00011975,Sequence name for WBGene00011975(golg-5). History: N.A.
T24H7.2,T24H7.2,T24H7.2,WBGene00020781,Public name for WBGene00020781. History: N.A.
T25B9.4,T25B9.4,T25B9.4,WBGene00012010,Public name for WBGene00012010. History: N.A.
T25B9.6,T25B9.6,T25B9.6,WBGene00012012,Public name for WBGene00012012. History: N.A.
T25D3.4,T25D3.4,T25D3.4,WBGene00020798,Public name for WBGene00020798. History: N.A.
T25E12.16,T25E12.16,T25E12.16,WBGene00194715,Public name for WBGene00194715. History: N.A.
T26A8.1,T26A8.1,T26A8.1,WBGene00020824,Sequence name for WBGene00020824(pdtf-1). History: N.A.
T27A3.4,T27A3.4,T27A3.4,WBGene00020840,Sequence name for WBGene00020840(spch-3). History: N.A.
T27A3.5,T27A3.5,T27A3.5,WBGene00020841,Public name for WBGene00020841. History: N.A.
T27C10.8,T27C10.8,T27C10.8,WBGene00077519,Public name for WBGene00077519. History: N.A.
T27E7.1,T27E7.1,T27E7.1,WBGene00012087,Public name for WBGene00012087. History: N.A.
T27E9.2,T27E9.2,T27E9.2,WBGene00012094,Public name for WBGene00012094. History: N.A.
T27F6.1,T27F6.1,T27F6.1,WBGene00012102,Public name for WBGene00012102. History: N.A.
T27F7.4,T27F7.4,T27F7.4,WBGene00194986,Sequence name for WBGene00194986(pigb-1). History: N.A.
T28B8.6,T28B8.6,T28B8.6,WBGene00044122,Public name for WBGene00044122. History: N.A.
T28C6.5,T28C6.5,T28C6.5,WBGene00012120,Public name for WBGene00012120. History: N.A.
T28C6.7,T28C6.7,T28C6.7,WBGene00012121,"Public name for WBGene00012121. History: Split into ""WBGene00044793"" on 2006-03-22"
T28D9.3,T28D9.3,T28D9.3,WBGene00020895,Sequence name for WBGene00020895(plpp-1.2). History: N.A.
T28F12.1,T28F12.1,T28F12.1,WBGene00020904,Public name for WBGene00020904. History: N.A.
T28F4.3,T28F4.3,T28F4.3,WBGene00012138,Public name for WBGene00012138. History: N.A.
T28H11.7,T28H11.7,T28H11.7,WBGene00020905,Public name for WBGene00020905. History: N.A.
tag-141,C30H6.2,tag-141,WBGene00006487,Other name for WBGene00006487(zipt-17). History: Renamed on 2017-06-08
tag-164,Y76A2A.1,tag-164,WBGene00006509,Public name for WBGene00006509. History: N.A.
tag-173,F27D4.5,tag-173,WBGene00006518,Other name for WBGene00006518(bckd-1B). History: Renamed on 2016-11-29
tag-174,F54D8.2,tag-174,WBGene00006519,Other name for WBGene00006519(cox-6A). History: Renamed on 2017-09-05
tag-189,T04A8.12,tag-189,WBGene00007045,Other name for WBGene00007045(pgap-2). History: Renamed on 2018-12-11
tag-19,C09G9.4,tag-19,WBGene00006409,Other name for WBGene00006409(hdl-2). History: N.A.
tag-191,C53A5.4,tag-191,WBGene00007049,Public name for WBGene00007049. History: N.A.
tag-256,ZK637.3,tag-256,WBGene00014023,Other name for WBGene00014023(lnkn-1). History: Renamed on 2014-08-08
tag-277,ZK652.3,tag-277,WBGene00044324,Other name for WBGene00044324(ufm-1). History: Renamed on 2013-03-15
tag-296,F49D11.9,tag-296,WBGene00018632,"Public name for WBGene00018632. History: Split into F49D11.10(WBGene00045433). History of WBGene00018632: Split into ""WBGene00045433"" on 2007-05-23"
tag-300,Y110A7A.12,tag-300,WBGene00004959,"Other name for WBGene00004959(spe-5). History: Renamed on 2012-04-24. Public name for Dead gene WBGene00022461. History of WBGene00022461: Merged into ""WBGene00004959"" on 2012-04-24"
tag-314,F15H10.4,tag-314,WBGene00008871,Public name for WBGene00008871. History: N.A.
tag-335,C42C1.5,tag-335,WBGene00016583,Public name for WBGene00016583. History: N.A.
tag-344,B0511.4,tag-344,WBGene00015230,Public name for WBGene00015230. History: N.A.
tag-347,C25G4.4,tag-347,WBGene00007732,Other name for WBGene00007732(spe-44). History: Renamed on 2011-09-22; Renamed on 2013-04-16
tag-353,F25D7.2,tag-353,WBGene00009112,Public name for WBGene00009112. History: N.A.
tag-76,ZK757.3,tag-76,WBGene00006449,Other name for WBGene00006449(alg-4). History: Renamed on 2013-12-23
tat-3,W09D10.2,tat-3,WBGene00012360,Public name for WBGene00012360. History: N.A.
tba-1,F26E4.8,tba-1,WBGene00006528,Public name for WBGene00006528. History: N.A.
tba-2,C47B2.3,tba-2,WBGene00006529,Public name for WBGene00006529. History: N.A.
tbb-1,K01G5.7,tbb-1,WBGene00006536,Public name for WBGene00006536. History: N.A.
tbb-2,C36E8.5,tbb-2,WBGene00006537,Public name for WBGene00006537. History: N.A.
tbc-2,ZK1248.10,tbc-2,WBGene00022880,Public name for WBGene00022880. History: N.A.
tbc-3,F32B6.8,tbc-3,WBGene00009322,Public name for WBGene00009322. History: N.A.
tct-1,F25H2.11,tct-1,WBGene00009122,Public name for WBGene00009122. History: N.A.
tkt-1,F01G10.1,tkt-1,WBGene00008506,Public name for WBGene00008506. History: N.A.
toc-1,ZC395.3,toc-1,WBGene00006590,Public name for WBGene00006590. History: N.A.
tom-1,M01A10.2,tom-1,WBGene00006594,Public name for WBGene00006594. History: Renamed on 2006-02-01
tomm-40,C18E9.6,tomm-40,WBGene00007686,Public name for WBGene00007686. History: N.A.
top-2,K12D12.1,top-2,WBGene00010785,Public name for WBGene00010785. History: Renamed on 2015-07-16
tram-1,C24F3.1,tram-1,WBGene00007696,Public name for WBGene00007696. History: N.A.
trap-1,Y71F9AM.6,trap-1,WBGene00022122,Public name for WBGene00022122. History: N.A.
trap-3,Y38F2AR.2,trap-3,WBGene00021420,Public name for WBGene00021420. History: N.A.
trap-4,Y56A3A.21,trap-4,WBGene00013238,Public name for WBGene00013238. History: N.A.
try-6,F48A9.3,try-6,WBGene00006624,Public name for WBGene00006624. History: N.A.
try-7,ZC581.6,try-7,WBGene00006625,"Public name for WBGene00006625. History: Split into ZC581.10(WBGene00195178). History of WBGene00006625: Split into ""WBGene00195178"" on 2010-06-23"
tsn-1,F10G7.2,tsn-1,WBGene00006626,Public name for WBGene00006626. History: N.A.
tsp-18,F59G1.2,tsp-18,WBGene00006644,Public name for WBGene00006644. History: N.A.
ttbk-2,F36H12.8,ttbk-2,WBGene00018122,Public name for WBGene00018122. History: N.A.
ttm-1,Y39E4A.2,ttm-1,WBGene00012712,Public name for WBGene00012712. History: N.A.
ttr-12,F46B3.4,ttr-12,WBGene00009759,Public name for WBGene00009759. History: N.A.
ttr-9,C33A12.15,ttr-9,WBGene00007888,Public name for WBGene00007888. History: N.A.
twk-6,F17C8.5,twk-6,WBGene00006661,Public name for WBGene00006661. History: N.A.. Other name for WBGene00006676(twk-23). History: N.A.
uba-1,C47E12.5,uba-1,WBGene00006699,Public name for WBGene00006699. History: N.A.
ubc-18,R01H2.6,ubc-18,WBGene00006713,Public name for WBGene00006713. History: N.A.
ubc-20,F40G9.3,ubc-20,WBGene00006715,Public name for WBGene00006715. History: N.A.
ubc-24,F49E12.4,ubc-24,WBGene00006719,Public name for WBGene00006719. History: N.A.
ubc-25,F25H2.8,ubc-25,WBGene00006720,Public name for WBGene00006720. History: N.A.
ubc-7,F58A4.10,ubc-7,WBGene00006704,Public name for WBGene00006704. History: N.A.
ubq-1,F25B5.4,ubq-1,WBGene00006727,Public name for WBGene00006727. History: N.A.
ubxn-3,F48A11.5,ubxn-3,WBGene00018586,Public name for WBGene00018586. History: N.A.
ubxn-6,H06H21.6,ubxn-6,WBGene00019163,"Public name for WBGene00019163. History: Split into H06H21.37(WBGene00302995). History of WBGene00019163: Split into ""WBGene00302995"" on 2018-03-06"
ucr-2.3,T24C4.1,ucr-2.3,WBGene00020757,Public name for WBGene00020757. History: N.A.
ufd-1,F19B6.2,ufd-1,WBGene00006733,Public name for WBGene00006733. History: N.A.
ufd-2,T05H10.5,ufd-2,WBGene00006734,Public name for WBGene00006734. History: N.A.
ufd-3,C05C10.6,ufd-3,WBGene00007333,Public name for WBGene00007333. History: N.A.
unc-108,F53F10.4,unc-108,WBGene00006833,Public name for WBGene00006833. History: Renamed on 2008-11-18
unc-32,ZK637.8,unc-32,WBGene00006768,Public name for WBGene00006768. History: N.A.
unc-50,T07A5.2,unc-50,WBGene00006785,Public name for WBGene00006785. History: N.A.
unc-60,C38C3.5,unc-60,WBGene00006794,"Public name for WBGene00006794. History: Split into F53E2.2(WBGene00302980). History of WBGene00006794: Split into ""WBGene00302980"" on 2018-03-06"
usp-14,C13B4.2,usp-14,WBGene00006856,Public name for WBGene00006856. History: N.A.
vbh-1,Y54E10A.9,vbh-1,WBGene00006888,Public name for WBGene00006888. History: N.A.
vha-1,R10E11.8,vha-1,WBGene00006910,Public name for WBGene00006910. History: Renamed on 2005-11-29; Renamed on 2006-01-12
vha-14,F55H2.2,vha-14,WBGene00010130,Public name for WBGene00010130. History: N.A.
vha-18,F52E1.10,vha-18,WBGene00018698,Public name for WBGene00018698. History: N.A.
vha-2,R10E11.2,vha-2,WBGene00006911,Public name for WBGene00006911. History: N.A.
vha-8,C17H12.14,vha-8,WBGene00006917,Public name for WBGene00006917. History: N.A.
vha-9,ZK970.4,vha-9,WBGene00006918,Public name for WBGene00006918. History: N.A.
vig-1,F56D12.5,vig-1,WBGene00006924,Public name for WBGene00006924. History: N.A.
vpr-1,F33D11.11,vpr-1,WBGene00018008,Public name for WBGene00018008. History: N.A.
vps-32.1,C56C10.3,vps-32.1,WBGene00016961,Public name for WBGene00016961. History: Renamed on 2007-06-04
W01B6.2,W01B6.2,W01B6.2,WBGene00012169,Sequence name for WBGene00012169(ttbk-4). History: N.A.
W01B6.6,W01B6.6,W01B6.6,WBGene00012173,Public name for WBGene00012173. History: N.A.
W01B6.8,W01B6.8,W01B6.8,WBGene00012174,Public name for WBGene00012174. History: N.A.
W01C9.4,W01C9.4,W01C9.4,WBGene00012177,Sequence name for WBGene00012177(decr-1.2). History: N.A.
W01D2.3,W01D2.3,W01D2.3,WBGene00012180,Public name for WBGene00012180. History: N.A.
W02A2.8,W02A2.8,W02A2.8,WBGene00012191,Public name for WBGene00012191. History: N.A.
W02B12.12,W02B12.12,W02B12.12,WBGene00012207,Public name for WBGene00012207. History: N.A.
W02B12.15,W02B12.15,W02B12.15,WBGene00044026,Sequence name for WBGene00044026(cisd-1). History: N.A.
W02D7.4,W02D7.4,W02D7.4,WBGene00020940,Public name for WBGene00020940. History: N.A.
W02D9.2,W02D9.2,W02D9.2,WBGene00012208,Public name for WBGene00012208. History: N.A.
W02F12.5,W02F12.5,W02F12.5,WBGene00020950,Sequence name for WBGene00020950(dlst-1). History: N.A.
W03A5.1,W03A5.1,W03A5.1,WBGene00020966,Public name for WBGene00020966. History: N.A.
W03B1.3,W03B1.3,W03B1.3,WBGene00020973,Public name for WBGene00020973. History: N.A.
W03B1.9,W03B1.9,W03B1.9,WBGene00020978,Public name for WBGene00020978. History: N.A.
W03C9.1,W03C9.1,W03C9.1,WBGene00012219,Public name for WBGene00012219. History: N.A.
W03C9.8,W03C9.8,W03C9.8,WBGene00012223,Public name for WBGene00012223. History: N.A.
W03D8.1,W03D8.1,W03D8.1,WBGene00020984,"Public name for WBGene00020984. History: Split into W03D8.14(WBGene00255550). History of WBGene00020984: Split into ""WBGene00255550"" on 2014-06-30"
W03D8.2,W03D8.2,W03D8.2,WBGene00020985,Public name for WBGene00020985. History: N.A.
W03D8.3,W03D8.3,W03D8.3,WBGene00020986,Public name for WBGene00020986. History: N.A.
W03D8.5,W03D8.5,W03D8.5,WBGene00020987,Public name for WBGene00020987. History: N.A.
