WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00004385,rnp-2,M00603_2.00,CRH-2,WBGene00004385,WBGene00004385,History: N.A.
WBGene00004446,rpl-32,M00603_2.00,CRH-2,WBGene00004446,WBGene00004446,History: N.A.
WBGene00004777,ser-2,M00603_2.00,CRH-2,WBGene00004777,WBGene00004777,History: N.A.
WBGene00004946,sop-3,M00603_2.00,CRH-2,WBGene00004946,WBGene00004946,History: N.A.
WBGene00005002,spp-17,M00603_2.00,CRH-2,WBGene00005002,WBGene00005002,History: N.A.
WBGene00005169,srg-11,M00603_2.00,CRH-2,WBGene00005169,WBGene00005169,History: N.A.
WBGene00005898,srx-7,M00603_2.00,CRH-2,WBGene00005898,WBGene00005898,History: N.A.
WBGene00006150,str-92,M00603_2.00,CRH-2,WBGene00006150,WBGene00006150,History: N.A.
WBGene00006700,uba-2,M00603_2.00,CRH-2,WBGene00006700,WBGene00006700,History: N.A.
WBGene00006966,xtr-2,M00603_2.00,CRH-2,WBGene00006966,WBGene00006966,History: N.A.
WBGene00007083,AH10.2,M00603_2.00,CRH-2,WBGene00007083,WBGene00007083,History: N.A.
WBGene00007171,B0393.6,M00603_2.00,CRH-2,WBGene00007171,WBGene00007171,History: N.A.
WBGene00007270,rei-1,M00603_2.00,CRH-2,WBGene00007270,WBGene00007270,History: N.A.
WBGene00007486,C09G1.4,M00603_2.00,CRH-2,WBGene00007486,WBGene00007486,History: N.A.
WBGene00008280,acc-2,M00603_2.00,CRH-2,WBGene00008280,WBGene00008280,History: N.A.
WBGene00008702,clec-252,M00603_2.00,CRH-2,WBGene00008702,WBGene00008702,History: N.A.
WBGene00008703,clec-251,M00603_2.00,CRH-2,WBGene00008703,WBGene00008703,History: N.A.
WBGene00008787,F14B6.6,M00603_2.00,CRH-2,WBGene00008787,WBGene00008787,History: N.A.
WBGene00008858,pals-1,M00603_2.00,CRH-2,WBGene00008858,WBGene00008858,History: N.A.
WBGene00008880,F16B12.4,M00603_2.00,CRH-2,WBGene00008880,WBGene00008880,History: N.A.
WBGene00008882,F16B12.6,M00603_2.00,CRH-2,WBGene00008882,WBGene00008882,History: N.A.
WBGene00008958,F19H6.3,M00603_2.00,CRH-2,WBGene00008958,WBGene00008958,History: N.A.
WBGene00009250,F29D10.1,M00603_2.00,CRH-2,WBGene00009250,WBGene00009250,History: N.A.
WBGene00009251,F29D10.2,M00603_2.00,CRH-2,WBGene00009251,WBGene00009251,History: N.A.
WBGene00009315,F32B4.5,M00603_2.00,CRH-2,WBGene00009315,WBGene00009315,History: N.A.
WBGene00009394,clec-63,M00603_2.00,CRH-2,WBGene00009394,WBGene00009394,History: N.A.
WBGene00009460,ubr-5,M00603_2.00,CRH-2,WBGene00009460,WBGene00009460,History: Renamed on 2016-11-04
WBGene00009541,cutl-17,M00603_2.00,CRH-2,WBGene00009541,WBGene00009541,History: N.A.
WBGene00009542,copb-2,M00603_2.00,CRH-2,WBGene00009542,WBGene00009542,History: N.A.
WBGene00009571,F40D4.12,M00603_2.00,CRH-2,WBGene00009571,WBGene00009571,History: N.A.
WBGene00009572,F40D4.13,M00603_2.00,CRH-2,WBGene00009572,WBGene00009572,History: N.A.
WBGene00009749,F46A8.6,M00603_2.00,CRH-2,WBGene00009749,WBGene00009749,History: N.A.
WBGene00010009,F53H4.4,M00603_2.00,CRH-2,WBGene00010009,WBGene00010009,History: N.A.
WBGene00010465,K01D12.6,M00603_2.00,CRH-2,WBGene00010465,WBGene00010465,"History: Split into ""WBGene00303067"" on 2018-03-02"
WBGene00010466,K01D12.7,M00603_2.00,CRH-2,WBGene00010466,WBGene00010466,History: N.A.
WBGene00010467,K01D12.8,M00603_2.00,CRH-2,WBGene00010467,WBGene00010467,History: N.A.
WBGene00010595,haao-1,M00603_2.00,CRH-2,WBGene00010595,WBGene00010595,History: N.A.
WBGene00010605,K06G5.1,M00603_2.00,CRH-2,WBGene00010605,WBGene00010605,History: N.A.
WBGene00012021,T25E12.6,M00603_2.00,CRH-2,WBGene00012021,WBGene00012021,History: N.A.
WBGene00012125,T28D6.5,M00603_2.00,CRH-2,WBGene00012125,WBGene00012125,History: N.A.
WBGene00012180,W01D2.3,M00603_2.00,CRH-2,WBGene00012180,WBGene00012180,History: N.A.
WBGene00012181,srt-11,M00603_2.00,CRH-2,WBGene00012181,WBGene00012181,History: N.A.
WBGene00012240,W04A8.5,M00603_2.00,CRH-2,WBGene00012240,WBGene00012240,History: N.A.
WBGene00012391,Y6B3B.7,M00603_2.00,CRH-2,WBGene00012391,WBGene00012391,History: N.A.
WBGene00012412,Y7A5A.6,M00603_2.00,CRH-2,WBGene00012412,WBGene00012412,"History: Split into Y7A5A.25(WBGene00304824). History of WBGene00012412: Split into ""WBGene00304824"" on 2019-07-25"
WBGene00012479,Y18D10A.9,M00603_2.00,CRH-2,WBGene00012479,WBGene00012479,History: N.A.
WBGene00012754,Y41C4A.7,M00603_2.00,CRH-2,WBGene00012754,WBGene00012754,History: N.A.
WBGene00012837,Y43F8C.16,M00603_2.00,CRH-2,WBGene00012837,WBGene00012837,History: N.A.
WBGene00012838,Y43F8C.17,M00603_2.00,CRH-2,WBGene00012838,WBGene00012838,History: N.A.
WBGene00012960,Y47H10A.4,M00603_2.00,CRH-2,WBGene00012960,WBGene00012960,History: N.A.
WBGene00013160,Y53F4B.13,M00603_2.00,CRH-2,WBGene00013160,WBGene00013160,History: N.A.
WBGene00013421,fbxa-220,M00603_2.00,CRH-2,WBGene00013421,WBGene00013421,History: N.A.
WBGene00013507,Y71A12B.10,M00603_2.00,CRH-2,WBGene00013507,WBGene00013507,History: N.A.
WBGene00013620,fbxa-111,M00603_2.00,CRH-2,WBGene00013620,WBGene00013620,History: N.A.
WBGene00013622,clec-238,M00603_2.00,CRH-2,WBGene00013622,WBGene00013622,History: N.A.
WBGene00013689,bath-40,M00603_2.00,CRH-2,WBGene00013689,WBGene00013689,History: N.A.
WBGene00014761,F46A8.11,M00603_2.00,CRH-2,WBGene00014761,WBGene00014761,History: N.A.
WBGene00015035,otpl-1,M00603_2.00,CRH-2,WBGene00015035,WBGene00015035,History: N.A.
WBGene00015320,C02B8.1,M00603_2.00,CRH-2,WBGene00015320,WBGene00015320,History: N.A.
WBGene00015366,C03A7.2,M00603_2.00,CRH-2,WBGene00015366,WBGene00015366,History: N.A.
WBGene00015607,fbxb-13,M00603_2.00,CRH-2,WBGene00015607,WBGene00015607,History: N.A.
WBGene00015610,C08F1.6,M00603_2.00,CRH-2,WBGene00015610,WBGene00015610,History: N.A.
WBGene00016434,C35B1.4,M00603_2.00,CRH-2,WBGene00016434,WBGene00016434,History: N.A.
WBGene00016457,C35E7.5,M00603_2.00,CRH-2,WBGene00016457,WBGene00016457,History: N.A.
WBGene00016481,C36C5.12,M00603_2.00,CRH-2,WBGene00016481,WBGene00016481,History: N.A.
WBGene00016930,madf-6,M00603_2.00,CRH-2,WBGene00016930,WBGene00016930,History: N.A.
WBGene00017157,tyra-2,M00603_2.00,CRH-2,WBGene00017157,WBGene00017157,History: N.A.
WBGene00017291,F09E5.14,M00603_2.00,CRH-2,WBGene00017291,WBGene00017291,History: N.A.
WBGene00017928,tut-1,M00603_2.00,CRH-2,WBGene00017928,WBGene00017928,History: N.A.
WBGene00018212,F39H12.1,M00603_2.00,CRH-2,WBGene00018212,WBGene00018212,History: N.A.
WBGene00018265,nhr-182,M00603_2.00,CRH-2,WBGene00018265,WBGene00018265,History: N.A.
WBGene00018578,F47G3.3,M00603_2.00,CRH-2,WBGene00018578,WBGene00018578,History: N.A.
WBGene00018704,ztf-13,M00603_2.00,CRH-2,WBGene00018704,WBGene00018704,History: N.A.
WBGene00018860,vpat-1,M00603_2.00,CRH-2,WBGene00018860,WBGene00018860,History: N.A.
WBGene00018938,F56C3.1,M00603_2.00,CRH-2,WBGene00018938,WBGene00018938,History: N.A.
WBGene00018945,F56C3.8,M00603_2.00,CRH-2,WBGene00018945,WBGene00018945,History: N.A.
WBGene00018957,F56C11.5,M00603_2.00,CRH-2,WBGene00018957,WBGene00018957,History: N.A.
WBGene00019035,fbxb-26,M00603_2.00,CRH-2,WBGene00019035,WBGene00019035,History: N.A.
WBGene00019412,fbxb-49,M00603_2.00,CRH-2,WBGene00019412,WBGene00019412,"History: Split into K05F6.15(WBGene00269419). History of WBGene00019412: Split into ""WBGene00269419"" on 2016-02-18"
WBGene00019419,K05F6.8,M00603_2.00,CRH-2,WBGene00019419,WBGene00019419,History: N.A.
WBGene00019512,K08A2.2,M00603_2.00,CRH-2,WBGene00019512,WBGene00019512,History: N.A.
WBGene00019743,nhr-203,M00603_2.00,CRH-2,WBGene00019743,WBGene00019743,History: N.A.
WBGene00019926,fbxc-27,M00603_2.00,CRH-2,WBGene00019926,WBGene00019926,History: N.A.
WBGene00020759,T24C4.3,M00603_2.00,CRH-2,WBGene00020759,WBGene00020759,History: N.A.
WBGene00020834,T27A1.2,M00603_2.00,CRH-2,WBGene00020834,WBGene00020834,History: N.A.
WBGene00020953,W02G9.3,M00603_2.00,CRH-2,WBGene00020953,WBGene00020953,History: N.A.
WBGene00020973,W03B1.3,M00603_2.00,CRH-2,WBGene00020973,WBGene00020973,History: N.A.
WBGene00020976,oac-51,M00603_2.00,CRH-2,WBGene00020976,WBGene00020976,History: N.A.
WBGene00021024,W04C9.2,M00603_2.00,CRH-2,WBGene00021024,WBGene00021024,History: N.A.
WBGene00021025,cutl-13,M00603_2.00,CRH-2,WBGene00021025,WBGene00021025,History: N.A.
WBGene00021038,W05F2.6,M00603_2.00,CRH-2,WBGene00021038,WBGene00021038,History: N.A.
WBGene00021167,cyp-32B1,M00603_2.00,CRH-2,WBGene00021167,WBGene00021167,History: N.A.
WBGene00021198,npp-26,M00603_2.00,CRH-2,WBGene00021198,WBGene00021198,History: N.A.
WBGene00021199,Y17G9B.2,M00603_2.00,CRH-2,WBGene00021199,WBGene00021199,History: N.A.
WBGene00021288,clec-123,M00603_2.00,CRH-2,WBGene00021288,WBGene00021288,History: N.A.
WBGene00021296,Y25C1A.13,M00603_2.00,CRH-2,WBGene00021296,WBGene00021296,History: N.A.
WBGene00021478,Y39H10A.1,M00603_2.00,CRH-2,WBGene00021478,WBGene00021478,History: N.A.
WBGene00021526,Y41G9A.2,M00603_2.00,CRH-2,WBGene00021526,WBGene00021526,History: N.A.
WBGene00021537,Y42H9AR.2,M00603_2.00,CRH-2,WBGene00021537,WBGene00021537,History: N.A.
WBGene00021768,Y51F10.7,M00603_2.00,CRH-2,WBGene00021768,WBGene00021768,History: N.A.
WBGene00021784,cogc-4,M00603_2.00,CRH-2,WBGene00021784,WBGene00021784,"History: Split into Y51H7C.41(WBGene00302984). History of WBGene00021784: Split into ""WBGene00302984"" on 2018-03-06"
WBGene00021785,Y51H7C.7,M00603_2.00,CRH-2,WBGene00021785,WBGene00021785,History: N.A.
WBGene00021786,Y51H7C.8,M00603_2.00,CRH-2,WBGene00021786,WBGene00021786,History: N.A.
WBGene00021808,Y53G8AM.8,M00603_2.00,CRH-2,WBGene00021808,WBGene00021808,History: N.A.
WBGene00021854,Y54F10AR.1,M00603_2.00,CRH-2,WBGene00021854,WBGene00021854,History: N.A.
WBGene00021883,Y54G2A.18,M00603_2.00,CRH-2,WBGene00021883,WBGene00021883,History: N.A.
WBGene00021890,Y54G2A.26,M00603_2.00,CRH-2,WBGene00021890,WBGene00021890,History: N.A.
WBGene00021906,Y55B1AR.2,M00603_2.00,CRH-2,WBGene00021906,WBGene00021906,History: N.A.
WBGene00022110,Y71F9AL.4,M00603_2.00,CRH-2,WBGene00022110,WBGene00022110,History: N.A.
WBGene00022119,copa-1,M00603_2.00,CRH-2,WBGene00022119,WBGene00022119,History: N.A.
WBGene00022125,Y71F9B.1,M00603_2.00,CRH-2,WBGene00022125,WBGene00022125,History: N.A.
WBGene00022197,Y71H2B.8,M00603_2.00,CRH-2,WBGene00022197,WBGene00022197,History: N.A.
WBGene00022237,Y73B6BL.14,M00603_2.00,CRH-2,WBGene00022237,WBGene00022237,History: N.A.
WBGene00022271,cpx-1,M00603_2.00,CRH-2,WBGene00022271,WBGene00022271,History: N.A.
WBGene00022439,Y110A2AL.2,M00603_2.00,CRH-2,WBGene00022439,WBGene00022439,History: N.A.
WBGene00022440,Y110A2AL.3,M00603_2.00,CRH-2,WBGene00022440,WBGene00022440,History: N.A.
WBGene00022443,Y110A2AL.6,M00603_2.00,CRH-2,WBGene00022443,WBGene00022443,History: N.A.
WBGene00044072,ham-3,M00603_2.00,CRH-2,WBGene00044072,WBGene00044072,History: Renamed on 2011-02-11; Renamed on 2012-07-20
WBGene00044212,Y68A4A.13,M00603_2.00,CRH-2,WBGene00044212,WBGene00044212,History: N.A.
WBGene00044225,C38D4.10,M00603_2.00,CRH-2,WBGene00044225,WBGene00044225,History: N.A.
WBGene00044288,F30H5.5,M00603_2.00,CRH-2,WBGene00044288,WBGene00044288,History: N.A.
WBGene00044435,Y20F4.8,M00603_2.00,CRH-2,WBGene00044435,WBGene00044435,History: N.A.
WBGene00044436,Y47G6A.31,M00603_2.00,CRH-2,WBGene00044436,WBGene00044436,History: N.A.
WBGene00044636,B0393.9,M00603_2.00,CRH-2,WBGene00044636,WBGene00044636,History: N.A.
WBGene00044681,T24C4.8,M00603_2.00,CRH-2,WBGene00044681,WBGene00044681,History: N.A.
WBGene00044743,crb-3,M00603_2.00,CRH-2,WBGene00044743,WBGene00044743,History: N.A.
WBGene00194663,F38B2.6,M00603_2.00,CRH-2,WBGene00194663,WBGene00194663,History: N.A.
WBGene00194682,F40D4.17,M00603_2.00,CRH-2,WBGene00194682,WBGene00194682,History: N.A.
WBGene00194731,Y39A1A.27,M00603_2.00,CRH-2,WBGene00194731,WBGene00194731,History: N.A.
WBGene00194855,Y75B8A.44,M00603_2.00,CRH-2,WBGene00194855,WBGene00194855,History: N.A.
WBGene00194931,Y105C5A.1273,M00603_2.00,CRH-2,WBGene00194931,WBGene00194931,History: N.A.
WBGene00195068,Y48G8AL.16,M00603_2.00,CRH-2,WBGene00195068,WBGene00195068,History: N.A.
WBGene00195146,F54D5.17,M00603_2.00,CRH-2,WBGene00195146,WBGene00195146,History: N.A.
WBGene00195155,W04A8.9,M00603_2.00,CRH-2,WBGene00195155,WBGene00195155,History: N.A.
WBGene00206527,T27A8.7,M00603_2.00,CRH-2,WBGene00206527,WBGene00206527,History: N.A.
WBGene00219218,Y73B6BL.288,M00603_2.00,CRH-2,WBGene00219218,WBGene00219218,History: N.A.
WBGene00219239,K05F6.14,M00603_2.00,CRH-2,WBGene00219239,WBGene00219239,History: N.A.
WBGene00235388,W04C9.9,M00603_2.00,CRH-2,WBGene00235388,WBGene00235388,History: N.A.
WBGene00236808,C54G6.8,M00603_2.00,CRH-2,WBGene00236808,WBGene00236808,History: N.A.
WBGene00268194,F36H9.10,M00603_2.00,CRH-2,WBGene00268194,WBGene00268194,History: N.A.
WBGene00271798,F54D5.24,M00603_2.00,CRH-2,WBGene00271798,WBGene00271798,History: N.A.
WBGene00271830,W09G10.9,M00603_2.00,CRH-2,WBGene00271830,WBGene00271830,History: N.A.
WBGene00302984,Y51H7C.41,M00603_2.00,CRH-2,WBGene00302984,WBGene00302984,History: N.A.
WBGene00303067,K01D12.20,M00603_2.00,CRH-2,WBGene00303067,WBGene00303067,History: N.A.
WBGene00000040,aco-1,M00615_2.00,LSY-2,WBGene00000040,WBGene00000040,History: N.A.
WBGene00000249,bir-1,M00615_2.00,LSY-2,WBGene00000249,WBGene00000249,History: N.A.
WBGene00000254,bli-4,M00615_2.00,LSY-2,WBGene00000254,WBGene00000254,History: N.A.
WBGene00000274,btf-1,M00615_2.00,LSY-2,WBGene00000274,WBGene00000274,History: N.A.
WBGene00000392,cdd-2,M00615_2.00,LSY-2,WBGene00000392,WBGene00000392,History: N.A.
WBGene00000415,ced-1,M00615_2.00,LSY-2,WBGene00000415,WBGene00000415,History: N.A.
WBGene00000480,cgp-1,M00615_2.00,LSY-2,WBGene00000480,WBGene00000480,History: N.A.
WBGene00000496,chs-1,M00615_2.00,LSY-2,WBGene00000496,WBGene00000496,History: N.A.
WBGene00000645,col-69,M00615_2.00,LSY-2,WBGene00000645,WBGene00000645,History: N.A.
WBGene00000735,col-162,M00615_2.00,LSY-2,WBGene00000735,WBGene00000735,History: N.A.
WBGene00000779,cpn-3,M00615_2.00,LSY-2,WBGene00000779,WBGene00000779,History: N.A.
WBGene00000782,cpr-2,M00615_2.00,LSY-2,WBGene00000782,WBGene00000782,History: N.A.
WBGene00000795,crn-2,M00615_2.00,LSY-2,WBGene00000795,WBGene00000795,History: N.A.
WBGene00000913,daf-18,M00615_2.00,LSY-2,WBGene00000913,WBGene00000913,History: N.A.
WBGene00001044,dnj-26,M00615_2.00,LSY-2,WBGene00001044,WBGene00001044,History: N.A.
WBGene00001156,ech-7,M00615_2.00,LSY-2,WBGene00001156,WBGene00001156,History: N.A.
WBGene00001232,eif-3.I,M00615_2.00,LSY-2,WBGene00001232,WBGene00001232,History: N.A.
WBGene00001246,elo-8,M00615_2.00,LSY-2,WBGene00001246,WBGene00001246,"History: Split into Y47D3A.34(WBGene00206461). History of WBGene00001246: Split into ""WBGene00206461"" on 2011-03-28"
WBGene00001536,gcy-9,M00615_2.00,LSY-2,WBGene00001536,WBGene00001536,History: N.A.
WBGene00001647,gna-2,M00615_2.00,LSY-2,WBGene00001647,WBGene00001647,History: N.A.
WBGene00001722,grl-13,M00615_2.00,LSY-2,WBGene00001722,WBGene00001722,History: N.A.
WBGene00001765,gst-17,M00615_2.00,LSY-2,WBGene00001765,WBGene00001765,History: N.A.
WBGene00001766,gst-18,M00615_2.00,LSY-2,WBGene00001766,WBGene00001766,History: N.A.
WBGene00001773,gst-25,M00615_2.00,LSY-2,WBGene00001773,WBGene00001773,History: N.A.
WBGene00001820,ham-1,M00615_2.00,LSY-2,WBGene00001820,WBGene00001820,History: N.A.
WBGene00001999,hrpa-1,M00615_2.00,LSY-2,WBGene00001999,WBGene00001999,History: Renamed on 2019-11-21
WBGene00002038,hum-5,M00615_2.00,LSY-2,WBGene00002038,WBGene00002038,History: N.A.
WBGene00002061,ife-3,M00615_2.00,LSY-2,WBGene00002061,WBGene00002061,History: N.A.
WBGene00002077,imb-3,M00615_2.00,LSY-2,WBGene00002077,WBGene00002077,History: N.A.
WBGene00002227,klp-17,M00615_2.00,LSY-2,WBGene00002227,WBGene00002227,"History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
WBGene00003025,lin-40,M00615_2.00,LSY-2,WBGene00003025,WBGene00003025,History: Renamed on 2007-03-01
WBGene00003031,lin-46,M00615_2.00,LSY-2,WBGene00003031,WBGene00003031,History: N.A.
WBGene00003155,mcm-3,M00615_2.00,LSY-2,WBGene00003155,WBGene00003155,History: N.A.
WBGene00003235,mif-2,M00615_2.00,LSY-2,WBGene00003235,WBGene00003235,History: N.A.
WBGene00003237,mif-4,M00615_2.00,LSY-2,WBGene00003237,WBGene00003237,History: N.A.
WBGene00003616,nhr-17,M00615_2.00,LSY-2,WBGene00003616,WBGene00003616,History: N.A.
WBGene00003634,nhr-44,M00615_2.00,LSY-2,WBGene00003634,WBGene00003634,History: N.A.
WBGene00003659,nhr-69,M00615_2.00,LSY-2,WBGene00003659,WBGene00003659,History: N.A.
WBGene00003704,nhr-114,M00615_2.00,LSY-2,WBGene00003704,WBGene00003704,History: N.A.
WBGene00004092,ppt-1,M00615_2.00,LSY-2,WBGene00004092,WBGene00004092,History: N.A.
WBGene00004172,pqn-92,M00615_2.00,LSY-2,WBGene00004172,WBGene00004172,"History: Split into Y75B8A.39(WBGene00023483). History of WBGene00004172: Split into ""WBGene00023483"" on 2004-08-11"
WBGene00004351,rgs-8.1,M00615_2.00,LSY-2,WBGene00004351,WBGene00004351,History: N.A.
WBGene00004385,rnp-2,M00615_2.00,LSY-2,WBGene00004385,WBGene00004385,History: N.A.
WBGene00004465,rpn-9,M00615_2.00,LSY-2,WBGene00004465,WBGene00004465,History: N.A.
WBGene00004806,skp-1,M00615_2.00,LSY-2,WBGene00004806,WBGene00004806,History: N.A.
WBGene00004896,smu-2,M00615_2.00,LSY-2,WBGene00004896,WBGene00004896,History: N.A.
WBGene00004963,spe-9,M00615_2.00,LSY-2,WBGene00004963,WBGene00004963,History: N.A.
WBGene00004976,spe-41,M00615_2.00,LSY-2,WBGene00004976,WBGene00004976,History: N.A.
WBGene00005344,srh-127,M00615_2.00,LSY-2,WBGene00005344,WBGene00005344,History: N.A.
WBGene00005389,srh-173,M00615_2.00,LSY-2,WBGene00005389,WBGene00005389,History: N.A.
WBGene00005533,sri-21,M00615_2.00,LSY-2,WBGene00005533,WBGene00005533,History: N.A.
WBGene00005552,sri-40,M00615_2.00,LSY-2,WBGene00005552,WBGene00005552,History: N.A.
WBGene00005687,sru-24,M00615_2.00,LSY-2,WBGene00005687,WBGene00005687,History: N.A.
WBGene00005725,srv-14,M00615_2.00,LSY-2,WBGene00005725,WBGene00005725,History: N.A.
WBGene00005757,srw-10,M00615_2.00,LSY-2,WBGene00005757,WBGene00005757,History: N.A.
WBGene00005767,srw-20,M00615_2.00,LSY-2,WBGene00005767,WBGene00005767,History: N.A.
WBGene00006140,str-81,M00615_2.00,LSY-2,WBGene00006140,WBGene00006140,History: N.A.
WBGene00006169,str-118,M00615_2.00,LSY-2,WBGene00006169,WBGene00006169,History: N.A.
WBGene00006537,tbb-2,M00615_2.00,LSY-2,WBGene00006537,WBGene00006537,History: N.A.
WBGene00006554,tbx-35,M00615_2.00,LSY-2,WBGene00006554,WBGene00006554,History: N.A.
WBGene00006615,trp-2,M00615_2.00,LSY-2,WBGene00006615,WBGene00006615,History: N.A.
WBGene00007505,pezo-1,M00615_2.00,LSY-2,WBGene00007505,WBGene00007505,History: N.A.
WBGene00007769,C27C7.7,M00615_2.00,LSY-2,WBGene00007769,WBGene00007769,History: N.A.
WBGene00007796,C28D4.10,M00615_2.00,LSY-2,WBGene00007796,WBGene00007796,History: N.A.
WBGene00007841,C31C9.7,M00615_2.00,LSY-2,WBGene00007841,WBGene00007841,History: N.A.
WBGene00007851,clec-245,M00615_2.00,LSY-2,WBGene00007851,WBGene00007851,History: N.A.
WBGene00007910,C34B4.5,M00615_2.00,LSY-2,WBGene00007910,WBGene00007910,History: N.A.
WBGene00008138,C47D12.4,M00615_2.00,LSY-2,WBGene00008138,WBGene00008138,History: N.A.
WBGene00008184,C49A1.1,M00615_2.00,LSY-2,WBGene00008184,WBGene00008184,History: N.A.
WBGene00008187,C49A1.5,M00615_2.00,LSY-2,WBGene00008187,WBGene00008187,History: N.A.
WBGene00008190,clec-114,M00615_2.00,LSY-2,WBGene00008190,WBGene00008190,History: N.A.
WBGene00008232,C50F4.4,M00615_2.00,LSY-2,WBGene00008232,WBGene00008232,History: N.A.
WBGene00008393,D1086.6,M00615_2.00,LSY-2,WBGene00008393,WBGene00008393,"History: Split into D1086.10(WBGene00044080). History of WBGene00008393: Split into ""WBGene00044080"" on 2005-01-11"
WBGene00008500,F01D5.10,M00615_2.00,LSY-2,WBGene00008500,WBGene00008500,History: N.A.
WBGene00008511,F01G10.9,M00615_2.00,LSY-2,WBGene00008511,WBGene00008511,History: N.A.
WBGene00008800,F14E5.2,M00615_2.00,LSY-2,WBGene00008800,WBGene00008800,History: N.A.
WBGene00008838,F15A4.2,M00615_2.00,LSY-2,WBGene00008838,WBGene00008838,History: N.A.
WBGene00008891,clec-42,M00615_2.00,LSY-2,WBGene00008891,WBGene00008891,History: N.A.
WBGene00008894,F16H6.4,M00615_2.00,LSY-2,WBGene00008894,WBGene00008894,History: N.A.
WBGene00008955,F19D8.2,M00615_2.00,LSY-2,WBGene00008955,WBGene00008955,History: N.A.
WBGene00009018,F21D9.4,M00615_2.00,LSY-2,WBGene00009018,WBGene00009018,History: N.A.
WBGene00009127,clsp-1,M00615_2.00,LSY-2,WBGene00009127,WBGene00009127,History: N.A.
WBGene00009463,F36D1.4,M00615_2.00,LSY-2,WBGene00009463,WBGene00009463,History: N.A.
WBGene00009507,mus-101,M00615_2.00,LSY-2,WBGene00009507,WBGene00009507,History: Renamed on 2015-03-25; Renamed on 2015-03-25
WBGene00009510,F37D6.4,M00615_2.00,LSY-2,WBGene00009510,WBGene00009510,History: N.A.
WBGene00009571,F40D4.12,M00615_2.00,LSY-2,WBGene00009571,WBGene00009571,History: N.A.
WBGene00009572,F40D4.13,M00615_2.00,LSY-2,WBGene00009572,WBGene00009572,History: N.A.
WBGene00009695,clp-8,M00615_2.00,LSY-2,WBGene00009695,WBGene00009695,History: N.A.
WBGene00009822,clec-113,M00615_2.00,LSY-2,WBGene00009822,WBGene00009822,History: N.A.
WBGene00009827,hmg-6,M00615_2.00,LSY-2,WBGene00009827,WBGene00009827,History: N.A.
WBGene00009892,scl-11,M00615_2.00,LSY-2,WBGene00009892,WBGene00009892,History: N.A.
WBGene00009916,F52A8.3,M00615_2.00,LSY-2,WBGene00009916,WBGene00009916,History: N.A.
WBGene00009949,F53A2.1,M00615_2.00,LSY-2,WBGene00009949,WBGene00009949,"History: Split into F53A2.11(WBGene00194870). History of WBGene00009949: Split into ""WBGene00194870"" on 2009-11-18"
WBGene00009956,F53B2.5,M00615_2.00,LSY-2,WBGene00009956,WBGene00009956,History: N.A.
WBGene00010250,F58D12.3,M00615_2.00,LSY-2,WBGene00010250,WBGene00010250,History: N.A.
WBGene00010663,toca-2,M00615_2.00,LSY-2,WBGene00010663,WBGene00010663,"History: Split into mlc-7(WBGene00023451). History of WBGene00010663: Split into ""WBGene00023451"" on 2004-07-22"
WBGene00010989,R03D7.2,M00615_2.00,LSY-2,WBGene00010989,WBGene00010989,History: N.A.
WBGene00011109,R07E5.1,M00615_2.00,LSY-2,WBGene00011109,WBGene00011109,History: N.A.
WBGene00011110,prdx-3,M00615_2.00,LSY-2,WBGene00011110,WBGene00011110,History: N.A.
WBGene00011121,R07E5.17,M00615_2.00,LSY-2,WBGene00011121,WBGene00011121,History: N.A.
WBGene00011234,R11A5.6,M00615_2.00,LSY-2,WBGene00011234,WBGene00011234,History: N.A.
WBGene00011306,R186.3,M00615_2.00,LSY-2,WBGene00011306,WBGene00011306,History: N.A.
WBGene00011309,R186.8,M00615_2.00,LSY-2,WBGene00011309,WBGene00011309,History: N.A.
WBGene00011368,tftc-5,M00615_2.00,LSY-2,WBGene00011368,WBGene00011368,History: N.A.
WBGene00011434,T04D3.5,M00615_2.00,LSY-2,WBGene00011434,WBGene00011434,History: N.A.
