# Table S3. Genes with antisense small RNAs enriched by FLAG::CSR-1 IP. Related to Figure 5.
# 5574 genes with at least 10 small RNA reads per million and enriched at least two-fold in the FLAG::CSR-1 IP over the Input sample.
# FLAG::CSR-1 IP RPM = FLAG::CSR-1 IP RPM normalized to the total number of genome-matching reads
# Input RPM = Input RPM normalized to the total number of genome-matching reads
# IP Enrichment = Enrichment of small RNA reads in the FLAG::CSR-1 IP relative to the Input (FLAG::CSR-1 IP RPM)/(FLAG::CSR-1 RPM +Input RPM)
Cosmid ID,FLAG::CSR-1 IP RPM,Input RPM,Enrichment IP,ALG-3/4 Targets,Input,Suggested Match,History
C33H5.12,56.1716453570564,11.5752028943368,0.829140348324636,Yes,C33H5.12,WBGene00004703,Sequence name for WBGene00004703(rsp-6). History: N.A.
C33H5.16,74.3534668778835,25.9441623515394,0.741328259193503,Yes,C33H5.16,WBGene00016382,Public name for WBGene00016382. History: N.A.
C34B2.10,36.1933118517085,6.69038831803347,0.843987615538034,Yes,C34B2.10,WBGene00016395,Sequence name for WBGene00016395(spcs-1). History: Renamed on 2005-03-17
C34B2.3,60.6066838877162,12.9652245666239,0.823774796127923,Yes,C34B2.3,WBGene00016388,Public name for WBGene00016388. History: N.A.
C34B2.4,31.2541664570047,10.7004657881591,0.744951505577967,Yes,C34B2.4,WBGene00016389,Public name for WBGene00016389. History: N.A.
C34D4.14,207.402786342799,30.5439082082047,0.871635501111542,Yes,C34D4.14,WBGene00016405,Sequence name for WBGene00016405(hecd-1). History: N.A.
C34D4.2,213.628368379626,39.9345538734793,0.842506335237702,Yes,C34D4.2,WBGene00016398,Public name for WBGene00016398. History: N.A.
C34D4.3,7.91190672866049,1.7037634847166,0.822813860406073,Yes,C34D4.3,WBGene00016399,Public name for WBGene00016399. History: N.A.
C34E10.6,182.09230609883,20.0778137872115,0.900688520150609,Yes,C34E10.6,WBGene00000229,Sequence name for WBGene00000229(atp-2). History: N.A.
C34F11.1,13.268386494417,5.27751128192702,0.715435114246198,Yes,C34F11.1,WBGene00016413,Public name for WBGene00016413. History: N.A.
C34F11.2,21.0338359465474,7.72137300232173,0.731479155096684,Yes,C34F11.2,WBGene00016414,Public name for WBGene00016414. History: N.A.
C34F11.3,33.4923458397135,5.4645097131764,0.859729189237116,Yes,C34F11.3,WBGene00016415,Sequence name for WBGene00016415(ampd-1). History: N.A.
C34F11.5,85.112796895069,42.3688578962768,0.667647411969796,Yes,C34F11.5,WBGene00016416,Public name for WBGene00016416. History: N.A.
C34G6.7,41.3431904436765,6.44604370120094,0.865115149540602,Yes,C34G6.7,WBGene00004109,Sequence name for WBGene00004109(stam-1). History: N.A.
C35D10.1,37.18821128193,9.16292313121975,0.802315018882898,Yes,C35D10.1,WBGene00016439,Public name for WBGene00016439. History: N.A.
C35D10.11,17.009704194867,3.95023797212585,0.811533927877598,Yes,C35D10.11,WBGene00016447,Sequence name for WBGene00016447(msd-4). History: N.A.
C35D10.8,46.049106068859,10.139470494411,0.8195456956808,Yes,C35D10.8,WBGene00016445,Public name for WBGene00016445. History: N.A.
C35D10.9,84.0710678654554,18.1388478311901,0.822533384285088,Yes,C35D10.9,WBGene00000418,Sequence name for WBGene00000418(ced-4). History: N.A.
C35E7.10,137.377843612645,40.6754832132963,0.771554489105057,Yes,C35E7.10,WBGene00016462,Public name for WBGene00016462. History: N.A.
C35E7.9,36.2832981407363,14.0456599471759,0.720922894476743,Yes,C35E7.9,WBGene00016461,Public name for WBGene00016461. History: N.A.
C36A4.9,53.8310836148925,7.83315650900192,0.872970841880745,Yes,C36A4.9,WBGene00007969,Sequence name for WBGene00007969(acs-19). History: N.A.
C36B1.10,112.781285202544,46.4587213637355,0.708247177543301,Yes,C36B1.10,WBGene00007977,Sequence name for WBGene00007977(gskl-2). History: Renamed on 2021-12-09
C36B1.4,99.352208906292,9.48497598503813,0.912851696830375,Yes,C36B1.4,WBGene00003925,Sequence name for WBGene00003925(pas-4). History: N.A.
C36E8.5,84.4989618520574,31.1281744178417,0.730788330300063,Yes,C36E8.5,WBGene00006537,Sequence name for WBGene00006537(tbb-2). History: N.A.
C36H8.1,110.251568607934,16.8714140193887,0.867282739354461,Yes,C36H8.1,WBGene00007987,Public name for WBGene00007987. History: N.A.
C37A2.3,31.724758019523,4.82040400553964,0.86809734207133,Yes,C37A2.3,WBGene00016491,Sequence name for WBGene00016491(acdh-5). History: N.A.
C37H5.3,50.410686404394,10.1602480978831,0.832258686755094,Yes,C37H5.3,WBGene00016507,Sequence name for WBGene00016507(abhd-5.2). History: Renamed on 2015-07-17
C38C10.3,60.435893584051,20.1551064721279,0.749908718615254,Yes,C38C10.3,WBGene00008001,Public name for WBGene00008001. History: N.A.
C38C3.5,99.3044610794608,17.2557996836236,0.85195812388669,Yes,C38C3.5,WBGene00006794,"Sequence name for WBGene00006794(unc-60). History: Split into F53E2.2(WBGene00302980). History of WBGene00006794: Split into ""WBGene00302980"" on 2018-03-06"
C38H2.2,53.6442243310438,12.8721409030686,0.80648159505163,Yes,C38H2.2,WBGene00008019,Public name for WBGene00008019. History: N.A.
C39F7.4,88.7733105808817,16.9545244332774,0.839639916668994,Yes,C39F7.4,WBGene00004266,Sequence name for WBGene00004266(rab-1). History: N.A.
C39H7.1,60.220110135872,9.13175672601152,0.868327167829559,Yes,C39H7.1,WBGene00016541,Public name for WBGene00016541. History: N.A.
C41C4.8,231.102236544938,15.7078682249481,0.936356462229967,Yes,C41C4.8,WBGene00008053,Sequence name for WBGene00008053(cdc-48.2). History: N.A.
C41G7.6,26.1400987351601,13.0454261160264,0.667085584139333,Yes,C41G7.6,WBGene00008063,Sequence name for WBGene00008063(cycl-2). History: N.A.
C41G7.9,40.2468268814388,9.05903511385898,0.81626859875763,Yes,C41G7.9,WBGene00077771,Sequence name for WBGene00077771(tspo-1). History: N.A.
C42C1.5,94.1871795615794,16.5738787376675,0.850363665785052,Yes,C42C1.5,WBGene00016583,Sequence name for WBGene00016583(tag-335). History: N.A.
C42C1.9,12.862989080072,5.27751128192702,0.709075759950788,Yes,C42C1.9,WBGene00016587,Public name for WBGene00016587. History: N.A.
C43E11.5,82.0638226836703,12.0231680251964,0.872212216220203,Yes,C43E11.5,WBGene00016605,Public name for WBGene00016605. History: N.A.
C43F9.6,69.050703417312,11.760123565239,0.85447341644235,Yes,C43F9.6,WBGene00008074,Sequence name for WBGene00008074(nkb-2). History: N.A.
C43G2.3,13.130652378558,6.29561385206255,0.675922599982743,Yes,C43G2.3,WBGene00016612,Public name for WBGene00016612. History: N.A.
C44B7.10,49.033345245804,9.1837007346919,0.842250657345811,Yes,C44B7.10,WBGene00016630,Sequence name for WBGene00016630(acer-1). History: N.A.
C46H11.6,32.5777913104097,8.2208665897923,0.79850154360711,Yes,C46H11.6,WBGene00016730,Public name for WBGene00016730. History: N.A.
C47A4.3,23.8546306393397,4.31467713702742,0.846830558589471,Yes,C47A4.3,WBGene00008124,Public name for WBGene00008124. History: N.A.
C47A4.5,16.887579945472,3.29200349412802,0.836864645695914,Yes,C47A4.5,WBGene00008125,Public name for WBGene00008125. History: N.A.
C47B2.3,105.556212598301,16.7837325327363,0.862810691023612,Yes,C47B2.3,WBGene00006529,Sequence name for WBGene00006529(tba-2). History: N.A.
C47B2.4,161.225587546191,15.1618328056999,0.914042436952407,Yes,C47B2.4,WBGene00003948,Sequence name for WBGene00003948(pbs-2). History: N.A.
C47D12.2,45.1538343157755,14.4612120166189,0.757423454206714,Yes,C47D12.2,WBGene00008136,Public name for WBGene00008136. History: N.A.
C47D12.3,75.1335010873649,18.6159016069108,0.801429117712689,Yes,C47D12.3,WBGene00008137,Sequence name for WBGene00008137(sfxn-1.4). History: N.A.
C47E12.10,30.852441952416,10.6069665725344,0.74416020512808,Yes,C47E12.10,WBGene00008153,Public name for WBGene00008153. History: N.A.
C47E12.4,60.7480909133315,11.4484595131566,0.841426502436378,Yes,C47E12.4,WBGene00008149,Sequence name for WBGene00008149(pyp-1). History: N.A.
C47E12.5,154.705713615146,19.3497665615472,0.888829891814356,Yes,C47E12.5,WBGene00006699,Sequence name for WBGene00006699(uba-1). History: N.A.
C47E8.1,36.7290975624,9.7654736319122,0.789965293128527,Yes,C47E8.1,WBGene00008141,Public name for WBGene00008141. History: N.A.
C47E8.11,34.395422526029,16.3831403377931,0.677361086769442,Yes,C47E8.11,WBGene00044180,Public name for WBGene00044180. History: N.A.
C47E8.5,154.36918325873,29.8781937929569,0.837836531129693,Yes,C47E8.5,WBGene00000915,Sequence name for WBGene00000915(hsp-90). History: Renamed on 2017-08-01
C48B6.10,39.292329458536,7.20982840483731,0.844957121645402,Yes,C48B6.10,WBGene00016746,Public name for WBGene00016746. History: N.A.
C48B6.3,53.5211818542097,12.7990037388466,0.807011943281011,Yes,C48B6.3,WBGene00016741,Public name for WBGene00016741. History: N.A.
C48E7.7,43.3646681507671,6.15598835672968,0.875688474449087,Yes,C48E7.7,WBGene00016752,Public name for WBGene00016752. History: N.A.
C49A1.2,44.4651637364805,12.4042292728757,0.781882158108581,Yes,C49A1.2,WBGene00008185,Sequence name for WBGene00008185(best-10). History: N.A.
C49A1.3,17.629966829952,6.88154226997728,0.719252607339581,Yes,C49A1.3,WBGene00008186,Sequence name for WBGene00008186(best-11). History: N.A.
C49C3.1,53.1460859453537,14.1973364525226,0.789180057279502,Yes,C49C3.1,WBGene00004908,Sequence name for WBGene00004908(snf-9). History: N.A.
C49C8.1,96.4749432259974,47.8645340146614,0.668389168856027,Yes,C49C8.1,WBGene00016765,Public name for WBGene00016765. History: N.A.
C49D10.10,13.4749876682055,3.4075269694332,0.798162356581863,Yes,C49D10.10,WBGene00016778,Sequence name for WBGene00016778(nep-3). History: N.A.
C50D2.3,10.146413201613,3.86463424582057,0.724172353257681,Yes,C50D2.3,WBGene00016807,Sequence name for WBGene00016807(txt-1). History: N.A.
C50F2.5,87.8486555497483,15.2436965633802,0.852135524595922,Yes,C50F2.5,WBGene00016839,Public name for WBGene00016839. History: N.A.
C50F4.10,36.056036849569,12.2380084450985,0.746593842565311,Yes,C50F4.10,WBGene00008235,Public name for WBGene00008235. History: N.A.
C50F4.2,152.739329554399,19.7387232985459,0.885558058129429,Yes,C50F4.2,WBGene00008230,Sequence name for WBGene00008230(pfk-1.2). History: Renamed on 2014-03-03
C50F7.3,42.1695951388305,12.9581601814433,0.7649430834584,Yes,C50F7.3,WBGene00016843,Public name for WBGene00016843. History: N.A.
C50F7.4,68.6296961365029,6.50338988678409,0.913441730787307,Yes,C50F7.4,WBGene00016844,Sequence name for WBGene00016844(sucg-1). History: N.A.
C52E4.4,73.871397472377,10.1290816926749,0.879416381985484,Yes,C52E4.4,WBGene00004501,Sequence name for WBGene00004501(rpt-1). History: N.A.
C52E4.7,44.855410398081,9.34992156246913,0.827509190991139,Yes,C52E4.7,WBGene00008259,Public name for WBGene00008259. History: N.A.
C53B4.2,63.5978097704542,18.0619706983431,0.778814361309179,Yes,C53B4.2,WBGene00008272,Public name for WBGene00008272. History: N.A.
C53D6.10,24.1975885878286,6.91894195622716,0.777644170630428,Yes,C53D6.10,WBGene00023424,Public name for WBGene00023424. History: N.A.
C54D10.4,31.0590431262045,10.014804873578,0.756175635805268,Yes,C54D10.4,WBGene00008299,Public name for WBGene00008299. History: N.A.
C54G4.2,81.7171918254251,12.6307051507222,0.866126267192628,Yes,C54G4.2,WBGene00008312,Public name for WBGene00008312. History: N.A.
C54G4.3,26.2383490711395,8.5603726305273,0.754003244604319,Yes,C54G4.3,WBGene00008313,Public name for WBGene00008313. History: N.A.
C55A6.11,33.9055481872905,11.1367954610743,0.75274831283166,Yes,C55A6.11,WBGene00008340,Public name for WBGene00008340. History: N.A.
C55A6.4,35.427969281252,16.1520933871828,0.686853940232467,Yes,C55A6.4,WBGene00008333,Public name for WBGene00008333. History: N.A.
C55B7.3,117.295291292963,26.9797181085915,0.812997980589279,Yes,C55B7.3,WBGene00016942,Public name for WBGene00016942. History: N.A.
C55C3.4,65.0215214147167,10.9011774377001,0.856417413995115,Yes,C55C3.4,WBGene00016954,Public name for WBGene00016954. History: N.A.
C55C3.6,35.0340497098952,7.438382043031,0.824865642581943,Yes,C55C3.6,WBGene00016956,Public name for WBGene00016956. History: N.A.
C56C10.3,86.6797520198249,15.8628691468504,0.84530462585829,Yes,C56C10.3,WBGene00016961,Sequence name for WBGene00016961(vps-32.1). History: Renamed on 2007-06-04
C56C10.6,51.7999645196917,14.4607964645495,0.781759275780296,Yes,C56C10.6,WBGene00016963,Public name for WBGene00016963. History: N.A.
C56C10.8,49.2780528583135,9.89013925274513,0.83284702641951,Yes,C56C10.8,WBGene00002045,Sequence name for WBGene00002045(icd-1). History: N.A.
C56C10.9,6.38902652097948,2.53486762360274,0.715946022831111,Yes,C56C10.9,WBGene00016965,Public name for WBGene00016965. History: N.A.
C56G2.1,160.193499904688,25.5876186759572,0.862270079589116,Yes,C56G2.1,WBGene00016977,Sequence name for WBGene00016977(akap-1). History: N.A.
C56G2.5,147.191858481318,20.0296097471561,0.880221062765759,Yes,C56G2.5,WBGene00016980,Public name for WBGene00016980. History: N.A.
C56G2.7,132.826649310944,15.1260953277278,0.897764009956905,Yes,C56G2.7,WBGene00016981,Sequence name for WBGene00016981(rpn-13). History: N.A.
CD4.6,52.614432258138,8.53959502705514,0.86035923705841,Yes,CD4.6,WBGene00003927,Sequence name for WBGene00003927(pas-6). History: N.A.
D1037.5,47.097262690546,15.4930278050461,0.752469150049125,Yes,D1037.5,WBGene00017026,Sequence name for WBGene00017026(ipla-4). History: N.A.
D1081.5,64.8498128836125,19.3231712291029,0.770434998440505,Yes,D1081.5,WBGene00008383,Public name for WBGene00008383. History: N.A.
D1081.7,198.428949580866,25.7156087133457,0.885272214908776,Yes,D1081.7,WBGene00008385,Sequence name for WBGene00008385(lotr-1). History: N.A.
D1086.17,24.287115763137,7.9179291311683,0.754140099566562,Yes,D1086.17,WBGene00045355,Public name for WBGene00045355. History: N.A.
D2024.1,37.2033620346745,8.85125907913745,0.807809534307884,Yes,D2024.1,WBGene00017050,Public name for WBGene00017050. History: N.A.
D2030.1,37.869076927993,7.39474907573948,0.836630048128726,Yes,D2030.1,WBGene00008411,Sequence name for WBGene00008411(mans-1). History: N.A.
D2030.6,438.249755659678,133.685594052253,0.766257507741763,Yes,D2030.6,WBGene00004178,"Sequence name for WBGene00004178(prg-1). History: N.A.. Public name for Dead gene WBGene00008416. History of WBGene00008416: Merged into ""WBGene00004178"" on 2007-11-05"
D2045.6,203.268467298432,20.8939580515977,0.906790988637048,Yes,D2045.6,WBGene00000836,Sequence name for WBGene00000836(cul-1). History: N.A.
D2062.13,10.6496018382179,4.75308457028986,0.691411975532757,Yes,D2062.13,WBGene00194711,Public name for WBGene00194711. History: N.A.
D2062.4,5.19946287367725,2.16087076110398,0.7064167375657,Yes,D2062.4,WBGene00017056,Public name for WBGene00017056. History: N.A.
D2063.3,35.70343751297,4.44640714304088,0.889254686260032,Yes,D2063.3,WBGene00017062,Sequence name for WBGene00017062(glrx-3). History: N.A.
D2063.4,26.858152592505,4.40485193609657,0.859103371460452,Yes,D2063.4,WBGene00044529,Sequence name for WBGene00044529(irld-1). History: N.A.
D2096.4,52.7292106880205,11.2822386853794,0.823746551658807,Yes,D2096.4,WBGene00005019,Sequence name for WBGene00005019(sqv-1). History: N.A.
E01A2.6,144.349026329988,28.9224240332378,0.833080268142223,Yes,E01A2.6,WBGene00017088,Sequence name for WBGene00017088(akir-1). History: N.A.
E03A3.4,21.4038816044886,5.83435105498074,0.785802877597771,Yes,E03A3.4,WBGene00001944,Sequence name for WBGene00001944(his-70). History: N.A.
E03H12.10,81.9109378150668,17.3384945454428,0.825303841714045,Yes,E03H12.10,WBGene00006038,Sequence name for WBGene00006038(ssp-9). History: N.A.
E03H12.5,43.5487727522986,12.5176749878337,0.776735008327029,Yes,E03H12.5,WBGene00017112,Public name for WBGene00017112. History: N.A.
E03H12.7,42.0497664580331,18.4758605595084,0.694743177891346,Yes,E03H12.7,WBGene00017114,Public name for WBGene00017114. History: N.A.
E04D5.1,72.2970965281086,12.4732109164033,0.852858727396172,Yes,E04D5.1,WBGene00008480,Sequence name for WBGene00008480(eif-2A). History: N.A.
E04F6.5,82.3558190092914,10.4511345464933,0.887388453708791,Yes,E04F6.5,WBGene00017125,Sequence name for WBGene00017125(acdh-12). History: N.A.
F01D5.8,82.986182146206,11.8153919904749,0.875367132897604,Yes,F01D5.8,WBGene00008498,Public name for WBGene00008498. History: N.A.
F01G10.5,94.4047994646367,16.8921916228609,0.848224184159831,Yes,F01G10.5,WBGene00008508,Public name for WBGene00008508. History: N.A.
F02A9.4,101.84519640334,15.2420343551025,0.869823256931,Yes,F02A9.4,WBGene00008514,"Sequence name for WBGene00008514(mrpl-44). History: Split into mccc-2(WBGene00303021). History of WBGene00008514: Split into ""WBGene00303021"" on 2018-03-06"
F02C9.4,22.1522369673225,5.52684252359287,0.800324193389204,Yes,F02C9.4,WBGene00017175,Sequence name for WBGene00017175(irld-3). History: N.A.
F02E9.9,128.674883945234,13.5885526707885,0.904483168732492,Yes,F02E9.9,WBGene00008532,Sequence name for WBGene00008532(dpt-1). History: N.A.
F07A5.2,71.2236886518475,19.2816160221586,0.786955956983851,Yes,F07A5.2,WBGene00008541,Public name for WBGene00008541. History: N.A.
F07C3.4,85.349240460627,16.767526002028,0.835800460758224,Yes,F07C3.4,WBGene00017195,Sequence name for WBGene00017195(glo-4). History: N.A.
F07D3.3,41.7375691287527,8.39415180275007,0.832558076068855,Yes,F07D3.3,WBGene00008556,Public name for WBGene00008556. History: N.A.
F07E5.8,22.6916955877702,8.78186188354045,0.720976508882244,Yes,F07E5.8,WBGene00017213,Public name for WBGene00017213. History: N.A.
F07F6.1,103.545294506759,25.1238625664587,0.804740598773316,Yes,F07F6.1,WBGene00017215,Public name for WBGene00017215. History: N.A.
F07H5.10,92.6523623971907,14.8352088791177,0.861982099856157,Yes,F07H5.10,WBGene00008561,Public name for WBGene00008561. History: N.A.
F08B1.2,65.293775850398,7.91626692289053,0.891869112173516,Yes,F08B1.2,WBGene00001538,Sequence name for WBGene00001538(gcy-12). History: N.A.
F08F8.6,37.7634807725011,15.5000921902266,0.708992631773442,Yes,F08F8.6,WBGene00017271,Public name for WBGene00017271. History: N.A.
F08H9.2,9.595476738177,2.57642283054705,0.788330258888496,Yes,F08H9.2,WBGene00008590,Public name for WBGene00008590. History: N.A.
F09C12.8,73.6455135223682,17.4116317096647,0.808783465972976,Yes,F09C12.8,WBGene00017279,Public name for WBGene00017279. History: N.A.
F09F7.4,41.4676102616691,9.54897100373236,0.812826128939214,Yes,F09F7.4,WBGene00017301,Sequence name for WBGene00017301(hach-1). History: N.A.
F09G2.3,51.7191605050545,7.639093692572,0.87130528355604,Yes,F09G2.3,WBGene00017312,Sequence name for WBGene00017312(pitr-5). History: N.A.
F09G8.4,139.792322663653,37.2334654220993,0.789672082103297,Yes,F09G8.4,WBGene00003562,Sequence name for WBGene00003562(ncr-2). History: N.A.
F10C1.3,12.487893171216,3.88541184929273,0.762698377363277,Yes,F10C1.3,WBGene00017325,Public name for WBGene00017325. History: N.A.
F10C5.2,39.9364660070366,7.39682683608669,0.843728876826677,Yes,F10C5.2,WBGene00017328,Sequence name for WBGene00017328(nemp-1). History: N.A.
F10D11.1,32.918453690301,7.33449402567023,0.817789890136167,Yes,F10D11.1,WBGene00004931,Sequence name for WBGene00004931(sod-2). History: N.A.
F10D11.5,46.1675574084977,9.40518998770506,0.830758952393495,Yes,F10D11.5,WBGene00008651,Public name for WBGene00008651. History: N.A.
F10F2.7,79.3458694640527,6.23328104164609,0.927163555552809,Yes,F10F2.7,WBGene00008659,Sequence name for WBGene00008659(clec-151). History: N.A.
F10F2.8,28.6257404126955,4.09318788401426,0.874898473235571,Yes,F10F2.8,WBGene00008660,Sequence name for WBGene00008660(clec-153). History: N.A.
F10G7.12,152.747134487631,64.8676780400636,0.701915153262794,Yes,F10G7.12,WBGene00044744,Public name for WBGene00044744. History: N.A.
F10G7.2,71.6185264506433,9.46752279812152,0.883241039786314,Yes,F10G7.2,WBGene00006626,Sequence name for WBGene00006626(tsn-1). History: N.A.
F10G7.4,192.375994302582,30.4184114832329,0.863468692690265,Yes,F10G7.4,WBGene00004737,Sequence name for WBGene00004737(scc-1). History: N.A.
F10G7.8,104.184380804345,8.98963791826199,0.920568006511319,Yes,F10G7.8,WBGene00004461,Sequence name for WBGene00004461(rpn-5). History: N.A.
