# Supplemental Table S1 - Genes targeted by 26G-RNAs in wild type
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense reads,Reads - norm,Input,Suggested Match,History
pdi-3,H06O01.1,37.0,14.86981676,pdi-3,WBGene00003964,Public name for WBGene00003964. History: N.A.
T22D1.4,T22D1.4,37.0,14.86981676,T22D1.4,WBGene00020683,Sequence name for WBGene00020683(ribo-1). History: N.A.
vpr-1,F33D11.11,36.0,14.46792982,vpr-1,WBGene00018008,Public name for WBGene00018008. History: N.A.
F59B2.5,F59B2.5,36.0,14.46792982,F59B2.5,WBGene00010309,"Sequence name for WBGene00010309(rpn-6.2). History: Split into F59B2.15(WBGene00185006). History of WBGene00010309: Split into ""WBGene00185006"" on 2009-02-27"
Y39E4B.11,Y39E4B.11,36.0,14.46792982,Y39E4B.11,WBGene00012720,Public name for WBGene00012720. History: N.A.
clec-73,Y46C8AL.1,36.0,14.46792982,clec-73,WBGene00021579,Public name for WBGene00021579. History: N.A.
spe-19,Y113G7A.10,36.0,14.46792982,spe-19,WBGene00013747,Public name for WBGene00013747. History: N.A.
ZK686.3,ZK686.3,36.0,14.46792982,ZK686.3,WBGene00022793,Public name for WBGene00022793. History: N.A.
act-2,T04C12.5,36.0,14.46792982,act-2,WBGene00000064,Public name for WBGene00000064. History: N.A.
enol-1,T21B10.2,36.0,14.46792982,enol-1,WBGene00011884,Public name for WBGene00011884. History: N.A.
atp-4,T05H4.12,36.0,14.46792982,atp-4,WBGene00020275,Public name for WBGene00020275. History: N.A.
D1037.5,D1037.5,36.0,14.46792982,D1037.5,WBGene00017026,Sequence name for WBGene00017026(ipla-4). History: N.A.
dct-9,W03F11.3,36.0,14.46792982,dct-9,WBGene00021006,Public name for WBGene00021006. History: N.A.
C18E3.1,C18E3.1,35.5,14.26698635,C18E3.1,WBGene00015970,Public name for WBGene00015970. History: N.A.
M04G7.2,M04G7.2,35.5,14.26698635,M04G7.2,WBGene00019773,Public name for WBGene00019773. History: N.A.
ssp-9,E03H12.10,35.2,14.14642027,ssp-9,WBGene00006038,Public name for WBGene00006038. History: N.A.
T23F6.3,T23F6.3,35.0,14.06604288,T23F6.3,WBGene00011951,Public name for WBGene00011951. History: N.A.
C34F11.2,C34F11.2,35.0,14.06604288,C34F11.2,WBGene00016414,Public name for WBGene00016414. History: N.A.
Y57E12AL.6,Y57E12AL.6,35.0,14.06604288,Y57E12AL.6,WBGene00021959,Public name for WBGene00021959. History: N.A.
F37C12.18,F37C12.18,35.0,14.06604288,F37C12.18,WBGene00044005,Public name for WBGene00044005. History: N.A.
C24D10.2,C24D10.2,34.5,13.86509941,C24D10.2,WBGene00016054,Public name for WBGene00016054. History: N.A.
F21H7.5,F21H7.5,34.5,13.86509941,F21H7.5,WBGene00009031,Public name for WBGene00009031. History: N.A.
spe-38,Y52B11A.1,34.0,13.66415594,spe-38,WBGene00013121,Public name for WBGene00013121. History: N.A.
unc-32,ZK637.8,34.0,13.66415594,unc-32,WBGene00006768,Public name for WBGene00006768. History: N.A.
ari-1,C27A12.8,34.0,13.66415594,ari-1,WBGene00016158,Other name for WBGene00016158(ari-1.1). History: N.A.
F55D12.6,F55D12.6,34.0,13.66415594,F55D12.6,WBGene00010114,Public name for WBGene00010114. History: N.A.
F34D10.9,F34D10.9,34.0,13.66415594,F34D10.9,WBGene00045484,Public name for WBGene00045484. History: N.A.
Y38C1AA.7,Y38C1AA.7,34.0,13.66415594,Y38C1AA.7,WBGene00021398,Public name for WBGene00021398. History: N.A.
vha-2,R10E11.2,34.0,13.66415594,vha-2,WBGene00006911,Public name for WBGene00006911. History: N.A.
ZK1127.2,ZK1127.2,34.0,13.66415594,ZK1127.2,WBGene00022849,Sequence name for WBGene00022849(acs-6). History: N.A.
bre-3,B0464.4,34.0,13.66415594,bre-3,WBGene00000268,Public name for WBGene00000268. History: N.A.
C14B9.2,C14B9.2,34.0,13.66415594,C14B9.2,WBGene00015752,Public name for WBGene00015752. History: N.A.
F40E3.5,F40E3.5,34.0,13.66415594,F40E3.5,WBGene00018232,Public name for WBGene00018232. History: N.A.
F11G11.14,F11G11.14,33.5,13.46321248,F11G11.14,WBGene00044384,Public name for WBGene00044384. History: N.A.
ZC376.8,ZC376.8,33.3333,13.39621792,ZC376.8,WBGene00013879,Public name for WBGene00013879. History: N.A.
ZK849.5,ZK849.5,33.0,13.26226901,ZK849.5,WBGene00014103,Sequence name for WBGene00014103(best-26). History: N.A.
Y116F11B.8,Y116F11B.8,33.0,13.26226901,Y116F11B.8,WBGene00013824,Public name for WBGene00013824. History: N.A.
ile-1,K07A1.8,33.0,13.26226901,ile-1,WBGene00002070,Public name for WBGene00002070. History: N.A.
F36A4.4,F36A4.4,33.0,13.26226901,F36A4.4,WBGene00018083,Public name for WBGene00018083. History: N.A.
W03A5.1,W03A5.1,33.0,13.26226901,W03A5.1,WBGene00020966,Public name for WBGene00020966. History: N.A.
rsp-6,C33H5.12,33.0,13.26226901,rsp-6,WBGene00004703,Public name for WBGene00004703. History: N.A.
C08F11.10,C08F11.10,33.0,13.26226901,C08F11.10,WBGene00007457,Public name for WBGene00007457. History: N.A.
C30B5.2,C30B5.2,33.0,13.26226901,C30B5.2,WBGene00016244,Public name for WBGene00016244. History: N.A.
spe-39,ZC404.3,33.0,13.26226901,spe-39,WBGene00004975,Public name for WBGene00004975. History: N.A.
C02E11.1,C02E11.1,33.0,13.26226901,C02E11.1,WBGene00015344,Sequence name for WBGene00015344(nra-4). History: N.A.
F25F2.1,F25F2.1,33.0,13.26226901,F25F2.1,WBGene00009115,Public name for WBGene00009115. History: N.A.
F13E9.5,F13E9.5,33.0,13.26226901,F13E9.5,WBGene00008754,Public name for WBGene00008754. History: N.A.
C14A4.13,C14A4.13,33.0,13.26226901,C14A4.13,WBGene00007563,Public name for WBGene00007563. History: N.A.
tba-2,C47B2.3,33.0,13.26226901,tba-2,WBGene00006529,Public name for WBGene00006529. History: N.A.
C25H3.16,C25H3.16,33.0,13.26226901,C25H3.16,WBGene00044392,Public name for WBGene00044392. History: N.A.
F56F3.4,F56F3.4,33.0,13.26226901,F56F3.4,WBGene00010155,Public name for WBGene00010155. History: N.A.
Y62F5A.10,Y62F5A.10,33.0,13.26226901,Y62F5A.10,WBGene00013388,Public name for WBGene00013388. History: N.A.
R10E4.3,R10E4.3,32.5,13.06132554,R10E4.3,WBGene00011200,Public name for WBGene00011200. History: N.A.
rab-11.1,F53G12.1,32.0,12.86038207,rab-11.1,WBGene00004274,Public name for WBGene00004274. History: N.A.
ned-8,F45H11.2,32.0,12.86038207,ned-8,WBGene00003587,Public name for WBGene00003587. History: N.A.
T27E4.6,T27E4.6,32.0,12.86038207,T27E4.6,WBGene00020864,Sequence name for WBGene00020864(oac-50). History: N.A.
F40G12.10,F40G12.10,32.0,12.86038207,F40G12.10,WBGene00009605,Public name for WBGene00009605. History: N.A.
M01H9.4,M01H9.4,32.0,12.86038207,M01H9.4,WBGene00019720,"Public name for WBGene00019720. History: Split into M01H9.10(WBGene00271788). History of WBGene00019720: Split into ""WBGene00271788"" on 2017-09-21"
Y54G2A.4,Y54G2A.4,32.0,12.86038207,Y54G2A.4,WBGene00021870,Sequence name for WBGene00021870(samt-1). History: N.A.
T22B3.2,T22B3.2,31.5,12.6594386,T22B3.2,WBGene00011910,Sequence name for WBGene00011910(alg-3). History: N.A.
F56D6.13,F56D6.13,31.5,12.6594386,F56D6.13,WBGene00044475,Public name for WBGene00044475. History: N.A.
F35H10.2,F35H10.2,31.0,12.45849513,F35H10.2,WBGene00018068,Public name for WBGene00018068. History: N.A.
F56C9.11,F56C9.11,31.0,12.45849513,F56C9.11,WBGene00018954,Sequence name for WBGene00018954(lab-2). History: N.A.
F23H11.5,F23H11.5,31.0,12.45849513,F23H11.5,WBGene00000263,Public name for WBGene00000263. History: N.A.
syp-2,C24G6.1,31.0,12.45849513,syp-2,WBGene00006376,Public name for WBGene00006376. History: N.A.
W09C3.7,W09C3.7,31.0,12.45849513,W09C3.7,WBGene00021114,Public name for WBGene00021114. History: N.A.
ssq-1,K07F5.11,31.0,12.45849513,ssq-1,WBGene00006050,Public name for WBGene00006050. History: N.A.
F56A11.6,F56A11.6,31.0,12.45849513,F56A11.6,WBGene00018926,Public name for WBGene00018926. History: N.A.
T28C6.5,T28C6.5,31.0,12.45849513,T28C6.5,WBGene00012120,Public name for WBGene00012120. History: N.A.
F21C3.7,F21C3.7,31.0,12.45849513,F21C3.7,WBGene00077548,Public name for WBGene00077548. History: N.A.
smo-1,K12C11.2,31.0,12.45849513,smo-1,WBGene00004888,Public name for WBGene00004888. History: N.A.
C56G2.1,C56G2.1,31.0,12.45849513,C56G2.1,WBGene00016977,Sequence name for WBGene00016977(akap-1). History: N.A.
C06C3.10,C06C3.10,31.0,12.45849513,C06C3.10,WBGene00044169,Public name for WBGene00044169. History: N.A.
spe-10,AC3.10,31.0,12.45849513,spe-10,WBGene00004964,Public name for WBGene00004964. History: N.A.
sod-2,F10D11.1,30.5,12.25755166,sod-2,WBGene00004931,Public name for WBGene00004931. History: N.A.
ZK849.4,ZK849.4,30.0,12.05660819,ZK849.4,WBGene00014102,Sequence name for WBGene00014102(best-25). History: N.A.
Y39F10B.1,Y39F10B.1,30.0,12.05660819,Y39F10B.1,WBGene00021456,Sequence name for WBGene00021456(rfip-2). History: N.A.
dnj-19,T05C3.5,30.0,12.05660819,dnj-19,WBGene00001037,Public name for WBGene00001037. History: Renamed on 2005-12-16
pgk-1,T03F1.3,30.0,12.05660819,pgk-1,WBGene00020185,Public name for WBGene00020185. History: N.A.
Y71H2AM.5,Y71H2AM.5,30.0,12.05660819,Y71H2AM.5,WBGene00022170,Sequence name for WBGene00022170(cox-6B). History: N.A.
W03C9.8,W03C9.8,30.0,12.05660819,W03C9.8,WBGene00012223,Public name for WBGene00012223. History: N.A.
ZK1248.5,ZK1248.5,30.0,12.05660819,ZK1248.5,WBGene00022876,Public name for WBGene00022876. History: N.A.
Y53G8B.4,Y53G8B.4,30.0,12.05660819,Y53G8B.4,WBGene00021820,Sequence name for WBGene00021820(nipa-1). History: N.A.
T16G12.7,T16G12.7,30.0,12.05660819,T16G12.7,WBGene00011808,Public name for WBGene00011808. History: N.A.
K05F1.1,K05F1.1,30.0,12.05660819,K05F1.1,WBGene00019405,Public name for WBGene00019405. History: N.A.
Y43C5A.4,Y43C5A.4,30.0,12.05660819,Y43C5A.4,WBGene00012784,Public name for WBGene00012784. History: N.A.
W02D7.4,W02D7.4,30.0,12.05660819,W02D7.4,WBGene00020940,Public name for WBGene00020940. History: N.A.
pgl-3,C18G1.4,30.0,12.05660819,pgl-3,WBGene00003994,Public name for WBGene00003994. History: Renamed on 2005-10-06
AH10.1,AH10.1,30.0,12.05660819,AH10.1,WBGene00007082,Sequence name for WBGene00007082(acs-10). History: N.A.
Y59E9AR.8,Y59E9AR.8,29.5,11.85566472,Y59E9AR.8,WBGene00022003,Public name for WBGene00022003. History: N.A.
Y59E9AR.2,Y59E9AR.2,29.5,11.85566472,Y59E9AR.2,WBGene00021998,Public name for WBGene00021998. History: N.A.
F44E2.10,F44E2.10,29.0,11.65472125,F44E2.10,WBGene00018423,Public name for WBGene00018423. History: N.A.
H34C03.2,H34C03.2,29.0,11.65472125,H34C03.2,WBGene00019259,Public name for WBGene00019259. History: N.A.
K07F5.6,K07F5.6,29.0,11.65472125,K07F5.6,WBGene00010634,Public name for WBGene00010634. History: N.A.
Y38F1A.6,Y38F1A.6,29.0,11.65472125,Y38F1A.6,WBGene00012608,Sequence name for WBGene00012608(hphd-1). History: N.A.
F56A8.3,F56A8.3,29.0,11.65472125,F56A8.3,WBGene00010139,Public name for WBGene00010139. History: N.A.
F54H12.8,F54H12.8,29.0,11.65472125,F54H12.8,WBGene00045247,Public name for WBGene00045247. History: N.A.
T06E4.5,T06E4.5,29.0,11.65472125,T06E4.5,WBGene00011533,Public name for WBGene00011533. History: N.A.
B0218.7,B0218.7,29.0,11.65472125,B0218.7,WBGene00015051,Public name for WBGene00015051. History: N.A.
plk-1,C14B9.4,29.0,11.65472125,plk-1,WBGene00004042,Public name for WBGene00004042. History: N.A.
cey-4,Y39A1C.3,29.0,11.65472125,cey-4,WBGene00000475,Public name for WBGene00000475. History: N.A.
R148.7,R148.7,29.0,11.65472125,R148.7,WBGene00020105,Public name for WBGene00020105. History: N.A.
ubc-24,F49E12.4,29.0,11.65472125,ubc-24,WBGene00006719,Public name for WBGene00006719. History: N.A.
C55A6.11,C55A6.11,29.0,11.65472125,C55A6.11,WBGene00008340,Public name for WBGene00008340. History: N.A.
Y46H3D.1,Y46H3D.1,28.5,11.45377778,Y46H3D.1,WBGene00021608,Public name for WBGene00021608. History: N.A.
C33F10.12,C33F10.12,28.5,11.45377778,C33F10.12,WBGene00016358,Public name for WBGene00016358. History: N.A.
C55A6.4,C55A6.4,28.5,11.45377778,C55A6.4,WBGene00008333,Public name for WBGene00008333. History: N.A.
clic-1,T05B11.3,28.0,11.25283431,clic-1,WBGene00020246,Public name for WBGene00020246. History: Renamed on 2008-04-30
ebp-2,VW02B12L.3,28.0,11.25283431,ebp-2,WBGene00012156,Public name for WBGene00012156. History: N.A.
F58E6.5,F58E6.5,28.0,11.25283431,F58E6.5,WBGene00010254,Public name for WBGene00010254. History: N.A.
C06A8.6,C06A8.6,28.0,11.25283431,C06A8.6,WBGene00015516,Public name for WBGene00015516. History: N.A.
T02G5.12,T02G5.12,28.0,11.25283431,T02G5.12,WBGene00020168,Sequence name for WBGene00020168(mct-5). History: N.A.
crt-1,Y38A10A.5,28.0,11.25283431,crt-1,WBGene00000802,Public name for WBGene00000802. History: N.A.
T12A2.2,T12A2.2,28.0,11.25283431,T12A2.2,WBGene00020437,Sequence name for WBGene00020437(stt-3). History: N.A.
F57A8.6,F57A8.6,28.0,11.25283431,F57A8.6,WBGene00010181,Public name for WBGene00010181. History: N.A.
Y71H2AM.4,Y71H2AM.4,28.0,11.25283431,Y71H2AM.4,WBGene00022169,Public name for WBGene00022169. History: N.A.
air-1,K07C11.2,28.0,11.25283431,air-1,WBGene00000098,Public name for WBGene00000098. History: N.A.
C28C12.1,C28C12.1,28.0,11.25283431,C28C12.1,WBGene00016177,Public name for WBGene00016177. History: N.A.
D2062.7,D2062.7,28.0,11.25283431,D2062.7,WBGene00017059,Sequence name for WBGene00017059(msrp-5). History: N.A.
C01G12.8,C01G12.8,28.0,11.25283431,C01G12.8,WBGene00007248,Sequence name for WBGene00007248(catp-4). History: N.A.
F55C9.3,F55C9.3,28.0,11.25283431,F55C9.3,WBGene00010100,Public name for WBGene00010100. History: N.A.
let-754,C29E4.8,28.0,11.25283431,let-754,WBGene00002879,Public name for WBGene00002879. History: N.A.
trap-3,Y38F2AR.2,28.0,11.25283431,trap-3,WBGene00021420,Public name for WBGene00021420. History: N.A.
B0244.9,B0244.9,28.0,11.25283431,B0244.9,WBGene00015084,Public name for WBGene00015084. History: N.A.
B0261.5,B0261.5,28.0,11.25283431,B0261.5,WBGene00015093,Public name for WBGene00015093. History: N.A.
F58D5.7,F58D5.7,28.0,11.25283431,F58D5.7,WBGene00010246,Public name for WBGene00010246. History: N.A.
K08E4.7,K08E4.7,28.0,11.25283431,K08E4.7,WBGene00045036,Public name for WBGene00045036. History: N.A.
tag-174,F54D8.2,28.0,11.25283431,tag-174,WBGene00006519,Other name for WBGene00006519(cox-6A). History: Renamed on 2017-09-05
ufd-2,T05H10.5,28.0,11.25283431,ufd-2,WBGene00006734,Public name for WBGene00006734. History: N.A.
ZC412.9,ZC412.9,27.5,11.05189084,ZC412.9,WBGene00013890,Public name for WBGene00013890. History: N.A.
H12D21.2,H12D21.2,27.5,11.05189084,H12D21.2,WBGene00010378,Public name for WBGene00010378. History: N.A.
ZK616.8,ZK616.8,27.5,11.05189084,ZK616.8,WBGene00022778,"Public name for WBGene00022778. History: Split into ZK616.65(WBGene00235383). History of WBGene00022778: Split into ""WBGene00235383"" on 2013-10-17"
F44D12.3,F44D12.3,27.1662,10.91774098,F44D12.3,WBGene00009680,Sequence name for WBGene00009680(msd-1). History: N.A.
T25B9.4,T25B9.4,27.0,10.85094737,T25B9.4,WBGene00012010,Public name for WBGene00012010. History: N.A.
C17F3.1,C17F3.1,27.0,10.85094737,C17F3.1,WBGene00015907,Public name for WBGene00015907. History: N.A.
F59A3.8,F59A3.8,27.0,10.85094737,F59A3.8,WBGene00019081,Public name for WBGene00019081. History: N.A.
tag-277,ZK652.3,27.0,10.85094737,tag-277,WBGene00044324,Other name for WBGene00044324(ufm-1). History: Renamed on 2013-03-15
Y57G11B.3,Y57G11B.3,27.0,10.85094737,Y57G11B.3,WBGene00013296,"Public name for WBGene00013296. History: Split into glb-34(WBGene00077763). History of WBGene00013296: Split into ""WBGene00077763"" on 2008-05-23"
alh-8,F13D12.4,27.0,10.85094737,alh-8,WBGene00000114,Public name for WBGene00000114. History: N.A.
clec-142,K01C8.8,27.0,10.85094737,clec-142,WBGene00010460,Public name for WBGene00010460. History: N.A.
F42G8.8,F42G8.8,27.0,10.85094737,F42G8.8,WBGene00018359,"Public name for WBGene00018359. History: Split into F42G8.18(WBGene00249816). History of WBGene00018359: Split into ""WBGene00249816"" on 2014-01-28"
Y57E12AL.1,Y57E12AL.1,27.0,10.85094737,Y57E12AL.1,WBGene00021956,Public name for WBGene00021956. History: N.A.
H05L14.1,H05L14.1,27.0,10.85094737,H05L14.1,WBGene00010366,Public name for WBGene00010366. History: N.A.
C34F11.1,C34F11.1,27.0,10.85094737,C34F11.1,WBGene00016413,Public name for WBGene00016413. History: N.A.
R10D12.10,R10D12.10,27.0,10.85094737,R10D12.10,WBGene00011191,Public name for WBGene00011191. History: N.A.
C17G10.3,C17G10.3,27.0,10.85094737,C17G10.3,WBGene00015917,Public name for WBGene00015917. History: N.A.
icd-1,C56C10.8,27.0,10.85094737,icd-1,WBGene00002045,Public name for WBGene00002045. History: N.A.
C07H6.9,C07H6.9,27.0,10.85094737,C07H6.9,WBGene00015582,Public name for WBGene00015582. History: N.A.
abt-1,C24F3.5,27.0,10.85094737,abt-1,WBGene00000019,Public name for WBGene00000019. History: N.A.
F09F7.4,F09F7.4,26.0,10.44906043,F09F7.4,WBGene00017301,Sequence name for WBGene00017301(hach-1). History: N.A.
C31H1.1,C31H1.1,26.0,10.44906043,C31H1.1,WBGene00016286,Public name for WBGene00016286. History: N.A.
T05H10.6,T05H10.6,26.0,10.44906043,T05H10.6,WBGene00011510,Sequence name for WBGene00011510(pdha-1). History: N.A.
K11C4.1,K11C4.1,26.0,10.44906043,K11C4.1,WBGene00019642,Public name for WBGene00019642. History: N.A.
ubc-18,R01H2.6,26.0,10.44906043,ubc-18,WBGene00006713,Public name for WBGene00006713. History: N.A.
Y57G11C.8,Y57G11C.8,26.0,10.44906043,Y57G11C.8,WBGene00013306,Public name for WBGene00013306. History: N.A.
C04G2.5,C04G2.5,26.0,10.44906043,C04G2.5,WBGene00007306,Public name for WBGene00007306. History: N.A.
ima-3,F32E10.4,26.0,10.44906043,ima-3,WBGene00002074,Public name for WBGene00002074. History: N.A.
C25G4.8,C25G4.8,26.0,10.44906043,C25G4.8,WBGene00007735,Public name for WBGene00007735. History: N.A.
C26C6.6,C26C6.6,25.5,10.24811696,C26C6.6,WBGene00007740,Public name for WBGene00007740. History: N.A.
Y25C1A.13,Y25C1A.13,25.0,10.04717349,Y25C1A.13,WBGene00021296,Public name for WBGene00021296. History: N.A.
R03D7.5,R03D7.5,25.0,10.04717349,R03D7.5,WBGene00010991,Sequence name for WBGene00010991(gskl-1). History: N.A.
F36A2.14,F36A2.14,25.0,10.04717349,F36A2.14,WBGene00023490,Public name for WBGene00023490. History: N.A.
Y66D12A.3,Y66D12A.3,25.0,10.04717349,Y66D12A.3,WBGene00013429,Public name for WBGene00013429. History: N.A.
F11A10.6,F11A10.6,25.0,10.04717349,F11A10.6,WBGene00008687,Public name for WBGene00008687. History: N.A.
C14A4.11,C14A4.11,25.0,10.04717349,C14A4.11,WBGene00007561,Sequence name for WBGene00007561(ccm-3). History: N.A.
hil-4,C18G1.5,25.0,10.04717349,hil-4,WBGene00001855,Public name for WBGene00001855. History: Renamed on 2010-11-12
F27D4.1,F27D4.1,25.0,10.04717349,F27D4.1,WBGene00009187,Public name for WBGene00009187. History: N.A.
ppfr-1,F16A11.3,25.0,10.04717349,ppfr-1,WBGene00008878,Public name for WBGene00008878. History: N.A.
C35D10.8,C35D10.8,25.0,10.04717349,C35D10.8,WBGene00016445,Public name for WBGene00016445. History: N.A.
M05D6.1,M05D6.1,25.0,10.04717349,M05D6.1,WBGene00010874,Public name for WBGene00010874. History: N.A.
C09B9.4,C09B9.4,25.0,10.04717349,C09B9.4,WBGene00015629,Public name for WBGene00015629. History: N.A.
F25H5.7,F25H5.7,25.0,10.04717349,F25H5.7,WBGene00009129,Public name for WBGene00009129. History: N.A.
rpl-25.2,F52B5.6,25.0,10.04717349,rpl-25.2,WBGene00004439,Public name for WBGene00004439. History: N.A.
F02E9.9,F02E9.9,25.0,10.04717349,F02E9.9,WBGene00008532,Sequence name for WBGene00008532(dpt-1). History: N.A.
T06D8.9,T06D8.9,25.0,10.04717349,T06D8.9,WBGene00011529,Public name for WBGene00011529. History: N.A.
W03C9.1,W03C9.1,25.0,10.04717349,W03C9.1,WBGene00012219,Public name for WBGene00012219. History: N.A.
nspa-5,ZC412.6,24.6763,9.917082687,nspa-5,WBGene00013887,Public name for WBGene00013887. History: N.A.
clec-79,F47C12.4,24.5,9.846230019,clec-79,WBGene00018548,Public name for WBGene00018548. History: N.A.
T15B12.2,T15B12.2,24.5,9.846230019,T15B12.2,WBGene00020531,Public name for WBGene00020531. History: N.A.
F23B2.7,F23B2.7,24.5,9.846230019,F23B2.7,WBGene00009075,Public name for WBGene00009075. History: N.A.
ssp-10,K07F5.9,24.3667,9.79265849,ssp-10,WBGene00006039,Public name for WBGene00006039. History: N.A.
spe-17,ZK617.3,24.0,9.645286549,spe-17,WBGene00004971,Public name for WBGene00004971. History: N.A.
chc-1,T20G5.1,24.0,9.645286549,chc-1,WBGene00011867,Public name for WBGene00011867. History: Renamed on 2008-04-30
F37A4.4,F37A4.4,24.0,9.645286549,F37A4.4,WBGene00018134,Public name for WBGene00018134. History: N.A.
ZK265.9,ZK265.9,24.0,9.645286549,ZK265.9,WBGene00044094,Sequence name for WBGene00044094(fitm-2). History: N.A.
kel-10,T16H12.6,24.0,9.645286549,kel-10,WBGene00002186,Public name for WBGene00002186. History: N.A.
Y37E11B.2,Y37E11B.2,24.0,9.645286549,Y37E11B.2,WBGene00021375,Public name for WBGene00021375. History: N.A.
Y54E2A.7,Y54E2A.7,24.0,9.645286549,Y54E2A.7,WBGene00013192,Public name for WBGene00013192. History: N.A.
F54H5.5,F54H5.5,24.0,9.645286549,F54H5.5,WBGene00018841,"Public name for WBGene00018841. History: Split into F54H5.14(WBGene00255600). History of WBGene00018841: Split into ""WBGene00255600"" on 2014-11-13"
ptc-1,ZK675.1,24.0,9.645286549,ptc-1,WBGene00004208,Public name for WBGene00004208. History: N.A.
F36A2.10,F36A2.10,24.0,9.645286549,F36A2.10,WBGene00009457,Public name for WBGene00009457. History: N.A.
