...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
lin-10,1704.43411212585,0.7359225997758,0.0012732259136648,0.0405398667649538,lin-10,WBGene00002999,Public name for WBGene00002999. History: N.A.
rme-4,426.099325334851,1.19657927942276,0.0012716246104158,0.0405398667649538,rme-4,WBGene00004375,Public name for WBGene00004375. History: N.A.
Y48G8AL.10,186.546227728631,0.876471634157557,0.0012838804662014,0.0408224128816481,Y48G8AL.10,WBGene00021689,Sequence name for WBGene00021689(znf-236). History: N.A.
isp-1,622.573539078344,-0.597863041584289,0.0012891187286067,0.0409321978577691,isp-1,WBGene00002162,Public name for WBGene00002162. History: N.A.
F53C11.9,627.990584239788,-1.17864527083671,0.0012983969647255,0.0411697792757027,F53C11.9,WBGene00044921,Public name for WBGene00044921. History: N.A.
rpl-9,1121.97979960159,-0.897765889710764,0.0013172798102828,0.0416532960699779,rpl-9,WBGene00004420,Public name for WBGene00004420. History: N.A.
wts-1,92.4482183110938,1.27576359489739,0.0013162654948475,0.0416532960699779,wts-1,WBGene00007047,Public name for WBGene00007047. History: Renamed on 2007-08-01
grl-14,17219.6722968926,-0.807453200668169,0.0013295532728082,0.0419284529389916,grl-14,WBGene00001723,Public name for WBGene00001723. History: N.A.
myo-5,26.1155148182512,1.59046764692694,0.0013296394890576,0.0419284529389916,myo-5,WBGene00019064,Public name for WBGene00019064. History: N.A.
D1005.1,1490.70661775444,0.858299216797857,0.001340222633458,0.0421763578830967,D1005.1,WBGene00016995,Sequence name for WBGene00016995(acly-1). History: N.A.
ZK1320.3,13.9733048469593,-1.66926578331063,0.0013411805843741,0.0421763578830967,ZK1320.3,WBGene00014253,Public name for WBGene00014253. History: N.A.
mrp-6,314.926314786996,0.895832553422677,0.001348466281696,0.0423473828875096,mrp-6,WBGene00003412,Public name for WBGene00003412. History: N.A.
cpg-9,116.381863182814,-1.11970298553169,0.0013566987975465,0.0425272152592314,cpg-9,WBGene00022072,Public name for WBGene00022072. History: N.A.
vab-1,1526.31009257481,0.815761283858733,0.0013579027947549,0.0425272152592314,vab-1,WBGene00006868,Public name for WBGene00006868. History: N.A.
let-363,1052.55406547062,1.06991518898864,0.0013642096037982,0.0426664463398029,let-363,WBGene00002583,Public name for WBGene00002583. History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
Y110A2AR.3,1178.98867201303,-0.618392672446437,0.0013704852478527,0.0427460874925484,Y110A2AR.3,WBGene00022453,Sequence name for WBGene00022453(ncap-1). History: N.A.
nas-25,191.003225647235,-0.838122656570857,0.0013703805460316,0.0427460874925484,nas-25,WBGene00003544,Public name for WBGene00003544. History: N.A.
C14C10.5,1124.55597186672,0.937301372766297,0.0013730985070194,0.0427694066214963,C14C10.5,WBGene00007588,Public name for WBGene00007588. History: N.A.
T19D12.4,144.949138920693,1.05650370810944,0.0013883628201403,0.0430693067005649,T19D12.4,WBGene00020579,Public name for WBGene00020579. History: N.A.
T28D6.4,519.122050393058,0.806811636685864,0.0013873096883777,0.0430693067005649,T28D6.4,WBGene00012124,Public name for WBGene00012124. History: N.A.
dhs-14,13.3714877955481,-1.64397056832103,0.0013863406755913,0.0430693067005649,dhs-14,WBGene00000977,Public name for WBGene00000977. History: N.A.
maco-1,563.863655979179,0.808573323476706,0.0013951959110298,0.0432227922437279,maco-1,WBGene00017066,Public name for WBGene00017066. History: N.A.
C09E7.7,198.337247407588,0.996912332996846,0.0014100795251672,0.0435075008269987,C09E7.7,WBGene00015641,Public name for WBGene00015641. History: N.A.
F52G3.1,924.293156857403,0.764855350317464,0.0014086142554615,0.0435075008269987,F52G3.1,WBGene00018710,"Public name for WBGene00018710. History: Split into F52G3.7(WBGene00303060). History of WBGene00018710: Split into ""WBGene00303060"" on 2018-03-02"
lpin-1,681.314345482184,0.76341262278694,0.0014072211386225,0.0435075008269987,lpin-1,WBGene00010425,Public name for WBGene00010425. History: N.A.
mdh-1,1501.55196618893,-0.595159590549753,0.001418565510587,0.0437105031320013,mdh-1,WBGene00018491,Public name for WBGene00018491. History: N.A.. Other name for WBGene00003162(mdh-2). History: Renamed on 2010-08-18
ZK721.4,87.2866240910208,1.56589097582649,0.0014334333625345,0.0441093420618865,ZK721.4,WBGene00022811,Public name for WBGene00022811. History: N.A.
lin-2,2216.99286797732,1.13511133727557,0.0014404265306972,0.0442651182523259,lin-2,WBGene00002991,Public name for WBGene00002991. History: N.A.
tag-290,6.57785358449759,-1.781530809499,0.0014460526342376,0.0443785229449766,tag-290,WBGene00009386,Public name for WBGene00009386. History: N.A.
urm-1,222.341100632451,-0.858379200360584,0.0014491034465813,0.044412695872832,urm-1,WBGene00185048,Public name for WBGene00185048. History: N.A.
Y54G2A.36,23.0661958154087,-1.32016794898856,0.0014686951273676,0.0449530517955981,Y54G2A.36,WBGene00021898,Public name for WBGene00021898. History: N.A.
fipr-3,157.156652811652,-0.896060389368969,0.0014762238826951,0.0451232433477142,fipr-3,WBGene00009090,Public name for WBGene00009090. History: N.A.
rpl-31,882.446200622475,-0.891404868436469,0.0014871793602887,0.0453975856652717,rpl-31,WBGene00004445,Public name for WBGene00004445. History: N.A.
nspc-5,8.61482716281638,-1.68672472643213,0.001497395708011,0.0456486656996726,nspc-5,WBGene00044340,Public name for WBGene00044340. History: N.A.
F07A11.4,585.525685282897,1.4503618563513,0.0014994099676646,0.0456493672094444,F07A11.4,WBGene00008547,Public name for WBGene00008547. History: N.A.
Y51H7C.3,441.456375736417,-0.846637735926744,0.0015068531200768,0.0458151296787287,Y51H7C.3,WBGene00021781,Public name for WBGene00021781. History: N.A.
pqn-41,1402.71177582436,0.97639307951734,0.0015114273710272,0.0458933410341718,pqn-41,WBGene00004128,Public name for WBGene00004128. History: N.A.
bra-1,376.49277443191,-1.08233147216179,0.0015228075658497,0.0461777294273888,bra-1,WBGene00000262,Public name for WBGene00000262. History: N.A.
F20G4.2,13.3997868911914,1.64673089267681,0.0015297431579278,0.046265648938649,F20G4.2,WBGene00008991,Public name for WBGene00008991. History: N.A.
F23D12.11,372.136044089374,-0.892504325888882,0.0015288114151724,0.046265648938649,F23D12.11,WBGene00194674,Public name for WBGene00194674. History: N.A.
T14B1.1,760.284881779537,0.955624300764879,0.0015333492917591,0.0463136133248726,T14B1.1,WBGene00011763,Public name for WBGene00011763. History: N.A.
D1022.4,313.150889404375,-0.892359974139683,0.0015381370239304,0.0463695797335948,D1022.4,WBGene00017023,Public name for WBGene00017023. History: N.A.
F46F2.3,405.64127076739,-0.919219001333142,0.0015398841055162,0.0463695797335948,F46F2.3,WBGene00009787,Public name for WBGene00009787. History: N.A.
T05A8.3,50182.1205759152,-1.17471218176229,0.0015432928827364,0.0463695797335948,T05A8.3,WBGene00020229,Public name for WBGene00020229. History: N.A.
rmd-1,288.576620757239,-0.767791444604372,0.0015428687570448,0.0463695797335948,rmd-1,WBGene00011501,Public name for WBGene00011501. History: N.A.
Y6B3B.7,728.29883864809,-0.856721791979375,0.0015580281580284,0.0467510412602122,Y6B3B.7,WBGene00012391,Public name for WBGene00012391. History: N.A.
VT23B5.1,52.0723977358178,1.60755872300177,0.0015624510003377,0.0468224695199257,VT23B5.1,WBGene00197955,"Public name for WBGene00197955. History: N.A.. Other name for Dead gene WBGene00012153. History of WBGene00012153: Merged into ""WBGene00007752"" on 2008-04-18"
T28F3.5,205.638797406094,1.05221067696675,0.0015714555930778,0.0470308348189425,T28F3.5,WBGene00012131,Public name for WBGene00012131. History: N.A.
F18E3.12,81.1114579106334,-1.02692176667618,0.0015788879942943,0.0471916652792682,F18E3.12,WBGene00045275,Public name for WBGene00045275. History: N.A.
irld-2,11.8675013513774,1.75146906295971,0.0015826602433456,0.0472428204149722,irld-2,WBGene00008518,Public name for WBGene00008518. History: N.A.
F14E5.2,1041.4725820384,0.868838150907206,0.001608836486898,0.0478373235566002,F14E5.2,WBGene00008800,Public name for WBGene00008800. History: N.A.
ins-28,11419.4516709183,-1.05846088366401,0.0016054468858107,0.0478373235566002,ins-28,WBGene00002111,Public name for WBGene00002111. History: N.A.
npr-25,747.679383894047,-0.67450415326941,0.0016074962188423,0.0478373235566002,npr-25,WBGene00011381,Public name for WBGene00011381. History: N.A.
T21B10.9,13.2718339718995,1.59372780075943,0.0016126102600065,0.0478874225526544,T21B10.9,WBGene00196442,Public name for WBGene00196442. History: N.A.
grk-1,2468.2866532301,1.30993074109373,0.001618431269104,0.0479360941139664,grk-1,WBGene00001708,Public name for WBGene00001708. History: N.A.
sri-56,59.6759058734155,-1.51476273460583,0.0016168691443526,0.0479360941139664,sri-56,WBGene00005568,Public name for WBGene00005568. History: N.A.
F26D11.12,255.568266167014,-0.807132821330428,0.0016222684412578,0.0479487439883891,F26D11.12,WBGene00045392,Public name for WBGene00045392. History: N.A.
iars-1,428.748855787024,0.844965629590279,0.0016230414540889,0.0479487439883891,iars-1,WBGene00002152,Public name for WBGene00002152. History: Renamed on 2010-01-29
hsp-16.2,12920.9101409658,-1.73383063339932,0.0016270370193211,0.0480049210655576,hsp-16.2,WBGene00002016,Public name for WBGene00002016. History: N.A.
exc-7,3034.57233299346,1.39776863815368,0.0016292419562843,0.0480081900357561,exc-7,WBGene00001368,Public name for WBGene00001368. History: Renamed on 2004-11-09
clec-91,244.678078662122,-0.940262238461071,0.0016382340439803,0.0482111880080225,clec-91,WBGene00014117,Public name for WBGene00014117. History: N.A.
C09D8.5,4.30331871610496,1.75453292829685,0.0016479837221533,0.0482667025790686,C09D8.5,WBGene00196496,Public name for WBGene00196496. History: N.A.
M6.4,183.146256049494,-0.953086816498055,0.0016479205268576,0.0482667025790686,M6.4,WBGene00019776,Public name for WBGene00019776. History: N.A.
T16G12.6,157.295946960116,1.08756343542242,0.0016474517497128,0.0482667025790686,T16G12.6,WBGene00011807,Public name for WBGene00011807. History: N.A.
bris-1,67.7063012811616,0.933268499466446,0.001648542120803,0.0482667025790686,bris-1,WBGene00019726,Public name for WBGene00019726. History: N.A.
F16B12.6,269.094130240849,1.10088787639676,0.0016565498242483,0.0484230464411174,F16B12.6,WBGene00008882,Public name for WBGene00008882. History: N.A.
fbxc-32,14.0425852897502,1.67357746894513,0.0016581064975475,0.0484230464411174,fbxc-32,WBGene00016303,Public name for WBGene00016303. History: N.A.
C45G9.6,49.9906714962209,-1.19217348449335,0.0016631705036776,0.0484475016477883,C45G9.6,WBGene00016677,Public name for WBGene00016677. History: N.A.
F11C1.7,1658.5520427381,-0.660460719028947,0.0016629983324097,0.0484475016477883,F11C1.7,WBGene00045495,Public name for WBGene00045495. History: N.A.
cnc-3,20.5859876532539,-1.38418728988962,0.0016674758577685,0.0485112741616038,cnc-3,WBGene00000557,Public name for WBGene00000557. History: N.A.
nas-22,5.84319833711396,1.76193068405178,0.0016706909545189,0.0485432067583614,nas-22,WBGene00003541,Public name for WBGene00003541. History: N.A.
tag-18,722.507588757519,-0.992480823609504,0.0016786505384668,0.0487127387270297,tag-18,WBGene00006408,Public name for WBGene00006408. History: N.A.
B0205.1,72.2597020130804,1.1030304439872,0.0016899634373914,0.0487771805491953,B0205.1,WBGene00015017,Public name for WBGene00015017. History: N.A.
F54D7.6,111.471966295855,-1.00269016858614,0.001693004387754,0.0487771805491953,F54D7.6,WBGene00023067,Sequence name for WBGene00023067(rpl-41.1). History: N.A.
Y66H1A.4,78.9174251118801,-1.08900236056995,0.0016878616955793,0.0487771805491953,Y66H1A.4,WBGene00022046,Sequence name for WBGene00022046(garr-1). History: N.A.
calf-1,1706.07317264261,-0.683797943049686,0.0016936373268117,0.0487771805491953,calf-1,WBGene00007119,Public name for WBGene00007119. History: N.A.
cco-1,730.480445844415,-0.782661894743014,0.0016918596319561,0.0487771805491953,cco-1,WBGene00000371,Other name for WBGene00000371(cox-5B). History: Renamed on 2017-09-05
par-5,5749.48297856587,-0.606623166873316,0.0016832567791094,0.0487771805491953,par-5,WBGene00003920,Public name for WBGene00003920. History: N.A.
alg-2,284.491379079356,0.724548089159269,0.0017036455066732,0.0490038560106442,alg-2,WBGene00000106,Public name for WBGene00000106. History: N.A.
C26D10.4,116.729253156372,1.25709904888786,0.0017097761818164,0.049057095079027,C26D10.4,WBGene00007745,"Public name for WBGene00007745. History: Split into C26D10.7(WBGene00023420). History of WBGene00007745: Split into ""WBGene00023420"" on 2004-07-07"
cey-2,288.750770176377,-0.87846949625056,0.0017095592870905,0.049057095079027,cey-2,WBGene00000473,Public name for WBGene00000473. History: N.A.
clic-1,375.922528361571,-0.622967919942418,0.0017156143913014,0.0491016977785085,clic-1,WBGene00020246,Public name for WBGene00020246. History: Renamed on 2008-04-30
gla-3,21.1743343052854,-1.46752926303642,0.0017156041417835,0.0491016977785085,gla-3,WBGene00011376,Public name for WBGene00011376. History: N.A.
Y52B11A.19,34.014038015538,1.25189348397564,0.001723693687945,0.0492100595219688,Y52B11A.19,WBGene00206530,Public name for WBGene00206530. History: N.A.
nlr-1,1357.1504781044,0.806958321646883,0.0017232184512927,0.0492100595219688,nlr-1,WBGene00003772,Public name for WBGene00003772. History: N.A.
rpy-1,810.443856064272,0.679069905817439,0.0017275034362904,0.049257482931539,rpy-1,WBGene00004507,Public name for WBGene00004507. History: N.A.
