# Note: The workbook which this sheet was a part of contained links which did not update.
gene,OP50_N2_1,OP50_N2_1(rpm),OP50_N2_2,OP50_N2_2(rpm),OP50_hj41_1,OP50_hj41_1(rpm),OP50_hj41_2,OP50_hj41_2(rpm),average of OP50_N2,average of OP50_hj41,average rpm of OP50_N2,average rpm of OP50_hj41,N2/hj41 ratio,Input,Suggested Match,History
W04A8.2,470,16.9888131195856,395,14.1885746341117,512,15.0961567691064,340,13.0359685761076,432.5,426.0,15.5886938768487,14.066062672607,1.10824857244571,W04A8.2,WBGene00012237,Public name for WBGene00012237. History: N.A.
F56G4.6,432,15.6152495056617,484,17.3854939820508,428,12.6194435491749,448,17.1768056532241,458.0,438.0,16.5003717438562,14.8981246011995,1.10754690174411,F56G4.6,WBGene00010161,Public name for WBGene00010161. History: N.A.
C25D7.3,374,13.518757673883,348,12.500313854863,391,11.5285103451574,313,12.0007593068285,361.0,352.0,13.009535764373,11.7646348259929,1.10581721887615,C25D7.3,WBGene00004747,Sequence name for WBGene00004747(sdc-3). History: N.A.
T19B4.7,1528,55.2317158440997,1626,58.4066388735838,1757,51.8045848502342,1331,51.0319828670565,1577.0,1544.0,56.8191773588417,51.4182838586454,1.10503838508193,T19B4.7,WBGene00006776,Sequence name for WBGene00006776(unc-40). History: Renamed on 2010-05-19; Renamed on 2010-08-27
Y53G8AM.8,2892,104.535420301791,3050,109.557348440609,3239,95.5008823733116,2580,98.9199968422283,2971.0,2909.5,107.0463843712,97.21043960777,1.10118198007453,Y53G8AM.8,WBGene00021808,Public name for WBGene00021808. History: N.A.
T26C11.7,1483,53.6051273539266,1485,53.3418565358376,1678,49.475295036251,1243,47.6579674708875,1484.0,1460.5,53.4734919448821,48.5666312535692,1.10103358138418,T26C11.7,WBGene00000460,Sequence name for WBGene00000460(ceh-39). History: N.A.
F39H2.2,647,23.3867278475998,633,22.7376398566904,673,19.8431904406418,576,22.0844644112882,640.0,624.5,23.0621838521451,20.963827425965,1.10009414710127,F39H2.2,WBGene00000890,Sequence name for WBGene00000890(sig-7). History: Renamed on 2006-01-05
T06D10.1,234,8.45826014890008,234,8.40538345413198,259,7.63653242812217,201,7.70655789352244,234.0,230.0,8.43182180151603,7.6715451608223,1.09910345631234,T06D10.1,WBGene00011531,"Sequence name for WBGene00011531(rsbp-1). History: Split into T06D10.8(WBGene00303078). History of WBGene00011531: Split into ""WBGene00303078"" on 2018-03-02"
T04A8.15,269,9.72338453014582,264,9.48299671748224,269,7.93137924001878,249,9.54692992779645,266.5,259.0,9.60319062381403,8.73915458390762,1.0988695224018,T04A8.15,WBGene00011415,Sequence name for WBGene00011415(him-18). History: Renamed on 2010-05-07
F30A10.8,294,10.6270448024642,287,10.3091668860508,327,9.64149074901911,247,9.4702477597017,290.5,287.0,10.4681058442575,9.55586925436041,1.09546348590745,F30A10.8,WBGene00006062,Sequence name for WBGene00006062(stn-1). History: N.A.
Y54F10AM.10,325,11.747583540139,428,15.373949223797,395,11.6464490699161,342,13.1126507442024,376.5,368.5,13.560766381968,12.3795499070592,1.09541675454898,Y54F10AM.10,WBGene00004314,"Sequence name for WBGene00004314(rbc-2). History: Split into Y54F10AM.15(WBGene00303092). History of WBGene00004314: Split into ""WBGene00303092"" on 2018-03-02"
H04D03.4,776,28.0496148527627,781,28.0538652892183,832,24.5312547497979,696,26.6853944969732,778.5,764.0,28.0517400709905,25.6083246233855,1.09541488885117,H04D03.4,WBGene00010365,"Public name for WBGene00010365. History: Split into H04D03.7(WBGene00305993). History of WBGene00010365: Split into ""WBGene00305993"" on 2020-01-20"
H39E20.1,151,5.45810804480304,191,6.86080444332995,193,5.69054346960455,146,5.5977982709168,171.0,169.5,6.1594562440665,5.64417087026067,1.0912951407125,H39E20.1,WBGene00019267,Public name for WBGene00019267. History: N.A.
F17A9.4,156,5.63884009926672,173,6.2142364853198,184,5.4251813388976,142,5.4444339347273,164.5,163.0,5.92653829229326,5.43480763681245,1.09047802394147,F17A9.4,WBGene00017536,Public name for WBGene00017536. History: N.A.
C34C12.5,320,11.5668514856753,307,11.0275757282843,339,9.99530692329504,280,10.7355035332651,313.5,309.5,11.2972136069798,10.3654052282801,1.08989599134605,C34C12.5,WBGene00007924,Sequence name for WBGene00007924(rsu-1). History: N.A.
VH15N14R.1,1258,45.4721849030611,1299,46.660654303066,1466,43.2245426240429,1085,41.6000761914022,1278.5,1275.5,46.0664196030636,42.4123094077225,1.0861568315041,VH15N14R.1,WBGene00012151,Public name for WBGene00012151. History: N.A.
F22B5.6,418,15.1091997531634,403,14.4759381710051,430,12.6784129115542,380,14.5696119380026,410.5,405.0,14.7925689620842,13.6240124247784,1.08577183438122,F22B5.6,WBGene00009044,Public name for WBGene00009044. History: N.A.
Y54F10BM.9,3786,136.850311639896,3516,126.29627446465,4098,120.82822351523,3192,122.384740279222,3651.0,3645.0,131.573293052273,121.606481897226,1.08195953866563,Y54F10BM.9,WBGene00021863,Public name for WBGene00021863. History: N.A.
F52C12.4,760,27.4712722784789,826,29.6702851842437,891,26.2708509399879,695,26.6470534129258,793.0,793.0,28.5707787313613,26.4589521764568,1.0798151998167,F52C12.4,WBGene00018681,Sequence name for WBGene00018681(denn-4). History: N.A.
F32B6.9,613,22.1577498772468,637,22.8813216251371,686,20.2264912961074,562,21.5476892346249,625.0,624.0,22.5195357511919,20.8870902653661,1.07815571556813,F32B6.9,WBGene00009323,Sequence name for WBGene00009323(best-13). History: N.A.
F54H12.5,115,4.15683725266457,112,4.02308951650762,112,3.30228429324202,112,4.29420141330604,113.5,112.0,4.08996338458609,3.79824285327403,1.07680407561634,F54H12.5,WBGene00018845,"Public name for WBGene00018845. History: Split into F54H12.8(WBGene00045247). History of WBGene00018845: Split into ""WBGene00045247"" on 2007-01-31"
T19C4.6,894,32.3148913381054,985,35.38163548,1071,31.5780935541268,817,31.3246656667056,939.5,944.0,33.8482634090527,31.4513796104162,1.07620917836757,T19C4.6,WBGene00001663,Sequence name for WBGene00001663(gpa-1). History: N.A.
T16G12.8,916,33.1101123777456,921,33.0827271848528,1023,30.1628288570231,826,31.669735423132,918.5,924.5,33.0964197812992,30.9162821400775,1.07051745844936,T16G12.8,WBGene00011809,"Public name for WBGene00011809. History: Split into T16G12.13(WBGene00306001). History of WBGene00011809: Split into ""WBGene00306001"" on 2020-01-21"
Y47D3A.1,289,10.4463127480005,261,9.37523539114721,328,9.67097543020877,231,8.8567904149437,275.0,279.5,9.91077406957387,9.26388292257623,1.06982937418403,Y47D3A.1,WBGene00012922,Public name for WBGene00012922. History: N.A.
Y47D7A.16,873,31.555816709358,823,29.5625238579086,942,27.7745696806606,766,29.3692703802895,848.0,854.0,30.5591702836333,28.571920030475,1.06955256248228,Y47D7A.16,WBGene00044637,Sequence name for WBGene00044637(rft-1). History: N.A.
F40F9.6,723,26.1338550754477,838,30.1013304895838,886,26.1234275340395,692,26.5320301607837,780.5,789.0,28.1175927825157,26.3277288474116,1.06798398545798,F40F9.6,WBGene00009583,Sequence name for WBGene00009583(aagr-3). History: N.A.
T08H10.4,242,8.74743143604196,257,9.23155362270051,268,7.90189455882912,233,8.93347258303845,249.5,250.5,8.98949252937124,8.41768357093378,1.06792949077011,T08H10.4,WBGene00020371,Sequence name for WBGene00020371(oac-60). History: N.A.
Y73B6A.4,283,10.2294342826441,285,10.2373260018274,301,8.87488903808793,269,10.313751608744,284.0,285.0,10.2333801422358,9.59432032341594,1.06660813869849,Y73B6A.4,WBGene00004885,Sequence name for WBGene00004885(smg-7). History: N.A.
F54F7.7,589,21.2902360158211,604,21.6959470354518,703,20.7277308763316,511,19.5922939482088,596.5,607.0,21.4930915256365,20.1600124122702,1.06612491530783,F54F7.7,WBGene00010067,Sequence name for WBGene00010067(dot-1.2). History: N.A.
Y60A3A.13,554,20.0251116345754,623,22.3784354355736,659,19.4304049039865,533,20.435797797251,588.5,596.0,21.2017735350745,19.9331013506188,1.06364650247546,Y60A3A.13,WBGene00013361,Sequence name for WBGene00013361(fars-2). History: Renamed on 2010-01-29
C30D11.1,476,17.205691584942,502,18.0320619400609,590,17.3959619018999,411,15.7581855434713,489.0,500.5,17.6188767625015,16.5770737226856,1.06284601596422,C30D11.1,WBGene00006830,Sequence name for WBGene00006830(unc-103). History: N.A.
K07B1.7,277,10.0125558172877,290,10.4169282123858,305,8.99282776284657,267,10.2370694406492,283.5,286.0,10.2147420148367,9.61494860174789,1.06238134366936,K07B1.7,WBGene00019467,Public name for WBGene00019467. History: N.A.
C50E3.12,1108,40.0502232691508,1133,40.6978609125279,1276,37.6224531980073,1004,38.4944483835648,1120.5,1140.0,40.3740420908394,38.0584507907861,1.0608430257128,C50E3.12,WBGene00016823,Public name for WBGene00016823. History: N.A.
T26A8.1,338,12.2174868817446,329,11.8178254547411,364,10.7324239530366,312,11.9624182227811,333.5,338.0,12.0176561682428,11.3474210879088,1.05906496948881,T26A8.1,WBGene00020824,Sequence name for WBGene00020824(pdtf-1). History: N.A.
C27H5.2,325,11.747583540139,355,12.7517569496447,391,11.5285103451574,304,11.6556895504021,340.0,347.5,12.2496702448918,11.5920999477798,1.05672572701015,C27H5.2,WBGene00016172,Public name for WBGene00016172. History: N.A.
T07A9.7,813,29.3870320557939,830,29.8139669526904,925,27.2733301004363,750,28.7558130355315,821.5,837.5,29.6004995042421,28.0145715679839,1.05661082242181,T07A9.7,WBGene00001666,Sequence name for WBGene00001666(gpa-4). History: N.A.
R166.3,1893,68.4251558199481,1942,69.7574985808731,2111,62.2421619913741,1793,68.745563696944,1917.5,1952.0,69.0913272004106,65.493862844159,1.05492826655853,R166.3,WBGene00011303,Public name for WBGene00011303. History: N.A.
Y19D10A.4,1879,67.9191060674498,2063,74.1038720763858,2245,66.1931092707887,1788,68.5538582767071,1971.0,2016.5,71.0114890719178,67.3734837737479,1.05399758323893,Y19D10A.4,WBGene00021219,Public name for WBGene00021219. History: N.A.
C01B4.7,1879,67.9191060674498,2063,74.1038720763858,2245,66.1931092707887,1788,68.5538582767071,1971.0,2016.5,71.0114890719178,67.3734837737479,1.05399758323893,C01B4.7,WBGene00015271,Public name for WBGene00015271. History: N.A.
F53H4.6,568,20.5311613870737,613,22.0192310144569,696,20.521338108004,518,19.8606815365404,590.5,607.0,21.2751962007653,20.1910098222722,1.05369649106392,F53H4.6,WBGene00010011,Public name for WBGene00010011. History: N.A.
Y16E11A.1,3272,118.27105644103,3220,115.663823599594,3751,110.597039142418,2906,111.419190241673,3246.0,3328.5,116.967440020312,111.008114692045,1.05368369100582,Y16E11A.1,WBGene00021193,"Sequence name for WBGene00021193(math-44). History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
T23E1.2,805,29.097860768652,706,25.3598321308427,835,24.6197087933668,706,27.068805337447,755.5,770.5,27.2288464497473,25.8442570654069,1.05357435428832,T23E1.2,WBGene00020729,Public name for WBGene00020729. History: N.A.
ZK643.1,1669,60.3283597799754,1724,61.926842200528,1947,57.4066742762698,1533,58.7768818446264,1696.5,1740.0,61.1276009902517,58.0917780604481,1.05225908090891,ZK643.1,WBGene00014033,Sequence name for WBGene00014033(arrd-15). History: N.A.
C06B8.7,7483,270.483592710339,8526,306.257689444142,7960,234.698062269701,8209,314.741958944904,8004.5,8084.5,288.370641077241,274.720010607302,1.04968924702559,C06B8.7,WBGene00007372,Public name for WBGene00007372. History: N.A.
Y55D5A.5,1296,46.8457485169851,1406,50.5041416090153,1576,46.4678575549056,1207,46.277688445182,1351.0,1391.5,48.6749450630002,46.3727730000438,1.04964490829466,Y55D5A.5,WBGene00000898,Sequence name for WBGene00000898(daf-2). History: N.A.
Y82E9BR.1,1504,54.364201982674,1508,54.1680267044061,1703,50.2124120659925,1389,53.2557657418043,1506.0,1546.0,54.2661143435401,51.7340889038984,1.04894307589615,Y82E9BR.1,WBGene00022334,Public name for WBGene00022334. History: N.A.
C04A2.1,104,3.75922673284448,99,3.55612376905584,104,3.06640684372473,102,3.91079057283228,101.5,103.0,3.65767525095016,3.48859870827851,1.04846546043557,C04A2.1,WBGene00015410,Sequence name for WBGene00015410(tbc-6). History: N.A.
F20D12.5,237,8.56669938157829,223,8.01025859090356,278,8.19674137072573,199,7.62987572542769,230.0,238.5,8.28847898624092,7.91330854807671,1.04741006064466,F20D12.5,WBGene00017644,Sequence name for WBGene00017644(exc-9). History: Renamed on 2005-07-22
T07C12.12,348,12.5789509906719,364,13.0750409286498,406,11.9707805630023,327,12.5375344834917,356.0,366.5,12.8269959596608,12.254157523247,1.0467464560764,T07C12.12,WBGene00011576,Sequence name for WBGene00011576(rmh-2). History: N.A.
C09G9.1,557,20.1335508672536,515,18.4990276875127,599,17.6613240326069,502,19.2472241917824,536.0,550.5,19.3162892773832,18.4542741121946,1.04671086816787,C09G9.1,WBGene00007492,Public name for WBGene00007492. History: N.A.
Y32F6A.6,4172,150.802826244492,3923,140.915894404102,4752,140.111205013269,3622,138.871406419593,4047.5,4187.0,145.859360324297,139.491305716431,1.04565198221609,Y32F6A.6,WBGene00044209,Public name for WBGene00044209. History: N.A.
F27B3.5,776,28.0496148527627,775,27.8383426365482,890,26.2413662587982,714,27.375534009826,775.5,802.0,27.9439787446554,26.8084501343121,1.04235711518772,F27B3.5,WBGene00017849,"Public name for Dead gene WBGene00017847. History of WBGene00017847: Merged into ""WBGene00017849"" on 2014-06-30"
W02B8.2,2321,83.8958196820388,2247,80.713233424934,2697,79.5201851685154,2048,78.5225401290246,2284.0,2372.5,82.3045265534864,79.02136264877,1.04154780169141,W02B8.2,WBGene00012198,Public name for WBGene00012198. History: N.A.
T05E8.2,12102,437.443864623884,11912,427.884306434274,13784,406.416845518286,11099,425.547691841819,12007.0,12441.5,432.664085529079,415.982268680052,1.04010223056372,T05E8.2,WBGene00001859,Sequence name for WBGene00001859(hil-8). History: N.A.
C27F2.8,588,21.2540896049284,622,22.3425149934619,713,21.0225776882282,546,20.9342318898669,605.0,629.5,21.7983022991952,20.9784047890476,1.03908292924997,C27F2.8,WBGene00016170,Sequence name for WBGene00016170(tmem-131). History: N.A.
C17C3.1,1345,48.6169226507291,1348,48.4207559665381,1568,46.2319801053883,1230,47.1595333782716,1346.5,1399.0,48.5188393086336,46.69575674183,1.03904171800626,C17C3.1,WBGene00015887,Public name for WBGene00015887. History: N.A.
C36C9.1,1290,46.6288700516286,1394,50.0730963036752,1573,46.3794035113366,1223,46.89114578994,1342.0,1398.0,48.3509831776519,46.6352746506383,1.03678993079523,C36C9.1,WBGene00016485,Sequence name for WBGene00016485(meg-4). History: N.A.
Y71G12A.2,5686,205.528492336093,4880,175.291757504975,6028,177.733658211276,4953,189.90338928665,5283.0,5490.5,190.410124920534,183.818523748963,1.03585928685062,Y71G12A.2,WBGene00022138,Sequence name for WBGene00022138(trpp-10). History: N.A.
C05D2.8,2058,74.3893136172494,2068,74.2834742869442,2340,68.9941539838065,1946,74.6117495561924,2063.0,2143.0,74.3363939520968,71.8029517699994,1.03528325952689,C05D2.8,WBGene00015469,Public name for WBGene00015469. History: N.A.
Y55F3AM.10,2583,93.3661793359355,2777,99.7510677441219,3170,93.466439371225,2428,93.0921520670273,2680.0,2799.0,96.5586235400287,93.2792957191261,1.03515600965489,Y55F3AM.10,WBGene00021927,Sequence name for WBGene00021927(abhd-14). History: N.A.
C43E11.7,342,12.3620725253155,311,11.171257496731,362,10.6734545906572,315,12.0774414749232,326.5,338.5,11.7666650110232,11.3754480327902,1.03439134679402,C43E11.7,WBGene00003584,Sequence name for WBGene00003584(ndx-7). History: N.A.
C40A11.8,666,24.0735096545618,684,24.5695824043858,841,24.7966168805048,581,22.2761698315251,675.0,711.0,24.3215460294738,23.5363933560149,1.03335909039174,C40A11.8,WBGene00016551,Public name for WBGene00016551. History: N.A.
R13H8.1,1398,50.5326824280441,1596,57.3290256102335,1745,51.4507686759583,1381,52.9490370694253,1497.0,1563.0,53.9308540191388,52.1999028726918,1.03316004534852,R13H8.1,WBGene00000912,Sequence name for WBGene00000912(daf-16). History: N.A.
M02B7.1,231,8.34982091622187,246,8.83642875947209,299,8.81591967570861,204,7.82158114566456,238.5,251.5,8.59312483784698,8.31875041068659,1.03298264927001,M02B7.1,WBGene00019723,Sequence name for WBGene00019723(fbxc-47). History: N.A.
Y71A12B.3,723,26.1338550754477,756,27.1558542364264,801,23.6172296329184,731,28.0273324386314,739.5,766.0,26.644854655937,25.8222810357749,1.0318551881231,Y71A12B.3,WBGene00013501,Public name for WBGene00013501. History: N.A.
Y80D3A.1,587,21.2179431940357,630,22.6298785303553,646,19.0471040485209,612,23.4647434369937,608.5,629.0,21.9239108621955,21.2559237427573,1.03142592754482,Y80D3A.1,WBGene00006945,Sequence name for WBGene00006945(wars-1). History: Renamed on 2010-01-29
K06A5.8,2005,72.4735538399344,2055,73.8165085394924,2359,69.55436292641,1886,72.3112845133498,2030.0,2122.5,73.1450311897134,70.9328237198799,1.03118735944546,K06A5.8,WBGene00019434,Sequence name for WBGene00019434(nmtn-1). History: N.A.
C41D11.6,10468,378.380629225154,10044,360.784920569665,12292,362.425701183312,9250,354.655027438222,10256.0,10771.0,369.58277489741,358.540364310767,1.03079823552885,C41D11.6,WBGene00016565,Sequence name for WBGene00016565(sosi-1). History: N.A.
C06A5.4,3438,124.271360649224,3324,119.399549579208,4060,119.707805630023,3046,116.786942008305,3381.0,3553.0,121.835455114216,118.247373819164,1.0303438560973,C06A5.4,,Sequence name for Suppressed gene WBGene00015502. Molecular name for Suppressed gene WBGene00015502. History of WBGene00015502: Suppressed on 2013-10-17. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC....This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene....Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information. Therefore this is not a genetic map position based on recombination frequencies or genetic experiments. This was done on advice of the CGC.
