Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00004134,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.82530330807408,4.45391846618415e-27,WBGene00004134,WBGene00004134,History: Renamed on 2014-12-09
WBGene00012123,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.8201706699294,5.00194526297252e-05,WBGene00012123,WBGene00012123,History: N.A.
WBGene00019318,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.81875069279129,3.56604526417585e-24,WBGene00019318,WBGene00019318,History: N.A.
WBGene00008292,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.81197455431855,2.59683154004242e-09,WBGene00008292,WBGene00008292,History: N.A.
WBGene00003233,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.80887023320341,2.08306273802694e-18,WBGene00003233,WBGene00003233,"History: Split into maf-1(WBGene00077521). History of WBGene00003233: Split into ""WBGene00077521"" on 2008-01-09"
WBGene00016996,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.80628371330657,1.6083053075134899e-16,WBGene00016996,WBGene00016996,History: N.A.
WBGene00017420,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.80355652215009,4.09139871076819e-18,WBGene00017420,WBGene00017420,History: N.A.
WBGene00012165,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.79921650860796,7.9758823404939e-06,WBGene00012165,WBGene00012165,History: N.A.
WBGene00010100,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.79634875852589,0.0005389560945527,WBGene00010100,WBGene00010100,History: N.A.
WBGene00016973,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.79563078835783,1.8692655807739803e-09,WBGene00016973,WBGene00016973,History: N.A.
WBGene00008978,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.79418812913216,2.9357953384386394e-11,WBGene00008978,WBGene00008978,History: N.A.
WBGene00001707,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.78578726292309,2.01777516684446e-32,WBGene00001707,WBGene00001707,History: N.A.
WBGene00019751,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.78496121450106,8.66567987116904e-09,WBGene00019751,WBGene00019751,History: N.A.
WBGene00022024,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.78307779682623,2.3233593004495e-28,WBGene00022024,WBGene00022024,History: N.A.
WBGene00019232,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.77731587655753,6.1381231781788e-09,WBGene00019232,WBGene00019232,History: N.A.
WBGene00020976,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.77287965414797,0.0030271640058009,WBGene00020976,WBGene00020976,History: N.A.
WBGene00011891,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.77099607700872,1.79026745197456e-18,WBGene00011891,WBGene00011891,History: N.A.
WBGene00000620,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.76785734817992,2.37892799289528e-11,WBGene00000620,WBGene00000620,History: N.A.
WBGene00000928,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.76604074070917,4.43921634186085e-29,WBGene00000928,WBGene00000928,History: N.A.
WBGene00011948,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.75715856040086,2.20779048608928e-05,WBGene00011948,WBGene00011948,History: N.A.
WBGene00015281,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.75518602916108,4.54586782777248e-07,WBGene00015281,WBGene00015281,History: N.A.
WBGene00021249,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.74284249513466,8.768027752457211e-23,WBGene00021249,WBGene00021249,History: N.A.
WBGene00013946,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.74112132385778,1.50888594527382e-19,WBGene00013946,WBGene00013946,History: N.A.
WBGene00012594,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.73658187354543,0.001656141908699,WBGene00012594,WBGene00012594,History: N.A.
WBGene00018397,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.73015541262466,0.0004372465807994,WBGene00018397,WBGene00018397,History: N.A.
WBGene00235268,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.71880941233105,6.47544359216086e-26,WBGene00235268,WBGene00235268,History: N.A.
WBGene00004004,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.71859964180109,1.07358927719932e-12,WBGene00004004,WBGene00004004,History: N.A.
WBGene00012545,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.71479893645102,4.80109258604915e-39,WBGene00012545,WBGene00012545,History: N.A.
WBGene00009227,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.71471108309902,4.08336290249227e-07,WBGene00009227,WBGene00009227,History: N.A.
WBGene00006367,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.71187629137687,9.36448830797287e-25,WBGene00006367,WBGene00006367,History: N.A.
WBGene00018839,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.70948469758723,0.0001534890142765,WBGene00018839,WBGene00018839,History: N.A.
WBGene00006947,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.70863097610164,3.17747946013683e-24,WBGene00006947,WBGene00006947,History: N.A.
WBGene00008358,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.70651678814306,2.9031338505051e-12,WBGene00008358,WBGene00008358,History: N.A.
WBGene00001079,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.70395854570506,9.36203409043915e-21,WBGene00001079,WBGene00001079,History: N.A.
WBGene00017082,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.70343499735672,4.38233595665107e-18,WBGene00017082,WBGene00017082,History: N.A.
WBGene00018744,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.70207266232208,2.35944172172689e-17,WBGene00018744,WBGene00018744,History: N.A.
WBGene00016419,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.69702126181798,1.0916628948105101e-23,WBGene00016419,WBGene00016419,History: N.A.
WBGene00000529,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.69101017455346,3.7831228444308e-13,WBGene00000529,WBGene00000529,History: N.A.
WBGene00012540,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.68660792836541,5.3762560623779e-24,WBGene00012540,WBGene00012540,History: N.A.
WBGene00008605,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.67404164217547,7.41384830098156e-31,WBGene00008605,WBGene00008605,History: N.A.
WBGene00012604,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.66333647321237,0.0001042453805801,WBGene00012604,WBGene00012604,History: N.A.
WBGene00017560,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.66175148779123,8.98756484606691e-20,WBGene00017560,WBGene00017560,History: N.A.
WBGene00009414,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.66081242133899,0.0015730713736255,WBGene00009414,WBGene00009414,History: N.A.
WBGene00012837,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.65568706474157,0.0033899136068699,WBGene00012837,WBGene00012837,History: N.A.
WBGene00004002,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.6547888967455,1.03419393674348e-05,WBGene00004002,WBGene00004002,History: N.A.
WBGene00006522,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.65376470429386,6.7595625287177514e-09,WBGene00006522,WBGene00006522,"History: Split into ""WBGene00195085"" on 2010-05-06"
WBGene00004005,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.6489867626986,6.68597780410343e-16,WBGene00004005,WBGene00004005,History: N.A.
WBGene00017154,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.64585329215553,0.0025991530562396,WBGene00017154,WBGene00017154,History: N.A.
WBGene00004219,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.63894007994229,8.80857995970692e-24,WBGene00004219,WBGene00004219,History: N.A.
WBGene00020846,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.63845879853402,5.7956360587394e-34,WBGene00020846,WBGene00020846,History: N.A.
WBGene00015332,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.63709487342993,2.1162169446394e-15,WBGene00015332,WBGene00015332,History: N.A.
WBGene00020194,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.63630652922886,1.26653545112741e-28,WBGene00020194,WBGene00020194,History: N.A.
WBGene00022146,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.63218997582391,1.12472841156785e-33,WBGene00022146,WBGene00022146,History: N.A.
WBGene00001159,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.6312711407391,3.1952260224233704e-15,WBGene00001159,WBGene00001159,History: N.A.
WBGene00001430,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.62772167163719,1.74477999593807e-23,WBGene00001430,WBGene00001430,History: N.A.
WBGene00006544,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.62488967135194,2.6572105602275e-05,WBGene00006544,WBGene00006544,History: N.A.
WBGene00000905,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.62269098523441,6.800475927179379e-11,WBGene00000905,WBGene00000905,History: Renamed on 2004-09-21
WBGene00018576,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.61979694062303,2.61135707325192e-10,WBGene00018576,WBGene00018576,History: N.A.
WBGene00001721,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.61651819407375,1.59634065280395e-08,WBGene00001721,WBGene00001721,History: N.A.
WBGene00019272,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.61566703175982,9.58834377122536e-27,WBGene00019272,WBGene00019272,History: N.A.
WBGene00010370,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.61455061271793,1.0904925127740001e-33,WBGene00010370,WBGene00010370,History: N.A.
WBGene00011055,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.61010946784585,8.69854361301411e-18,WBGene00011055,WBGene00011055,History: N.A.
WBGene00003071,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.60704650812953,5.0284808331124594e-18,WBGene00003071,WBGene00003071,History: N.A.
WBGene00011054,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.60596430751182,1.6337994706900902e-35,WBGene00011054,WBGene00011054,History: N.A.
WBGene00000979,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.60110896588781,4.3141213630333794e-12,WBGene00000979,WBGene00000979,History: N.A.
WBGene00009279,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.590472058541,6.89542967111604e-05,WBGene00009279,WBGene00009279,"History: Split into F31B9.7(WBGene00304797). History of WBGene00009279: Split into ""WBGene00304797"" on 2019-05-20"
WBGene00011078,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.58957387590066,2.97763823607054e-06,WBGene00011078,WBGene00011078,History: N.A.
WBGene00000990,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.5874760974446,1.2148838914682402e-15,WBGene00000990,WBGene00000990,"History: Split into C04F6.7(WBGene00195081). History of WBGene00000990: Split into ""WBGene00195081"" on 2010-04-28"
WBGene00022591,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.58670322171449,1.39753226077359e-31,WBGene00022591,WBGene00022591,History: Renamed on 2015-03-05
WBGene00001690,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.58612676654507,1.69989249768473e-27,WBGene00001690,WBGene00001690,History: N.A.
WBGene00045067,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.58466417387566,4.20437703697637e-05,WBGene00045067,WBGene00045067,History: N.A.
WBGene00012628,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.58194529873126,2.5872585360655403e-20,WBGene00012628,WBGene00012628,History: N.A.
WBGene00007994,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.58154113000631,6.65473311800178e-08,WBGene00007994,WBGene00007994,History: N.A.
WBGene00013180,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.57427107843793,5.93855033818543e-05,WBGene00013180,WBGene00013180,History: N.A.
WBGene00019994,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.5720799768666,1.38376031604328e-12,WBGene00019994,WBGene00019994,History: N.A.
WBGene00009620,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.56690221335692,2.61304603717908e-29,WBGene00009620,WBGene00009620,History: N.A.
WBGene00015435,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.56432022682057,0.00318707971137,WBGene00015435,WBGene00015435,History: N.A.
WBGene00020911,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.56417788396113,2.8326825451490604e-31,WBGene00020911,WBGene00020911,History: N.A.
WBGene00019540,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.56349682598549,1.26285300350409e-16,WBGene00019540,WBGene00019540,History: N.A.
WBGene00006952,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.55686330361977,1.90158419791502e-23,WBGene00006952,WBGene00006952,History: N.A.
WBGene00008763,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.55412157725553,8.08647607900231e-08,WBGene00008763,WBGene00008763,History: N.A.
WBGene00015510,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.55181225739404,2.6102886933657506e-21,WBGene00015510,WBGene00015510,History: N.A.
WBGene00235114,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.54973086255731,0.0035911690808384,WBGene00235114,WBGene00235114,History: N.A.
WBGene00016429,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.54910065319673,3.2138011500271497e-12,WBGene00016429,WBGene00016429,History: N.A.
WBGene00019508,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.54785005284589,0.0037124690221177,WBGene00019508,WBGene00019508,History: N.A.
WBGene00219423,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.54601494130105,2.384155504732e-07,WBGene00219423,WBGene00219423,History: N.A.
WBGene00270320,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.54517462305151,0.0012114574262228,WBGene00270320,WBGene00270320,History: N.A.
WBGene00007174,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.5435702831652,6.82619793919286e-24,WBGene00007174,WBGene00007174,History: N.A.
WBGene00016136,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.54055127556879,3.0512386582472e-12,WBGene00016136,WBGene00016136,History: N.A.
WBGene00003888,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.53968052020885,4.07281352791371e-18,WBGene00003888,WBGene00003888,History: N.A.
WBGene00014052,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.53908308512299,1.31158457927344e-11,WBGene00014052,WBGene00014052,History: N.A.
WBGene00020701,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.53436294239207,4.607541492591842e-19,WBGene00020701,WBGene00020701,History: N.A.
WBGene00016481,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.53380315152312,1.76401117580056e-10,WBGene00016481,WBGene00016481,History: N.A.
WBGene00002248,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.53032565566692,0.0024465826556127,WBGene00002248,WBGene00002248,History: N.A.
WBGene00016132,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.52662760988944,3.0120925471238698e-12,WBGene00016132,WBGene00016132,History: N.A.
WBGene00008277,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.52635681960248,2.36266907897147e-15,WBGene00008277,WBGene00008277,History: N.A.
WBGene00019563,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.52518556194319,1.93412030856706e-06,WBGene00019563,WBGene00019563,History: N.A.
WBGene00018275,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.52309801745325,5.8781108706344894e-30,WBGene00018275,WBGene00018275,History: N.A.
WBGene00013481,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.52301096458451,8.48865360710024e-19,WBGene00013481,WBGene00013481,History: N.A.
WBGene00001824,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.52106307303611,1.50184089717881e-12,WBGene00001824,WBGene00001824,History: N.A.
WBGene00010033,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.51732664901735,1.5485130702144e-08,WBGene00010033,WBGene00010033,History: N.A.
WBGene00022611,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.51502985518015,9.090603255071033e-14,WBGene00022611,WBGene00022611,History: N.A.
WBGene00220261,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50852559499386,9.83047609335796e-13,WBGene00220261,WBGene00220261,History: N.A.
WBGene00015259,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50685372229951,3.84446837279305e-05,WBGene00015259,WBGene00015259,History: N.A.
WBGene00019486,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50668179311674,3.75274093150333e-05,WBGene00019486,WBGene00019486,History: N.A.
WBGene00010205,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50465195392624,6.43693189404188e-10,WBGene00010205,WBGene00010205,History: N.A.
WBGene00017201,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50458098075048,3.66755265323471e-20,WBGene00017201,WBGene00017201,History: N.A.
WBGene00017307,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50307098295305,2.80682188057795e-20,WBGene00017307,WBGene00017307,History: N.A.
WBGene00044530,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.50232847153718,3.57944032951332e-19,WBGene00044530,WBGene00044530,History: N.A.
WBGene00008987,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49962952883563,7.09959106369757e-28,WBGene00008987,WBGene00008987,History: N.A.
WBGene00000246,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49730121297738,7.58324849667252e-10,WBGene00000246,WBGene00000246,History: N.A.
WBGene00015476,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49459250576033,1.2412026266062e-12,WBGene00015476,WBGene00015476,History: N.A.
WBGene00007560,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49444496735775,4.98998938748e-27,WBGene00007560,WBGene00007560,History: N.A.
WBGene00020626,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49303681879058,2.1356604350800495e-11,WBGene00020626,WBGene00020626,History: N.A.
WBGene00020104,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49230531836028,6.887230110976281e-24,WBGene00020104,WBGene00020104,History: N.A.
WBGene00018939,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49123978854196,2.07313397191451e-08,WBGene00018939,WBGene00018939,History: N.A.
WBGene00010881,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49070031546652,8.66454009093895e-13,WBGene00010881,WBGene00010881,History: N.A.
WBGene00011836,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.49063865901249,5.62291817877887e-20,WBGene00011836,WBGene00011836,History: N.A.
WBGene00220215,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.488005122513,0.005889510467389,WBGene00220215,WBGene00220215,History: N.A.
WBGene00016749,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.48727397133894,2.71361631735318e-26,WBGene00016749,WBGene00016749,History: N.A.
WBGene00019074,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.47969407072704,3.48073606588532e-20,WBGene00019074,WBGene00019074,History: N.A.
WBGene00018786,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.47781423385204,1.62432646311551e-10,WBGene00018786,WBGene00018786,History: N.A.
WBGene00044772,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.47617050687086,1.9840227438589e-05,WBGene00044772,WBGene00044772,History: N.A.
WBGene00018217,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.47340892673516,4.49426655717802e-20,WBGene00018217,WBGene00018217,History: N.A.
WBGene00021585,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.47185200067342,0.0019885434650843,WBGene00021585,WBGene00021585,History: N.A.
WBGene00044043,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46981683765371,2.77227531323418e-12,WBGene00044043,WBGene00044043,History: N.A.
WBGene00011548,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46971784010715,4.56757111002443e-22,WBGene00011548,WBGene00011548,History: N.A.
WBGene00000013,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46886493857411,0.0090581392913052,WBGene00000013,WBGene00000013,History: N.A.
WBGene00011418,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46851164472395,0.0057412073437349,WBGene00011418,WBGene00011418,History: N.A.
WBGene00019882,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46656673618333,8.95199105414668e-14,WBGene00019882,WBGene00019882,History: N.A.
WBGene00044257,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46607350150927,0.003558981639098,WBGene00044257,WBGene00044257,History: N.A.
WBGene00194664,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46493621468087,0.0002316777707074,WBGene00194664,WBGene00194664,History: N.A.
WBGene00012199,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46483917866653,0.0048500377928225,WBGene00012199,WBGene00012199,History: N.A.
WBGene00015135,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46397801186478,4.795218928923571e-09,WBGene00015135,WBGene00015135,History: N.A.
WBGene00019374,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.46146127210933,0.0037760706422196,WBGene00019374,WBGene00019374,History: N.A.
WBGene00012591,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45952550203111,6.04221628396467e-08,WBGene00012591,WBGene00012591,History: N.A.
WBGene00000969,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45431218690419,1.03788585935598e-17,WBGene00000969,WBGene00000969,History: N.A.
WBGene00018873,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45279726741558,0.0027754928076341,WBGene00018873,WBGene00018873,History: N.A.
WBGene00016483,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45199373262,1.19465200038952e-06,WBGene00016483,WBGene00016483,History: N.A.
WBGene00021931,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45090747606709,2.7595035292283197e-11,WBGene00021931,WBGene00021931,History: N.A.
WBGene00077521,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45081418142201,3.18789142661058e-09,WBGene00077521,WBGene00077521,History: N.A.
WBGene00017716,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45056412525081,2.09899614523225e-21,WBGene00017716,WBGene00017716,History: N.A.
WBGene00012317,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.45002304390093,1.02140035605298e-17,WBGene00012317,WBGene00012317,History: Renamed on 2015-07-03
WBGene00001570,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.44669973225845,2.92710479275141e-27,WBGene00001570,WBGene00001570,History: N.A.
WBGene00009148,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.44598010992685,0.0091235395670717,WBGene00009148,WBGene00009148,History: N.A.
WBGene00016247,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-1.4456896679964,1.10943246759722e-20,WBGene00016247,WBGene00016247,History: N.A.
