# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
F52C12.4,F52C12.4,165,802.4079301,0.024478612,160,616.9240308,0.015033198,0.380473544,0.434658028,yes,yes,yes,F52C12.4,WBGene00018681,Sequence name for WBGene00018681(denn-4). History: N.A.
ceh-44,Y54F10AM.4,165,392.6727717,0.01197905,168,452.525664,0.011027141,0.479311899,0.535407598,yes,yes,yes,ceh-44,WBGene00000464,"Public name for WBGene00000464. History: Split into Y54F10AM.16(WBGene00306126). History of WBGene00000464: Split into ""WBGene00306126"" on 2022-01-04"
ZK1251.9,ZK1251.9,165,411.2825685,0.012546768,167,481.1203344,0.011723935,0.483048847,0.539129056,yes,yes,yes,ZK1251.9,WBGene00014243,Sequence name for WBGene00014243(dcaf-1). History: N.A.
tag-144,F36H1.2,164,674.5598493,0.020578422,167,763.455999,0.018603888,0.474803251,0.530909308,yes,yes,yes,tag-144,WBGene00006490,Other name for WBGene00006490(kdin-1). History: Renamed on 2012-12-21
par-1,H39E23.1,164,454.6513402,0.013869795,162,633.2703225,0.015431525,0.526649474,0.58209184,yes,yes,yes,par-1,WBGene00003916,Public name for WBGene00003916. History: N.A.
pxf-1,T14G10.2,164,363.8267049,0.011099059,165,464.6253584,0.011321986,0.504971386,0.560835538,yes,yes,yes,pxf-1,WBGene00004254,Public name for WBGene00004254. History: N.A.
mca-3,Y67D8C.10,164,804.7618458,0.024550421,168,973.8061209,0.023729698,0.491500396,0.547522579,yes,yes,yes,mca-3,WBGene00003153,Public name for WBGene00003153. History: Renamed on 2007-10-09
set-5,C47E8.8,163,450.064846,0.013729878,169,496.5345436,0.012099549,0.468440474,0.524545599,yes,yes,yes,set-5,WBGene00008145,Public name for WBGene00008145. History: N.A.
taf-1,W04A8.7,163,663.6210032,0.020244716,162,759.2985886,0.01850258,0.477519257,0.533620166,yes,yes,yes,taf-1,WBGene00006382,Public name for WBGene00006382. History: N.A.
Y47D3A.29,Y47D3A.29,163,1469.933644,0.044842447,162,1235.28375,0.030101382,0.401652575,0.456630123,yes,yes,yes,Y47D3A.29,WBGene00012936,Sequence name for WBGene00012936(pola-1). History: N.A.
hmr-1,W02B9.1,162,462.2873135,0.014102742,157,351.3987328,0.008562881,0.377791556,0.43186034,yes,yes,yes,hmr-1,WBGene00001980,Public name for WBGene00001980. History: N.A.
emb-4,Y80D3A.2,162,503.3214419,0.015354547,164,645.5501703,0.01573076,0.506051301,0.561899314,yes,yes,yes,emb-4,WBGene00001258,Public name for WBGene00001258. History: Renamed on 2006-10-16
H20J04.2,H20J04.2,161,722.7876866,0.022049681,150,592.6137629,0.014440806,0.395741661,0.450519317,yes,yes,yes,H20J04.2,WBGene00019217,Sequence name for WBGene00019217(athp-2). History: N.A.
ifg-1,M110.4,161,2939.986116,0.089688519,161,2921.473326,0.071190432,0.442509301,0.498420804,yes,yes,yes,ifg-1,WBGene00002066,Public name for WBGene00002066. History: N.A.
T05H10.1,T05H10.1,161,1672.338398,0.051017096,161,1737.614685,0.042342177,0.453540131,0.509571435,yes,yes,yes,T05H10.1,WBGene00011507,Public name for WBGene00011507. History: N.A.
npp-7,T19B4.2,161,2623.664269,0.080038664,158,2539.982705,0.061894273,0.436081109,0.491897048,yes,yes,yes,npp-7,WBGene00003793,Public name for WBGene00003793. History: N.A.
unc-40,T19B4.7,161,523.1677851,0.015959988,156,395.5073432,0.009637719,0.376507117,0.430519267,yes,yes,yes,unc-40,WBGene00006776,Public name for WBGene00006776. History: Renamed on 2010-05-19; Renamed on 2010-08-27
xpo-1,ZK742.1,161,2542.431465,0.07756054,161,2332.176907,0.056830463,0.422874013,0.478433697,yes,yes,yes,xpo-1,WBGene00002078,Public name for WBGene00002078. History: Renamed on 2008-01-30
tag-184,F18C5.3,160,595.5358017,0.018167679,168,745.144663,0.018157678,0.499862335,0.555795868,yes,yes,yes,tag-184,WBGene00007050,Other name for WBGene00007050(utp-20). History: Renamed on 2016-02-19
npp-10,ZK328.5,160,1003.035519,0.030599046,158,1292.395329,0.031493076,0.507199225,0.56302952,yes,yes,yes,npp-10,WBGene00003796,Public name for WBGene00003796. History: N.A.
glp-1,F02A9.6,159,2148.703746,0.065549308,153,1630.465085,0.039731156,0.377383939,0.431434836,yes,yes,yes,glp-1,WBGene00001609,Public name for WBGene00001609. History: N.A.
Y38C9A.1,Y38C9A.1,159,769.3406486,0.023469847,161,1132.328134,0.02759256,0.540369364,0.595439198,yes,yes,yes,Y38C9A.1,WBGene00018975,"Public name for Dead gene WBGene00021411. History of WBGene00021411: Merged into ""WBGene00018975"" on 2015-03-09; Merged into ""WBGene00018975"" on 2015-03-09"
C08H9.2,C08H9.2,158,2683.779526,0.081872567,156,3619.795522,0.08820714,0.518622366,0.574244852,yes,yes,yes,C08H9.2,WBGene00007463,Sequence name for WBGene00007463(vgln-1). History: N.A.
F21H12.6,F21H12.6,158,701.9849233,0.021415063,157,741.4426761,0.018067468,0.457606624,0.513668075,yes,yes,yes,F21H12.6,WBGene00017686,Sequence name for WBGene00017686(tpp-2). History: N.A.
F59E12.9,F59E12.9,158,391.9133553,0.011955882,153,370.4132135,0.009026225,0.43018678,0.485898339,yes,yes,yes,F59E12.9,WBGene00019124,Public name for WBGene00019124. History: N.A.
C08B11.3,C08B11.3,157,767.8349886,0.023423914,159,1010.107094,0.024614279,0.512389777,0.568132733,yes,yes,yes,C08B11.3,WBGene00007433,Sequence name for WBGene00007433(swsn-7). History: N.A.
let-502,C10H11.9,157,549.9102104,0.016775804,160,1078.395644,0.026278334,0.610355588,0.662280763,yes,yes,yes,let-502,WBGene00002694,Public name for WBGene00002694. History: Renamed on 2015-03-05
F28B3.1,F28B3.1,157,735.100341,0.022425297,157,733.0685468,0.017863407,0.443385001,0.499308052,yes,yes,yes,F28B3.1,WBGene00017885,"Public name for Dead gene WBGene00017882. History of WBGene00017882: Merged into ""WBGene00017885"" on 2014-05-28"
lin-15B,ZK662.4,157,473.406,0.014441933,119,174.60262,0.004254715,0.22756565,0.269444903,yes,yes,yes,lin-15B,WBGene00023497,Public name for WBGene00023497. History: N.A.
rgr-1,C38C10.5,156,920.425389,0.028078905,156,814.0978402,0.019837928,0.414007496,0.469349633,yes,yes,yes,rgr-1,WBGene00004343,Public name for WBGene00004343. History: N.A.
clu-1,F55H2.6,156,910.9084768,0.027788577,153,857.923367,0.020905868,0.429327569,0.48502257,yes,yes,yes,clu-1,WBGene00000550,Public name for WBGene00000550. History: N.A.
evl-14,H38K22.1,156,337.4775875,0.010295241,161,412.8234985,0.010059679,0.494213635,0.55021045,yes,yes,yes,evl-14,WBGene00001352,Public name for WBGene00001352. History: N.A.
K10E9.1,K10E9.1,156,559.5574463,0.017070107,159,634.5552388,0.015462836,0.475297781,0.531403147,yes,yes,yes,K10E9.1,WBGene00000227,"Public name for Dead gene WBGene00019634. History of WBGene00019634: Merged into ""WBGene00000227"" on 2012-06-25"
R06F6.8,R06F6.8,156,368.8969496,0.011253734,162,478.383751,0.01165725,0.508806182,0.564610702,yes,yes,yes,R06F6.8,WBGene00011071,"Public name for WBGene00011071. History: Split into R06F6.12(WBGene00023418). History of WBGene00011071: Split into ""WBGene00023418"" on 2004-07-05"
fcd-2,Y41E3.9,156,549.2898861,0.016756881,154,805.3440021,0.019624614,0.539411984,0.59451045,yes,yes,yes,fcd-2,WBGene00012767,Public name for WBGene00012767. History: N.A.
thoc-2,C16A3.8,155,782.4078981,0.023868482,149,833.2471281,0.020304557,0.459659506,0.515733318,yes,yes,yes,thoc-2,WBGene00015813,Public name for WBGene00015813. History: Renamed on 2007-07-20
H02I12.1,H02I12.1,155,11508.94248,0.351096897,155,5842.676038,0.14237427,0.288515884,0.336722251,yes,yes,yes,H02I12.1,WBGene00010351,Sequence name for WBGene00010351(cbd-1). History: N.A.
tat-3,W09D10.2,155,465.3163605,0.014195147,163,1174.950168,0.028631174,0.668541523,0.716316615,yes,yes,yes,tat-3,WBGene00012360,Public name for WBGene00012360. History: N.A.
pld-1,C04G6.3,154,359.3840232,0.010963528,162,582.6457298,0.014197905,0.56427251,0.618500348,yes,yes,yes,pld-1,WBGene00004040,Public name for WBGene00004040. History: N.A.
C56G2.1,C56G2.1,154,1526.770978,0.046576352,154,1952.202233,0.047571244,0.505283684,0.561143221,yes,yes,yes,C56G2.1,WBGene00016977,Sequence name for WBGene00016977(akap-1). History: N.A.
F16B12.6,F16B12.6,154,463.4582841,0.014138464,129,164.8292134,0.004016557,0.221236689,0.262346798,yes,yes,yes,F16B12.6,WBGene00008882,Public name for WBGene00008882. History: N.A.
hcp-2,T06E4.1,154,1498.821796,0.045723722,151,2623.702782,0.063934362,0.583033736,0.636431083,yes,yes,yes,hcp-2,WBGene00001830,Public name for WBGene00001830. History: N.A.
smg-1,C48B6.6,153,232.2395649,0.007084803,155,258.1153345,0.006289752,0.47027747,0.526384736,yes,yes,yes,smg-1,WBGene00004879,Public name for WBGene00004879. History: N.A.
ego-1,F26A3.3,153,437.8824927,0.013358237,156,913.121814,0.022250943,0.624865353,0.675883718,yes,yes,yes,ego-1,WBGene00001214,Public name for WBGene00001214. History: N.A.
lex-1,F11A10.1,152,1803.045327,0.055004499,150,1444.148322,0.035190992,0.390163534,0.444737357,yes,yes,yes,lex-1,WBGene00008682,Public name for WBGene00008682. History: N.A.
sos-1,T28F12.3,152,316.7233379,0.009662102,153,311.6313285,0.007593829,0.440070652,0.495948141,yes,yes,yes,sos-1,WBGene00004947,Public name for WBGene00004947. History: N.A.
cand-1,Y102A5A.1,152,1697.956317,0.051798608,154,1531.288014,0.037314411,0.418731308,0.474193916,yes,yes,yes,cand-1,WBGene00013606,Public name for WBGene00013606. History: N.A.
Y57A10A.1,Y57A10A.1,152,295.403425,0.009011708,152,534.1516881,0.013016203,0.590895936,0.643901387,yes,yes,yes,Y57A10A.1,WBGene00013246,Public name for WBGene00013246. History: N.A.
dpy-21,Y59A8B.1,152,366.7685643,0.011188804,142,345.7591902,0.008425456,0.429557684,0.485257154,yes,yes,yes,dpy-21,WBGene00001080,Public name for WBGene00001080. History: N.A.
mtk-1,B0414.7,151,339.6064737,0.010360186,145,286.0714273,0.006970986,0.402222421,0.457218366,yes,yes,yes,mtk-1,WBGene00003472,Public name for WBGene00003472. History: N.A.
F59A6.5,F59A6.5,151,1572.731203,0.047978435,150,1106.61631,0.026966015,0.359813369,0.413017089,yes,yes,yes,F59A6.5,WBGene00019087,Public name for WBGene00019087. History: N.A.
T11G6.5,T11G6.5,151,379.7810678,0.011585769,148,436.3445888,0.01063284,0.478555611,0.534653684,yes,yes,yes,T11G6.5,WBGene00011720,Public name for WBGene00011720. History: N.A.
ZK370.4,ZK370.4,150,629.0204042,0.019189175,157,741.2572957,0.01806295,0.48488375,0.540954068,yes,yes,yes,ZK370.4,WBGene00022718,Public name for WBGene00022718. History: N.A.
ZK512.5,ZK512.5,150,1347.770667,0.041115689,147,1393.434191,0.03395519,0.452308412,0.508329097,yes,yes,yes,ZK512.5,WBGene00013985,Sequence name for WBGene00013985(sec-16A.1). History: Renamed on 2019-09-11
rpc-1,C42D4.8,149,474.0193903,0.014460645,152,507.5060037,0.012366901,0.460977714,0.517058455,yes,yes,yes,rpc-1,WBGene00004411,Public name for WBGene00004411. History: N.A.
F57C7.1,F57C7.1,149,533.1490721,0.016264482,136,268.6219789,0.006545778,0.286966383,0.335035767,yes,yes,yes,F57C7.1,WBGene00010199,Sequence name for WBGene00010199(bet-2). History: N.A.
R06A4.8,R06A4.8,149,361.4166765,0.011025537,145,334.3252457,0.008146834,0.424925743,0.480530546,yes,yes,yes,R06A4.8,WBGene00011050,Sequence name for WBGene00011050(agl-1). History: N.A.
Y46E12BL.2,Y46E12BL.2,149,1070.050386,0.032643431,145,922.8076209,0.022486967,0.407886893,0.463057387,yes,yes,yes,Y46E12BL.2,WBGene00021595,Public name for WBGene00021595. History: N.A.
ncl-1,ZK112.2,149,1903.671818,0.058074256,145,2227.262368,0.054273907,0.483086732,0.539166752,yes,yes,yes,ncl-1,WBGene00003559,Public name for WBGene00003559. History: N.A.
aka-1,D1022.7,148,754.5312471,0.023018064,149,679.8589074,0.016566795,0.418513421,0.473970701,yes,yes,yes,aka-1,WBGene00000101,Public name for WBGene00000101. History: N.A.
math-33,H19N07.2,148,1880.590874,0.057370138,145,1954.068231,0.047616715,0.453549309,0.50958069,yes,yes,yes,math-33,WBGene00010406,Public name for WBGene00010406. History: N.A.
K02C4.3,K02C4.3,148,571.8620592,0.017445477,129,425.8310882,0.010376648,0.372963878,0.426815689,yes,yes,yes,K02C4.3,WBGene00010502,Public name for WBGene00010502. History: N.A.
vab-1,M03A1.1,148,1063.624612,0.032447404,148,552.9155242,0.01347344,0.293405757,0.342036372,yes,yes,yes,vab-1,WBGene00006868,Public name for WBGene00006868. History: N.A.
sop-3,Y71F9B.10,148,358.1037913,0.010924473,133,350.6555174,0.00854477,0.438885584,0.494745555,yes,yes,yes,sop-3,WBGene00004946,Public name for WBGene00004946. History: N.A.
unc-16,ZK1098.10,148,798.1534936,0.024348824,142,836.1713473,0.020375815,0.455583664,0.511631058,yes,yes,yes,unc-16,WBGene00006755,Public name for WBGene00006755. History: N.A.
tol-1,C07F11.1,147,951.6748042,0.029032213,137,675.9719675,0.016472078,0.361989552,0.415306306,yes,yes,yes,tol-1,WBGene00006593,Public name for WBGene00006593. History: N.A.
sca-1,K11D9.2,147,2186.218361,0.066693746,146,2866.19106,0.069843314,0.51153375,0.567291924,yes,yes,yes,sca-1,WBGene00004736,Public name for WBGene00004736. History: N.A.
mnk-1,R166.5,147,635.8517199,0.019397574,155,930.1540968,0.022665985,0.538850864,0.593965927,yes,yes,yes,mnk-1,WBGene00011304,Public name for WBGene00011304. History: N.A.
Y71F9AL.17,Y71F9AL.17,147,983.6475709,0.030007589,146,1093.867,0.02665534,0.470419384,0.526526752,yes,yes,yes,Y71F9AL.17,WBGene00022119,Sequence name for WBGene00022119(copa-1). History: N.A.
ZK930.1,ZK930.1,147,372.176411,0.011353778,146,521.1398055,0.012699129,0.527966493,0.583376632,yes,yes,yes,ZK930.1,WBGene00014151,Sequence name for WBGene00014151(vps-15). History: N.A.
F25G6.9,F25G6.9,146,394.0146128,0.012019984,142,386.2541592,0.009412237,0.439162935,0.495027064,yes,yes,yes,F25G6.9,WBGene00017800,Public name for WBGene00017800. History: N.A.
rad-50,T04H1.4,146,796.9523008,0.02431218,145,1044.866554,0.025461297,0.511543473,0.567301475,yes,yes,yes,rad-50,WBGene00004296,Public name for WBGene00004296. History: N.A.
mtm-3,T24A11.1,146,726.6232919,0.022166692,142,621.8646143,0.015153591,0.406041689,0.461156983,yes,yes,yes,mtm-3,WBGene00003476,Public name for WBGene00003476. History: N.A.
chs-1,T25G3.2,146,2502.450407,0.076340861,140,1015.815384,0.024753379,0.244854494,0.288726164,yes,yes,yes,chs-1,WBGene00000496,Public name for WBGene00000496. History: N.A.. Other name for WBGene00000497(chs-2). History: N.A.
tim-1,Y75B8A.22,146,477.1263751,0.014555429,140,470.2092997,0.011458055,0.440466007,0.496349195,yes,yes,yes,tim-1,WBGene00006571,Public name for WBGene00006571. History: N.A.
spk-1,B0464.5,145,965.2534873,0.02944645,151,1115.417406,0.02718048,0.479992112,0.536085457,yes,yes,yes,spk-1,WBGene00004980,Public name for WBGene00004980. History: N.A.
fli-1,B0523.5,145,330.6185162,0.010085995,146,396.1543709,0.009653486,0.489044563,0.545086887,yes,yes,yes,fli-1,WBGene00001443,Public name for WBGene00001443. History: N.A.
rad-26,C27B7.4,145,902.4483284,0.027530488,145,919.2040539,0.022399155,0.448614359,0.504599046,yes,yes,yes,rad-26,WBGene00007761,Public name for WBGene00007761. History: N.A.
cyk-1,F11H8.4,145,247.8163357,0.007559995,144,706.5945409,0.017218289,0.694894324,0.740346279,yes,yes,yes,cyk-1,WBGene00000872,Public name for WBGene00000872. History: N.A.
R03D7.1,R03D7.1,145,1656.567899,0.050535994,146,4600.675941,0.112109224,0.689286936,0.735255978,yes,yes,yes,R03D7.1,WBGene00010988,Sequence name for WBGene00010988(metr-1). History: N.A.
dkf-2,T25E12.4,145,529.4368159,0.016151234,131,516.1718916,0.012578071,0.437813278,0.493656841,yes,yes,yes,dkf-2,WBGene00012019,Public name for WBGene00012019. History: N.A.
mix-1,M106.1,144,976.4264018,0.029787296,144,1377.802865,0.033574286,0.529883958,0.585245832,yes,yes,yes,mix-1,WBGene00003367,Public name for WBGene00003367. History: N.A.
Y92H12A.5,Y92H12A.5,144,364.7768693,0.011128045,145,507.7922508,0.012373876,0.526504889,0.581950746,yes,yes,yes,Y92H12A.5,WBGene00022361,Public name for WBGene00022361. History: N.A.
spr-4,C09H6.1,143,586.8413389,0.017902442,143,483.073892,0.01177154,0.396695659,0.451506697,yes,yes,yes,spr-4,WBGene00005009,Public name for WBGene00005009. History: N.A.
T08A11.2,T08A11.2,143,753.3256019,0.022981285,151,603.7188946,0.014711416,0.390298803,0.444877744,yes,yes,yes,T08A11.2,WBGene00011605,Sequence name for WBGene00011605(sftb-1). History: Renamed on 2005-03-17
Y54E10A.11,Y54E10A.11,143,318.5587294,0.009718094,142,309.7643315,0.007548334,0.437168253,0.493001691,yes,yes,yes,Y54E10A.11,WBGene00021831,Public name for WBGene00021831. History: N.A.
npp-14,C03D6.4,142,703.8162597,0.021470931,137,797.6040899,0.019436008,0.475127419,0.531233036,yes,yes,yes,npp-14,WBGene00003800,Public name for WBGene00003800. History: N.A.
spd-5,F56A3.4,142,888.9646819,0.02711915,143,1934.114754,0.047130488,0.634757141,0.685108159,yes,yes,yes,spd-5,WBGene00004955,Public name for WBGene00004955. History: N.A.
met-2,R05D3.11,142,1091.10377,0.033285695,140,1785.229275,0.043502449,0.566525594,0.620661532,yes,yes,yes,met-2,WBGene00019883,Public name for WBGene00019883. History: N.A.
irs-1,R11A8.6,142,1365.659387,0.04166141,135,1821.55907,0.044387733,0.51584166,0.571519993,yes,yes,yes,irs-1,WBGene00002152,Other name for WBGene00002152(iars-1). History: Renamed on 2010-01-29
rpb-2,C26E6.4,141,1384.296816,0.042229972,144,1631.793536,0.039763528,0.484959517,0.541029394,yes,yes,yes,rpb-2,WBGene00016140,Public name for WBGene00016140. History: Renamed on 2005-03-17
him-1,F28B3.7,141,680.0462337,0.020745792,140,752.8235811,0.018344797,0.469289356,0.525395659,yes,yes,yes,him-1,WBGene00001860,Public name for WBGene00001860. History: N.A.
T26A5.5,T26A5.5,141,937.8108397,0.028609273,141,1534.527017,0.037393339,0.566543319,0.620678526,yes,yes,yes,T26A5.5,WBGene00020821,Sequence name for WBGene00020821(jhdm-1). History: N.A.
1-Sep,Y47G6A.12,141,663.2538616,0.020233516,147,749.8776473,0.018273011,0.474543208,0.530649584,yes,yes,yes,1-Sep,WBGene00004775,Public name for WBGene00004775. History: Renamed on 2015-03-03
gon-4,K04D7.5,140,908.7631626,0.027723132,138,541.8702276,0.013204288,0.322626939,0.373540435,yes,yes,yes,gon-4,WBGene00001653,Public name for WBGene00001653. History: N.A.
R148.3,R148.3,140,1640.080956,0.050033036,135,1643.296764,0.040043839,0.444551821,0.50048971,yes,yes,yes,R148.3,WBGene00020102,Public name for WBGene00020102. History: N.A.
T19A5.1,T19A5.1,140,903.3090413,0.027556746,138,643.6220911,0.015683777,0.362710155,0.41606383,yes,yes,yes,T19A5.1,WBGene00020553,Sequence name for WBGene00020553(ttc-17). History: N.A.
rga-3,K09H11.3,139,1699.264589,0.051838518,140,2937.845337,0.071589385,0.580009731,0.633550937,yes,yes,yes,rga-3,WBGene00019600,Public name for WBGene00019600. History: N.A.
cnt-2,Y39A1A.15,139,549.0712511,0.016750211,137,459.3462963,0.011193346,0.400569834,0.455512002,yes,yes,yes,cnt-2,WBGene00000566,Public name for WBGene00000566. History: N.A.
msh-5,F09E8.3,138,472.544308,0.014415646,139,712.51432,0.017362542,0.546366641,0.60124816,yes,yes,yes,msh-5,WBGene00003421,Public name for WBGene00003421. History: N.A.
smgl-1,F20G4.1,138,313.2869079,0.009557269,141,343.905241,0.008380279,0.467192011,0.52329481,yes,yes,yes,smgl-1,WBGene00008990,Public name for WBGene00008990. History: N.A.
T09E8.1,T09E8.1,138,668.4954848,0.020393419,131,775.9962425,0.018909468,0.481121605,0.537210583,yes,yes,yes,T09E8.1,WBGene00011647,Sequence name for WBGene00011647(noca-1). History: N.A.
Y37A1B.17,Y37A1B.17,138,198.9288748,0.006068612,125,211.7823875,0.005160711,0.459574531,0.51564787,yes,yes,yes,Y37A1B.17,WBGene00044989,Sequence name for WBGene00044989(dnbp-1). History: N.A.
tlk-1,C07A9.3,137,2255.22488,0.068798889,137,2525.115884,0.061531998,0.472121378,0.528229264,yes,yes,yes,tlk-1,WBGene00006579,Public name for WBGene00006579. History: N.A.
imb-3,C53D5.6,137,1845.991857,0.056314645,137,1807.189617,0.044037578,0.438830118,0.494689254,yes,yes,yes,imb-3,WBGene00002077,Public name for WBGene00002077. History: N.A.
F46F11.9,F46F11.9,137,257.2422715,0.007847547,132,385.2486596,0.009387735,0.544681274,0.599617272,yes,yes,yes,F46F11.9,WBGene00018512,Sequence name for WBGene00018512(trpp-8). History: N.A.
F54D5.14,F54D5.14,137,1745.959187,0.053263004,136,2364.904474,0.057627968,0.51968133,0.575281661,yes,yes,yes,F54D5.14,WBGene00010056,Sequence name for WBGene00010056(smc-6). History: N.A.
smc-3,Y47D3A.26,137,1244.652043,0.037969907,138,1070.923037,0.026096242,0.40733277,0.462486855,yes,yes,yes,smc-3,WBGene00004873,Public name for WBGene00004873. History: N.A.
ani-1,Y49E10.19,137,1066.711215,0.032541565,138,1062.576171,0.025892845,0.443109551,0.499029008,yes,yes,yes,ani-1,WBGene00013038,Public name for WBGene00013038. History: N.A.
cyk-3,ZK328.1,137,663.5483212,0.020242499,143,905.4142859,0.022063126,0.521517553,0.577078308,yes,yes,yes,cyk-3,WBGene00000874,Public name for WBGene00000874. History: N.A.
dnc-1,ZK593.5,137,461.0234249,0.014064185,146,722.6141114,0.017608653,0.555954386,0.610502869,yes,yes,yes,dnc-1,WBGene00001017,Public name for WBGene00001017. History: N.A.
uba-1,C47E12.5,136,1837.461134,0.056054403,133,1651.530568,0.04024448,0.417912219,0.473354685,yes,yes,yes,uba-1,WBGene00006699,Public name for WBGene00006699. History: N.A.
pyc-1,D2023.2,136,1092.582377,0.033330802,144,1397.317408,0.034049816,0.505335468,0.561194236,yes,yes,yes,pyc-1,WBGene00004258,Public name for WBGene00004258. History: N.A.
rrf-1,F26A3.8,136,260.3153509,0.007941295,128,339.3187141,0.008268515,0.510093256,0.565876313,yes,yes,yes,rrf-1,WBGene00004508,Public name for WBGene00004508. History: N.A.
F41H10.3,F41H10.3,136,1031.147537,0.031456644,127,1012.674426,0.02467684,0.439609988,0.495480744,yes,yes,yes,F41H10.3,WBGene00018316,Public name for WBGene00018316. History: N.A.
larp-1,R144.7,136,1238.013673,0.037767394,136,1589.651185,0.038736604,0.506334377,0.562178074,yes,yes,yes,larp-1,WBGene00020097,Public name for WBGene00020097. History: N.A.
