# Supplemental Table S2.  Genes enriched for antisense 22G-RNAs in the CSR-1 IP.  A list of 4191 genes for which there are at least 25 small RNA reads per million and an enrichment of two-fold or greater in the CSR-1 IP when compared to the wild-type Input sample.
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
# Ratio is calculated as: input/(input+IP) using the normalized read -norm value
gene name,cosmid ID,Input reads,Input reads - norm,CSR-1 IP reads,CSR-1 IP reads - norm,RATIO,Input,Suggested Match,History
npp-15,C29E4.4,153.0,47.9141228599533,930.3667,516.960569788285,0.915177430528313,npp-15,WBGene00003801,Public name for WBGene00003801. History: N.A.
cdc-48.1,C06A1.1,152.0,47.6009586582542,943.0625,524.015022620613,0.916725633611997,cdc-48.1,WBGene00007352,Public name for WBGene00007352. History: Renamed on 2005-03-17
F14B4.3,F14B4.3,151.5,47.4443765574047,756.8333,420.536304666481,0.898618942061185,F14B4.3,WBGene00008781,Sequence name for WBGene00008781(rpoa-2). History: N.A.
ZK430.1,ZK430.1,151.4,47.4130601372348,1108.5333,615.959284008433,0.928527228251735,ZK430.1,WBGene00022739,Sequence name for WBGene00022739(toe-1). History: N.A.
rpb-2,C26E6.4,151.3333,47.3921720849815,824.0,457.857648500905,0.906200516746299,rpb-2,WBGene00016140,Public name for WBGene00016140. History: Renamed on 2005-03-17
rsp-3,Y111B2A.18,151.0066,47.2898613402864,308.5016,171.419680988795,0.783777786571691,rsp-3,WBGene00004700,Public name for WBGene00004700. History: N.A.
smgl-1,F20G4.1,151.0,47.2877944565552,343.5,190.866628956385,0.801440620842208,smgl-1,WBGene00008990,Public name for WBGene00008990. History: N.A.
mcm-2,Y17G7B.5,150.4583,47.1181534084948,562.2166,312.397051485648,0.868939747840794,mcm-2,WBGene00003154,Public name for WBGene00003154. History: N.A.
set-5,C47E8.8,150.0,46.9746302548562,650.0,361.174115929112,0.884908061842525,set-5,WBGene00008145,Public name for WBGene00008145. History: N.A.
F25B5.2,F25B5.2,150.0,46.9746302548562,769.5,427.574588011464,0.901012100648971,F25B5.2,WBGene00017774,Sequence name for WBGene00017774(nop-1). History: N.A.
F43G6.3,F43G6.3,150.0,46.9746302548562,204.5,113.630933396159,0.707515548110595,F43G6.3,WBGene00009656,Public name for WBGene00009656. History: N.A.
xrn-2,Y48B6A.3,148.3333,46.4526794798844,610.0,338.948016487321,0.87946913442046,xrn-2,WBGene00006964,Public name for WBGene00006964. History: N.A.
cid-1,K10D2.3,148.0,46.3483018514581,220.5,122.521373172876,0.725538040830721,cid-1,WBGene00019629,Public name for WBGene00019629. History: Renamed on 2007-05-15; Renamed on 2010-02-04
hsp-60,Y22D7AL.5,147.3333,46.1395152781853,980.1428,544.618783498899,0.921897812737125,hsp-60,WBGene00002025,Public name for WBGene00002025. History: N.A.
eat-3,D2013.5,147.0,46.035137649759,423.5,235.318827839968,0.836379993544324,eat-3,WBGene00001134,Public name for WBGene00001134. History: N.A.
F56D1.1,F56D1.1,147.0,46.035137649759,176.0,97.7948375438827,0.679933632834318,F56D1.1,WBGene00018959,Public name for WBGene00018959. History: N.A.
knl-3,T10B5.6,147.0,46.035137649759,691.5,384.233694099971,0.893008430421156,knl-3,WBGene00020392,Public name for WBGene00020392. History: N.A.
Y71A12B.2,Y71A12B.2,146.8333,45.9829331773358,168.0,93.3496176555244,0.669977095068791,Y71A12B.2,WBGene00013500,Public name for WBGene00013500. History: N.A.
sel-10,F55B12.3,146.5,45.8785555489095,252.5,140.302252726309,0.753580640378946,sel-10,WBGene00004767,Public name for WBGene00004767. History: N.A.
rme-2,T11F8.3,146.5,45.8785555489095,1189.0,660.670805907253,0.93506673694481,rme-2,WBGene00004374,Public name for WBGene00004374. History: N.A.
F52B11.1,F52B11.1,146.2666,45.805463024233,295.8333,164.380508599834,0.782071740229365,F52B11.1,WBGene00009924,Sequence name for WBGene00009924(cfp-1). History: N.A.
T11G6.5,T11G6.5,145.8333,45.6697689756368,314.3333,174.660079591662,0.792720916967875,T11G6.5,WBGene00011720,Public name for WBGene00011720. History: N.A.
Y46H3C.7,Y46H3C.7,145.553,45.5819890499005,350.8151,194.931282457051,0.810480358259219,Y46H3C.7,WBGene00021607,Public name for WBGene00021607. History: N.A.
T02G5.12,T02G5.12,145.5,45.5653913472105,546.5,303.664083623477,0.869525928900947,T02G5.12,WBGene00020168,Sequence name for WBGene00020168(mct-5). History: N.A.
F25D7.4,F25D7.4,145.331,45.5124665971233,590.578900000001,328.156633990597,0.87820115036127,F25D7.4,WBGene00009113,Sequence name for WBGene00009113(maph-1.2). History: N.A.
mdf-1,C50F4.11,145.0,45.408809246361,887.0,492.863755121727,0.915639747867014,mdf-1,WBGene00003160,Public name for WBGene00003160. History: Renamed on 2013-11-19
alh-9,F01F1.6,145.0,45.408809246361,920.5,511.478113404227,0.918459551841816,alh-9,WBGene00000115,Public name for WBGene00000115. History: N.A.
K11H3.4,K11H3.4,145.0,45.408809246361,447.5,248.654487505043,0.845581513408833,K11H3.4,WBGene00010781,"Public name for WBGene00010781. History: Split into K11H3.8(WBGene00185002). History of WBGene00010781: Split into ""WBGene00185002"" on 2009-02-11"
T04C9.1,T04C9.1,145.0,45.408809246361,403.5,224.205778119072,0.831578811480203,T04C9.1,WBGene00020209,Public name for WBGene00020209. History: N.A.
pisy-1,Y46G5A.5,145.0,45.408809246361,606.0,336.725406543141,0.881170522371192,pisy-1,WBGene00012897,Public name for WBGene00012897. History: N.A.
hcp-4,T03F1.9,144.0,45.0956450446619,1033.0,573.989018084266,0.927157547698334,hcp-4,WBGene00001832,Public name for WBGene00001832. History: Renamed on 2015-03-05
hcp-6,Y110A7A.1,143.5,44.9390629438124,973.3333,540.835067895177,0.9232826091527,hcp-6,WBGene00001833,Public name for WBGene00001833. History: Renamed on 2015-03-05; Renamed on 2015-03-05
hmg-12,Y17G7A.1,143.5,44.9390629438124,812.4999,451.467589346142,0.909471271715426,hmg-12,WBGene00001977,Public name for WBGene00001977. History: N.A.
nhr-23,C01H6.5,143.0,44.7824808429629,504.0,280.048852966573,0.862136203679104,nhr-23,WBGene00003622,Public name for WBGene00003622. History: Renamed on 2015-03-05
chk-2,Y60A3A.12,143.0,44.7824808429629,782.5,434.798070330046,0.906621566005066,chk-2,WBGene00000499,Public name for WBGene00000499. History: N.A.
wrm-1,B0336.1,142.0,44.4693166412638,785.0,436.187201545158,0.907482131296061,wrm-1,WBGene00006943,Public name for WBGene00006943. History: N.A.
rpn-2,C23G10.4,142.0,44.4693166412638,691.0,383.955867856948,0.896202841825585,rpn-2,WBGene00004459,Public name for WBGene00004459. History: N.A.
rpc-1,C42D4.8,142.0,44.4693166412638,677.0,376.176733052321,0.894283289540798,rpc-1,WBGene00004411,Public name for WBGene00004411. History: N.A.
C52E12.4,C52E12.4,142.0,44.4693166412638,711.0,395.068917577844,0.898827193679137,C52E12.4,WBGene00016889,Sequence name for WBGene00016889(lst-6). History: N.A.
msh-5,F09E8.3,142.0,44.4693166412638,566.5,314.777133344372,0.876215014391814,msh-5,WBGene00003421,Public name for WBGene00003421. History: N.A.
sel-2,F10F2.1,142.0,44.4693166412638,258.5,143.636167642578,0.763593726091676,sel-2,WBGene00004760,Public name for WBGene00004760. History: N.A.
gck-2,ZC404.9,142.0,44.4693166412638,553.0,307.275824782768,0.873575178718231,gck-2,WBGene00022603,Public name for WBGene00022603. History: N.A.
pgl-3,C18G1.4,140.5,43.9995703387153,585.5,325.334530579223,0.880867836927705,pgl-3,WBGene00003994,Public name for WBGene00003994. History: Renamed on 2005-10-06
set-24,Y43F11A.5,140.5,43.9995703387153,718.3333,399.143683953756,0.900710278420089,set-24,WBGene00012845,Public name for WBGene00012845. History: N.A.
knl-1,C02F5.1,140.0,43.8429882378657,1145.0,636.222096521282,0.935531187793014,knl-1,WBGene00002231,Public name for WBGene00002231. History: N.A.
knl-2,K06A5.4,140.0,43.8429882378657,588.5,327.001488037358,0.881775269573309,knl-2,WBGene00019432,Public name for WBGene00019432. History: Renamed on 2015-03-02
Y48G9A.3,Y48G9A.3,140.0,43.8429882378657,920.6697,511.572407631109,0.921062706284418,Y48G9A.3,WBGene00021697,Sequence name for WBGene00021697(gcn-1). History: N.A.
Y24F12A.3,Y24F12A.3,139.9476,43.8265784336967,708.2554,393.543873764646,0.899795292038105,Y24F12A.3,WBGene00012498,Public name for WBGene00012498. History: N.A.
D1081.7,D1081.7,139.0,43.5298240361667,942.0,523.42464185419,0.923221657725534,D1081.7,WBGene00008385,Sequence name for WBGene00008385(lotr-1). History: N.A.
frl-1,Y48G9A.4,138.3333,43.321037462894,1567.9,871.207532869623,0.952630197821876,frl-1,WBGene00021698,Public name for WBGene00021698. History: N.A.
B0336.3,B0336.3,138.0,43.2166598344677,958.5,532.592907873929,0.924946263038905,B0336.3,WBGene00015143,Sequence name for WBGene00015143(rbm-26). History: N.A.
F31E3.4,F31E3.4,138.0,43.2166598344677,1005.0,558.430748475012,0.928169457330667,F31E3.4,WBGene00017951,Sequence name for WBGene00017951(panl-2). History: N.A.
fcp-1,F36F2.6,138.0,43.2166598344677,289.5,160.861394709966,0.788234653985992,fcp-1,WBGene00009479,Public name for WBGene00009479. History: N.A.
npp-6,F56A3.3,138.0,43.2166598344677,864.5,480.361574185719,0.917459021352669,npp-6,WBGene00003792,Public name for WBGene00003792. History: Renamed on 2015-03-05
T08A11.1,T08A11.1,138.0,43.2166598344677,774.5,430.352850441688,0.90874273174963,T08A11.1,WBGene00011604,Public name for WBGene00011604. History: N.A.
rde-4,T20G5.11,138.0,43.2166598344677,346.5,192.533586414519,0.81668456121643,rde-4,WBGene00004326,Public name for WBGene00004326. History: N.A.
ZK1251.9,ZK1251.9,138.0,43.2166598344677,428.75,238.236003391703,0.846451409131846,ZK1251.9,WBGene00014243,Sequence name for WBGene00014243(dcaf-1). History: N.A.
npp-10,ZK328.5,138.0,43.2166598344677,972.5,540.372042678556,0.92594671615751,npp-10,WBGene00003796,Public name for WBGene00003796. History: N.A.
set-26,Y51H4A.12,137.6981,43.1221155619747,1269.8637,705.602921843033,0.942405938885881,set-26,WBGene00013106,Public name for WBGene00013106. History: N.A.
rgr-1,C38C10.5,137.0,42.9034956327686,545.6667,303.201058406855,0.87603891618295,rgr-1,WBGene00004343,Public name for WBGene00004343. History: N.A.
F44E2.7,F44E2.7,137.0,42.9034956327686,195.7,108.741191518965,0.717078808109908,F44E2.7,WBGene00018420,Public name for WBGene00018420. History: N.A.
let-418,F26F12.7,136.5,42.7469135319191,858.0,476.749833026428,0.917714761805312,let-418,WBGene00002637,Public name for WBGene00002637. History: N.A.
ran-5,R12C12.2,136.5,42.7469135319191,175.0,97.2391850578379,0.694634581843779,ran-5,WBGene00004306,Public name for WBGene00004306. History: N.A.
mut-14,C14C11.6,136.25,42.6686224814943,670.0,372.287165650008,0.89717308758693,mut-14,WBGene00003507,Public name for WBGene00003507. History: N.A.
F58G11.2,F58G11.2,136.0,42.5903314310696,916.0,508.977677217026,0.92278317312953,F58G11.2,WBGene00010280,Sequence name for WBGene00010280(rde-12). History: N.A.
npp-3,K12D12.2,136.0,42.5903314310696,554.0,307.831477268812,0.878459815075191,npp-3,WBGene00003789,Public name for WBGene00003789. History: N.A.
egg-4,T21E3.1,136.0,42.5903314310696,1047.25,581.907066010404,0.931800626222688,egg-4,WBGene00020652,Public name for WBGene00020652. History: N.A.
set-21,Y24D9A.2,135.9165,42.5641822202277,671.6663,373.213049387504,0.897627433672498,set-21,WBGene00021282,Public name for WBGene00021282. History: N.A.
EEED8.10,EEED8.10,135.5,42.4337493302201,311.5,173.085749402951,0.803109465363243,EEED8.10,WBGene00017138,Public name for WBGene00017138. History: N.A.
glp-1,F02A9.6,135.5,42.4337493302201,335.5,186.421409068026,0.81458250874827,glp-1,WBGene00001609,Public name for WBGene00001609. History: N.A.
T19H12.2,T19H12.2,135.5,42.4337493302201,646.0,358.951505984933,0.894281743615862,T19H12.2,WBGene00020588,Public name for WBGene00020588. History: N.A.
ran-4,R05D11.3,135.0,42.2771672293705,200.5,111.40832345198,0.724911134799137,ran-4,WBGene00004305,Public name for WBGene00004305. History: N.A.
Y71F9AL.9,Y71F9AL.9,134.5,42.120585128521,765.5,425.351978067285,0.909897203719145,Y71F9AL.9,WBGene00022114,Public name for WBGene00022114. History: N.A.
ocrl-1,C16C2.3,134.0,41.9640030276715,432.5,240.319700214371,0.851341035469944,ocrl-1,WBGene00007620,Public name for WBGene00007620. History: N.A.
E01A2.6,E01A2.6,134.0,41.9640030276715,490.5,272.547544404968,0.866574046739384,E01A2.6,WBGene00017088,Sequence name for WBGene00017088(akir-1). History: N.A.
mel-28,C38D4.3,133.5,41.807420926822,1115.3403,619.74161048094,0.936803745539682,mel-28,WBGene00003210,Public name for WBGene00003210. History: N.A.
trs-1,C47D12.6,133.0109,41.654252315771,302.5,168.084877028548,0.801399708075506,trs-1,WBGene00006617,Other name for WBGene00006617(tars-1). History: Renamed on 2010-01-29
mog-1,K03H1.2,133.0,41.6508388259725,1028.5,571.488581897064,0.932069546634506,mog-1,WBGene00003389,Public name for WBGene00003389. History: N.A.
F33H2.5,F33H2.5,132.5,41.4942567251229,1059.0,588.43598272143,0.934128806450728,F33H2.5,WBGene00009368,Sequence name for WBGene00009368(pole-1). History: N.A.
let-716,C16A3.3,132.0,41.3376746242734,1004.5,558.152922231989,0.931045332752426,let-716,WBGene00002850,Public name for WBGene00002850. History: N.A.
R06A4.2,R06A4.2,132.0,41.3376746242734,520.7,289.328249483521,0.874986590360615,R06A4.2,WBGene00011047,Sequence name for WBGene00011047(tebp-1). History: Renamed on 2021-04-19
egg-5,R12E2.10,132.0,41.3376746242734,1070.75,594.964899432457,0.935034563257027,egg-5,WBGene00020035,Public name for WBGene00020035. History: N.A.
C06A5.6,C06A5.6,131.0,41.0245104225744,449.0,249.48796623411,0.858785719309896,C06A5.6,WBGene00015504,Sequence name for WBGene00015504(simr-1). History: N.A.
ima-3,F32E10.4,131.0,41.0245104225744,709.0,393.957612605755,0.905686904700903,ima-3,WBGene00002074,Public name for WBGene00002074. History: N.A.
F36A2.13,F36A2.13,131.0,41.0245104225744,835.8332,464.43279549877,0.918836843503933,F36A2.13,WBGene00009460,Sequence name for WBGene00009460(ubr-5). History: Renamed on 2016-11-04
ulp-1,T10F2.3,131.0,41.0245104225744,565.0,313.943654615305,0.884427634748044,ulp-1,WBGene00006736,Public name for WBGene00006736. History: N.A.
T28A8.6,T28A8.6,130.25,40.7896372713001,305.4792,169.740276914973,0.806252534567557,T28A8.6,WBGene00012112,Public name for WBGene00012112. History: N.A.
gop-1,C34E10.3,130.0,40.7113462208753,408.0,226.706214306273,0.847761133784098,gop-1,WBGene00001660,Public name for WBGene00001660. History: N.A.
emb-30,F54C8.3,130.0,40.7113462208753,648.5,360.340637200045,0.898488605208699,emb-30,WBGene00001284,Public name for WBGene00001284. History: N.A.
tag-232,T18H9.7,130.0,40.7113462208753,642.3333,356.914095014353,0.89761382950144,tag-232,WBGene00044077,Other name for WBGene00044077(pacs-1). History: Renamed on 2019-07-15
B0495.2,B0495.2,129.0,40.3981820191763,198.5,110.29701847989,0.731921243109355,B0495.2,WBGene00015203,Sequence name for WBGene00015203(cdk-11.1). History: N.A.
pld-1,C04G6.3,129.0,40.3981820191763,508.5,282.549289153775,0.874907885568977,pld-1,WBGene00004040,Public name for WBGene00004040. History: N.A.
tag-182,C16A3.7,129.0,40.3981820191763,765.0,425.074151824263,0.913210347679301,tag-182,WBGene00007048,Other name for WBGene00007048(nfx-1). History: Renamed on 2011-09-23
rbg-2,T22C1.10,129.0,40.3981820191763,150.0,83.3478729067182,0.673539636933324,rbg-2,WBGene00004318,Public name for WBGene00004318. History: N.A.
mus-101,F37D6.1,128.5271,40.2500866681928,851.0,472.860265624114,0.921556666147201,mus-101,WBGene00009507,Public name for WBGene00009507. History: Renamed on 2015-03-25; Renamed on 2015-03-25
smc-4,F35G12.8,128.5,40.2415999183268,570.0,316.721917045529,0.887266911026088,smc-4,WBGene00004874,Public name for WBGene00004874. History: N.A.
taf-2,Y37E11B.4,128.5,40.2415999183268,849.2,471.860091149234,0.921418732606728,taf-2,WBGene00006383,Public name for WBGene00006383. History: N.A.
pbrm-1,C26C6.1,128.0,40.0850178174773,813.5,452.023297397435,0.918544319252213,pbrm-1,WBGene00007042,Public name for WBGene00007042. History: Renamed on 2007-08-01
wwp-1,Y65B4BR.4,127.5,39.9284357166277,909.5833,505.412221909822,0.926782580469219,wwp-1,WBGene00007009,Public name for WBGene00007009. History: N.A.
C08B11.9,C08B11.9,127.0,39.7718536157782,413.0,229.484476736497,0.852289996065297,C08B11.9,WBGene00007436,Public name for WBGene00007436. History: N.A.
K04F10.7,K04F10.7,127.0,39.7718536157782,562.0,312.276697157171,0.88702736162823,K04F10.7,WBGene00019399,Public name for WBGene00019399. History: N.A.
sep-1,Y47G6A.12,127.0,39.7718536157782,785.5,436.465027788181,0.916487245803959,sep-1,WBGene00004775,Public name for WBGene00004775. History: Renamed on 2015-03-03
Y48E1A.1,Y48E1A.1,127.0,39.7718536157782,1299.5,722.070405615202,0.947795159517766,Y48E1A.1,WBGene00012999,Sequence name for WBGene00012999(rpoa-1). History: N.A.
cand-1,Y102A5A.1,126.5,39.6152715149287,494.9167,275.001694740082,0.874084122078722,cand-1,WBGene00013606,Public name for WBGene00013606. History: N.A.
D2030.7,D2030.7,126.0,39.4586894140792,202.0,112.241802181047,0.739890826989602,D2030.7,WBGene00008417,Public name for WBGene00008417. History: N.A.
F09F7.3,F09F7.3,126.0,39.4586894140792,629.5139,349.79096353475,0.898628838548338,F09F7.3,WBGene00017300,Sequence name for WBGene00017300(rpc-2). History: N.A.
pam-1,F49E8.3,126.0,39.4586894140792,973.0,540.649868921579,0.931980508049585,pam-1,WBGene00003914,Public name for WBGene00003914. History: Renamed on 2006-10-19
EEED8.16,EEED8.16,125.5,39.3021073132297,252.0,140.024426483287,0.780834957988837,EEED8.16,WBGene00017144,Sequence name for WBGene00017144(brap-2). History: N.A.
ZK507.6,ZK507.6,125.4001,39.2708222094799,567.9167,315.564326221352,0.889326572119067,ZK507.6,WBGene00000863,"Sequence name for WBGene00000863(cya-1). History: N.A.. Public name for Dead gene WBGene00013981. History of WBGene00013981: Merged into ""WBGene00000863"" on 2012-05-01"
C08B11.3,C08B11.3,125.0,39.1455252123801,1113.5,618.719043210871,0.940496073065308,C08B11.3,WBGene00007433,Sequence name for WBGene00007433(swsn-7). History: N.A.
C14B9.8,C14B9.8,125.0,39.1455252123801,659.5,366.452814546538,0.903486968818345,C14B9.8,WBGene00015754,Public name for WBGene00015754. History: N.A.
emb-27,F10B5.6,125.0,39.1455252123801,523.0,290.606250201424,0.881287901594293,emb-27,WBGene00001281,Public name for WBGene00001281. History: N.A.
Y53C12B.1,Y53C12B.1,125.0,39.1455252123801,392.0,217.815774529557,0.847659841183503,Y53C12B.1,WBGene00013143,Public name for WBGene00013143. History: N.A.
C09D4.4,C09D4.4,124.5,38.9889431115306,428.0,237.819264027169,0.859148167915431,C09D4.4,WBGene00015635,Public name for WBGene00015635. History: N.A.
pac-1,C04D8.1,124.0,38.8323610106811,534.0,296.718427547917,0.88427277677549,pac-1,WBGene00015418,Public name for WBGene00015418. History: N.A.
mel-32,C05D11.11,124.0,38.8323610106811,725.5,403.125878625494,0.912135678152197,mel-32,WBGene00003214,Public name for WBGene00003214. History: N.A.
F33A8.4,F33A8.4,124.0,38.8323610106811,186.0,103.351362404331,0.726886031129347,F33A8.4,WBGene00009352,Public name for WBGene00009352. History: N.A.
gsp-2,F56C9.1,124.0,38.8323610106811,475.0,263.934930871274,0.871741888731425,gsp-2,WBGene00001748,Public name for WBGene00001748. History: N.A.
unc-32,ZK637.8,124.0,38.8323610106811,528.9999,293.940109552444,0.883306569966656,unc-32,WBGene00006768,Public name for WBGene00006768. History: N.A.
F30F8.1,F30F8.1,123.5,38.6757789098316,349.0,193.922717629631,0.833723005585851,F30F8.1,WBGene00009270,Public name for WBGene00009270. History: N.A.
psa-1,Y113G7B.23,123.5,38.6757789098316,566.7938,314.940384044772,0.890627796572758,psa-1,WBGene00004203,Other name for WBGene00004203(swsn-1). History: Renamed on 2011-02-11
C01H6.9,C01H6.9,123.25,38.5974878594068,956.5,531.48160290184,0.932294503543594,C01H6.9,WBGene00007258,Sequence name for WBGene00007258(hasp-1). History: N.A.
cids-2,F36A2.1,123.0,38.519196808982,253.0,140.580078969331,0.784928238031177,cids-2,WBGene00009451,Public name for WBGene00009451. History: N.A.
C39E9.12,C39E9.12,122.5,38.3626147081325,623.0,346.171498805903,0.900236121166055,C39E9.12,WBGene00008035,Public name for WBGene00008035. History: N.A.
