...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
Y69A2AR.32,3263.357448,-0.408805647,0.000761853,0.019456034,Y69A2AR.32,WBGene00022101,Public name for WBGene00022101. History: N.A.
Y82E9BR.11,82.44425776,0.839058374,0.000761417,0.019456034,Y82E9BR.11,WBGene00022344,Sequence name for WBGene00022344(pals-40). History: N.A.
lron-13,1149.26032,-0.643117122,0.000761261,0.019456034,lron-13,WBGene00013574,Public name for WBGene00013574. History: N.A.
rbf-1,65.25364595,-0.785803744,0.000760333,0.019456034,rbf-1,WBGene00004316,Public name for WBGene00004316. History: N.A.
lgc-10,266.1832707,0.550353217,0.000795592,0.020292527,lgc-10,WBGene00022247,Public name for WBGene00022247. History: N.A.
tag-304,357.7393233,0.483986085,0.000802718,0.020448976,tag-304,WBGene00018757,Other name for WBGene00018757(gid-8). History: Renamed on 2021-07-08
ztf-2,143.8837292,-0.679840042,0.000808444,0.020569404,ztf-2,WBGene00008762,Public name for WBGene00008762. History: N.A.
W03G1.5,45.05752708,-0.884755031,0.000811083,0.020611115,W03G1.5,WBGene00021011,Public name for WBGene00021011. History: N.A.
fbxa-108,380.4216725,0.526272116,0.000816549,0.020724458,fbxa-108,WBGene00010293,Public name for WBGene00010293. History: N.A.
Y73F8A.33,7070.466352,0.413327254,0.000826177,0.020943025,Y73F8A.33,WBGene00013537,Public name for WBGene00013537. History: N.A.
Y41C4A.17,7.367647301,0.981118336,0.000835337,0.021149224,Y41C4A.17,WBGene00012760,Public name for WBGene00012760. History: N.A.
Y116F11B.6,64.18618168,-0.839633015,0.000842387,0.021301534,Y116F11B.6,WBGene00013822,Public name for WBGene00013822. History: N.A.
F10E9.2,4365.77243,-0.529340949,0.000843834,0.021311986,F10E9.2,WBGene00017354,Public name for WBGene00017354. History: N.A.
T26F2.2,153.7376995,-0.58069425,0.000846636,0.021356568,T26F2.2,WBGene00012058,"Public name for WBGene00012058. History: Split into eol-1(WBGene00045401). History of WBGene00012058: Split into ""WBGene00045401"" on 2007-04-27"
E03A3.10,12.47171444,-1.012498325,0.000861154,0.021669741,E03A3.10,WBGene00189944,Public name for WBGene00189944. History: N.A.
cdc-25.2,2344.361863,0.390046028,0.000861135,0.021669741,cdc-25.2,WBGene00000387,Public name for WBGene00000387. History: Renamed on 2015-03-06
vab-19,92.02607325,-0.710139099,0.000875523,0.022004449,vab-19,WBGene00006882,Public name for WBGene00006882. History: N.A.
rhgf-2,30.32245016,-0.907233287,0.000885265,0.022222191,rhgf-2,WBGene00006476,Public name for WBGene00006476. History: N.A.
F40C5.1,118.8496834,-0.717623883,0.000886403,0.022223702,F40C5.1,WBGene00018228,Public name for WBGene00018228. History: N.A.
Y57G11C.57,1469.903525,0.556214785,0.000893665,0.022351388,Y57G11C.57,WBGene00045311,Public name for WBGene00045311. History: N.A.
Y65B4BR.1,265.203691,0.543856824,0.000892994,0.022351388,Y65B4BR.1,WBGene00022040,Public name for WBGene00022040. History: N.A.
C34D4.1,115.1285595,-0.801561874,0.000899064,0.022459153,C34D4.1,WBGene00016397,Sequence name for WBGene00016397(maph-9). History: N.A.
Y71H2AM.15,42.45312548,-0.862633234,0.00092061,0.022941777,Y71H2AM.15,WBGene00022180,Public name for WBGene00022180. History: N.A.
pes-4,1751.578833,-0.552488376,0.000920247,0.022941777,pes-4,WBGene00003978,Public name for WBGene00003978. History: N.A.
F12B6.2,57.66366154,-0.778061631,0.000938846,0.023339774,F12B6.2,WBGene00017398,Sequence name for WBGene00017398(slc-17.6). History: N.A.
cutl-3,70.85375654,-0.788180672,0.000938293,0.023339774,cutl-3,WBGene00008978,Public name for WBGene00008978. History: N.A.
C33D9.3,390.4701815,-0.687903126,0.000945268,0.023458215,C33D9.3,WBGene00007898,Public name for WBGene00007898. History: N.A.
Y48G1C.5,3055.900095,-0.662724012,0.000945887,0.023458215,Y48G1C.5,WBGene00021678,Public name for WBGene00021678. History: N.A.
dcar-1,599.5887016,-0.499969185,0.000949155,0.023485272,dcar-1,WBGene00007395,Public name for WBGene00007395. History: N.A.
elf-1,6135.978496,0.476227621,0.000949257,0.023485272,elf-1,WBGene00016029,Public name for WBGene00016029. History: N.A.. Other name for WBGene00001159(eff-1). History: N.A.
T08D2.1,218.4205121,-0.537722822,0.000962742,0.023790352,T08D2.1,WBGene00011606,Sequence name for WBGene00011606(tmed-12). History: N.A.
F40D4.17,6175.323562,0.62190157,0.000969234,0.0239221,F40D4.17,WBGene00194682,Public name for WBGene00194682. History: N.A.
C32D5.12,4163.051258,-0.402675138,0.00098525,0.024259286,C32D5.12,WBGene00016319,Public name for WBGene00016319. History: Renamed on 2005-03-17
C46G7.2,58.34726144,-0.876590015,0.000984388,0.024259286,C46G7.2,WBGene00016722,Public name for WBGene00016722. History: N.A.
D1053.4,48.3128743,-0.8398883,0.000987687,0.024290254,D1053.4,WBGene00008369,Public name for WBGene00008369. History: N.A.
pnc-2,158.5722353,0.662710379,0.00099039,0.024327711,pnc-2,WBGene00013336,Public name for WBGene00013336. History: N.A.
clec-82,21.48106671,-0.957486586,0.001006497,0.02469393,clec-82,WBGene00021873,Public name for WBGene00021873. History: N.A.
T06D10.3,1293.639956,0.404522319,0.001011303,0.024782342,T06D10.3,WBGene00077558,Public name for WBGene00077558. History: N.A.
Y39G10AR.16,97.61934538,-0.68921783,0.001018372,0.024925936,Y39G10AR.16,WBGene00021472,Public name for WBGene00021472. History: N.A.
aex-5,80.28788081,-0.825926662,0.001025637,0.025044259,aex-5,WBGene00000088,Public name for WBGene00000088. History: N.A.
unc-53,220.2727393,-0.562914573,0.001025102,0.025044259,unc-53,WBGene00006788,Public name for WBGene00006788. History: N.A.
hsp-60,9998.95436,-0.356547923,0.001043466,0.025449449,hsp-60,WBGene00002025,Public name for WBGene00002025. History: N.A.
C43D7.11,112.244152,0.652946997,0.001053359,0.025660368,C43D7.11,WBGene00077664,Public name for WBGene00077664. History: N.A.
Y52B11A.8,678.6872449,0.479804715,0.001057776,0.025707195,Y52B11A.8,WBGene00013127,Public name for WBGene00013127. History: N.A.
ceh-49,652.1928167,0.497001027,0.001057495,0.025707195,ceh-49,WBGene00017538,Public name for WBGene00017538. History: N.A.
Y57G11C.29,41.15120675,-0.899801285,0.00105905,0.025707854,Y57G11C.29,WBGene00014925,Public name for WBGene00014925. History: N.A.
F56F11.5,132.8616812,-0.63110338,0.001068007,0.025864354,F56F11.5,WBGene00018992,Sequence name for WBGene00018992(trpl-1). History: N.A.
Y22D7AR.6,331.7855119,0.488726462,0.001067934,0.025864354,Y22D7AR.6,WBGene00021260,Public name for WBGene00021260. History: N.A.
K08C9.8,826.065162,0.572200122,0.001077039,0.026052469,K08C9.8,WBGene00045218,Public name for WBGene00045218. History: N.A.
gst-10,35.04587873,-0.873301601,0.001079313,0.02607685,gst-10,WBGene00001758,Public name for WBGene00001758. History: N.A.
fbxa-93,629.3195676,0.456628575,0.001085478,0.026195102,fbxa-93,WBGene00012368,Public name for WBGene00012368. History: N.A.
C06G3.5,101.7942293,0.641748909,0.001092813,0.026338265,C06G3.5,WBGene00015551,Sequence name for WBGene00015551(adah-1). History: N.A.
F46C8.8,49.73937864,-0.84670272,0.001093966,0.026338265,F46C8.8,WBGene00018487,Public name for WBGene00018487. History: N.A.
Y37E11AL.1,1775.494792,-0.898495178,0.001095974,0.026355798,Y37E11AL.1,WBGene00021357,Public name for WBGene00021357. History: N.A.
clp-6,5410.026376,0.329391752,0.001113481,0.026745609,clp-6,WBGene00000546,"Public name for WBGene00000546. History: Split into Y77E11A.23(WBGene00235267). History of WBGene00000546: Split into ""WBGene00235267"" on 2013-09-04"
cdh-9,35.18405454,0.987736159,0.001119955,0.026869795,cdh-9,WBGene00000401,Public name for WBGene00000401. History: N.A.
T28A11.2,135.1005754,-0.694602176,0.001127274,0.027013938,T28A11.2,WBGene00020869,"Public name for WBGene00020869. History: Split into T28A11.25(WBGene00269355). History of WBGene00020869: Split into ""WBGene00269355"" on 2015-12-02"
F44E7.5,1112.217316,-0.480311992,0.001136666,0.027207368,F44E7.5,WBGene00018427,Public name for WBGene00018427. History: N.A.
C17G1.5,111.2793715,-0.710139712,0.001139714,0.027248687,C17G1.5,WBGene00007652,Public name for WBGene00007652. History: N.A.
K02E7.12,910.2087419,-0.408340528,0.001162875,0.027770205,K02E7.12,WBGene00019316,Public name for WBGene00019316. History: N.A.
rsks-1,1825.361127,0.395722456,0.001164704,0.027781695,rsks-1,WBGene00012929,Public name for WBGene00012929. History: N.A.
arl-13,2037.102838,0.923299622,0.00117696,0.028041574,arl-13,WBGene00021349,Public name for WBGene00021349. History: N.A.
col-162,364.5327729,0.582774181,0.001200578,0.028571273,col-162,WBGene00000735,Public name for WBGene00000735. History: N.A.
Y73E7A.8,3045.770868,-0.456738901,0.001204097,0.028621948,Y73E7A.8,WBGene00022274,Public name for WBGene00022274. History: N.A.
acc-4,281.5760968,-0.577250566,0.001206518,0.028646462,acc-4,WBGene00012099,Public name for WBGene00012099. History: N.A.
cutl-28,83.27012031,-0.677512599,0.001219758,0.028927496,cutl-28,WBGene00018256,Public name for WBGene00018256. History: N.A.
C56G3.2,704.6333166,0.463281921,0.001227111,0.029068425,C56G3.2,WBGene00016985,Public name for WBGene00016985. History: N.A.
lrp-1,52.78130024,-0.809618476,0.001237596,0.029283134,lrp-1,WBGene00003071,Public name for WBGene00003071. History: N.A.
C01H6.4,45.63133768,-0.802283591,0.001246329,0.029455966,C01H6.4,WBGene00007254,Public name for WBGene00007254. History: N.A.
T04G9.4,40.94010711,-0.83476863,0.001248372,0.029470447,T04G9.4,WBGene00020215,Public name for WBGene00020215. History: N.A.
K08D8.3,19.58690325,0.955621317,0.001266618,0.029866978,K08D8.3,WBGene00010657,Public name for WBGene00010657. History: N.A.
unc-120,18.71169716,-0.956732113,0.001284795,0.030260972,unc-120,WBGene00006844,Public name for WBGene00006844. History: N.A.
rbc-1,696.7068895,0.422580983,0.00128663,0.030269582,rbc-1,WBGene00004313,Public name for WBGene00004313. History: N.A.
T02G5.14,1116.102034,0.466318347,0.001294584,0.030421976,T02G5.14,WBGene00020170,Public name for WBGene00020170. History: N.A.
F10B5.3,44.08996098,-0.816169694,0.00130524,0.030637464,F10B5.3,WBGene00008640,Public name for WBGene00008640. History: N.A.
kcnl-1,2728.840577,0.332293488,0.001319573,0.030938665,kcnl-1,WBGene00007176,Public name for WBGene00007176. History: N.A.
prx-3,67.83615697,-0.738038845,0.001321595,0.030950863,prx-3,WBGene00004193,Public name for WBGene00004193. History: N.A.
plp-2,22.45489819,0.935860364,0.001330971,0.031135055,plp-2,WBGene00008976,Public name for WBGene00008976. History: N.A.
F48G7.2,147.8298037,-0.591787627,0.001342325,0.031365043,F48G7.2,WBGene00018614,Sequence name for WBGene00018614(pals-31). History: N.A.
C04G6.6,8280.260063,0.391716773,0.00134752,0.03145077,C04G6.6,WBGene00015456,Public name for WBGene00015456. History: N.A.
his-9,70.831123,0.749637683,0.001360719,0.031722905,his-9,WBGene00001883,Public name for WBGene00001883. History: N.A.
fbxb-11,344.0721583,-0.452650536,0.001366441,0.03182033,fbxb-11,WBGene00018436,"Public name for WBGene00018436. History: Split into F45C12.17(WBGene00269388). History of WBGene00018436: Split into ""WBGene00269388"" on 2016-02-18"
Y52B11A.18,77116.01845,-0.435928233,0.001368131,0.031823711,Y52B11A.18,WBGene00206497,Public name for WBGene00206497. History: N.A.
Y23H5B.3,1523.992078,-0.487629474,0.001394479,0.032400026,Y23H5B.3,WBGene00021274,Public name for WBGene00021274. History: N.A.
gcy-23,676.7324446,-0.455428523,0.001413504,0.032805082,gcy-23,WBGene00001548,Public name for WBGene00001548. History: N.A.
col-93,7.627504642,-0.941764475,0.001420296,0.032925633,col-93,WBGene00000668,Public name for WBGene00000668. History: N.A.
F18H3.1,106.7480603,0.632233078,0.001422574,0.032941384,F18H3.1,WBGene00008939,Public name for WBGene00008939. History: N.A.
Y17G9B.1,208.3518467,-0.64706632,0.001440359,0.033315789,Y17G9B.1,WBGene00021198,Sequence name for WBGene00021198(npp-26). History: N.A.
F43G6.4,3691.637438,-0.452385303,0.001451691,0.033465222,F43G6.4,WBGene00009657,Public name for WBGene00009657. History: N.A.
ckb-2,390.0197711,-0.464059493,0.001450261,0.033465222,ckb-2,WBGene00000512,Public name for WBGene00000512. History: N.A.
clec-199,173.7764677,0.764538026,0.00144867,0.033465222,clec-199,WBGene00007820,Public name for WBGene00007820. History: N.A.
B0432.1,147.5423086,-0.61505858,0.001456415,0.033536599,B0432.1,WBGene00015183,Public name for WBGene00015183. History: N.A.
fbxa-98,146.9789118,0.729751371,0.001464003,0.033673711,fbxa-98,WBGene00007453,Public name for WBGene00007453. History: N.A.
fbxa-4,231.7690238,-0.592677031,0.001498556,0.034430035,fbxa-4,WBGene00044672,Public name for WBGene00044672. History: N.A.
Y62F5A.9,538791.3034,-0.484113517,0.001503994,0.034516492,Y62F5A.9,WBGene00013387,Public name for WBGene00013387. History: N.A.
C40A11.8,816.0759589,0.404100386,0.001505755,0.034518466,C40A11.8,WBGene00016551,Public name for WBGene00016551. History: N.A.
F47A4.5,338.6093009,0.540456006,0.001514924,0.034690081,F47A4.5,WBGene00009801,Sequence name for WBGene00009801(ipla-2). History: N.A.
F54G2.1,1200.592702,0.422540446,0.001528261,0.034947216,F54G2.1,WBGene00018837,Public name for WBGene00018837. History: N.A.
H16D19.4,2360.078243,0.488289502,0.001529545,0.034947216,H16D19.4,WBGene00010402,"Public name for WBGene00010402. History: Split into H16D19.5(WBGene00195253), H16D19.6(WBGene00195254), H16D19.7(WBGene00195255). History of WBGene00010402: Split into ""WBGene00195253"" on 2010-09-09; Split into ""WBGene00195254"" on 2010-09-09; Split into ""WBGene00195255"" on 2010-09-09"
Y53H1B.6,35.32510917,-0.846859484,0.001535817,0.03505166,Y53H1B.6,WBGene00013184,Sequence name for WBGene00013184(clpr-4). History: N.A.
F35C5.12,82.18396164,-0.730415596,0.001542314,0.035157419,F35C5.12,WBGene00009400,Public name for WBGene00009400. History: N.A.
Y46D2A.3,79.35843325,-0.696210334,0.001546588,0.035157419,Y46D2A.3,WBGene00021591,Public name for WBGene00021591. History: N.A.
ZK1025.1,8408.82523,0.4216593,0.001546043,0.035157419,ZK1025.1,WBGene00014992,Public name for WBGene00014992. History: N.A.
pqn-96,3930.941401,0.447524779,0.001547274,0.035157419,pqn-96,WBGene00004175,Public name for WBGene00004175. History: N.A.
col-68,93.70153315,-0.658181504,0.001567712,0.035582568,col-68,WBGene00000644,Public name for WBGene00000644. History: N.A.
F23A7.8,3035.4688,-0.470145895,0.001585815,0.035953863,F23A7.8,WBGene00044638,Public name for WBGene00044638. History: N.A.
T11F9.14,16.00440647,0.95896968,0.00159118,0.036035848,T11F9.14,WBGene00011715,Public name for WBGene00011715. History: N.A.
R17.3,13.25575192,-0.958314103,0.001593523,0.036049311,R17.3,WBGene00011269,Sequence name for WBGene00011269(sbsp-1). History: N.A.
T20H12.1,1892.327012,0.493151373,0.001601973,0.036200722,T20H12.1,WBGene00004751,"Public name for Dead gene WBGene00020643. History of WBGene00020643: Merged into ""WBGene00004751"" on 2014-11-13"
arrd-25,62.22023885,0.706808137,0.001609346,0.036327505,arrd-25,WBGene00007296,Public name for WBGene00007296. History: N.A.
str-151,30.55718007,0.881945022,0.00161406,0.036394045,str-151,WBGene00006198,Public name for WBGene00006198. History: N.A.
T05D4.5,26.81954338,-0.877025125,0.001619269,0.036471608,T05D4.5,WBGene00011478,Public name for WBGene00011478. History: N.A.
F08A8.5,2505.228634,0.355541312,0.001623944,0.03653697,F08A8.5,WBGene00008568,Public name for WBGene00008568. History: Renamed on 2016-09-16
T02G6.5,1152.574339,0.39681677,0.00162926,0.036576713,T02G6.5,WBGene00011388,Public name for WBGene00011388. History: N.A.
pqn-67,158.7373239,-0.619842361,0.001629148,0.036576713,pqn-67,WBGene00004150,Public name for WBGene00004150. History: N.A.
Y7A5A.1,3128.797642,0.356514312,0.001637319,0.036717636,Y7A5A.1,WBGene00012407,Public name for WBGene00012407. History: N.A.
T22B11.3,800.023744,-0.524098465,0.001650466,0.036972237,T22B11.3,WBGene00020678,"Public name for Dead gene WBGene00020677. History of WBGene00020677: Merged into ""WBGene00020678"" on 2016-10-20"
C31E10.5,144.8945247,0.566882232,0.001658403,0.037109697,C31E10.5,WBGene00007846,Public name for WBGene00007846. History: N.A.
srh-185,27.70356554,-0.895723991,0.00167112,0.0373537,srh-185,WBGene00005400,Public name for WBGene00005400. History: N.A.
grk-1,118.6969631,0.577862073,0.001681472,0.037544379,grk-1,WBGene00001708,Public name for WBGene00001708. History: N.A.
F22B3.4,7560.613744,-0.305285971,0.00168425,0.037565699,F22B3.4,WBGene00009035,Sequence name for WBGene00009035(gfat-2). History: N.A.
W04A8.2,31214.84662,-0.354360834,0.001689235,0.037636157,W04A8.2,WBGene00012237,Public name for WBGene00012237. History: N.A.
toca-1,783.0850567,0.494474708,0.001704932,0.037944862,toca-1,WBGene00017298,Public name for WBGene00017298. History: N.A.
nas-39,492.9360599,0.416897493,0.001712824,0.038079386,nas-39,WBGene00003555,Public name for WBGene00003555. History: N.A.
F23F1.7,85.92195034,-0.72930332,0.001725869,0.038328064,F23F1.7,WBGene00017748,Sequence name for WBGene00017748(spp-24). History: N.A.
glb-14,5934.781507,-0.342245095,0.001728795,0.038351706,glb-14,WBGene00008996,Public name for WBGene00008996. History: N.A.
gly-2,47.73995899,-0.785434733,0.001735968,0.038469415,gly-2,WBGene00001627,Public name for WBGene00001627. History: N.A.
his-72,1837.710357,-0.356889386,0.001740605,0.03853074,his-72,WBGene00001946,Public name for WBGene00001946. History: N.A.
his-4,1755.774557,0.39148744,0.001745,0.038586587,his-4,WBGene00001878,Public name for WBGene00001878. History: N.A.
F46H5.2,185.9810174,0.517664726,0.001758751,0.038848988,F46H5.2,WBGene00018518,Public name for WBGene00018518. History: N.A.
Y18D10A.22,203.0661712,-0.649192519,0.001764406,0.038932165,Y18D10A.22,WBGene00014864,Public name for WBGene00014864. History: N.A.
LLC1.2,7699.757021,0.561818712,0.001771674,0.039050731,LLC1.2,WBGene00010793,Sequence name for WBGene00010793(nspg-9). History: N.A.
R11A5.4,404.3097706,0.471794964,0.001783719,0.039274213,R11A5.4,WBGene00011232,Sequence name for WBGene00011232(pck-2). History: N.A.
W03F8.4,6259.319103,0.393465101,0.001802208,0.039638969,W03F8.4,WBGene00020994,Public name for WBGene00020994. History: N.A.
Y50E8A.14,1254.844635,-0.429840025,0.00182061,0.040001023,Y50E8A.14,WBGene00013056,Public name for WBGene00013056. History: N.A.
ztf-20,1167.859003,-0.403587032,0.001827819,0.040116632,ztf-20,WBGene00012702,Public name for WBGene00012702. History: N.A.
T06G6.11,1403.930293,-0.3862453,0.001830913,0.040141798,T06G6.11,WBGene00011550,Public name for WBGene00011550. History: N.A.
tag-123,160.1117782,0.517884097,0.001854131,0.04060764,tag-123,WBGene00006472,Public name for WBGene00006472. History: N.A.
K01C8.2,146.7675363,-0.547574093,0.001872713,0.040954989,K01C8.2,WBGene00010457,Public name for WBGene00010457. History: N.A.
moc-3,456.8204592,0.411216028,0.001873965,0.040954989,moc-3,WBGene00018357,Public name for WBGene00018357. History: N.A.
C30G4.6,7851.921493,-0.415240191,0.001894761,0.041365613,C30G4.6,WBGene00016271,Sequence name for WBGene00016271(irld-23). History: N.A.
kel-3,2176.164564,0.378516871,0.001899658,0.041428621,kel-3,WBGene00002185,Public name for WBGene00002185. History: N.A.
F33A8.10,32.61658209,-0.891317955,0.001913283,0.041681658,F33A8.10,WBGene00009356,Public name for WBGene00009356. History: N.A.
srw-77,22.35130251,-0.892705457,0.001919397,0.04177071,srw-77,WBGene00005824,Public name for WBGene00005824. History: N.A.
tbx-37,39.96128189,-0.786890049,0.001942687,0.042232958,tbx-37,WBGene00006556,Public name for WBGene00006556. History: N.A.
his-14,198.5422292,0.593102368,0.00194863,0.042317516,his-14,WBGene00001888,Public name for WBGene00001888. History: N.A.
C46H11.10,36.92600062,-0.817381985,0.001987279,0.043111403,C46H11.10,WBGene00016734,Public name for WBGene00016734. History: N.A.
B0238.12,196.8122646,-0.560594636,0.001998805,0.043315849,B0238.12,WBGene00015076,Public name for WBGene00015076. History: N.A.
K01A6.6,1003.307532,0.477321329,0.002001191,0.043322007,K01A6.6,WBGene00010448,Public name for WBGene00010448. History: N.A.
fbxb-63,359.4398697,0.478493376,0.002011462,0.043498664,fbxb-63,WBGene00044197,Public name for WBGene00044197. History: N.A.
fmo-3,116.4489948,-0.618892188,0.002038344,0.044030861,fmo-3,WBGene00001478,Public name for WBGene00001478. History: N.A.
tbc-19,1319.252593,0.36400389,0.002040345,0.044030861,tbc-19,WBGene00007849,Public name for WBGene00007849. History: N.A.
lam-3,1310.593491,0.46795984,0.002060819,0.044426161,lam-3,WBGene00002248,Public name for WBGene00002248. History: N.A.
C50E3.5,1337.650255,0.355496337,0.002066386,0.044499627,C50E3.5,WBGene00016816,Public name for WBGene00016816. History: N.A.
C38D4.10,55.57875607,-0.863937096,0.002076007,0.044660164,C38D4.10,WBGene00044225,Public name for WBGene00044225. History: N.A.
ZK829.9,254.2920657,0.491787029,0.002087224,0.044854641,ZK829.9,WBGene00014097,Public name for WBGene00014097. History: N.A.
ced-8,300.7733537,0.552078324,0.002090558,0.044879489,ced-8,WBGene00000422,Public name for WBGene00000422. History: N.A.
F59B2.9,578.616946,0.477941514,0.002107012,0.045185647,F59B2.9,WBGene00010311,Public name for WBGene00010311. History: N.A.
K09A11.1,3223.868979,0.406639105,0.002112878,0.045264345,K09A11.1,WBGene00010704,Public name for WBGene00010704. History: N.A.
C38H2.2,60.02580836,0.713399279,0.002115225,0.045267582,C38H2.2,WBGene00008019,Public name for WBGene00008019. History: N.A.
Y71F9B.13,4057.307636,-0.536326052,0.002127831,0.045302134,Y71F9B.13,WBGene00022131,Public name for WBGene00022131. History: N.A.
fbxa-83,256.0446061,0.602631022,0.002122249,0.045302134,fbxa-83,WBGene00013453,Public name for WBGene00013453. History: N.A.
fshr-1,34.38204981,0.847797574,0.002127829,0.045302134,fshr-1,WBGene00008239,Public name for WBGene00008239. History: N.A.
scrt-1,609.9054004,0.49661767,0.002121098,0.045302134,scrt-1,WBGene00016948,Public name for WBGene00016948. History: N.A.
unc-93,287.057509,0.659939648,0.002126244,0.045302134,unc-93,WBGene00006822,Public name for WBGene00006822. History: N.A.
ins-34,424.285058,0.473965278,0.002133003,0.045318612,ins-34,WBGene00002117,Public name for WBGene00002117. History: N.A.
lin-52,798.181745,0.533786059,0.002132014,0.045318612,lin-52,WBGene00003035,Public name for WBGene00003035. History: N.A.
Y54G2A.16,525.5040168,0.426888608,0.002152658,0.045643327,Y54G2A.16,WBGene00021881,Public name for WBGene00021881. History: N.A.
twk-40,18.25292379,-0.920067228,0.002152715,0.045643327,twk-40,WBGene00006691,Public name for WBGene00006691. History: N.A.
Y67D8B.2,166.7838699,-0.634855453,0.002156139,0.045668923,Y67D8B.2,WBGene00022062,Public name for WBGene00022062. History: N.A.
Y23H5B.2,25.99193213,-0.877877378,0.002162678,0.045760402,Y23H5B.2,WBGene00021273,Public name for WBGene00021273. History: N.A.
W04E12.4,70.00762247,-0.671368481,0.002171192,0.045859043,W04E12.4,WBGene00012249,Public name for WBGene00012249. History: N.A.
crh-2,2718.971478,0.437814294,0.00217179,0.045859043,crh-2,WBGene00016162,Public name for WBGene00016162. History: N.A.
M04F3.2,1414.000206,0.423083084,0.00217434,0.045865897,M04F3.2,WBGene00019768,Public name for WBGene00019768. History: N.A.
klp-11,19154.28742,-0.351108974,0.002181253,0.045964668,klp-11,WBGene00002222,"Public name for WBGene00002222. History: Split into F20C5.11(WBGene00303015). History of WBGene00002222: Split into ""WBGene00303015"" on 2018-03-06"
F23C8.12,16.08716961,-0.923238824,0.002190467,0.046111684,F23C8.12,WBGene00017739,"Public name for Dead gene WBGene00017740. History of WBGene00017740: Merged into ""WBGene00017739"" on 2014-05-28"
alg-2,519.2639437,0.385120694,0.002199421,0.046252925,alg-2,WBGene00000106,Public name for WBGene00000106. History: N.A.
asd-2,628.847219,-0.407662398,0.002213401,0.046499462,asd-2,WBGene00006423,Public name for WBGene00006423. History: Renamed on 2015-03-05
C33E10.3,1233.244687,0.437104057,0.002227074,0.046739076,C33E10.3,WBGene00023245,Public name for WBGene00023245. History: N.A.
R102.1,32.27010565,0.842813758,0.002241916,0.046954917,R102.1,WBGene00011288,Public name for WBGene00011288. History: N.A.
sdz-29,331.9727183,-0.461865734,0.002240265,0.046954917,sdz-29,WBGene00020081,Public name for WBGene00020081. History: Renamed on 2005-08-22
sdz-14,4300.467822,-0.35446476,0.002267753,0.047447844,sdz-14,WBGene00008782,Public name for WBGene00008782. History: N.A.
C34D4.10,871.7528421,0.349908611,0.002272141,0.047491435,C34D4.10,WBGene00016402,Public name for WBGene00016402. History: N.A.
W10C6.2,94.83416292,-0.661136318,0.002278785,0.047582044,W10C6.2,WBGene00044160,Public name for WBGene00044160. History: N.A.
Y65B4A.7,2222.219808,-0.326350866,0.002304703,0.04807451,Y65B4A.7,WBGene00022030,Public name for WBGene00022030. History: N.A.
M117.7,254.1987511,-0.564656897,0.002340787,0.048728559,M117.7,WBGene00044768,Public name for WBGene00044768. History: N.A.
unc-49,13533.76723,-0.416316705,0.002338779,0.048728559,unc-49,WBGene00006784,Public name for WBGene00006784. History: N.A.
Y2H9A.6,443.6701136,0.604948035,0.002360481,0.049088947,Y2H9A.6,WBGene00086568,Public name for WBGene00086568. History: N.A.
dyf-13,42.45897721,-0.799113205,0.002364534,0.049123667,dyf-13,WBGene00001129,Public name for WBGene00001129. History: N.A.
C08H9.3,810.7901216,0.376831793,0.002373109,0.049252178,C08H9.3,WBGene00007464,Sequence name for WBGene00007464(algn-8). History: N.A.
his-18,652.1219119,-0.469061695,0.002406025,0.049885071,his-18,WBGene00001892,Public name for WBGene00001892. History: N.A.
