WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00020961,sknr-1,M00591_2.00,Y48G1C.6,WBGene00020961,WBGene00020961,History: N.A.
WBGene00021156,Y4C6B.2,M00591_2.00,Y48G1C.6,WBGene00021156,WBGene00021156,History: N.A.
WBGene00021264,fbxa-13,M00591_2.00,Y48G1C.6,WBGene00021264,WBGene00021264,History: N.A.
WBGene00021461,nekl-1,M00591_2.00,Y48G1C.6,WBGene00021461,WBGene00021461,History: N.A.
WBGene00021754,hpo-29,M00591_2.00,Y48G1C.6,WBGene00021754,WBGene00021754,History: N.A.
WBGene00021993,Y59E9AL.3,M00591_2.00,Y48G1C.6,WBGene00021993,WBGene00021993,History: N.A.
WBGene00021996,Y59E9AL.6,M00591_2.00,Y48G1C.6,WBGene00021996,WBGene00021996,History: N.A.
WBGene00022045,mrpl-55,M00591_2.00,Y48G1C.6,WBGene00022045,WBGene00022045,History: N.A.
WBGene00022269,aatf-1,M00591_2.00,Y48G1C.6,WBGene00022269,WBGene00022269,History: N.A.
WBGene00022291,Y75D11A.2,M00591_2.00,Y48G1C.6,WBGene00022291,WBGene00022291,History: N.A.
WBGene00022311,Y77E11A.8,M00591_2.00,Y48G1C.6,WBGene00022311,WBGene00022311,History: N.A.
WBGene00022338,Y82E9BR.5,M00591_2.00,Y48G1C.6,WBGene00022338,WBGene00022338,History: N.A.
WBGene00022726,nhr-249,M00591_2.00,Y48G1C.6,WBGene00022726,WBGene00022726,History: N.A.
WBGene00022852,ZK1127.5,M00591_2.00,Y48G1C.6,WBGene00022852,WBGene00022852,History: N.A.
WBGene00043302,F32D8.11,M00591_2.00,Y48G1C.6,WBGene00043302,WBGene00043302,History: Killed on 2004-10-04; Resurrected on 2009-10-09
WBGene00043743,Y59E9AL.2,M00591_2.00,Y48G1C.6,WBGene00043743,WBGene00043743,History: Killed on 2004-10-04; Resurrected on 2005-06-22
WBGene00044169,C06C3.10,M00591_2.00,Y48G1C.6,WBGene00044169,WBGene00044169,History: N.A.
WBGene00044179,C30G7.5,M00591_2.00,Y48G1C.6,WBGene00044179,WBGene00044179,History: N.A.
WBGene00044346,Y59E9AL.8,M00591_2.00,Y48G1C.6,WBGene00044346,WBGene00044346,History: N.A.
WBGene00044538,T09D3.8,M00591_2.00,Y48G1C.6,WBGene00044538,WBGene00044538,History: N.A.
WBGene00044561,Y75D11A.6,M00591_2.00,Y48G1C.6,WBGene00044561,WBGene00044561,History: N.A.
WBGene00045058,gadr-5,M00591_2.00,Y48G1C.6,WBGene00045058,WBGene00045058,History: N.A.
WBGene00045506,F57G4.10,M00591_2.00,Y48G1C.6,WBGene00045506,WBGene00045506,History: N.A.
WBGene00077492,F09C6.15,M00591_2.00,Y48G1C.6,WBGene00077492,WBGene00077492,History: N.A.
WBGene00164968,K08H2.10,M00591_2.00,Y48G1C.6,WBGene00164968,WBGene00164968,History: N.A.
WBGene00185092,K08D8.7,M00591_2.00,Y48G1C.6,WBGene00185092,WBGene00185092,History: N.A.
WBGene00189995,C06E7.88,M00591_2.00,Y48G1C.6,WBGene00189995,WBGene00189995,History: N.A.
WBGene00194643,C48D1.9,M00591_2.00,Y48G1C.6,WBGene00194643,WBGene00194643,History: N.A.
WBGene00194664,K09E9.7,M00591_2.00,Y48G1C.6,WBGene00194664,WBGene00194664,History: N.A.
WBGene00194687,F57C12.6,M00591_2.00,Y48G1C.6,WBGene00194687,WBGene00194687,History: N.A.
WBGene00206370,F02D8.9,M00591_2.00,Y48G1C.6,WBGene00206370,WBGene00206370,History: N.A.
WBGene00206381,F52H2.15,M00591_2.00,Y48G1C.6,WBGene00206381,WBGene00206381,History: N.A.
WBGene00206414,F31D5.7,M00591_2.00,Y48G1C.6,WBGene00206414,WBGene00206414,History: N.A.
WBGene00206483,B0416.11,M00591_2.00,Y48G1C.6,WBGene00206483,WBGene00206483,History: N.A.
WBGene00220258,C50C3.19,M00591_2.00,Y48G1C.6,WBGene00220258,WBGene00220258,History: N.A.
WBGene00235288,Y69A2AR.46,M00591_2.00,Y48G1C.6,WBGene00235288,WBGene00235288,History: N.A.
WBGene00235342,Y69A2AR.50,M00591_2.00,Y48G1C.6,WBGene00235342,WBGene00235342,History: N.A.
WBGene00235371,F30B5.11,M00591_2.00,Y48G1C.6,WBGene00235371,WBGene00235371,History: N.A.
WBGene00255704,B0348.10,M00591_2.00,Y48G1C.6,WBGene00255704,WBGene00255704,History: N.A.
WBGene00271797,E02C12.19,M00591_2.00,Y48G1C.6,WBGene00271797,WBGene00271797,History: N.A.
WBGene00303053,F08C6.18,M00591_2.00,Y48G1C.6,WBGene00303053,WBGene00303053,History: N.A.
WBGene00305050,Y92H12BL.7,M00591_2.00,Y48G1C.6,WBGene00305050,WBGene00305050,History: N.A.
WBGene00000707,col-133,M00592_2.00,ATF-2,WBGene00000707,WBGene00000707,History: N.A.
WBGene00001437,fkh-5,M00592_2.00,ATF-2,WBGene00001437,WBGene00001437,History: N.A.
WBGene00002111,ins-28,M00592_2.00,ATF-2,WBGene00002111,WBGene00002111,History: N.A.
WBGene00003448,msp-55,M00592_2.00,ATF-2,WBGene00003448,WBGene00003448,History: N.A.
WBGene00005060,sra-34,M00592_2.00,ATF-2,WBGene00005060,WBGene00005060,History: N.A.
WBGene00005199,srg-42,M00592_2.00,ATF-2,WBGene00005199,WBGene00005199,History: N.A.
WBGene00005900,srx-9,M00592_2.00,ATF-2,WBGene00005900,WBGene00005900,History: N.A.
WBGene00005907,srx-16,M00592_2.00,ATF-2,WBGene00005907,WBGene00005907,History: N.A.
WBGene00006138,str-78,M00592_2.00,ATF-2,WBGene00006138,WBGene00006138,History: N.A.
WBGene00006195,str-148,M00592_2.00,ATF-2,WBGene00006195,WBGene00006195,History: N.A.
WBGene00006729,ucp-4,M00592_2.00,ATF-2,WBGene00006729,WBGene00006729,History: Renamed on 2016-04-27
WBGene00007525,C11G10.1,M00592_2.00,ATF-2,WBGene00007525,WBGene00007525,History: N.A.
WBGene00007726,C25F9.6,M00592_2.00,ATF-2,WBGene00007726,WBGene00007726,"History: Split into C25F9.12(WBGene00045412). History of WBGene00007726: Split into ""WBGene00045412"" on 2007-05-03"
WBGene00008294,clec-11,M00592_2.00,ATF-2,WBGene00008294,WBGene00008294,History: N.A.
WBGene00008397,D2005.1,M00592_2.00,ATF-2,WBGene00008397,WBGene00008397,History: N.A.
WBGene00008401,D2005.6,M00592_2.00,ATF-2,WBGene00008401,WBGene00008401,History: N.A.
WBGene00008607,F09B12.3,M00592_2.00,ATF-2,WBGene00008607,WBGene00008607,History: N.A.
WBGene00008855,F15D3.5,M00592_2.00,ATF-2,WBGene00008855,WBGene00008855,History: N.A.
WBGene00008932,F18A11.5,M00592_2.00,ATF-2,WBGene00008932,WBGene00008932,History: N.A.
WBGene00009177,F26H9.5,M00592_2.00,ATF-2,WBGene00009177,WBGene00009177,History: N.A.
WBGene00009178,uggt-2,M00592_2.00,ATF-2,WBGene00009178,WBGene00009178,History: N.A.
WBGene00009224,F28F8.7,M00592_2.00,ATF-2,WBGene00009224,WBGene00009224,History: N.A.
WBGene00009465,F36D1.6,M00592_2.00,ATF-2,WBGene00009465,WBGene00009465,History: N.A.
WBGene00009480,F36F2.7,M00592_2.00,ATF-2,WBGene00009480,WBGene00009480,History: N.A.
WBGene00009671,mfap-1,M00592_2.00,ATF-2,WBGene00009671,WBGene00009671,History: N.A.
WBGene00009877,F49C12.7,M00592_2.00,ATF-2,WBGene00009877,WBGene00009877,History: N.A.
WBGene00010163,F56H6.2,M00592_2.00,ATF-2,WBGene00010163,WBGene00010163,History: N.A.
WBGene00010621,egg-6,M00592_2.00,ATF-2,WBGene00010621,WBGene00010621,History: N.A.
WBGene00010854,M04C7.3,M00592_2.00,ATF-2,WBGene00010854,WBGene00010854,History: N.A.
WBGene00010857,M04C9.2,M00592_2.00,ATF-2,WBGene00010857,WBGene00010857,History: N.A.
WBGene00011918,T22C1.8,M00592_2.00,ATF-2,WBGene00011918,WBGene00011918,History: N.A.
WBGene00012084,npr-15,M00592_2.00,ATF-2,WBGene00012084,WBGene00012084,History: N.A.
WBGene00012100,sipa-1,M00592_2.00,ATF-2,WBGene00012100,WBGene00012100,History: N.A.
WBGene00012150,syx-17,M00592_2.00,ATF-2,WBGene00012150,WBGene00012150,History: N.A.
WBGene00012232,W04A4.3,M00592_2.00,ATF-2,WBGene00012232,WBGene00012232,History: N.A.
WBGene00012369,W09G3.6,M00592_2.00,ATF-2,WBGene00012369,WBGene00012369,History: N.A.
WBGene00012394,hsd-1,M00592_2.00,ATF-2,WBGene00012394,WBGene00012394,History: Renamed on 2010-03-29
WBGene00012824,Y43F8B.14,M00592_2.00,ATF-2,WBGene00012824,WBGene00012824,History: N.A.
WBGene00015927,dyci-1,M00592_2.00,ATF-2,WBGene00015927,WBGene00015927,History: N.A.
WBGene00015930,cest-4,M00592_2.00,ATF-2,WBGene00015930,WBGene00015930,History: N.A.
WBGene00015937,C17H12.12,M00592_2.00,ATF-2,WBGene00015937,WBGene00015937,History: N.A.
WBGene00016790,C49H3.3,M00592_2.00,ATF-2,WBGene00016790,WBGene00016790,History: N.A.
WBGene00016812,C50D2.9,M00592_2.00,ATF-2,WBGene00016812,WBGene00016812,History: N.A.
WBGene00017450,bath-27,M00592_2.00,ATF-2,WBGene00017450,WBGene00017450,History: N.A.
WBGene00017451,lido-14,M00592_2.00,ATF-2,WBGene00017451,WBGene00017451,History: N.A.
WBGene00017456,F14D2.8,M00592_2.00,ATF-2,WBGene00017456,WBGene00017456,History: N.A.
WBGene00017462,F14D2.14,M00592_2.00,ATF-2,WBGene00017462,WBGene00017462,History: N.A.
WBGene00017732,F23C8.3,M00592_2.00,ATF-2,WBGene00017732,WBGene00017732,History: N.A.
WBGene00017757,bra-2,M00592_2.00,ATF-2,WBGene00017757,WBGene00017757,History: Renamed on 2005-05-06
WBGene00017763,crls-1,M00592_2.00,ATF-2,WBGene00017763,WBGene00017763,History: N.A.
WBGene00017809,clec-156,M00592_2.00,ATF-2,WBGene00017809,WBGene00017809,History: N.A.
WBGene00018149,F37C12.1,M00592_2.00,ATF-2,WBGene00018149,WBGene00018149,History: N.A.
WBGene00018228,F40C5.1,M00592_2.00,ATF-2,WBGene00018228,WBGene00018228,History: N.A.
WBGene00018362,ppm-1.G,M00592_2.00,ATF-2,WBGene00018362,WBGene00018362,History: N.A.
WBGene00018393,msra-1,M00592_2.00,ATF-2,WBGene00018393,WBGene00018393,History: N.A.
WBGene00018996,F57B9.1,M00592_2.00,ATF-2,WBGene00018996,WBGene00018996,History: N.A.
WBGene00019465,acl-14,M00592_2.00,ATF-2,WBGene00019465,WBGene00019465,History: N.A.
WBGene00019580,oac-58,M00592_2.00,ATF-2,WBGene00019580,WBGene00019580,History: N.A.
WBGene00019625,K10C9.4,M00592_2.00,ATF-2,WBGene00019625,WBGene00019625,History: N.A.
WBGene00019703,fbxb-41,M00592_2.00,ATF-2,WBGene00019703,WBGene00019703,History: N.A.
WBGene00019705,fbxb-45,M00592_2.00,ATF-2,WBGene00019705,WBGene00019705,History: N.A.
WBGene00019835,R02F2.6,M00592_2.00,ATF-2,WBGene00019835,WBGene00019835,History: N.A.
WBGene00020073,sdz-28,M00592_2.00,ATF-2,WBGene00020073,WBGene00020073,History: Renamed on 2005-08-22
WBGene00020447,mob-3,M00592_2.00,ATF-2,WBGene00020447,WBGene00020447,History: N.A.
WBGene00020753,T24A6.16,M00592_2.00,ATF-2,WBGene00020753,WBGene00020753,History: N.A.
WBGene00020754,T24A6.17,M00592_2.00,ATF-2,WBGene00020754,WBGene00020754,History: N.A.
WBGene00020879,T28A11.17,M00592_2.00,ATF-2,WBGene00020879,WBGene00020879,History: N.A.
WBGene00020880,T28A11.18,M00592_2.00,ATF-2,WBGene00020880,WBGene00020880,History: N.A.
WBGene00021546,laat-1,M00592_2.00,ATF-2,WBGene00021546,WBGene00021546,History: N.A.
WBGene00022162,Y71G12B.27,M00592_2.00,ATF-2,WBGene00022162,WBGene00022162,History: N.A.
WBGene00022729,ZK402.2,M00592_2.00,ATF-2,WBGene00022729,WBGene00022729,History: N.A.
WBGene00022730,ZK402.3,M00592_2.00,ATF-2,WBGene00022730,WBGene00022730,History: N.A.
WBGene00022731,ZK402.5,M00592_2.00,ATF-2,WBGene00022731,WBGene00022731,History: N.A.
WBGene00050940,C25D7.16,M00592_2.00,ATF-2,WBGene00050940,WBGene00050940,History: N.A.
WBGene00077699,C45B11.8,M00592_2.00,ATF-2,WBGene00077699,WBGene00077699,History: N.A.
WBGene00077752,Y105C5A.508,M00592_2.00,ATF-2,WBGene00077752,WBGene00077752,History: N.A.
WBGene00185117,C45B11.9,M00592_2.00,ATF-2,WBGene00185117,WBGene00185117,History: N.A.
WBGene00194660,W09C5.12,M00592_2.00,ATF-2,WBGene00194660,WBGene00194660,History: N.A.
WBGene00194799,Y70C5A.4,M00592_2.00,ATF-2,WBGene00194799,WBGene00194799,History: N.A.
WBGene00195176,Y43F8B.24,M00592_2.00,ATF-2,WBGene00195176,WBGene00195176,History: N.A.
WBGene00235258,T05C7.5,M00592_2.00,ATF-2,WBGene00235258,WBGene00235258,History: N.A.
WBGene00236786,C17H12.37,M00592_2.00,ATF-2,WBGene00236786,WBGene00236786,History: N.A.
WBGene00255457,F23C8.14,M00592_2.00,ATF-2,WBGene00255457,WBGene00255457,History: N.A.
WBGene00000020,abt-2,M00593_2.00,ATF-5,WBGene00000020,WBGene00000020,History: N.A.
WBGene00000027,abu-4,M00593_2.00,ATF-5,WBGene00000027,WBGene00000027,History: N.A.
WBGene00000037,ace-3,M00593_2.00,ATF-5,WBGene00000037,WBGene00000037,History: Renamed on 2019-05-20
WBGene00000062,acr-23,M00593_2.00,ATF-5,WBGene00000062,WBGene00000062,History: N.A.
WBGene00000081,ads-1,M00593_2.00,ATF-5,WBGene00000081,WBGene00000081,History: N.A.
WBGene00000089,aex-6,M00593_2.00,ATF-5,WBGene00000089,WBGene00000089,History: Renamed on 2006-08-30
WBGene00000168,apx-1,M00593_2.00,ATF-5,WBGene00000168,WBGene00000168,History: N.A.
WBGene00000224,atgp-1,M00593_2.00,ATF-5,WBGene00000224,WBGene00000224,History: Renamed on 2008-02-28
WBGene00000268,bre-3,M00593_2.00,ATF-5,WBGene00000268,WBGene00000268,History: N.A.
WBGene00000434,ceh-9,M00593_2.00,ATF-5,WBGene00000434,WBGene00000434,History: N.A.
WBGene00000498,chk-1,M00593_2.00,ATF-5,WBGene00000498,WBGene00000498,History: N.A.
WBGene00000552,cmd-1,M00593_2.00,ATF-5,WBGene00000552,WBGene00000552,History: N.A.
WBGene00000555,cnc-1,M00593_2.00,ATF-5,WBGene00000555,WBGene00000555,History: N.A.
WBGene00000557,cnc-3,M00593_2.00,ATF-5,WBGene00000557,WBGene00000557,History: N.A.
WBGene00000558,cnc-4,M00593_2.00,ATF-5,WBGene00000558,WBGene00000558,History: N.A.
WBGene00000565,cnt-1,M00593_2.00,ATF-5,WBGene00000565,WBGene00000565,History: Renamed on 2014-12-10
WBGene00000624,col-47,M00593_2.00,ATF-5,WBGene00000624,WBGene00000624,History: N.A.
WBGene00000625,col-48,M00593_2.00,ATF-5,WBGene00000625,WBGene00000625,History: N.A.
WBGene00000644,col-68,M00593_2.00,ATF-5,WBGene00000644,WBGene00000644,History: N.A.
WBGene00000677,col-103,M00593_2.00,ATF-5,WBGene00000677,WBGene00000677,History: N.A.
WBGene00000707,col-133,M00593_2.00,ATF-5,WBGene00000707,WBGene00000707,History: N.A.
WBGene00000782,cpr-2,M00593_2.00,ATF-5,WBGene00000782,WBGene00000782,History: N.A.
WBGene00000821,csp-3,M00593_2.00,ATF-5,WBGene00000821,WBGene00000821,History: N.A.
WBGene00000892,cyn-16,M00593_2.00,ATF-5,WBGene00000892,WBGene00000892,History: N.A.
WBGene00000897,daf-1,M00593_2.00,ATF-5,WBGene00000897,WBGene00000897,History: N.A.
WBGene00001103,dsl-1,M00593_2.00,ATF-5,WBGene00001103,WBGene00001103,History: N.A.
WBGene00001116,dyc-1,M00593_2.00,ATF-5,WBGene00001116,WBGene00001116,History: N.A.
WBGene00001161,efl-1,M00593_2.00,ATF-5,WBGene00001161,WBGene00001161,History: N.A.
WBGene00001170,egl-1,M00593_2.00,ATF-5,WBGene00001170,WBGene00001170,History: N.A.
WBGene00001173,egl-4,M00593_2.00,ATF-5,WBGene00001173,WBGene00001173,History: Renamed on 2005-11-22; Renamed on 2010-12-07; Renamed on 2011-07-12; Renamed on 2012-06-20
WBGene00001365,exc-4,M00593_2.00,ATF-5,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001393,fat-1,M00593_2.00,ATF-5,WBGene00001393,WBGene00001393,History: N.A.
WBGene00001481,fog-1,M00593_2.00,ATF-5,WBGene00001481,WBGene00001481,History: N.A.
WBGene00001548,gcy-23,M00593_2.00,ATF-5,WBGene00001548,WBGene00001548,History: N.A.
WBGene00001555,gcy-35,M00593_2.00,ATF-5,WBGene00001555,WBGene00001555,History: N.A.
WBGene00001707,grh-1,M00593_2.00,ATF-5,WBGene00001707,WBGene00001707,History: N.A.
WBGene00001722,grl-13,M00593_2.00,ATF-5,WBGene00001722,WBGene00001722,History: N.A.
WBGene00001725,grl-16,M00593_2.00,ATF-5,WBGene00001725,WBGene00001725,History: N.A.
WBGene00001738,grl-29,M00593_2.00,ATF-5,WBGene00001738,WBGene00001738,History: N.A.
WBGene00001739,grl-30,M00593_2.00,ATF-5,WBGene00001739,WBGene00001739,History: N.A.
WBGene00001762,gst-14,M00593_2.00,ATF-5,WBGene00001762,WBGene00001762,History: N.A.
WBGene00001785,gst-37,M00593_2.00,ATF-5,WBGene00001785,WBGene00001785,History: N.A.
WBGene00001857,hil-6,M00593_2.00,ATF-5,WBGene00001857,WBGene00001857,History: Renamed on 2010-11-12
WBGene00002058,ifd-2,M00593_2.00,ATF-5,WBGene00002058,WBGene00002058,History: N.A.
WBGene00002102,ins-19,M00593_2.00,ATF-5,WBGene00002102,WBGene00002102,History: N.A.
WBGene00002110,ins-27,M00593_2.00,ATF-5,WBGene00002110,WBGene00002110,History: N.A.
WBGene00002111,ins-28,M00593_2.00,ATF-5,WBGene00002111,WBGene00002111,History: N.A.
WBGene00002115,ins-32,M00593_2.00,ATF-5,WBGene00002115,WBGene00002115,History: N.A.
WBGene00002243,lad-2,M00593_2.00,ATF-5,WBGene00002243,WBGene00002243,History: N.A.
WBGene00002997,lin-8,M00593_2.00,ATF-5,WBGene00002997,WBGene00002997,History: N.A.
WBGene00003080,lsm-6,M00593_2.00,ATF-5,WBGene00003080,WBGene00003080,History: N.A.
WBGene00003149,mbk-1,M00593_2.00,ATF-5,WBGene00003149,WBGene00003149,History: N.A.
WBGene00003400,dapk-1,M00593_2.00,ATF-5,WBGene00003400,WBGene00003400,History: Renamed on 2006-04-26; Renamed on 2006-04-26
WBGene00003408,mrp-2,M00593_2.00,ATF-5,WBGene00003408,WBGene00003408,History: N.A.
WBGene00003413,mrp-7,M00593_2.00,ATF-5,WBGene00003413,WBGene00003413,History: N.A.
WBGene00003417,mrt-2,M00593_2.00,ATF-5,WBGene00003417,WBGene00003417,History: N.A.
WBGene00003448,msp-55,M00593_2.00,ATF-5,WBGene00003448,WBGene00003448,History: N.A.
WBGene00003534,nas-15,M00593_2.00,ATF-5,WBGene00003534,WBGene00003534,History: N.A.
WBGene00003548,nas-30,M00593_2.00,ATF-5,WBGene00003548,WBGene00003548,History: N.A.
WBGene00003550,nas-32,M00593_2.00,ATF-5,WBGene00003550,WBGene00003550,History: N.A.
WBGene00003573,ncx-8,M00593_2.00,ATF-5,WBGene00003573,WBGene00003573,History: N.A.
WBGene00003579,ndx-2,M00593_2.00,ATF-5,WBGene00003579,WBGene00003579,History: N.A.
WBGene00003592,nfi-1,M00593_2.00,ATF-5,WBGene00003592,WBGene00003592,History: N.A.
WBGene00003675,nhr-85,M00593_2.00,ATF-5,WBGene00003675,WBGene00003675,History: N.A.
WBGene00003704,nhr-114,M00593_2.00,ATF-5,WBGene00003704,WBGene00003704,History: N.A.
WBGene00003718,nhr-128,M00593_2.00,ATF-5,WBGene00003718,WBGene00003718,History: N.A.
WBGene00003770,nlp-32,M00593_2.00,ATF-5,WBGene00003770,WBGene00003770,History: N.A.
WBGene00003931,pat-4,M00593_2.00,ATF-5,WBGene00003931,WBGene00003931,History: N.A.
WBGene00003950,pbs-4,M00593_2.00,ATF-5,WBGene00003950,WBGene00003950,History: N.A.
WBGene00004041,plg-1,M00593_2.00,ATF-5,WBGene00004041,WBGene00004041,"History: Merged into ""WBGene00206463"" on 2015-03-09"
WBGene00004047,plx-1,M00593_2.00,ATF-5,WBGene00004047,WBGene00004047,History: N.A.
WBGene00004104,pqn-13,M00593_2.00,ATF-5,WBGene00004104,WBGene00004104,History: N.A.
WBGene00004139,pqn-54,M00593_2.00,ATF-5,WBGene00004139,WBGene00004139,History: N.A.
WBGene00004324,rde-2,M00593_2.00,ATF-5,WBGene00004324,WBGene00004324,History: N.A.
WBGene00004357,rho-1,M00593_2.00,ATF-5,WBGene00004357,WBGene00004357,History: N.A.
WBGene00004403,rom-4,M00593_2.00,ATF-5,WBGene00004403,WBGene00004403,History: N.A.
WBGene00004430,rpl-18,M00593_2.00,ATF-5,WBGene00004430,WBGene00004430,History: N.A.
WBGene00004681,rsd-2,M00593_2.00,ATF-5,WBGene00004681,WBGene00004681,History: N.A.
WBGene00004706,rsr-1,M00593_2.00,ATF-5,WBGene00004706,WBGene00004706,History: N.A.
WBGene00004775,44440,M00593_2.00,ATF-5,WBGene00004775,WBGene00004775,History: Renamed on 2015-03-03
WBGene00004884,smg-6,M00593_2.00,ATF-5,WBGene00004884,WBGene00004884,History: Renamed on 2008-01-10
WBGene00004895,smu-1,M00593_2.00,ATF-5,WBGene00004895,WBGene00004895,History: N.A.
WBGene00005002,spp-17,M00593_2.00,ATF-5,WBGene00005002,WBGene00005002,History: N.A.
WBGene00005040,sra-14,M00593_2.00,ATF-5,WBGene00005040,WBGene00005040,History: N.A.
WBGene00005077,src-1,M00593_2.00,ATF-5,WBGene00005077,WBGene00005077,History: N.A.
WBGene00005078,src-2,M00593_2.00,ATF-5,WBGene00005078,WBGene00005078,History: N.A.
WBGene00005120,srd-42,M00593_2.00,ATF-5,WBGene00005120,WBGene00005120,History: N.A.
WBGene00005137,srd-60,M00593_2.00,ATF-5,WBGene00005137,WBGene00005137,History: N.A.
WBGene00005138,srd-61,M00593_2.00,ATF-5,WBGene00005138,WBGene00005138,History: N.A.
WBGene00005153,srf-3,M00593_2.00,ATF-5,WBGene00005153,WBGene00005153,History: N.A.
WBGene00005173,srg-16,M00593_2.00,ATF-5,WBGene00005173,WBGene00005173,History: N.A.
WBGene00005199,srg-42,M00593_2.00,ATF-5,WBGene00005199,WBGene00005199,History: N.A.
WBGene00005201,srg-44,M00593_2.00,ATF-5,WBGene00005201,WBGene00005201,History: N.A.
WBGene00005221,srg-64,M00593_2.00,ATF-5,WBGene00005221,WBGene00005221,History: N.A.
WBGene00005292,srh-71,M00593_2.00,ATF-5,WBGene00005292,WBGene00005292,History: N.A.
WBGene00005375,srh-159,M00593_2.00,ATF-5,WBGene00005375,WBGene00005375,History: N.A.
WBGene00005395,srh-180,M00593_2.00,ATF-5,WBGene00005395,WBGene00005395,History: N.A.
WBGene00005400,srh-185,M00593_2.00,ATF-5,WBGene00005400,WBGene00005400,History: N.A.
WBGene00005423,srh-213,M00593_2.00,ATF-5,WBGene00005423,WBGene00005423,History: N.A.
WBGene00005430,srh-220,M00593_2.00,ATF-5,WBGene00005430,WBGene00005430,History: N.A.
WBGene00005432,srh-222,M00593_2.00,ATF-5,WBGene00005432,WBGene00005432,History: N.A.
WBGene00005488,srh-283,M00593_2.00,ATF-5,WBGene00005488,WBGene00005488,History: N.A.
WBGene00005529,sri-17,M00593_2.00,ATF-5,WBGene00005529,WBGene00005529,History: N.A.
WBGene00005540,sri-28,M00593_2.00,ATF-5,WBGene00005540,WBGene00005540,History: N.A.
WBGene00005573,sri-61,M00593_2.00,ATF-5,WBGene00005573,WBGene00005573,History: N.A.
WBGene00005622,srj-38,M00593_2.00,ATF-5,WBGene00005622,WBGene00005622,History: N.A.
WBGene00005710,sru-47,M00593_2.00,ATF-5,WBGene00005710,WBGene00005710,History: N.A.
WBGene00005745,srv-34,M00593_2.00,ATF-5,WBGene00005745,WBGene00005745,History: N.A.
WBGene00005749,srw-2,M00593_2.00,ATF-5,WBGene00005749,WBGene00005749,History: N.A.
WBGene00005791,srw-44,M00593_2.00,ATF-5,WBGene00005791,WBGene00005791,History: N.A.
WBGene00005813,srw-66,M00593_2.00,ATF-5,WBGene00005813,WBGene00005813,History: N.A.
WBGene00005823,srw-76,M00593_2.00,ATF-5,WBGene00005823,WBGene00005823,History: N.A.
WBGene00005860,srw-113,M00593_2.00,ATF-5,WBGene00005860,WBGene00005860,History: N.A.
WBGene00005888,srw-141,M00593_2.00,ATF-5,WBGene00005888,WBGene00005888,History: N.A.
WBGene00005889,srw-142,M00593_2.00,ATF-5,WBGene00005889,WBGene00005889,History: N.A.
WBGene00005907,srx-16,M00593_2.00,ATF-5,WBGene00005907,WBGene00005907,History: N.A.
WBGene00005922,srx-31,M00593_2.00,ATF-5,WBGene00005922,WBGene00005922,History: N.A.
WBGene00005968,srx-77,M00593_2.00,ATF-5,WBGene00005968,WBGene00005968,History: N.A.
WBGene00006105,str-40,M00593_2.00,ATF-5,WBGene00006105,WBGene00006105,History: N.A.
WBGene00006159,str-106,M00593_2.00,ATF-5,WBGene00006159,WBGene00006159,History: N.A.
WBGene00006162,str-111,M00593_2.00,ATF-5,WBGene00006162,WBGene00006162,History: N.A.
WBGene00006170,str-119,M00593_2.00,ATF-5,WBGene00006170,WBGene00006170,History: N.A.
WBGene00006171,str-120,M00593_2.00,ATF-5,WBGene00006171,WBGene00006171,History: N.A.
WBGene00006195,str-148,M00593_2.00,ATF-5,WBGene00006195,WBGene00006195,History: N.A.
WBGene00006266,str-238,M00593_2.00,ATF-5,WBGene00006266,WBGene00006266,History: N.A.
WBGene00006270,str-243,M00593_2.00,ATF-5,WBGene00006270,WBGene00006270,History: N.A.
WBGene00006281,str-255,M00593_2.00,ATF-5,WBGene00006281,WBGene00006281,History: N.A.
WBGene00006392,taf-10,M00593_2.00,ATF-5,WBGene00006392,WBGene00006392,History: N.A.
WBGene00006495,cpna-1,M00593_2.00,ATF-5,WBGene00006495,WBGene00006495,History: Renamed on 2009-04-22
WBGene00006505,lagr-1,M00593_2.00,ATF-5,WBGene00006505,WBGene00006505,History: N.A.
