# Note: In the following rows commas have been replaced with semicolons to work better with r
# Random 4000 genes
chr,start,end,name,score,strand,Input,Suggested Match,History
chrI,11738716,11740753,F35E2.1,1952,-,F35E2.1,WBGene00009409,Public name for WBGene00009409. History: N.A.
chrI,15024920,15024941,21ur-14221,1175,-,21ur-14221,WBGene00174124,Public name for WBGene00174124. History: N.A.
chrI,248623,251580,Y48G1BM.8,756,-,Y48G1BM.8,WBGene00021673,Public name for WBGene00021673. History: N.A.
chrI,238615,239021,Y48G1BM.7,1363,-,Y48G1BM.7,WBGene00021672,Public name for WBGene00021672. History: N.A.
chrI,6407519,6409213,san-1,522,+,san-1,WBGene00004721,Public name for WBGene00004721. History: Renamed on 2007-02-23; Renamed on 2013-11-19
chrI,5522398,5525343,F59A3.8,2449,-,F59A3.8,WBGene00019081,Public name for WBGene00019081. History: N.A.
chrI,5100768,5101677,ift-20,1195,+,ift-20,WBGene00022465,Public name for WBGene00022465. History: N.A.
chrI,15050785,15052409,F31C3.4,225,-,F31C3.4,WBGene00009286,Sequence name for WBGene00009286(zipt-1). History: N.A.
chrI,5416651,5420734,C30H7.2,428,-,C30H7.2,WBGene00016278,Sequence name for WBGene00016278(erp-44.1). History: N.A.
chrI,12442288,12443718,nhr-169,2039,+,nhr-169,WBGene00008289,Public name for WBGene00008289. History: N.A.
chrI,12251896,12253545,nhr-265,1641,+,nhr-265,WBGene00009608,Public name for WBGene00009608. History: N.A.
chrI,6620665,6621283,D2092.8,1979,+,D2092.8,WBGene00017068,Public name for WBGene00017068. History: N.A.
chrI,10727739,10728784,B0205.13,1134,-,B0205.13,WBGene00044644,Public name for WBGene00044644. History: N.A.
chrI,13969831,13970865,Y71A12B.14,1529,+,Y71A12B.14,WBGene00014947,Public name for WBGene00014947. History: N.A.
chrI,11639251,11639304,W04G5.15,1526,+,W04G5.15,WBGene00200517,Public name for WBGene00200517. History: N.A.
chrI,10640381,10642272,eif-3.E,13,-,eif-3.E,WBGene00001228,Public name for WBGene00001228. History: N.A.
chrI,9004555,9008701,fcp-1,173,-,fcp-1,WBGene00009479,Public name for WBGene00009479. History: N.A.
chrI,13221847,13221967,ZK1225.12,2053,-,ZK1225.12,WBGene00044716,Public name for WBGene00044716. History: N.A.
chrI,8211104,8212405,T02E1.6,2253,+,T02E1.6,WBGene00011378,Public name for WBGene00011378. History: N.A.
chrI,8291281,8293635,npp-2,308,-,npp-2,WBGene00003788,Public name for WBGene00003788. History: N.A.
chrI,9914937,9915087,F52F12.14,1739,+,F52F12.14,WBGene00199629,Public name for WBGene00199629. History: N.A.
chrI,6728285,6729379,lbp-6,1263,-,lbp-6,WBGene00002258,Public name for WBGene00002258. History: N.A.
chrI,10927393,10927482,F49D11.13,1705,+,F49D11.13,WBGene00197613,Public name for WBGene00197613. History: N.A.
chrI,10594462,10598479,T22A3.6,2346,+,T22A3.6,WBGene00011909,"Public name for WBGene00011909. History: Split into T22A3.12(WBGene00206474). History of WBGene00011909: Split into ""WBGene00206474"" on 2011-04-11"
chrI,9514989,9515851,C41G7.9,416,-,C41G7.9,WBGene00077771,Sequence name for WBGene00077771(tspo-1). History: N.A.
chrI,13923048,13923751,Y71A12B.25,2013,-,Y71A12B.25,WBGene00195229,Public name for WBGene00195229. History: N.A.
chrI,13117617,13120313,C17H1.1,1696,-,C17H1.1,WBGene00007654,Public name for WBGene00007654. History: N.A.
chrI,10133590,10133661,Y106G6D.t1,2379,-,Y106G6D.t1,WBGene00014966,Public name for WBGene00014966. History: N.A.
chrI,4273896,4274815,Y47D9A.4,2179,-,Y47D9A.4,WBGene00021631,Public name for WBGene00021631. History: N.A.
chrI,10147339,10149878,F16C3.1,1908,+,F16C3.1,WBGene00008885,Public name for WBGene00008885. History: N.A.
chrI,9327415,9327487,C12C8.t5,1911,-,C12C8.t5,WBGene00013386,Public name for WBGene00013386. History: N.A.
chrI,9894888,9895107,F52F12.13,1458,+,F52F12.13,WBGene00199039,Public name for WBGene00199039. History: N.A.
chrI,6490717,6492731,dbr-1,952,-,dbr-1,WBGene00000937,Public name for WBGene00000937. History: Renamed on 2015-03-04
chrI,7960831,7960916,T22C1.t1,2496,+,T22C1.t1,WBGene00014529,Public name for WBGene00014529. History: N.A.
chrI,15023128,15027750,F33H2.2,663,+,F33H2.2,WBGene00009366,Public name for WBGene00009366. History: N.A.
chrI,14020351,14021143,ins-25,1158,+,ins-25,WBGene00002108,Public name for WBGene00002108. History: N.A.
chrI,10844758,10845961,C35E7.11,1239,+,C35E7.11,WBGene00016463,Public name for WBGene00016463. History: N.A.
chrI,14777126,14787793,sur-2,477,-,sur-2,WBGene00006349,Public name for WBGene00006349. History: N.A.
chrI,13603888,13626214,agef-1,525,-,agef-1,WBGene00012386,Public name for WBGene00012386. History: N.A.
chrI,9976415,9979659,eif-3.C,90,-,eif-3.C,WBGene00001226,Public name for WBGene00001226. History: N.A.
chrI,12449981,12452019,C54C8.4,2159,+,C54C8.4,WBGene00008292,Public name for WBGene00008292. History: N.A.
chrI,5540546,5540567,21ur-13310,2011,+,21ur-13310,WBGene00174741,Public name for WBGene00174741. History: N.A.
chrI,5428545,5429837,atp-3,409,-,atp-3,WBGene00000230,Public name for WBGene00000230. History: N.A.
chrI,3269574,3277657,pqn-72,2227,-,pqn-72,WBGene00004154,Public name for WBGene00004154. History: N.A.
chrI,91403,92877,Y48G1C.9,790,+,Y48G1C.9,WBGene00021682,Sequence name for WBGene00021682(natc-3). History: N.A.
chrI,332609,337845,daf-25,520,+,daf-25,WBGene00000917,Public name for WBGene00000917. History: Renamed on 2010-12-07
chrI,11803248,11803395,T02G6.12,1769,+,T02G6.12,WBGene00200957,Public name for WBGene00200957. History: N.A.
chrI,3839811,3841561,T03F1.6,2485,-,T03F1.6,WBGene00020188,Public name for WBGene00020188. History: N.A.
chrI,14486864,14496490,Y105E8A.20,879,-,Y105E8A.20,WBGene00013678,Public name for WBGene00013678. History: N.A.
chrI,14797648,14798665,K11B4.2,851,+,K11B4.2,WBGene00010767,Sequence name for WBGene00010767(blos-9). History: N.A.
chrI,8526740,8529268,K02B12.7,627,-,K02B12.7,WBGene00010500,Public name for WBGene00010500. History: N.A.
chrI,3794555,3798056,C32E8.9,1162,-,C32E8.9,WBGene00016325,Public name for WBGene00016325. History: N.A.
chrI,10807192,10807264,C35E7.t1,1422,+,C35E7.t1,WBGene00022953,Public name for WBGene00022953. History: N.A.
chrI,11967644,11969809,Y53C10A.2,268,-,Y53C10A.2,WBGene00013134,"Other name for WBGene00013134(hsf-2). History: Split into Y53C10A.15(WBGene00044805). History of WBGene00013134: N.A.. Public name for Dead gene WBGene00013133. History of WBGene00013133: Merged into ""WBGene00013134"" on 2014-11-13"
chrI,8050037,8055469,43556,219,+,,,
chrI,7072815,7072836,21ur-15127,2511,-,21ur-15127,WBGene00168761,Public name for WBGene00168761. History: N.A.
chrI,12356932,12359332,oac-44,1463,+,oac-44,WBGene00011654,Public name for WBGene00011654. History: N.A.
chrI,6663143,6665161,nekl-2,2489,+,nekl-2,WBGene00022631,Public name for WBGene00022631. History: Renamed on 2005-03-17
chrI,10163464,10165125,fkh-10,853,-,fkh-10,WBGene00001442,Public name for WBGene00001442. History: N.A.
chrI,343117,347144,mbtr-1,513,-,mbtr-1,WBGene00021661,Public name for WBGene00021661. History: N.A.
chrI,4103714,4108047,acd-1,1196,+,acd-1,WBGene00016064,Public name for WBGene00016064. History: N.A.
chrI,5902108,5904700,stam-1,622,-,stam-1,WBGene00004109,Public name for WBGene00004109. History: N.A.
chrI,13191104,13191910,F17B5.8,2349,+,F17B5.8,WBGene00045458,Public name for WBGene00045458. History: N.A.
chrI,8330544,8332712,C34B7.1,1127,+,C34B7.1,WBGene00007911,Public name for WBGene00007911. History: N.A.
chrI,7723745,7724650,F27D4.7,360,-,F27D4.7,WBGene00009191,Public name for WBGene00009191. History: N.A.
chrI,5741867,5743576,rpt-5,147,-,rpt-5,WBGene00004505,Public name for WBGene00004505. History: N.A.
chrI,12661243,12661722,T26E3.6,2535,+,T26E3.6,WBGene00012039,Public name for WBGene00012039. History: N.A.
chrI,5162603,5164889,Y110A7A.19,867,-,Y110A7A.19,WBGene00002804,Sequence name for WBGene00002804(let-630). History: Renamed on 2014-09-04
chrI,8275435,8288119,T01G9.2,712,-,T01G9.2,WBGene00011344,Public name for WBGene00011344. History: N.A.
chrI,9310320,9313273,uev-3,392,+,uev-3,WBGene00006732,Public name for WBGene00006732. History: N.A.
chrI,6006334,6007326,C06A5.2,1410,+,C06A5.2,WBGene00015500,Public name for WBGene00015500. History: N.A.
chrI,9479099,9480670,F30A10.2,2121,-,F30A10.2,WBGene00009261,"Public name for WBGene00009261. History: Split into F30A10.13(WBGene00044680). History of WBGene00009261: Split into ""WBGene00044680"" on 2005-11-21"
chrI,12165719,12168163,R05D7.2,1228,+,R05D7.2,WBGene00011027,Public name for WBGene00011027. History: N.A.
chrI,12866109,12866886,clec-106,1478,-,clec-106,WBGene00012482,Public name for WBGene00012482. History: N.A.
chrI,5792326,5795117,glh-3,66,-,glh-3,WBGene00001600,Public name for WBGene00001600. History: N.A.
chrI,8842544,8845588,F29D10.3,1178,-,F29D10.3,WBGene00009252,Public name for WBGene00009252. History: N.A.
chrII,4155774,4167370,R03H10.2,4914,+,R03H10.2,WBGene00019855,Public name for WBGene00019855. History: N.A.
chrII,888311,890716,T07D3.4,4536,+,T07D3.4,WBGene00020307,Public name for WBGene00020307. History: N.A.
chrII,7480707,7483064,cah-2,4597,-,cah-2,WBGene00000280,Public name for WBGene00000280. History: N.A.
chrII,8811296,8812576,rer-1,3085,+,rer-1,WBGene00009783,Public name for WBGene00009783. History: N.A.
chrII,7682419,7686214,lin-26,2959,+,lin-26,WBGene00003012,Public name for WBGene00003012. History: N.A.
chrII,4055941,4057656,W06A11.4,3621,+,W06A11.4,WBGene00021055,Public name for WBGene00021055. History: N.A.
chrII,7096306,7098551,T02G5.12,2644,-,T02G5.12,WBGene00020168,Sequence name for WBGene00020168(mct-5). History: N.A.
chrII,840573,841120,F28A10.3,5639,+,F28A10.3,WBGene00017871,Public name for WBGene00017871. History: N.A.
chrII,6912497,6913318,cyn-10,3358,-,cyn-10,WBGene00000886,Public name for WBGene00000886. History: N.A.
chrII,9873189,9874462,C08H9.6,3961,-,C08H9.6,WBGene00007466,Sequence name for WBGene00007466(chil-2). History: N.A.
chrII,6713988,6714098,T14B4.13,5607,+,T14B4.13,WBGene00197502,Public name for WBGene00197502. History: N.A.
chrII,5998416,5998993,ins-5,3209,+,ins-5,WBGene00002088,Public name for WBGene00002088. History: N.A.
chrII,1414934,1414985,Y51H7C.17,4122,+,Y51H7C.17,WBGene00195679,Public name for WBGene00195679. History: N.A.
chrII,8787714,8789661,F07H5.5,4342,+,F07H5.5,WBGene00014309,Public name for WBGene00014309. History: N.A.
chrII,10932727,10935177,R03D7.2,5539,-,R03D7.2,WBGene00010989,Public name for WBGene00010989. History: N.A.
chrII,6306397,6308042,C29F5.8,4970,+,C29F5.8,WBGene00044589,Public name for WBGene00044589. History: N.A.
chrII,4209786,4213338,F31D5.6,4659,+,F31D5.6,WBGene00017949,"Public name for WBGene00017949. History: Split into F31D5.7(WBGene00206414). History of WBGene00017949: Split into ""WBGene00206414"" on 2011-02-28"
chrII,10857412,10860849,M106.3,2718,-,M106.3,WBGene00010911,"Public name for WBGene00010911. History: Split into M106.7(WBGene00044924). History of WBGene00010911: Split into ""WBGene00044924"" on 2006-08-04"
chrII,6955363,6959379,tra-2,3132,-,tra-2,WBGene00006605,Public name for WBGene00006605. History: N.A.
chrII,7842364,7845595,klp-3,3452,+,klp-3,WBGene00002216,Public name for WBGene00002216. History: N.A.
chrII,8273418,8275971,gei-14,3090,-,gei-14,WBGene00001571,Public name for WBGene00001571. History: N.A.
chrII,5918602,5921594,ptp-2,2811,+,ptp-2,WBGene00004214,Public name for WBGene00004214. History: N.A.
chrII,11125309,11126310,rps-9,3321,-,rps-9,WBGene00004478,Public name for WBGene00004478. History: N.A.
chrII,7318642,7319112,F21D12.2,5645,+,F21D12.2,WBGene00017662,Public name for WBGene00017662. History: N.A.
chrII,11916447,11918256,hmg-12,2686,+,hmg-12,WBGene00001977,Public name for WBGene00001977. History: N.A.
chrII,8627574,8630068,T22C8.6,4275,-,T22C8.6,WBGene00011927,Public name for WBGene00011927. History: N.A.
chrII,5424124,5425718,F07F6.8,3274,-,F07F6.8,WBGene00017220,Public name for WBGene00017220. History: N.A.
chrII,5364457,5365678,F09E5.16,3797,-,F09E5.16,WBGene00017292,Public name for WBGene00017292. History: N.A.
chrII,8964990,8966857,C18E9.2,3546,+,C18E9.2,WBGene00007683,Public name for WBGene00007683. History: N.A.
chrII,15164808,15165650,gst-27,4239,-,gst-27,WBGene00001775,Public name for WBGene00001775. History: N.A.
chrII,4177251,4178930,R03H10.7,5281,-,R03H10.7,WBGene00019859,Public name for WBGene00019859. History: N.A.
chrII,10122729,10124956,F27E5.7,4375,+,F27E5.7,WBGene00044035,Public name for WBGene00044035. History: N.A.
chrII,11569744,11570936,F54D5.4,4038,+,F54D5.4,WBGene00010050,Public name for WBGene00010050. History: N.A.
chrII,9703752,9704730,Y53C12A.10,2828,-,Y53C12A.10,WBGene00175030,Public name for WBGene00175030. History: N.A.
chrII,1753518,1756170,fbxb-12,5016,-,fbxb-12,WBGene00018109,"Public name for WBGene00018109. History: Split into F36H5.16(WBGene00270292), F36H5.17(WBGene00270293). History of WBGene00018109: Split into ""WBGene00270292"" on 2016-07-01; Split into ""WBGene00270293"" on 2016-07-01"
chrII,5890100,5890240,F55C12.15,5660,+,F55C12.15,WBGene00201294,Public name for WBGene00201294. History: N.A.
chrII,4279790,4281830,C01F1.5,5070,-,C01F1.5,WBGene00015300,Public name for WBGene00015300. History: N.A.
chrII,8625677,8627570,sptf-2,4619,+,sptf-2,WBGene00011926,Public name for WBGene00011926. History: N.A.
chrII,4627021,4627802,F35D11.1,5520,+,F35D11.1,WBGene00018043,Public name for WBGene00018043. History: N.A.
chrII,10908747,10910259,sra-11,4087,-,sra-11,WBGene00005037,Public name for WBGene00005037. History: N.A.
chrII,5498833,5501392,F12A10.8,3147,-,F12A10.8,WBGene00017397,Public name for WBGene00017397. History: N.A.
chrII,4219381,4222306,F31D5.1,4456,+,F31D5.1,WBGene00017944,Public name for WBGene00017944. History: N.A.
chrII,2050027,2051684,F07E5.4,5401,-,F07E5.4,WBGene00017209,Public name for WBGene00017209. History: N.A.
chrII,6050347,6054279,R12C12.1,4205,+,R12C12.1,WBGene00020022,Sequence name for WBGene00020022(gldc-1). History: N.A.
chrII,3776021,3777462,T24E12.3,3979,+,T24E12.3,WBGene00020773,Public name for WBGene00020773. History: N.A.
chrII,4737612,4739902,F41C3.5,4477,+,F41C3.5,WBGene00018271,Sequence name for WBGene00018271(ctsa-1.1). History: N.A.
chrII,11236556,11237259,T06D8.7,2915,-,T06D8.7,WBGene00011528,Sequence name for WBGene00011528(fndc-1). History: N.A.
chrII,1593486,1595244,clec-20,5332,-,clec-20,WBGene00020328,Public name for WBGene00020328. History: N.A.
chrII,5740041,5740154,C18A3.23,4838,+,C18A3.23,WBGene00200736,Public name for WBGene00200736. History: N.A.
chrII,9938046,9938904,C05C10.7,3807,-,C05C10.7,WBGene00007334,Public name for WBGene00007334. History: N.A.
chrII,10975012,10975151,C09D8.9,5651,+,C09D8.9,WBGene00198088,Public name for WBGene00198088. History: N.A.
chrII,10622221,10626375,cutl-9,5630,+,cutl-9,WBGene00010893,Public name for WBGene00010893. History: N.A.
chrII,4932986,4933443,msp-152,5144,+,msp-152,WBGene00003470,Public name for WBGene00003470. History: N.A.
chrII,3898136,3899711,F53C3.6,4718,+,F53C3.6,WBGene00018750,Public name for WBGene00018750. History: N.A.
chrII,7755955,7756856,B0228.1,4953,+,B0228.1,WBGene00015059,Public name for WBGene00015059. History: N.A.
chrII,9592976,9595069,pme-2,3047,+,pme-2,WBGene00004050,Other name for WBGene00004050(parp-2). History: Renamed on 2014-11-18
chrII,7252217,7255697,ada-2,2723,+,ada-2,WBGene00017967,Public name for WBGene00017967. History: N.A.
chrII,7494414,7496130,R10H1.1,5303,+,R10H1.1,WBGene00019998,Public name for WBGene00019998. History: N.A.
chrII,587908,590100,fbxb-34,5484,+,fbxb-34,WBGene00021092,Public name for WBGene00021092. History: N.A.
chrII,12536438,12538535,F49C5.3,4624,+,F49C5.3,WBGene00009866,Public name for WBGene00009866. History: N.A.
chrII,7313830,7314140,F45E12.6,4897,-,F45E12.6,WBGene00018476,Public name for WBGene00018476. History: N.A.
chrII,6131474,6131547,C29H12.14,5800,+,C29H12.14,WBGene00201937,Public name for WBGene00201937. History: N.A.
chrII,4458258,4460351,T12C9.7,2891,-,T12C9.7,WBGene00020461,Public name for WBGene00020461. History: N.A.
chrII,7757134,7758387,B0228.7,3852,-,B0228.7,WBGene00015064,Public name for WBGene00015064. History: N.A.
chrII,10661537,10665031,D2089.3,2667,-,D2089.3,WBGene00008434,"Public name for WBGene00008434. History: Split into D2089.8(WBGene00271706). History of WBGene00008434: Split into ""WBGene00271706"" on 2017-04-28"
chrII,8910851,8911968,B0457.4,3861,-,B0457.4,WBGene00007179,Public name for WBGene00007179. History: N.A.
chrII,9656689,9657662,gstk-1,3850,+,gstk-1,WBGene00014251,Public name for WBGene00014251. History: N.A.
chrII,9462475,9464032,R09D1.9,5672,-,R09D1.9,WBGene00011165,Public name for WBGene00011165. History: N.A.
chrII,10943330,10945600,R03D7.4,2659,-,R03D7.4,WBGene00010990,Sequence name for WBGene00010990(tceb-3). History: N.A.
chrII,7592046,7592192,F35D2.9,4201,+,F35D2.9,WBGene00196516,Public name for WBGene00196516. History: N.A.
chrII,10796599,10798422,npp-19,2680,-,npp-19,WBGene00003805,Public name for WBGene00003805. History: N.A.
chrII,10231248,10235954,T01E8.8,3720,+,T01E8.8,WBGene00011335,Public name for WBGene00011335. History: N.A.
chrII,3096066,3096960,Y25C1A.14,5617,-,Y25C1A.14,WBGene00194985,Public name for WBGene00194985. History: N.A.
chrII,5390210,5393175,EEED8.16,3166,-,EEED8.16,WBGene00017144,Sequence name for WBGene00017144(brap-2). History: N.A.
chrII,5936892,5936913,21ur-12994,4948,+,21ur-12994,WBGene00173618,Public name for WBGene00173618. History: N.A.
chrII,3687793,3688694,F40H7.12,5126,-,F40H7.12,WBGene00044379,Sequence name for WBGene00044379(ifas-1). History: N.A.
chrII,1445231,1446115,scl-17,5419,+,scl-17,WBGene00021780,Public name for WBGene00021780. History: N.A.
chrII,10030698,10033156,F52H3.2,3105,-,F52H3.2,WBGene00009944,Sequence name for WBGene00009944(mtcu-2). History: N.A.
chrII,10192469,10193361,R05H5.7,4385,+,R05H5.7,WBGene00011041,Public name for WBGene00011041. History: N.A.
chrII,5156647,5157107,msp-45,3860,-,msp-45,WBGene00003438,Public name for WBGene00003438. History: N.A.
chrII,7519812,7523321,C28F5.4,3781,-,C28F5.4,WBGene00016185,Public name for WBGene00016185. History: N.A.
chrII,13959164,13962343,W07G1.5,3941,-,W07G1.5,WBGene00012332,Sequence name for WBGene00012332(rpi-1). History: N.A.
chrII,13083948,13091430,gcn-2,2637,+,gcn-2,WBGene00013591,Public name for WBGene00013591. History: N.A.
chrII,152701,154918,T25D3.3,3407,+,T25D3.3,WBGene00020797,Public name for WBGene00020797. History: N.A.
chrII,11036127,11039413,F33A8.10,3483,+,F33A8.10,WBGene00009356,Public name for WBGene00009356. History: N.A.
chrII,14985729,14987149,Y53F4B.6,5467,+,Y53F4B.6,WBGene00013153,Public name for WBGene00013153. History: N.A.
chrII,1694859,1695833,F58E1.13,3558,-,F58E1.13,WBGene00019044,Public name for WBGene00019044. History: N.A.
chrII,574838,577731,W08F4.7,3712,-,W08F4.7,WBGene00021096,Public name for WBGene00021096. History: N.A.
chrII,5357294,5358172,F09E5.11,3290,-,F09E5.11,WBGene00017289,Public name for WBGene00017289. History: N.A.
chrII,8210611,8212701,twk-3,5771,-,twk-3,WBGene00006658,Public name for WBGene00006658. History: N.A.. Other name for WBGene00006679(twk-26). History: N.A.
chrII,11731162,11732531,F13D12.8,5224,-,F13D12.8,WBGene00008742,Public name for WBGene00008742. History: N.A.
chrII,1854389,1855365,fbxb-95,3767,+,fbxb-95,WBGene00016880,Public name for WBGene00016880. History: N.A.
chrII,7635406,7635552,R153.5,3896,+,R153.5,WBGene00200555,Public name for WBGene00200555. History: N.A.
