# Supplementary Table 3. Normalized peptide counts for LC-MS/MS.
# For each pull-down, peptide counts for each protein were normalized to total peptide counts.
Gene,(UG)18,36 scrambled UGs,(UG)5,beads only,Input,Suggested Match,History
aldo-2,0.0008669893793801,0.0010459567235405,0.0012168410805548,0.0009488358513977,aldo-2,WBGene00017166,Public name for WBGene00017166. History: N.A.
alg-2,0.0008669893793801,0.0005883506569915,0.0003244909548146,7.29873731844391e-05,alg-2,WBGene00000106,Public name for WBGene00000106. History: N.A.
B0250.5,0.0008669893793801,0.0013728181996469,0.0010545956031475,0.0016787095832421,B0250.5,WBGene00007122,Public name for WBGene00007122. History: N.A.
B0513.4,0.0008669893793801,0.0006537229522128,8.11227387036586e-05,7.29873731844391e-05,B0513.4,WBGene00007196,Public name for WBGene00007196. History: N.A.
C30C11.4,0.0008669893793801,0.0011113290187618,0.0006489819096292,0.0002919494927377,C30C11.4,WBGene00016250,Sequence name for WBGene00016250(hsp-110). History: N.A.
cand-1,0.0008669893793801,0.0011767013139831,0.0008923501257402,0.0017516969564265,cand-1,WBGene00013606,Public name for WBGene00013606. History: N.A.
eat-6,0.0008669893793801,0.0011767013139831,0.0008112273870365,0.0010948105977665,eat-6,WBGene00001137,Public name for WBGene00001137. History: N.A.
eef-1B.2,0.0008669893793801,0.0008498398378767,0.0006489819096292,0.0022626085687176,eef-1B.2,WBGene00012768,Public name for WBGene00012768. History: N.A.
icl-1,0.0008669893793801,0.0007844675426554,0.0013790865579622,0.0010218232245821,icl-1,WBGene00001564,Public name for WBGene00001564. History: Renamed on 2010-11-16
mel-32,0.0008669893793801,0.0013728181996469,0.0010545956031475,0.0009488358513977,mel-32,WBGene00003214,Public name for WBGene00003214. History: N.A.
mrps-17,0.0008669893793801,0.0009152121330979,0.0002433682161109,0.0003649368659221,mrps-17,WBGene00015487,Public name for WBGene00015487. History: N.A.
pat-12,0.0008669893793801,0.0003268614761064,8.11227387036586e-05,7.29873731844391e-05,pat-12,WBGene00003936,Public name for WBGene00003936. History: Renamed on 2010-01-11
pck-1,0.0008669893793801,0.0009152121330979,0.0008112273870365,7.29873731844391e-05,pck-1,WBGene00021043,Public name for WBGene00021043. History: N.A.
ppw-1,0.0008669893793801,0.0009152121330979,0.0008923501257402,0.0008758484782132,ppw-1,WBGene00004093,Public name for WBGene00004093. History: Renamed on 2011-10-14
rla-1,0.0008669893793801,0.0007190952474341,0.0006489819096292,0.001167797970951,rla-1,WBGene00004409,Public name for WBGene00004409. History: N.A.
rps-14,0.0008669893793801,0.0012420736092044,0.0006489819096292,0.0008758484782132,rps-14,WBGene00004483,Public name for WBGene00004483. History: N.A.
,0.0008669893793801,0.0010459567235405,0.0017847002514804,0.0018976717027954,,,
CELE_F08F3.4,0.0007947402644317,0.0009152121330979,0.0004056136935182,0.0005838989854755,CELE_F08F3.4,WBGene00017262,Other name for WBGene00017262(F08F3.4). History: N.A.
CELE_F55F8.2,0.0007947402644317,0.0009152121330979,8.11227387036586e-05,0.0002189621195533,CELE_F55F8.2,WBGene00018890,Other name for WBGene00018890(F55F8.2). History: N.A.
CELE_T23E7.2,0.0007947402644317,0.0005229783617702,0.0005678591709256,0.0004379242391066,CELE_T23E7.2,WBGene00020732,Other name for WBGene00020732(T23E7.2). History: N.A.
CELE_Y37E3.10,0.0007947402644317,0.0006537229522128,0.0005678591709256,0.0010948105977665,CELE_Y37E3.10,WBGene00021351,Other name for WBGene00021351(eif-2alpha). History: N.A.
CELE_Y69A2AR.18,0.0007947402644317,0.0009152121330979,0.0008112273870365,0.0008758484782132,CELE_Y69A2AR.18,WBGene00022089,Other name for WBGene00022089(Y69A2AR.18). History: N.A.
cid-1,0.0007947402644317,0.0010459567235405,8.11227387036586e-05,7.29873731844391e-05,cid-1,WBGene00019629,Public name for WBGene00019629. History: Renamed on 2007-05-15; Renamed on 2010-02-04
cts-1,0.0007947402644317,0.0007844675426554,0.0007301046483329,0.0010948105977665,cts-1,WBGene00000833,Public name for WBGene00000833. History: N.A.
enpl-1,0.0007947402644317,0.0007844675426554,0.0008923501257402,0.0013137727173199,enpl-1,WBGene00011480,Public name for WBGene00011480. History: N.A.
F46H5.3,0.0007947402644317,0.0011113290187618,0.0011357183418512,0.0017516969564265,F46H5.3,WBGene00018519,Public name for WBGene00018519. History: N.A.
gfat-2,0.0007947402644317,0.0009805844283192,0.0005678591709256,0.0013867600905043,gfat-2,WBGene00009035,Public name for WBGene00009035. History: N.A.
gta-1,0.0007947402644317,0.0009152121330979,0.0005678591709256,0.0008758484782132,gta-1,WBGene00001794,Public name for WBGene00001794. History: N.A.
hsp-6,0.0007947402644317,0.0009152121330979,0.0012168410805548,0.0007298737318443,hsp-6,WBGene00002010,Public name for WBGene00002010. History: N.A.
hum-1,0.0007947402644317,0.0009805844283192,0.0004056136935182,0.0002919494927377,hum-1,WBGene00002035,Public name for WBGene00002035. History: N.A.
let-711,0.0007947402644317,0.0009152121330979,0.0004056136935182,0.0008028611050288,let-711,WBGene00002845,Public name for WBGene00002845. History: Renamed on 2007-04-12
lys-1,0.0007947402644317,0.0010459567235405,0.0007301046483329,0.0002189621195533,lys-1,WBGene00003090,Public name for WBGene00003090. History: N.A.
mrs-1,0.0007947402644317,0.0010459567235405,0.0004056136935182,0.0008028611050288,mrs-1,WBGene00003415,Other name for WBGene00003415(mars-1). History: Renamed on 2010-01-29; Renamed on 2015-03-25
rpl-10a,0.0007947402644317,0.0008498398378767,0.0008112273870365,0.0008028611050288,rpl-10a,WBGene00004412,Other name for WBGene00004412(rpl-1). History: Renamed on 2004-07-05
rpl-11.1,0.0007947402644317,0.0016996796757534,0.0003244909548146,0.0009488358513977,rpl-11.1,WBGene00004422,Public name for WBGene00004422. History: Renamed on 2005-09-09
rpl-21,0.0007947402644317,0.0008498398378767,0.0007301046483329,0.0009488358513977,rpl-21,WBGene00004433,Public name for WBGene00004433. History: N.A.
rpl-23,0.0007947402644317,0.0008498398378767,0.0008112273870365,0.0007298737318443,rpl-23,WBGene00004435,Public name for WBGene00004435. History: N.A.
sams-1,0.0007947402644317,0.0008498398378767,0.0008112273870365,0.000510911612291,sams-1,WBGene00008205,Public name for WBGene00008205. History: Renamed on 2016-06-14
tsn-1,0.0007947402644317,0.0012420736092044,0.0008112273870365,0.0008758484782132,tsn-1,WBGene00006626,Public name for WBGene00006626. History: N.A.
abcf-3,0.0007224911494834,0.0015035627900895,0.0005678591709256,0.0018246843296109,abcf-3,WBGene00018339,Public name for WBGene00018339. History: N.A.
aco-2,0.0007224911494834,0.0015689350853108,0.0010545956031475,0.0010218232245821,aco-2,WBGene00000041,Public name for WBGene00000041. History: N.A.
atad-3,0.0007224911494834,0.0009805844283192,0.0006489819096292,0.0005838989854755,atad-3,WBGene00010015,Public name for WBGene00010015. History: N.A.
CELE_F54D5.5,0.0007224911494834,0.0003268614761064,8.11227387036586e-05,7.29873731844391e-05,CELE_F54D5.5,WBGene00010051,Other name for WBGene00010051(F54D5.5). History: N.A.
CELE_F57H12.6,0.0007224911494834,0.0005883506569915,8.11227387036586e-05,7.29873731844391e-05,CELE_F57H12.6,WBGene00019021,Other name for WBGene00019021(F57H12.6). History: N.A.
CELE_M01G5.1,0.0007224911494834,0.0009152121330979,8.11227387036586e-05,7.29873731844391e-05,CELE_M01G5.1,WBGene00019715,Other name for WBGene00019715(M01G5.1). History: N.A.
CELE_R02D3.1,0.0007224911494834,0.0009805844283192,0.0006489819096292,0.001167797970951,CELE_R02D3.1,WBGene00019819,Other name for WBGene00019819(aass-1). History: N.A.
CELE_Y45G5AM.2,0.0007224911494834,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,CELE_Y45G5AM.2,WBGene00021555,Other name for WBGene00021555(pid-5). History: N.A.
dhc-1,0.0007224911494834,0.0021572857423024,0.0012168410805548,0.0025545580614553,dhc-1,WBGene00000962,Public name for WBGene00000962. History: N.A.
ech-6,0.0007224911494834,0.0006537229522128,0.0005678591709256,0.0007298737318443,ech-6,WBGene00001155,Public name for WBGene00001155. History: N.A.
egl-45,0.0007224911494834,0.0010459567235405,0.0005678591709256,0.001167797970951,egl-45,WBGene00001209,Public name for WBGene00001209. History: N.A.
inf-1,0.0007224911494834,0.0007844675426554,0.0004056136935182,0.0008758484782132,inf-1,WBGene00002083,Public name for WBGene00002083. History: N.A.
lap-2,0.0007224911494834,0.0005883506569915,0.0006489819096292,0.0001459747463688,lap-2,WBGene00002250,Public name for WBGene00002250. History: N.A.
lpd-6,0.0007224911494834,0.0009152121330979,8.11227387036586e-05,0.0001459747463688,lpd-6,WBGene00003062,Public name for WBGene00003062. History: N.A.
lpd-7,0.0007224911494834,0.0022226580375237,0.0002433682161109,7.29873731844391e-05,lpd-7,WBGene00003063,Public name for WBGene00003063. History: N.A.
pccb-1,0.0007224911494834,0.0008498398378767,0.0014602092966658,0.0195606160134297,pccb-1,WBGene00018701,Public name for WBGene00018701. History: N.A.
pgl-1,0.0007224911494834,0.0012420736092044,0.0010545956031475,0.0018246843296109,pgl-1,WBGene00003992,Public name for WBGene00003992. History: N.A.
rbm-28,0.0007224911494834,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,rbm-28,WBGene00011043,Public name for WBGene00011043. History: N.A.
rpl-16,0.0007224911494834,0.0006537229522128,0.0002433682161109,7.29873731844391e-05,rpl-16,WBGene00004428,Public name for WBGene00004428. History: N.A.
rpl-22,0.0007224911494834,0.0013074459044257,0.0012979638192585,0.0009488358513977,rpl-22,WBGene00004434,Public name for WBGene00004434. History: N.A.
rps-13,0.0007224911494834,0.0013728181996469,0.0005678591709256,0.0006568863586599,rps-13,WBGene00004482,Public name for WBGene00004482. History: N.A.
rps-15,0.0007224911494834,0.0005229783617702,0.0004056136935182,0.0004379242391066,rps-15,WBGene00004484,Public name for WBGene00004484. History: N.A.
vbh-1,0.0007224911494834,0.0004576060665489,0.0001622454774073,7.29873731844391e-05,vbh-1,WBGene00006888,Public name for WBGene00006888. History: N.A.
wago-1,0.0007224911494834,0.0008498398378767,0.0003244909548146,0.0002919494927377,wago-1,WBGene00011061,Public name for WBGene00011061. History: N.A.
ama-1,0.000650242034535,0.0008498398378767,0.0002433682161109,0.0004379242391066,ama-1,WBGene00000123,Public name for WBGene00000123. History: Renamed on 2007-10-04
ant-1.1,0.000650242034535,0.0006537229522128,0.0006489819096292,0.001167797970951,ant-1.1,WBGene00006439,Public name for WBGene00006439. History: Renamed on 2008-06-04; Renamed on 2014-03-03
B0511.6,0.000650242034535,0.0006537229522128,0.0002433682161109,0.0002919494927377,B0511.6,WBGene00015232,Public name for WBGene00015232. History: N.A.
cct-4,0.000650242034535,0.0010459567235405,0.0006489819096292,0.0015327348368732,cct-4,WBGene00000379,Public name for WBGene00000379. History: N.A.
CELE_Y66D12A.16,0.000650242034535,0.0007190952474341,8.11227387036586e-05,7.29873731844391e-05,CELE_Y66D12A.16,WBGene00013442,Other name for WBGene00013442(Y66D12A.16). History: N.A.
cpl-1,0.000650242034535,0.0005883506569915,0.0005678591709256,0.000510911612291,cpl-1,WBGene00000776,Public name for WBGene00000776. History: N.A.
egg-5,0.000650242034535,0.0007190952474341,8.11227387036586e-05,7.29873731844391e-05,egg-5,WBGene00020035,Public name for WBGene00020035. History: N.A.
eif-3.L,0.000650242034535,0.0007190952474341,0.0005678591709256,0.0007298737318443,eif-3.L,WBGene00015920,Public name for WBGene00015920. History: N.A.
idhb-1,0.000650242034535,0.0006537229522128,0.0007301046483329,0.0007298737318443,idhb-1,WBGene00007993,Public name for WBGene00007993. History: N.A.
idhg-1,0.000650242034535,0.0004576060665489,0.0003244909548146,0.000510911612291,idhg-1,WBGene00009440,Public name for WBGene00009440. History: N.A.
kat-1,0.000650242034535,0.0007844675426554,0.0008112273870365,0.0006568863586599,kat-1,WBGene00002183,Public name for WBGene00002183. History: N.A.
kin-3,0.000650242034535,0.0007844675426554,0.0003244909548146,0.0002189621195533,kin-3,WBGene00002191,Public name for WBGene00002191. History: N.A.
laf-1,0.000650242034535,0.0006537229522128,0.0002433682161109,7.29873731844391e-05,laf-1,WBGene00002244,Public name for WBGene00002244. History: N.A.
lin-41,0.000650242034535,0.0011113290187618,0.0002433682161109,0.0002189621195533,lin-41,WBGene00003026,Public name for WBGene00003026. History: Renamed on 2005-08-24
mdh-2,0.000650242034535,0.0009152121330979,0.0010545956031475,0.0003649368659221,mdh-2,WBGene00003162,Public name for WBGene00003162. History: Renamed on 2010-08-18
meg-3,0.000650242034535,0.0005229783617702,8.11227387036586e-05,7.29873731844391e-05,meg-3,WBGene00001569,Public name for WBGene00001569. History: Renamed on 2014-08-15
nap-1,0.000650242034535,0.0007844675426554,0.0010545956031475,0.0006568863586599,nap-1,WBGene00017075,Public name for WBGene00017075. History: Renamed on 2013-01-09
pas-5,0.000650242034535,0.0003268614761064,0.0004867364322219,0.0005838989854755,pas-5,WBGene00003926,Public name for WBGene00003926. History: Renamed on 2009-01-09
rpl-31,0.000650242034535,0.0004576060665489,0.0003244909548146,0.0002919494927377,rpl-31,WBGene00004445,Public name for WBGene00004445. History: N.A.
rpl-36,0.000650242034535,0.0005883506569915,0.0004056136935182,0.000510911612291,rpl-36,WBGene00004450,Public name for WBGene00004450. History: N.A.
rpn-3,0.000650242034535,0.0012420736092044,0.0008112273870365,0.0018976717027954,rpn-3,WBGene00004460,Public name for WBGene00004460. History: N.A.
rps-17,0.000650242034535,0.0010459567235405,0.0008923501257402,0.0009488358513977,rps-17,WBGene00004486,Public name for WBGene00004486. History: N.A.
rrt-1,0.000650242034535,0.0011113290187618,0.0006489819096292,0.0018246843296109,rrt-1,WBGene00004679,Other name for WBGene00004679(rars-1). History: Renamed on 2010-01-29
vha-15,0.000650242034535,0.0009805844283192,0.0008112273870365,0.0010218232245821,vha-15,WBGene00020507,Public name for WBGene00020507. History: Renamed on 2005-03-17
xpo-1,0.000650242034535,0.0007844675426554,0.0006489819096292,0.001167797970951,xpo-1,WBGene00002078,Public name for WBGene00002078. History: Renamed on 2008-01-30
acaa-2,0.0005779929195867,0.0008498398378767,0.0007301046483329,0.0006568863586599,acaa-2,WBGene00009952,Public name for WBGene00009952. History: N.A.
B0303.3,0.0005779929195867,0.0007844675426554,0.0003244909548146,0.0010218232245821,B0303.3,WBGene00015125,Public name for WBGene00015125. History: N.A.
C05C10.2,0.0005779929195867,0.0007190952474341,8.11227387036586e-05,7.29873731844391e-05,C05C10.2,WBGene00007329,Public name for WBGene00007329. History: N.A.
C06G4.1,0.0005779929195867,0.0007190952474341,8.11227387036586e-05,7.29873731844391e-05,C06G4.1,WBGene00015557,Sequence name for WBGene00015557(hrpk-2). History: N.A.
C42D4.1,0.0005779929195867,0.0011767013139831,8.11227387036586e-05,7.29873731844391e-05,C42D4.1,WBGene00016594,Public name for WBGene00016594. History: N.A.
CELE_D1054.10,0.0005779929195867,0.0008498398378767,0.0004056136935182,0.0001459747463688,CELE_D1054.10,WBGene00008377,Other name for WBGene00008377(D1054.10). History: N.A.
CELE_E02D9.1,0.0005779929195867,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,CELE_E02D9.1,WBGene00017098,"Other name for WBGene00017098(mek-5). History: Split into E02D9.3(WBGene00304811). History of WBGene00017098: Split into ""WBGene00304811"" on 2019-05-20"
CELE_F23C8.5,0.0005779929195867,0.0005883506569915,0.0006489819096292,0.0007298737318443,CELE_F23C8.5,WBGene00017734,Other name for WBGene00017734(F23C8.5). History: N.A.
CELE_K04C2.2,0.0005779929195867,0.0009805844283192,0.0001622454774073,0.0008028611050288,CELE_K04C2.2,WBGene00019380,Other name for WBGene00019380(K04C2.2). History: N.A.
CELE_K11B4.1,0.0005779929195867,0.0009805844283192,8.11227387036586e-05,0.0003649368659221,CELE_K11B4.1,WBGene00010766,Other name for WBGene00010766(mrps-27). History: N.A.
cey-1,0.0005779929195867,0.0005883506569915,0.0004056136935182,7.29873731844391e-05,cey-1,WBGene00000472,Public name for WBGene00000472. History: N.A.
dhs-28,0.0005779929195867,0.0005883506569915,0.0006489819096292,0.0003649368659221,dhs-28,WBGene00000991,Public name for WBGene00000991. History: N.A.
dpy-18,0.0005779929195867,0.0003268614761064,8.11227387036586e-05,0.0007298737318443,dpy-18,WBGene00001077,Public name for WBGene00001077. History: N.A.
F02A9.4,0.0005779929195867,0.0009152121330979,0.0027581731159243,0.0262024669732136,F02A9.4,WBGene00008514,"Sequence name for WBGene00008514(mrpl-44). History: Split into mccc-2(WBGene00303021). History of WBGene00008514: Split into ""WBGene00303021"" on 2018-03-06"
ftt-2,0.0005779929195867,0.0007844675426554,0.0006489819096292,0.000510911612291,ftt-2,WBGene00001502,Public name for WBGene00001502. History: N.A.
gls-1,0.0005779929195867,0.0005229783617702,0.0001622454774073,0.0002189621195533,gls-1,WBGene00007975,Public name for WBGene00007975. History: N.A.
hpo-29,0.0005779929195867,0.0007190952474341,0.0004056136935182,0.0008758484782132,hpo-29,WBGene00021754,Public name for WBGene00021754. History: N.A.
lrs-1,0.0005779929195867,0.0009152121330979,0.0008112273870365,0.0010948105977665,lrs-1,WBGene00003073,Other name for WBGene00003073(lars-1). History: Renamed on 2010-01-29
mrps-18b,0.0005779929195867,0.0009152121330979,0.0002433682161109,0.0004379242391066,,,
nasp-2,0.0005779929195867,0.0006537229522128,0.0005678591709256,0.0010948105977665,nasp-2,WBGene00008218,Public name for WBGene00008218. History: N.A.
