# Supplemental Table S2 - Genes targeted by 26G-RNAs in the alg-3; alg-4 double mutant worms
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense Reads,Reads - norm,Input,Suggested Match,History
ent-3,K02E11.1,1.0,0.441701381,ent-3,WBGene00010510,Public name for WBGene00010510. History: N.A.
vha-9,ZK970.4,1.0,0.441701381,vha-9,WBGene00006918,Public name for WBGene00006918. History: N.A.
T14G10.8,T14G10.8,1.0,0.441701381,T14G10.8,WBGene00011777,Public name for WBGene00011777. History: N.A.
tag-353,F25D7.2,1.0,0.441701381,tag-353,WBGene00009112,Public name for WBGene00009112. History: N.A.
F25F2.1,F25F2.1,1.0,0.441701381,F25F2.1,WBGene00009115,Public name for WBGene00009115. History: N.A.
Y43F8A.2,Y43F8A.2,1.0,0.441701381,Y43F8A.2,WBGene00012809,Public name for WBGene00012809. History: N.A.
kbp-1,R13F6.1,1.0,0.441701381,kbp-1,WBGene00020064,Public name for WBGene00020064. History: N.A.
Y62E10A.13,Y62E10A.13,1.0,0.441701381,Y62E10A.13,WBGene00013379,Public name for WBGene00013379. History: N.A.
Y56A3A.19,Y56A3A.19,1.0,0.441701381,Y56A3A.19,WBGene00013237,Public name for WBGene00013237. History: N.A.
ZK849.6,ZK849.6,1.0,0.441701381,ZK849.6,WBGene00014104,Public name for WBGene00014104. History: N.A.
T26A8.4,T26A8.4,1.0,0.441701381,T26A8.4,WBGene00020827,Public name for WBGene00020827. History: N.A.
ZK507.6,ZK507.6,1.0,0.441701381,ZK507.6,WBGene00000863,"Sequence name for WBGene00000863(cya-1). History: N.A.. Public name for Dead gene WBGene00013981. History of WBGene00013981: Merged into ""WBGene00000863"" on 2012-05-01"
lin-26,F18A1.2,1.0,0.441701381,lin-26,WBGene00003012,Public name for WBGene00003012. History: N.A.
R05G6.7,R05G6.7,1.0,0.441701381,R05G6.7,WBGene00019900,Sequence name for WBGene00019900(vdac-1). History: N.A.
F57A8.2,F57A8.2,1.0,0.441701381,F57A8.2,WBGene00010178,Sequence name for WBGene00010178(yif-1). History: N.A.
Y43C5A.4,Y43C5A.4,1.0,0.441701381,Y43C5A.4,WBGene00012784,Public name for WBGene00012784. History: N.A.
T22F7.4,T22F7.4,1.0,0.441701381,T22F7.4,WBGene00020703,Public name for WBGene00020703. History: N.A.
isp-1,F42G8.12,1.0,0.441701381,isp-1,WBGene00002162,Public name for WBGene00002162. History: N.A.
Y57G11C.499,Y57G11C.499,1.0,0.441701381,Y57G11C.499,WBGene00077762,Public name for WBGene00077762. History: N.A.
T07F10.1,T07F10.1,1.0,0.441701381,T07F10.1,WBGene00011587,Sequence name for WBGene00011587(anp-1). History: N.A.
F38E11.5,F38E11.5,1.0,0.441701381,F38E11.5,WBGene00009542,Sequence name for WBGene00009542(copb-2). History: N.A.
F42E8.1,F42E8.1,1.0,0.441701381,F42E8.1,WBGene00009630,Public name for WBGene00009630. History: N.A.
pac-1,C04D8.1,1.0,0.441701381,pac-1,WBGene00015418,Public name for WBGene00015418. History: N.A.
Y43F8C.7,Y43F8C.7,1.0,0.441701381,Y43F8C.7,WBGene00012829,Public name for WBGene00012829. History: N.A.
Y38H6C.15,Y38H6C.15,1.0,0.441701381,Y38H6C.15,WBGene00012627,Public name for WBGene00012627. History: N.A.
C02B10.5,C02B10.5,1.0,0.441701381,C02B10.5,WBGene00015330,Public name for WBGene00015330. History: N.A.
F26A1.3,F26A1.3,1.0,0.441701381,F26A1.3,WBGene00017802,Public name for WBGene00017802. History: N.A.
F11G11.9,F11G11.9,1.0,0.441701381,F11G11.9,WBGene00017387,Sequence name for WBGene00017387(mpst-4). History: N.A.
let-754,C29E4.8,1.0,0.441701381,let-754,WBGene00002879,Public name for WBGene00002879. History: N.A.
H32C10.3,H32C10.3,1.0,0.441701381,H32C10.3,WBGene00019257,Sequence name for WBGene00019257(dhhc-13). History: N.A.
rpn-2,C23G10.4,1.0,0.441701381,rpn-2,WBGene00004459,Public name for WBGene00004459. History: N.A.
B0546.2,B0546.2,1.0,0.441701381,B0546.2,WBGene00015249,Sequence name for WBGene00015249(otub-4). History: N.A.
R05D7.2,R05D7.2,1.0,0.441701381,R05D7.2,WBGene00011027,Public name for WBGene00011027. History: N.A.
C11D2.7,C11D2.7,1.0,0.441701381,C11D2.7,WBGene00015703,Public name for WBGene00015703. History: N.A.
B0034.4,B0034.4,1.0,0.441701381,B0034.4,WBGene00015004,Public name for WBGene00015004. History: N.A.
duo-3,Y106G6H.12,1.0,0.441701381,duo-3,WBGene00001112,Public name for WBGene00001112. History: N.A.
xbx-6,F40F9.1,1.0,0.441701381,xbx-6,WBGene00009580,Public name for WBGene00009580. History: N.A.
F33D11.2,F33D11.2,1.0,0.441701381,F33D11.2,WBGene00018001,Public name for WBGene00018001. History: N.A.
nspd-9,F26A1.10,1.0,0.441701381,nspd-9,WBGene00017808,Public name for WBGene00017808. History: N.A.
Y69F12A.1,Y69F12A.1,1.0,0.441701381,Y69F12A.1,WBGene00022102,Public name for WBGene00022102. History: N.A.
bub-3,Y54G9A.6,1.0,0.441701381,bub-3,WBGene00013209,Public name for WBGene00013209. History: N.A.
Y113G7C.1,Y113G7C.1,1.0,0.441701381,Y113G7C.1,WBGene00013771,Public name for WBGene00013771. History: N.A.
pam-1,F49E8.3,1.0,0.441701381,pam-1,WBGene00003914,Public name for WBGene00003914. History: Renamed on 2006-10-19
T04D3.8,T04D3.8,1.0,0.441701381,T04D3.8,WBGene00011435,Public name for WBGene00011435. History: N.A.
pas-7,ZK945.2,1.0,0.441701381,pas-7,WBGene00003928,Public name for WBGene00003928. History: N.A.
F36D3.1,F36D3.1,1.0,0.441701381,F36D3.1,WBGene00009469,Public name for WBGene00009469. History: N.A.
klp-17,W02B12.7,1.0,0.441701381,klp-17,WBGene00002227,"Public name for WBGene00002227. History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
K08F4.5,K08F4.5,1.0,0.441701381,K08F4.5,WBGene00010679,Public name for WBGene00010679. History: N.A.
F09G2.3,F09G2.3,1.0,0.441701381,F09G2.3,WBGene00017312,Sequence name for WBGene00017312(pitr-5). History: N.A.
ZK892.3,ZK892.3,1.0,0.441701381,ZK892.3,WBGene00014127,Public name for WBGene00014127. History: N.A.
skn-1,T19E7.2,1.0,0.441701381,skn-1,WBGene00004804,Public name for WBGene00004804. History: Renamed on 2016-01-12; Renamed on 2017-05-16
amx-1,R13G10.2,1.0,0.441701381,amx-1,WBGene00000137,Public name for WBGene00000137. History: N.A.
Y57G7A.5,Y57G7A.5,1.0,0.441701381,Y57G7A.5,WBGene00021968,Public name for WBGene00021968. History: N.A.
F21D5.7,F21D5.7,1.0,0.441701381,F21D5.7,WBGene00009012,Public name for WBGene00009012. History: N.A.
nspd-2,K07F5.5,1.0,0.441701381,nspd-2,WBGene00010633,Public name for WBGene00010633. History: N.A.
agef-1,Y6B3A.1,1.0,0.441701381,agef-1,WBGene00012386,Public name for WBGene00012386. History: N.A.
T08H10.3,T08H10.3,1.0,0.441701381,T08H10.3,WBGene00020370,Public name for WBGene00020370. History: N.A.
zen-4,M03D4.1,1.0,0.441701381,zen-4,WBGene00006974,Public name for WBGene00006974. History: N.A.
Y39G8B.2,Y39G8B.2,1.0,0.441701381,Y39G8B.2,WBGene00012723,Public name for WBGene00012723. History: N.A.
ife-1,F53A2.6,1.0,0.441701381,ife-1,WBGene00002059,Public name for WBGene00002059. History: N.A.
tat-3,W09D10.2,1.0,0.441701381,tat-3,WBGene00012360,Public name for WBGene00012360. History: N.A.
C02B10.4,C02B10.4,1.0,0.441701381,C02B10.4,WBGene00015329,Public name for WBGene00015329. History: N.A.
T11F8.1,T11F8.1,1.0,0.441701381,T11F8.1,WBGene00020433,Public name for WBGene00020433. History: N.A.
BE10.1,BE10.1,1.0,0.441701381,BE10.1,WBGene00007209,Public name for WBGene00007209. History: N.A.
T26C5.3,T26C5.3,1.0,0.441701381,T26C5.3,WBGene00012033,Public name for WBGene00012033. History: N.A.
aman-2,F58H1.1,1.0,0.441701381,aman-2,WBGene00010284,Public name for WBGene00010284. History: N.A.
lin-5,T09A5.10,1.0,0.441701381,lin-5,WBGene00002994,Public name for WBGene00002994. History: N.A.
E01A2.2,E01A2.2,1.0,0.441701381,E01A2.2,WBGene00017085,Public name for WBGene00017085. History: N.A.
38416,F55A3.1,1.0,0.441701381,,,
W03F11.4,W03F11.4,1.0,0.441701381,W03F11.4,WBGene00021007,Public name for WBGene00021007. History: N.A.
Y57G11C.23,Y57G11C.23,1.0,0.441701381,Y57G11C.23,WBGene00013318,Public name for WBGene00013318. History: N.A.
K10C3.2,K10C3.2,1.0,0.441701381,K10C3.2,WBGene00010730,Sequence name for WBGene00010730(ensa-1). History: N.A.
F44F4.10,F44F4.10,1.0,0.441701381,F44F4.10,WBGene00009705,Public name for WBGene00009705. History: N.A.
alh-6,F56D12.1,1.0,0.441701381,alh-6,WBGene00000112,Public name for WBGene00000112. History: Renamed on 2017-05-16
Y75B8A.25,Y75B8A.25,1.0,0.441701381,Y75B8A.25,WBGene00013558,Public name for WBGene00013558. History: N.A.
cpb-2,C30B5.3,1.0,0.441701381,cpb-2,WBGene00000771,Public name for WBGene00000771. History: N.A.
F36D3.4,F36D3.4,1.0,0.441701381,F36D3.4,WBGene00009470,Public name for WBGene00009470. History: N.A.
F14E5.4,F14E5.4,1.0,0.441701381,F14E5.4,WBGene00008802,Sequence name for WBGene00008802(acp-2). History: N.A.
T27F7.3,T27F7.3,1.0,0.441701381,T27F7.3,WBGene00020868,"Sequence name for WBGene00020868(eif-1). History: Split into pigb-1(WBGene00194986). History of WBGene00020868: Split into ""WBGene00194986"" on 2010-02-19"
T22D1.4,T22D1.4,1.0,0.441701381,T22D1.4,WBGene00020683,Sequence name for WBGene00020683(ribo-1). History: N.A.
M05D6.3,M05D6.3,1.0,0.441701381,M05D6.3,WBGene00010876,Public name for WBGene00010876. History: N.A.
C06E7.3,C06E7.3,1.0,0.441701381,C06E7.3,WBGene00015540,Sequence name for WBGene00015540(sams-4). History: N.A.
D1086.17,D1086.17,1.0,0.441701381,D1086.17,WBGene00045355,Public name for WBGene00045355. History: N.A.
F14D7.1,F14D7.1,1.0,0.441701381,F14D7.1,WBGene00008788,Public name for WBGene00008788. History: N.A.
C35A5.8,C35A5.8,1.0,0.441701381,C35A5.8,WBGene00007952,Public name for WBGene00007952. History: N.A.
ubc-3,Y71G12B.15,1.0,0.441701381,ubc-3,WBGene00006702,Public name for WBGene00006702. History: N.A.
W03C9.1,W03C9.1,1.0,0.441701381,W03C9.1,WBGene00012219,Public name for WBGene00012219. History: N.A.
C14A4.13,C14A4.13,1.0,0.441701381,C14A4.13,WBGene00007563,Public name for WBGene00007563. History: N.A.
ssp-11,T28H11.6,1.0,0.441701381,ssp-11,WBGene00006040,Public name for WBGene00006040. History: N.A.
Y49E10.10,Y49E10.10,1.0,0.441701381,Y49E10.10,WBGene00013033,Public name for WBGene00013033. History: N.A.
tam-1,F26G5.9,1.0,0.441701381,tam-1,WBGene00006523,Public name for WBGene00006523. History: N.A.
C31H1.5,C31H1.5,1.0,0.441701381,C31H1.5,WBGene00016288,Public name for WBGene00016288. History: N.A.
C47A4.3,C47A4.3,1.0,0.441701381,C47A4.3,WBGene00008124,Public name for WBGene00008124. History: N.A.
B0001.2,B0001.2,1.0,0.441701381,B0001.2,WBGene00007087,Public name for WBGene00007087. History: N.A.
C45B11.6,C45B11.6,1.0,0.441701381,C45B11.6,WBGene00045379,Public name for WBGene00045379. History: N.A.
T12A2.8,T12A2.8,1.0,0.441701381,T12A2.8,WBGene00020442,Sequence name for WBGene00020442(gen-1). History: N.A.
fzr-1,ZK1307.6,1.0,0.441701381,fzr-1,WBGene00001510,Public name for WBGene00001510. History: N.A.
C09E7.7,C09E7.7,1.0,0.441701381,C09E7.7,WBGene00015641,Public name for WBGene00015641. History: N.A.
alh-11,F42G9.5,1.0,0.441701381,alh-11,WBGene00000117,Public name for WBGene00000117. History: N.A.
ech-4,R06F6.9,1.0,0.441701381,ech-4,WBGene00001153,Public name for WBGene00001153. History: Renamed on 2005-04-01
F19G12.4,F19G12.4,1.0,0.441701381,F19G12.4,WBGene00017612,Public name for WBGene00017612. History: N.A.
tag-61,T27E9.1,1.0,0.441701381,tag-61,WBGene00006439,Other name for WBGene00006439(ant-1.1). History: Renamed on 2008-06-04; Renamed on 2014-03-03
F36D3.8,F36D3.8,1.0,0.441701381,F36D3.8,WBGene00009473,"Public name for WBGene00009473. History: Split into F36D3.16(WBGene00219326). History of WBGene00009473: Split into ""WBGene00219326"" on 2012-01-09"
let-721,C05D11.12,1.0,0.441701381,let-721,WBGene00002855,Public name for WBGene00002855. History: N.A.
F44G4.5,F44G4.5,1.0,0.441701381,F44G4.5,WBGene00009714,Public name for WBGene00009714. History: N.A.
ser-3,K02F2.6,1.0,0.441701381,ser-3,WBGene00004778,Public name for WBGene00004778. History: N.A.
F18C12.4,F18C12.4,1.0,0.441701381,F18C12.4,WBGene00008935,Public name for WBGene00008935. History: N.A.
fsn-1,C26E6.5,1.0,0.441701381,fsn-1,WBGene00001499,Public name for WBGene00001499. History: N.A.
csr-1,F20D12.1,1.0,0.441701381,csr-1,WBGene00017641,Public name for WBGene00017641. History: N.A.. Other name for WBGene00003637(nhr-47). History: Renamed on 2005-12-15
bath-41,F37A4.9,1.0,0.441701381,bath-41,WBGene00018137,Public name for WBGene00018137. History: N.A.
D2092.1,D2092.1,1.0,0.441701381,D2092.1,WBGene00017063,Sequence name for WBGene00017063(mctp-1). History: N.A.
C03D6.6,C03D6.6,1.0,0.441701381,C03D6.6,WBGene00007278,Sequence name for WBGene00007278(lab-1). History: N.A.
sdha-2,C34B2.7,1.0,0.441701381,sdha-2,WBGene00016392,Public name for WBGene00016392. History: N.A.
W09G3.2,W09G3.2,1.0,0.441701381,W09G3.2,WBGene00012366,"Sequence name for WBGene00012366(maea-1). History: Split into W09G3.16(WBGene00303084). History of WBGene00012366: Split into ""WBGene00303084"" on 2018-03-02"
ZK1128.4,ZK1128.4,1.0,0.441701381,ZK1128.4,WBGene00014230,Sequence name for WBGene00014230(gtf-2H3). History: N.A.
Y54G2A.23,Y54G2A.23,1.0,0.441701381,Y54G2A.23,WBGene00021888,Sequence name for WBGene00021888(manf-1). History: N.A.
ssp-9,E03H12.10,1.0,0.441701381,ssp-9,WBGene00006038,Public name for WBGene00006038. History: N.A.
R13A5.11,R13A5.11,1.0,0.441701381,R13A5.11,WBGene00020053,Public name for WBGene00020053. History: N.A.
T28B8.6,T28B8.6,1.0,0.441701381,T28B8.6,WBGene00044122,Public name for WBGene00044122. History: N.A.
ZC155.2,ZC155.2,1.0,0.441701381,ZC155.2,WBGene00022530,Public name for WBGene00022530. History: N.A.
pme-1,Y71F9AL.18,1.0,0.441701381,pme-1,WBGene00004049,Other name for WBGene00004049(parp-1). History: Renamed on 2014-11-18
F22D6.2,F22D6.2,1.0,0.441701381,F22D6.2,WBGene00009050,Public name for WBGene00009050. History: N.A.
nmy-2,F20G4.3,1.0,0.441701381,nmy-2,WBGene00003777,Public name for WBGene00003777. History: N.A.
R148.4,R148.4,1.0,0.441701381,R148.4,WBGene00020103,Public name for WBGene00020103. History: N.A.
R04F11.2,R04F11.2,1.0,0.441701381,R04F11.2,WBGene00011015,Public name for WBGene00011015. History: N.A.
F23B12.4,F23B12.4,1.0,0.441701381,F23B12.4,WBGene00009081,Public name for WBGene00009081. History: N.A.
E01A2.1,E01A2.1,1.0,0.441701381,E01A2.1,WBGene00017084,Public name for WBGene00017084. History: N.A.
F37A4.1,F37A4.1,1.0,0.441701381,F37A4.1,WBGene00018131,Public name for WBGene00018131. History: N.A.
Y53C12B.7,Y53C12B.7,1.0,0.441701381,Y53C12B.7,WBGene00013146,Public name for WBGene00013146. History: N.A.
Y37E3.11,Y37E3.11,1.0,0.441701381,Y37E3.11,WBGene00021352,Sequence name for WBGene00021352(pcyt-2.1). History: N.A.
Y61A9LA.3,Y61A9LA.3,1.0,0.441701381,Y61A9LA.3,WBGene00022015,Public name for WBGene00022015. History: N.A.
Y116A8C.4,Y116A8C.4,1.0,0.441701381,Y116A8C.4,WBGene00013785,Sequence name for WBGene00013785(nep-23). History: N.A.
F29B9.11,F29B9.11,1.0,0.441701381,F29B9.11,WBGene00017925,Public name for WBGene00017925. History: N.A.
tlk-1,C07A9.3,1.0,0.441701381,tlk-1,WBGene00006579,Public name for WBGene00006579. History: N.A.
mmab-1,C26E6.11,1.0,0.441701381,mmab-1,WBGene00016144,Public name for WBGene00016144. History: Renamed on 2006-01-16
C34F6.9,C34F6.9,1.0,0.441701381,C34F6.9,WBGene00007943,Public name for WBGene00007943. History: N.A.
F46C5.9,F46C5.9,1.0,0.441701381,F46C5.9,WBGene00009784,Public name for WBGene00009784. History: N.A.
ima-3,F32E10.4,1.0,0.441701381,ima-3,WBGene00002074,Public name for WBGene00002074. History: N.A.
Y41E3.18,Y41E3.18,1.0,0.441701381,Y41E3.18,WBGene00044003,Public name for WBGene00044003. History: N.A.
F32D1.2,F32D1.2,1.0,0.441701381,F32D1.2,WBGene00017982,Sequence name for WBGene00017982(hpo-18). History: N.A.
C18A3.7,C18A3.7,1.0,0.441701381,C18A3.7,WBGene00015944,Public name for WBGene00015944. History: N.A.
tfg-1,Y63D3A.5,1.0,0.441701381,tfg-1,WBGene00006565,Public name for WBGene00006565. History: N.A.
Y46G5A.34,Y46G5A.34,1.0,0.441701381,Y46G5A.34,WBGene00012919,Public name for WBGene00012919. History: N.A.
fut-1,K08F8.3,1.0,0.441701381,fut-1,WBGene00001505,Public name for WBGene00001505. History: N.A.
pas-6,CD4.6,1.0,0.441701381,pas-6,WBGene00003927,Public name for WBGene00003927. History: N.A.
F22D3.2,F22D3.2,1.0,0.441701381,F22D3.2,WBGene00017699,Sequence name for WBGene00017699(flcn-1). History: N.A.
C02F5.5,C02F5.5,1.0,0.441701381,C02F5.5,WBGene00015348,Public name for WBGene00015348. History: N.A.
set-3,C07A9.7,1.0,0.441701381,set-3,WBGene00007403,Public name for WBGene00007403. History: N.A.
pqe-1,F52C9.8,1.0,0.441701381,pqe-1,WBGene00004095,Public name for WBGene00004095. History: N.A.
C09H10.9,C09H10.9,1.0,0.441701381,C09H10.9,WBGene00007503,Public name for WBGene00007503. History: N.A.
C01G5.6,C01G5.6,1.0,0.441701381,C01G5.6,WBGene00015308,Sequence name for WBGene00015308(ddi-1). History: N.A.
K08E4.7,K08E4.7,1.0,0.441701381,K08E4.7,WBGene00045036,Public name for WBGene00045036. History: N.A.
Y57G7A.10,Y57G7A.10,1.0,0.441701381,Y57G7A.10,WBGene00021973,Sequence name for WBGene00021973(emc-2). History: Renamed on 2014-11-12
ubl-5,F46F11.4,1.0,0.441701381,ubl-5,WBGene00006726,Public name for WBGene00006726. History: N.A.
pas-5,F25H2.9,1.0,0.441701381,pas-5,WBGene00003926,Public name for WBGene00003926. History: Renamed on 2009-01-09
AH10.1,AH10.1,1.0,0.441701381,AH10.1,WBGene00007082,Sequence name for WBGene00007082(acs-10). History: N.A.
unc-108,F53F10.4,1.0,0.441701381,unc-108,WBGene00006833,Public name for WBGene00006833. History: Renamed on 2008-11-18
C07A9.2,C07A9.2,1.0,0.441701381,C07A9.2,WBGene00007400,Sequence name for WBGene00007400(bud-31). History: N.A.
sulp-6,W01B11.2,1.0,0.441701381,sulp-6,WBGene00020914,Public name for WBGene00020914. History: N.A.
Y38F2AR.9,Y38F2AR.9,1.0,0.441701381,Y38F2AR.9,WBGene00021427,Sequence name for WBGene00021427(sec-61.B). History: N.A.
cyc-2.2,ZC116.2,1.0,0.441701381,cyc-2.2,WBGene00013854,Public name for WBGene00013854. History: N.A.
C37C3.2,C37C3.2,1.0,0.441701381,C37C3.2,WBGene00016496,"Public name for WBGene00016496. History: Split into C37C3.18(WBGene00303000). History of WBGene00016496: Renamed on 2005-03-17; Split into ""WBGene00303000"" on 2018-03-06"
Y106G6A.4,Y106G6A.4,1.0,0.441701381,Y106G6A.4,WBGene00013696,Public name for WBGene00013696. History: N.A.
Y73B6A.1,Y73B6A.1,1.0,0.441701381,Y73B6A.1,WBGene00022228,Public name for WBGene00022228. History: N.A.
T16A1.2,T16A1.2,1.0,0.441701381,T16A1.2,WBGene00020533,Public name for WBGene00020533. History: N.A.
T27A3.2,T27A3.2,1.0,0.441701381,T27A3.2,WBGene00020839,Sequence name for WBGene00020839(usp-5). History: N.A.
W04E12.4,W04E12.4,1.0,0.441701381,W04E12.4,WBGene00012249,Public name for WBGene00012249. History: N.A.
W06D4.3,W06D4.3,1.0,0.441701381,W06D4.3,WBGene00012297,Public name for WBGene00012297. History: N.A.
kin-5,T13H10.1,1.0,0.441701381,kin-5,WBGene00002193,Public name for WBGene00002193. History: N.A.. Other name for WBGene00002196(kin-10). History: N.A.
pbs-6,C02F5.9,1.0,0.441701381,pbs-6,WBGene00003952,Public name for WBGene00003952. History: N.A.
Y43F8C.5,Y43F8C.5,1.0,0.441701381,Y43F8C.5,WBGene00012827,Public name for WBGene00012827. History: N.A.
snf-10,Y32F6A.2,1.0,0.441701381,snf-10,WBGene00004909,Public name for WBGene00004909. History: N.A.
Y54F10BM.9,Y54F10BM.9,1.0,0.441701381,Y54F10BM.9,WBGene00021863,Public name for WBGene00021863. History: N.A.
C55A6.11,C55A6.11,1.0,0.441701381,C55A6.11,WBGene00008340,Public name for WBGene00008340. History: N.A.
Y75B8A.23,Y75B8A.23,1.0,0.441701381,Y75B8A.23,WBGene00013556,Public name for WBGene00013556. History: N.A.
fli-1,B0523.5,1.0,0.441701381,fli-1,WBGene00001443,Public name for WBGene00001443. History: N.A.
bath-40,Y105E8B.4,1.0,0.441701381,bath-40,WBGene00013689,Public name for WBGene00013689. History: N.A.
Y54G2A.15,Y54G2A.15,1.0,0.441701381,Y54G2A.15,WBGene00021880,Public name for WBGene00021880. History: N.A.
C48B6.3,C48B6.3,1.0,0.441701381,C48B6.3,WBGene00016741,Public name for WBGene00016741. History: N.A.
K02E7.12,K02E7.12,1.0,0.441701381,K02E7.12,WBGene00019316,Public name for WBGene00019316. History: N.A.
ZK105.3,ZK105.3,1.0,0.441701381,ZK105.3,WBGene00022654,Public name for WBGene00022654. History: N.A.
cdr-6,K01D12.12,1.0,0.441701381,cdr-6,WBGene00010471,Public name for WBGene00010471. History: N.A.
npp-10,ZK328.5,1.0,0.441701381,npp-10,WBGene00003796,Public name for WBGene00003796. History: N.A.
ZK1251.1,ZK1251.1,1.0,0.441701381,ZK1251.1,WBGene00014240,Sequence name for WBGene00014240(htas-1). History: N.A.
Y54G2A.4,Y54G2A.4,1.0,0.441701381,Y54G2A.4,WBGene00021870,Sequence name for WBGene00021870(samt-1). History: N.A.
C08F8.9,C08F8.9,1.0,0.441701381,C08F8.9,WBGene00007449,Public name for WBGene00007449. History: N.A.
R102.3,R102.3,1.0,0.441701381,R102.3,WBGene00011290,Public name for WBGene00011290. History: N.A.
sqv-7,C52E12.3,1.0,0.441701381,sqv-7,WBGene00005025,Public name for WBGene00005025. History: N.A.
C50D2.3,C50D2.3,1.0,0.441701381,C50D2.3,WBGene00016807,Sequence name for WBGene00016807(txt-1). History: N.A.
T21B10.4,T21B10.4,1.0,0.441701381,T21B10.4,WBGene00011886,Public name for WBGene00011886. History: N.A.
Y26E6A.3,Y26E6A.3,1.0,0.441701381,Y26E6A.3,WBGene00012514,Public name for WBGene00012514. History: N.A.
bath-1,F59H6.9,1.0,0.441701381,bath-1,WBGene00019139,Public name for WBGene00019139. History: N.A.
F28B3.6,F28B3.6,1.0,0.441701381,F28B3.6,WBGene00017887,Public name for WBGene00017887. History: N.A.
cdc-37,W08F4.8,1.0,0.441701381,cdc-37,WBGene00021097,Public name for WBGene00021097. History: N.A.
C27H5.2,C27H5.2,1.0,0.441701381,C27H5.2,WBGene00016172,Public name for WBGene00016172. History: N.A.
vha-18,F52E1.10,1.0,0.441701381,vha-18,WBGene00018698,Public name for WBGene00018698. History: N.A.
rps-26,F39B2.6,1.0,0.441701381,rps-26,WBGene00004495,Public name for WBGene00004495. History: N.A.
C06A8.1,C06A8.1,1.0,0.441701381,C06A8.1,WBGene00015512,Sequence name for WBGene00015512(mthf-1). History: N.A.
deps-1,Y65B4BL.2,1.0,0.441701381,deps-1,WBGene00022034,Public name for WBGene00022034. History: N.A.
dhs-19,T11F9.11,1.0,0.441701381,dhs-19,WBGene00000982,Public name for WBGene00000982. History: N.A.
W04E12.5,W04E12.5,1.0,0.441701381,W04E12.5,WBGene00012250,Public name for WBGene00012250. History: N.A.
C33C12.10,C33C12.10,1.0,0.441701381,C33C12.10,WBGene00021985,"Public name for Dead gene WBGene00016342. History of WBGene00016342: Merged into ""WBGene00021985"" on 2020-10-07. Remark: [2020-10-07T16:15:41Z WBPerson1983] Gene Merged into WBGene00021985: Merged the annotation based on RNASeq splice data and lack of any information suggesting that they should be 2 genes."
pptr-2,C13G3.3,1.0,0.441701381,pptr-2,WBGene00007554,Public name for WBGene00007554. History: N.A.
pbs-2,C47B2.4,1.0,0.441701381,pbs-2,WBGene00003948,Public name for WBGene00003948. History: N.A.
C32D5.8,C32D5.8,1.0,0.441701381,C32D5.8,WBGene00016316,Public name for WBGene00016316. History: N.A.
W04A8.4,W04A8.4,1.0,0.441701381,W04A8.4,WBGene00012239,Public name for WBGene00012239. History: N.A.
