gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid4.pid5 vs N2,BH adjusted p-values,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,RFK1050_mut_REP1_RppH.robustRPKM,RFK1050_mut_REP2_RppH.robustRPKM,RFK1050_mut_REP3_RppH.robustRPKM,Input,Suggested Match,History
WBGene00119203,T04A8.18,III,4709248.0,4712547.0,+,29.2813819799504,6.5326372939824,1.4613226628094502e-31,1.68540130057946,1.47654039468529,1.35935437384855,0.521676217465027,0.0,1.9994029131828,3.32235051386958,0.820019896976879,0.0,0.0,110.777487887106,116.18557938803,47.4999073332744,WBGene00119203,WBGene00119203,History: N.A.
WBGene00044249,F55B11.6,IV,14416489.0,14417201.0,-,391.398811326042,-5.39789426265872,3.0739818332647702e-31,846.124737055717,762.206591567744,698.392833999271,842.67166122926,841.167446905361,821.783454679765,1484.89887389684,1397.65543850879,1845.81688020336,1377.92718143051,27.353919671702,28.3743018620022,0.0,WBGene00044249,WBGene00044249,History: N.A.
WBGene00017979,F32B5.6,I,2668160.0,2672434.0,+,267.133006780127,-3.83661743518082,3.4067109364411403e-31,67.7304829136295,105.994527713238,132.882589408466,121.960042763757,116.599805412198,105.63007988411,140.87487241398,130.812723532472,139.896682620778,99.7874636314935,6.63114422294597,8.35446016426038,17.4192359941031,WBGene00017979,WBGene00017979,History: N.A.
WBGene00009647,phlp-2,III,4209492.0,4216724.0,+,33.0720748533072,3.75774087049709,4.12091257327119e-31,2.07365349780032,3.02779833802779,3.3449955818974,2.56740210819505,3.04751900417534,3.68998366413525,2.72512892988184,1.34522828642044,0.767865344462168,1.53705605996888,32.9421991127228,32.3896120107586,42.8575215680158,WBGene00009647,WBGene00009647,History: N.A.
WBGene00001134,eat-3,II,9324874.0,9329665.0,+,238.737361918656,1.44823729361811,2.56785841555195e-29,52.4005343533767,63.3514865545495,51.5806355670518,57.5049660152142,59.8576109515352,50.6488040582011,53.5254110160278,54.235038587646,49.2148439663225,51.9055603900806,142.834381643385,159.366472944043,140.968398953191,WBGene00001134,WBGene00001134,History: N.A.
WBGene00017080,lec-12,V,204382.0,209758.0,+,295.089236204926,-3.06695206697416,3.93224091246484e-29,420.84882157504,270.58001649887,239.848067736324,290.133066478037,254.790148899558,233.639332054497,289.67404447094,272.450548568629,320.692623809968,294.866456715293,39.2794997506305,33.6927669152227,9.80234949261058,WBGene00017080,WBGene00017080,History: N.A.
WBGene00017536,F17A9.4,V,6108964.0,6110722.0,-,106.802213393799,3.3279286933253,6.94075056662688e-29,11.6888030497899,25.3447056851913,32.1126336580833,33.4664377418049,16.3524236577371,18.1997888310054,17.2811814042321,26.3028521432049,17.8543018433433,25.4507998287945,235.961579456578,245.553629848139,197.656330813685,WBGene00017536,WBGene00017536,History: N.A.
WBGene00022519,ZC123.4,I,841742.0,846763.0,-,241.178138077996,-3.69091427179129,1.0561769980123e-28,145.790226450947,205.60888366825,253.641378373201,218.867241979101,171.416530008748,191.019672043878,136.654835782393,123.877555123351,135.819478361164,136.170261909306,13.9499120385836,12.4939666914643,14.2091997473357,WBGene00022519,WBGene00022519,History: N.A.
WBGene00010011,F53H4.6,X,15852935.0,15860608.0,-,100.747367155855,3.06071397367544,1.26072361014127e-28,9.20040709971,13.0429662233553,17.3708454704452,12.6855164507533,11.3465148782123,7.93782174717501,21.4338326850639,15.0569548758538,19.5120898620025,16.4290992070259,125.629376178223,119.085508211804,99.0040788376129,WBGene00010011,WBGene00010011,History: N.A.
WBGene00011203,R10E4.7,III,4295224.0,4296599.0,+,65.9169421560856,4.20609972686787,3.14972913170966e-28,14.8323826578773,15.073389392815,26.9167613230806,34.891707817623,15.0910796841375,17.5957554354597,11.6953449907429,7.21658924485966,13.1816884132672,9.89479838604968,298.164631977024,299.396285381499,367.860393458802,WBGene00011203,WBGene00011203,History: N.A.
WBGene00009738,hecw-1,III,3377408.0,3389970.0,-,39.3455580403318,3.61061342046377,4.13148058576435e-28,2.64990823955413,2.35723793983386,2.95930244218356,2.83921127204417,5.184858194446,2.35770299275759,3.01363652806754,2.08270540205632,5.43461594133661,1.6997831688685,36.1880538540673,31.1346977445047,41.3627511645504,WBGene00009738,WBGene00009738,History: N.A.
WBGene00016984,npr-8,X,7377302.0,7388400.0,+,30.5140783140504,5.04620662934832,8.54409853855597e-28,3.30791892010949,3.26023861170743,3.50173705913784,1.53583241213569,2.52421016047242,0.735788717258929,2.44527804452703,0.0,1.37802233676183,0.919474401237985,70.8862241460652,72.6585871334269,55.9365329018665,WBGene00016984,WBGene00016984,History: N.A.
WBGene00044530,F32D1.11,V,4365447.0,4366483.0,-,65.5389201812052,2.93395229800731,1.56584275719739e-27,18.9854498020829,44.9083049496282,41.6312575130314,45.1755795954487,47.0841686145091,49.6200303279965,35.0860349722287,27.7117027002611,39.5450652398016,50.7932983817217,329.656177376844,279.080108873469,341.106910298162,WBGene00044530,WBGene00044530,History: N.A.
WBGene00010243,F58D5.3,I,12069806.0,12072878.0,+,699.765363584026,-1.80700053000691,1.5886135459269e-27,670.764258396476,631.480640029987,778.227812271545,644.828054191612,516.962943572503,631.007180043658,694.353692101463,649.257566285573,774.712917061915,658.646806162636,181.163935662553,215.873508530629,140.031448869514,WBGene00010243,WBGene00010243,History: N.A.
WBGene00016396,C34B2.11,I,10691345.0,10696783.0,+,30.8188350720697,6.01955162068167,1.79535486933005e-27,0.0,0.948524106078936,1.09155529789451,2.51342159151929,1.83596545466005,1.60551132544748,8.00349645679872,5.26777758703119,9.02064852244323,2.00631856675662,154.06433466707,143.908303399715,152.568826780148,WBGene00016396,WBGene00016396,History: N.A.
WBGene00007791,C28A5.6,III,4423711.0,4429499.0,-,164.058423756846,5.22588714319266,3.57988167474868e-27,4.77676001424777,6.52829887953322,10.8356587210938,6.65340024836457,6.56109887090773,10.200064633035,1.41242958717115,2.44030318838072,1.59193309291059,2.38996045189123,210.550936310447,226.630974615992,189.820001748184,WBGene00007791,WBGene00007791,History: N.A.
WBGene00001179,egl-10,V,12453955.0,12463008.0,-,262.376916868353,4.95284193932758,3.61022819701229e-27,23.6453350606369,9.42895175933544,11.8372097687343,7.76051081025407,9.3327447500028,9.24945020235672,4.21909113929456,4.76046949041445,4.07596195600246,4.53275511698268,312.570862105933,292.886581437243,234.388923265786,WBGene00001179,WBGene00001179,History: N.A.
WBGene00015028,B0207.5,I,5919055.0,5935416.0,+,30.1967482929708,2.76901126086713,4.06880852244587e-27,1.48659006517711,1.22794560673077,1.24182545234569,1.05174603221007,1.00834548517712,1.51161583348648,1.46522174429808,0.929943923661929,1.88735374189779,1.02319889303452,8.58620821223468,8.51609828933121,7.18230543135689,WBGene00015028,WBGene00015028,History: N.A.
WBGene00006893,spon-1,II,7116557.0,7120558.0,+,25.0667167656075,5.82790741771448,5.53557569959579e-27,0.604282256432038,1.11173465828233,1.64491319196604,1.40280989032841,0.92223264736396,0.0,0.0,0.0,0.0,0.503901769659938,46.8836896348392,47.7831125106634,30.6550327882335,WBGene00006893,WBGene00006893,History: Renamed on 2006-04-24; Renamed on 2006-04-24
WBGene00012234,W04A4.5,I,13663462.0,13674997.0,+,118.419376898883,1.59039854046406,5.75246928447008e-27,27.3780337003451,22.9774670350379,24.3547664145383,25.6363095351204,25.9829024126889,23.1308714519963,25.850697917259,24.1785420152102,23.7688611870253,22.2545759235007,67.1906768340096,78.6782226786807,81.6987242816847,WBGene00012234,WBGene00012234,History: N.A.
WBGene00003153,mca-3,IV,3103157.0,3133147.0,-,294.618930831709,-2.48221313426288,7.52940780525544e-27,71.6481099692701,70.3063758020127,75.4696166294895,86.952608639705,55.0251363233985,81.468782743141,56.0310717447708,60.3654562308981,59.0033046884218,57.3625683899143,13.027654501362,11.5916536286499,9.35568644614404,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00016163,C27D9.1,II,4753413.0,4755595.0,+,286.756804833033,2.25354877287776,2.62305706298494e-26,79.5934240320341,70.2357375989446,84.8182726473483,69.6963821909516,62.099912103067,78.5221010333123,98.7730084052316,120.992446031353,101.705159890043,91.9346091224121,418.608599454063,448.739693136963,327.761867157606,WBGene00016163,WBGene00016163,History: N.A.
WBGene00012204,mfn-1,II,11470010.0,11472033.0,-,210.179105656131,1.45189244391699,1.6156032903563e-25,126.044705350785,112.099487374263,109.49024010963,114.268977354788,118.518502233318,110.01977609119,160.737395913963,122.942937322955,123.431279146658,116.231804077166,313.704181742211,349.63006879832,303.042887059883,WBGene00012204,WBGene00012204,History: N.A.
WBGene00016061,hpo-15,V,5509934.0,5513830.0,-,82.6479161533422,3.02863984669112,1.65536033042456e-25,20.712045723455,23.828591614989,18.9115768178131,15.2410674551609,13.5187156930956,8.34481335621804,17.3329214683166,13.1194999684993,20.8381182101949,12.3833105549963,126.840835300029,144.207716798649,125.557140282346,WBGene00016061,WBGene00016061,History: N.A.
WBGene00007605,asp-10,V,12742041.0,12744207.0,+,14.5301420682187,4.10976625874033,2.53477276498646e-25,3.84705167042207,2.31107066407443,2.65956490827351,2.04130988672631,1.67749264699466,2.93386069576508,0.0,3.20872347055655,1.83156091636976,2.13866519501986,39.846502775101,48.2860926423546,27.8799456095092,WBGene00007605,WBGene00007605,History: Renamed on 2017-08-01
WBGene00045272,F59C12.4,X,16602445.0,16602717.0,-,1157.0292800104,-4.28757067377301,4.303252990661781e-25,1572.03696987577,4290.00428387855,6542.05475204778,5007.93881551262,5201.14890494002,5135.33089183642,8058.22121889649,7227.12070696644,8202.77638974171,5478.02134823278,268.248768296998,263.67553547727,388.072502989506,WBGene00045272,WBGene00045272,History: N.A.
WBGene00014921,Y54E5B.5,I,14824493.0,14825952.0,+,33.607748513944,4.2027655867801,6.8831205487955e-25,2.1456159022902,7.61288046235135,5.51609245744228,3.4866551575505,4.91183634650832,7.15882104702951,7.93040516495581,1.56590100874763,3.57530726825604,2.38559522732157,75.9652073293717,81.9311703660184,108.846362996029,WBGene00014921,WBGene00014921,History: N.A.
WBGene00022354,Y82E9BR.22,III,1406463.0,1409239.0,-,110.598155850133,-3.2696134833573,1.15657148302223e-24,484.685546657411,485.409528527197,546.261204388669,646.677995670767,352.983794774771,485.711628215831,445.032639028856,484.052135928827,450.581883416372,374.390807988121,48.3995086829593,51.7221363182325,43.1367236629215,WBGene00022354,WBGene00022354,History: N.A.
WBGene00008050,chst-1,II,8105614.0,8106967.0,-,49.7832190301888,4.37598449700837,1.15906001738495e-24,9.62607309982695,13.3726076342542,12.0617339589994,12.1309186091121,11.1931028245473,7.34109129317864,0.0,5.0180322053809,2.29146119914566,4.96911736331907,178.907603148649,221.195763080362,116.268429890403,WBGene00008050,WBGene00008050,History: N.A.
WBGene00009544,F38E11.9,IV,9442877.0,9444516.0,-,61.3266208737446,3.02908475514657,1.24935066978621e-24,34.0499914928661,22.6711008079041,24.2588936832557,30.9154903134637,30.0246872324406,26.9291561447036,8.94948138422066,12.1489711113463,15.1302858308806,23.1356638591693,216.368183157768,182.055256763036,179.132017684286,WBGene00009544,WBGene00009544,History: N.A.
WBGene00002048,ida-1,III,5755496.0,5765815.0,+,92.3296256881659,3.42332138615143,2.05913185070815e-24,9.81539823132754,8.28634693810395,18.352058460765,14.3620454430706,13.6180802618727,15.0843673258336,11.4332768728341,7.8146370128917,9.91254958536616,5.9526626067234,122.538911246357,149.158024059697,90.5330554353604,WBGene00002048,WBGene00002048,History: N.A.
WBGene00007892,C33B4.4,II,11375608.0,11376269.0,-,92.6620072307594,-3.71578752150191,2.45619045584942e-24,174.863601349814,216.828266264426,269.414178983384,281.727059867726,282.836785041942,204.782356770244,243.057837689295,198.51680154791,263.985950780203,229.31761755761,15.1908218024146,24.242283739996,0.0,WBGene00007892,WBGene00007892,History: N.A.
WBGene00001042,dnj-24,III,5415556.0,5419565.0,-,369.71329505268,-2.3560604048119,2.7750807754197003e-24,253.389327211773,358.691991753426,438.445484666704,423.52572226576,314.166982571083,430.448579695631,325.832839448643,354.371999541713,365.278571018664,294.833721661074,65.0854513061369,69.2975439640668,89.6815406174958,WBGene00001042,WBGene00001042,History: N.A.
WBTransposon00000685,WBTransposon00000685,,,,,1354.28105877695,-1.70262003342573,4.45022991525088e-24,374.333917669521,290.3120833031,293.079339110653,327.383165963413,379.970862447054,301.856497611389,320.565915048505,265.943161804674,349.619692459649,245.302389839232,94.0546155875871,102.105544207631,91.4160530013293,,,
WBGene00020349,T08B2.11,I,6221245.0,6223116.0,-,189.282273567857,2.26504425218311,5.63817210808528e-24,79.1318250795748,67.8942919789305,77.5146576407047,80.5911538558423,84.1480177224503,89.9379395165273,43.7774908323636,56.6337600816939,49.3411048689572,56.1952304688819,357.352034553352,333.307696453882,302.153908577634,WBGene00020349,WBGene00020349,History: N.A.
WBGene00008447,E01G4.5,II,13472401.0,13473995.0,+,1887.14406771229,-2.516550153155,7.05684582822514e-24,2296.66568993164,1834.82503079909,2147.25160482332,2096.40842968534,1834.12007399793,2141.93324275801,1180.74146702146,1735.17892292404,1166.36214399591,1421.89340148016,335.116577205815,270.65518200461,339.563440115818,WBGene00008447,WBGene00008447,History: N.A.
WBGene00002004,hsf-1,I,11953512.0,11961984.0,-,425.8144369774,1.70526748140998,7.41850786249833e-24,135.188580085538,104.199639982133,114.202152217082,111.446029437824,115.593902482854,102.584087392819,155.508315141656,128.925625024999,166.28333932948,133.628762362097,408.907539612364,411.492677637444,404.757281825527,WBGene00002004,WBGene00002004,History: N.A.
WBGene00001636,gly-11,III,12171353.0,12177245.0,-,18.1762330430225,3.82451706944959,1.9243446241896802e-23,1.59338719091744,3.14084024952893,3.13253051410013,3.69896565181204,2.83706157235871,2.83536893283502,2.35572564411709,2.90719159813268,0.0,1.32870130921522,41.5679401887979,33.3834907657252,26.9439962655481,WBGene00001636,WBGene00001636,History: Renamed on 2006-06-29
WBGene00012339,W07G4.5,V,13047980.0,13049238.0,+,17.7114733667856,5.49387439309639,2.51793775674043e-23,2.09025748488235,0.732490145975549,1.68588967717516,1.94096969878892,0.0,0.619921632779543,2.06021201794226,3.0509992964033,2.3220411973549,2.71138603461148,83.0936150596612,90.4125030587751,23.5640109688913,WBGene00012339,WBGene00012339,History: N.A.
WBGene00004309,rap-3,IV,11177286.0,11178200.0,+,18.5228760089131,6.31098859453572,3.41523887038555e-23,1.05831054639989,1.11259314064394,0.640182431467863,1.96545039769256,1.07676892881414,1.88322139255191,6.25859002207323,0.0,0.0,0.588339363494846,85.3368364244475,61.5120650033322,178.959110331309,WBGene00004309,WBGene00004309,History: N.A.
WBGene00022017,Y61A9LA.5,V,4556055.0,4557114.0,+,74.0034633837985,2.96521447906663,3.7168541531591104e-23,22.4094070517809,33.4783297440752,34.2459035628592,60.2363186642223,37.2004205225848,43.0248019955007,59.2869446368082,56.8110772601361,66.8216313238817,55.077070534397,358.039738931771,369.865204531104,319.107811193178,WBGene00022017,WBGene00022017,History: N.A.
WBGene00009243,F29C6.1,I,10579413.0,10580890.0,+,21.9924790386504,4.38703890442153,3.93695633125529e-23,1.35142330342696,4.26222048702252,6.13116910206496,3.76471085666737,4.81247890531254,5.41080866022248,3.99599362927886,0.986287952015332,4.50383831894203,1.50257507846829,93.8624146111809,70.3284199267586,57.1310360850599,WBGene00009243,WBGene00009243,History: N.A.
WBGene00013198,Y54E5A.2,I,14694154.0,14700392.0,+,287.972138555866,2.59171338276658,6.661897063308991e-23,85.0798674556777,88.3529846981954,86.8639691325023,97.5017550227878,86.9860389551812,84.9295922131253,41.7239334804882,52.0971199412698,63.6241749168192,51.2201328219042,455.017305436665,495.911221732291,385.990237969491,WBGene00013198,WBGene00013198,History: N.A.
WBGene00021014,W03G9.2,I,4962451.0,4964745.0,+,106.023341152134,-2.3536441955697,2.1162021969064296e-22,97.3199053453783,72.3902922693303,72.1987689416277,74.5972527846385,92.945482096817,75.5606707621208,81.4423789507772,69.6853485252755,78.0238508775922,83.4503863883252,13.9976388472426,17.9946142884417,15.525174870477,WBGene00021014,WBGene00021014,History: N.A.
WBGene00011891,del-6,V,10572920.0,10575449.0,+,75.7208698461839,4.10038159209296,2.60118003848854e-22,2.75203244495555,4.13312712889818,6.65892569277818,11.3171265369145,6.8000768697198,5.59672221079684,6.97493466315391,14.3462316313475,17.032964847264,10.9279901853962,131.600915946648,139.230867222915,159.553905596589,WBGene00011891,WBGene00011891,History: N.A.
WBGene00019812,R01H2.4,III,7061111.0,7064275.0,-,36.4964688477073,3.57534516177454,3.67704700937428e-22,6.23832564728369,6.81054257048589,8.70836395746726,6.68397653627066,2.92944487986199,3.84260247377319,11.3513642557211,6.30390295800976,14.3932406571337,6.66928812785212,76.4133086907409,105.079604887703,48.6874050166062,WBGene00019812,WBGene00019812,History: N.A.
WBGene00077762,Y57G11C.499,IV,14754089.0,14754969.0,-,2506.47682379147,-1.2214572712974,3.7853394762879496e-22,4238.69739460164,3380.27589189147,4016.97976198882,4217.10684556458,3459.34219802754,3457.91967217196,4174.78602206929,3874.19245708064,4513.64113198416,3580.59090874979,1636.44824435957,1684.72417305638,1689.50314727728,WBGene00077762,WBGene00077762,History: N.A.
WBGene00015236,B0511.11,I,10648606.0,10654179.0,-,281.925181914106,4.7414332092095,5.87246790835843e-22,23.073737736067,41.8556125469286,63.4930790493373,27.7274978114687,13.3491976963324,16.9065629348681,13.3776909772796,16.5093549449129,9.04670469957334,15.8453963755804,724.109295397149,691.042800314194,558.484756793606,WBGene00015236,WBGene00015236,History: N.A.
WBGene00001772,gst-24,II,13610443.0,13611349.0,-,17.7604881023692,4.72606056554448,6.13795204887449e-22,0.0,3.42099275932071,3.28071329145581,2.01445054611149,7.72529508484381,3.86034302074352,3.20731067613171,4.74975513733699,0.0,6.03007103858984,118.334117316612,71.8426682026936,110.052416879642,WBGene00001772,WBGene00001772,History: N.A.
