# Note: In the following rows commas have been replaced with semicolons to work better with r
# In order to determine H3K9me2 marked genes; we employed published H3K9me2 ChIP-seq dataset SRX495107 (Gerstein et al.; 2010)
# and performed peak calling analysis using MACS (Lupien et al.; 2008). We then defined H3K9me2 marked genes as genes for which
# a significant H3K9me2 peak (FDR Qvalue < 0.1) overlaps the 1;000 bp centered around their TSS.
WBGene Name,Input,Suggested Match,History
WBGene00012964,WBGene00012964,WBGene00012964,History: N.A.
WBGene00012965,WBGene00012965,WBGene00012965,History: N.A.
WBGene00012966,WBGene00012966,WBGene00012966,History: N.A.
WBGene00012967,WBGene00012967,WBGene00012967,History: N.A.
WBGene00012970,WBGene00012970,WBGene00012970,History: N.A.
WBGene00012972,WBGene00012972,WBGene00012972,History: N.A.
WBGene00012973,WBGene00012973,WBGene00012973,History: N.A.
WBGene00012978,WBGene00012978,WBGene00012978,History: N.A.
WBGene00012979,WBGene00012979,WBGene00012979,History: N.A.
WBGene00012982,WBGene00012982,WBGene00012982,History: N.A.
WBGene00012985,WBGene00012985,WBGene00012985,History: N.A.
WBGene00012987,WBGene00012987,WBGene00012987,History: N.A.
WBGene00012988,WBGene00012988,WBGene00012988,History: N.A.
WBGene00012989,WBGene00012989,WBGene00012989,History: N.A.
WBGene00012990,WBGene00012990,WBGene00012990,History: N.A.
WBGene00012993,WBGene00012993,WBGene00012993,History: N.A.
WBGene00012995,WBGene00012995,WBGene00012995,History: N.A.
WBGene00012997,WBGene00012997,WBGene00012997,History: N.A.
WBGene00012999,WBGene00012999,WBGene00012999,History: N.A.
WBGene00013001,WBGene00013001,WBGene00013001,"History: Split into Y48E1B.17(WBGene00303002). History of WBGene00013001: Split into ""WBGene00303002"" on 2018-03-06"
WBGene00013002,WBGene00013002,WBGene00013002,History: N.A.
WBGene00013007,WBGene00013007,WBGene00013007,History: N.A.
WBGene00013008,WBGene00013008,WBGene00013008,History: N.A.
WBGene00013011,WBGene00013011,WBGene00013011,History: N.A.
WBGene00013013,WBGene00013013,WBGene00013013,History: N.A.
WBGene00013014,WBGene00013014,WBGene00013014,History: N.A.
WBGene00013015,WBGene00013015,WBGene00013015,History: N.A.
WBGene00013016,WBGene00013016,WBGene00008444,"History: Merged into ""WBGene00008444"" on 2016-04-19"
WBGene00013019,WBGene00013019,WBGene00013019,History: N.A.
WBGene00013021,WBGene00013021,WBGene00013021,History: N.A.
WBGene00013024,WBGene00013024,WBGene00013024,History: N.A.
WBGene00013026,WBGene00013026,WBGene00013026,History: N.A.
WBGene00013029,WBGene00013029,WBGene00013029,History: N.A.
WBGene00013033,WBGene00013033,WBGene00013033,History: N.A.
WBGene00013034,WBGene00013034,WBGene00013034,History: N.A.
WBGene00013035,WBGene00013035,WBGene00013035,History: N.A.
WBGene00013036,WBGene00013036,WBGene00013036,History: N.A.
WBGene00013042,WBGene00013042,WBGene00013042,History: Renamed on 2014-04-30
WBGene00013043,WBGene00013043,WBGene00013043,History: N.A.
WBGene00013044,WBGene00013044,WBGene00013044,History: N.A.
WBGene00013062,WBGene00013062,WBGene00013062,History: N.A.
WBGene00013064,WBGene00013064,WBGene00013064,"History: Split into Y51A2A.18(WBGene00219312). History of WBGene00013064: Split into ""WBGene00219312"" on 2011-11-21"
WBGene00013068,WBGene00013068,WBGene00013068,History: N.A.
WBGene00013069,WBGene00013069,WBGene00013069,History: N.A.
WBGene00013072,WBGene00013072,WBGene00013072,History: N.A.
WBGene00013073,WBGene00013073,WBGene00013073,History: N.A.
WBGene00013074,WBGene00013074,WBGene00013074,History: N.A.
WBGene00013075,WBGene00013075,WBGene00013075,History: N.A.
WBGene00013076,WBGene00013076,WBGene00013076,History: N.A.
WBGene00013077,WBGene00013077,WBGene00013077,History: N.A.
WBGene00013078,WBGene00013078,WBGene00013078,History: N.A.
WBGene00013079,WBGene00013079,WBGene00013079,History: N.A.
WBGene00013080,WBGene00013080,WBGene00013080,History: N.A.
WBGene00013081,WBGene00013081,WBGene00013081,History: N.A.
WBGene00013093,WBGene00013093,WBGene00013093,History: N.A.
WBGene00013096,WBGene00013096,WBGene00013096,History: N.A.
WBGene00013099,WBGene00013099,,History: Killed on 2017-09-21. Remark: No evidence for this gene.
WBGene00013100,WBGene00013100,WBGene00013100,History: N.A.
WBGene00013102,WBGene00013102,WBGene00013102,History: N.A.
WBGene00013106,WBGene00013106,WBGene00013106,History: N.A.
WBGene00013116,WBGene00013116,WBGene00013116,History: N.A.
WBGene00013117,WBGene00013117,WBGene00013117,History: N.A.
WBGene00013119,WBGene00013119,WBGene00013119,History: N.A.
WBGene00013125,WBGene00013125,WBGene00013125,History: N.A.
WBGene00013126,WBGene00013126,WBGene00013126,History: N.A.
WBGene00013127,WBGene00013127,WBGene00013127,History: N.A.
WBGene00013135,WBGene00013135,WBGene00013135,History: N.A.
WBGene00013136,WBGene00013136,WBGene00013136,History: N.A.
WBGene00013138,WBGene00013138,WBGene00013138,"History: Split into Y53C10A.24(WBGene00305049). History of WBGene00013138: Split into ""WBGene00305049"" on 2019-10-21"
WBGene00013147,WBGene00013147,WBGene00013147,History: N.A.
WBGene00013150,WBGene00013150,WBGene00013150,History: N.A.
WBGene00013151,WBGene00013151,WBGene00013151,"History: Split into metl-2(WBGene00044720). History of WBGene00013151: Split into ""WBGene00044720"" on 2006-01-16"
WBGene00013154,WBGene00013154,WBGene00013154,History: N.A.
WBGene00013157,WBGene00013157,WBGene00013157,History: N.A.
WBGene00013159,WBGene00013159,WBGene00013159,History: N.A.
WBGene00013160,WBGene00013160,WBGene00013160,History: N.A.
WBGene00013161,WBGene00013161,WBGene00013161,History: N.A.
WBGene00013163,WBGene00013163,WBGene00013163,History: N.A.
WBGene00013171,WBGene00013171,WBGene00013171,History: N.A.
WBGene00013172,WBGene00013172,WBGene00013172,History: N.A.
WBGene00013173,WBGene00013173,WBGene00013173,History: N.A.
WBGene00013177,WBGene00013177,WBGene00013177,History: N.A.
WBGene00013178,WBGene00013178,WBGene00013178,History: N.A.
WBGene00013179,WBGene00013179,WBGene00013179,History: N.A.
WBGene00013180,WBGene00013180,WBGene00013180,History: N.A.
WBGene00013181,WBGene00013181,WBGene00013181,History: N.A.
WBGene00013184,WBGene00013184,WBGene00013184,History: N.A.
WBGene00013186,WBGene00013186,WBGene00013186,History: N.A.
WBGene00013187,WBGene00013187,WBGene00013187,History: N.A.
WBGene00013189,WBGene00013189,WBGene00013189,History: N.A.
WBGene00013190,WBGene00013190,WBGene00013190,History: N.A.
WBGene00013192,WBGene00013192,WBGene00013192,History: N.A.
WBGene00013193,WBGene00013193,WBGene00013193,History: N.A.
WBGene00013194,WBGene00013194,WBGene00013194,History: N.A.
WBGene00013195,WBGene00013195,WBGene00013195,History: N.A.
WBGene00013196,WBGene00013196,WBGene00013196,History: N.A.
WBGene00013197,WBGene00013197,WBGene00013197,History: N.A.
WBGene00013198,WBGene00013198,WBGene00013198,History: N.A.
WBGene00013202,WBGene00013202,WBGene00013202,History: N.A.
WBGene00013203,WBGene00013203,WBGene00013203,History: N.A.
WBGene00013207,WBGene00013207,WBGene00013207,History: N.A.
WBGene00013209,WBGene00013209,WBGene00013209,History: N.A.
WBGene00013210,WBGene00013210,WBGene00013210,History: N.A.
WBGene00013212,WBGene00013212,WBGene00013212,"History: Split into Y54G11A.19(WBGene00235256). History of WBGene00013212: Split into ""WBGene00235256"" on 2013-09-04"
WBGene00013214,WBGene00013214,WBGene00013214,History: N.A.
WBGene00013215,WBGene00013215,WBGene00013215,History: N.A.
WBGene00013216,WBGene00013216,WBGene00013216,History: N.A.
WBGene00013221,WBGene00013221,WBGene00013221,History: N.A.
WBGene00013223,WBGene00013223,WBGene00013223,History: N.A.
WBGene00013227,WBGene00013227,WBGene00013227,History: N.A.
WBGene00013228,WBGene00013228,WBGene00013228,History: N.A.
WBGene00013230,WBGene00013230,WBGene00013230,History: N.A.
WBGene00013231,WBGene00013231,WBGene00013231,History: N.A.
WBGene00013232,WBGene00013232,WBGene00013232,History: N.A.
WBGene00013233,WBGene00013233,WBGene00013233,History: Renamed on 2005-12-13
WBGene00013235,WBGene00013235,WBGene00013235,History: N.A.
WBGene00013237,WBGene00013237,WBGene00013237,History: N.A.
WBGene00013242,WBGene00013242,WBGene00013242,History: N.A.
WBGene00013243,WBGene00013243,WBGene00013243,History: N.A.
WBGene00013247,WBGene00013247,WBGene00013247,History: N.A.
WBGene00013249,WBGene00013249,WBGene00013249,History: N.A.
WBGene00013255,WBGene00013255,WBGene00013255,History: N.A.
WBGene00013260,WBGene00013260,WBGene00013260,History: N.A.
WBGene00013263,WBGene00013263,WBGene00013263,History: N.A.
WBGene00013264,WBGene00013264,WBGene00013264,History: N.A.
WBGene00013266,WBGene00013266,WBGene00013266,History: N.A.
WBGene00013268,WBGene00013268,WBGene00013268,History: N.A.
WBGene00013269,WBGene00013269,WBGene00013269,History: N.A.
WBGene00013273,WBGene00013273,WBGene00013273,History: N.A.
WBGene00013275,WBGene00013275,WBGene00013275,History: N.A.
WBGene00013276,WBGene00013276,WBGene00013276,History: N.A.
WBGene00013277,WBGene00013277,WBGene00013277,History: N.A.
WBGene00013278,WBGene00013278,WBGene00013278,History: N.A.
WBGene00013284,WBGene00013284,WBGene00013284,History: N.A.
WBGene00013285,WBGene00013285,WBGene00013285,History: N.A.
WBGene00013287,WBGene00013287,WBGene00013287,History: N.A.
WBGene00013288,WBGene00013288,WBGene00013288,History: N.A.
WBGene00013290,WBGene00013290,WBGene00013290,History: N.A.
WBGene00013297,WBGene00013297,WBGene00013297,History: N.A.
WBGene00013301,WBGene00013301,WBGene00013301,History: N.A.
WBGene00013304,WBGene00013304,WBGene00013304,History: N.A.
WBGene00013306,WBGene00013306,WBGene00013306,History: N.A.
WBGene00013324,WBGene00013324,WBGene00013324,History: N.A.
WBGene00013325,WBGene00013325,WBGene00013325,History: N.A.
WBGene00013328,WBGene00013328,WBGene00013328,History: N.A.
WBGene00013332,WBGene00013332,WBGene00013332,History: N.A.
WBGene00013344,WBGene00013344,WBGene00013344,History: N.A.
WBGene00013345,WBGene00013345,WBGene00013345,"History: Split into Y59A8B.25(WBGene00044794). History of WBGene00013345: Split into ""WBGene00044794"" on 2006-03-23"
WBGene00013348,WBGene00013348,WBGene00013348,History: N.A.
WBGene00013349,WBGene00013349,WBGene00013349,History: N.A.
WBGene00013350,WBGene00013350,WBGene00013350,History: Renamed on 2008-05-23
WBGene00013351,WBGene00013351,WBGene00013351,History: N.A.
WBGene00013353,WBGene00013353,WBGene00013353,History: N.A.
WBGene00013355,WBGene00013355,WBGene00013355,History: N.A.
WBGene00013356,WBGene00013356,WBGene00013356,History: N.A.
WBGene00013357,WBGene00013357,WBGene00013357,History: N.A.
WBGene00013359,WBGene00013359,WBGene00013359,History: N.A.
WBGene00013360,WBGene00013360,WBGene00013360,History: N.A.
WBGene00013361,WBGene00013361,WBGene00013361,History: Renamed on 2010-01-29
WBGene00013362,WBGene00013362,WBGene00013362,History: N.A.
WBGene00013365,WBGene00013365,WBGene00013365,History: N.A.
WBGene00013371,WBGene00013371,WBGene00013371,History: N.A.
WBGene00013375,WBGene00013375,WBGene00013375,History: N.A.
WBGene00013379,WBGene00013379,WBGene00013379,History: N.A.
WBGene00013382,WBGene00013382,WBGene00013382,History: N.A.
WBGene00013383,WBGene00013383,WBGene00013383,History: Renamed on 2013-11-11
WBGene00013388,WBGene00013388,WBGene00013388,History: N.A.
WBGene00013395,WBGene00013395,WBGene00013395,History: N.A.
WBGene00013403,WBGene00013403,WBGene00013403,History: N.A.
WBGene00013404,WBGene00013404,WBGene00013404,History: N.A.
WBGene00013408,WBGene00013408,WBGene00013408,History: N.A.
WBGene00013409,WBGene00013409,WBGene00013409,History: N.A.
WBGene00013415,WBGene00013415,WBGene00013415,History: N.A.
WBGene00013418,WBGene00013418,WBGene00013418,History: N.A.
WBGene00013419,WBGene00013419,WBGene00013419,History: N.A.
WBGene00013421,WBGene00013421,WBGene00013421,History: N.A.
WBGene00013424,WBGene00013424,WBGene00013424,History: N.A.
WBGene00013425,WBGene00013425,WBGene00013425,History: N.A.
WBGene00013427,WBGene00013427,WBGene00013427,History: N.A.
WBGene00013429,WBGene00013429,WBGene00013429,History: N.A.
WBGene00013434,WBGene00013434,WBGene00013434,History: N.A.
WBGene00013436,WBGene00013436,WBGene00013436,History: N.A.
WBGene00013437,WBGene00013437,WBGene00013437,History: N.A.
WBGene00013438,WBGene00013438,WBGene00013438,History: N.A.
WBGene00013446,WBGene00013446,WBGene00013446,History: N.A.
WBGene00013448,WBGene00013448,WBGene00013448,History: N.A.
WBGene00013451,WBGene00013451,WBGene00013451,"History: Split into Y67A10A.11(WBGene00044906). History of WBGene00013451: Split into ""WBGene00044906"" on 2006-06-30"
WBGene00013452,WBGene00013452,WBGene00013452,"History: Split into Y67A10A.13(WBGene00045099). History of WBGene00013452: Split into ""WBGene00045099"" on 2006-11-01"
WBGene00013463,WBGene00013463,WBGene00013463,History: N.A.
WBGene00013466,WBGene00013466,WBGene00013466,History: N.A.
WBGene00013470,WBGene00013470,WBGene00013470,History: N.A.
WBGene00013471,WBGene00013471,WBGene00013471,History: N.A.
WBGene00013472,WBGene00013472,WBGene00013472,History: N.A.
WBGene00013473,WBGene00013473,WBGene00013473,History: N.A.
WBGene00013474,WBGene00013474,WBGene00013474,History: N.A.
WBGene00013479,WBGene00013479,WBGene00013479,History: N.A.
WBGene00013480,WBGene00013480,WBGene00013480,History: N.A.
WBGene00013481,WBGene00013481,WBGene00013481,History: N.A.
WBGene00013482,WBGene00013482,WBGene00013482,History: N.A.
WBGene00013483,WBGene00013483,WBGene00013483,History: N.A.
WBGene00013485,WBGene00013485,WBGene00013485,History: N.A.
WBGene00013486,WBGene00013486,WBGene00013486,History: N.A.
WBGene00013487,WBGene00013487,WBGene00013487,History: Renamed on 2012-02-24
WBGene00013489,WBGene00013489,WBGene00013489,History: N.A.
WBGene00013491,WBGene00013491,WBGene00013491,"History: Split into F14F8.15(WBGene00235339). History of WBGene00013491: Split into ""WBGene00235339"" on 2013-09-12"
WBGene00013492,WBGene00013492,WBGene00013492,History: N.A.
WBGene00013496,WBGene00013496,WBGene00013496,History: N.A.
WBGene00013500,WBGene00013500,WBGene00013500,History: N.A.
WBGene00013501,WBGene00013501,WBGene00013501,History: N.A.
WBGene00013502,WBGene00013502,WBGene00013502,History: N.A.
WBGene00013503,WBGene00013503,WBGene00013503,History: N.A.
WBGene00013507,WBGene00013507,WBGene00013507,History: N.A.
WBGene00013508,WBGene00013508,WBGene00013508,History: N.A.
WBGene00013509,WBGene00013509,WBGene00013509,History: N.A.
WBGene00013511,WBGene00013511,WBGene00013511,"History: Split into Y71A12B.18(WBGene00045077). History of WBGene00013511: Split into ""WBGene00045077"" on 2006-10-17"
WBGene00013512,WBGene00013512,WBGene00013512,History: N.A.
WBGene00013513,WBGene00013513,WBGene00013513,History: N.A.
WBGene00013514,WBGene00013514,WBGene00013514,History: N.A.
WBGene00013519,WBGene00013519,WBGene00013519,History: N.A.
WBGene00013523,WBGene00013523,WBGene00013523,History: N.A.
WBGene00013524,WBGene00013524,WBGene00013524,History: N.A.
WBGene00013530,WBGene00013530,WBGene00013530,History: N.A.
WBGene00013536,WBGene00013536,WBGene00013536,History: N.A.
WBGene00013538,WBGene00013538,WBGene00013538,History: Renamed on 2018-05-24
WBGene00013543,WBGene00013543,WBGene00013543,History: N.A.
WBGene00013547,WBGene00013547,WBGene00013547,History: N.A.
WBGene00013551,WBGene00013551,WBGene00013551,History: N.A.
WBGene00013555,WBGene00013555,WBGene00013555,History: N.A.
WBGene00013556,WBGene00013556,WBGene00013556,History: N.A.
WBGene00013557,WBGene00013557,WBGene00013557,History: N.A.
WBGene00013558,WBGene00013558,WBGene00013558,History: N.A.
WBGene00013563,WBGene00013563,WBGene00013563,History: N.A.
WBGene00013564,WBGene00013564,WBGene00013564,History: N.A.
WBGene00013570,WBGene00013570,WBGene00013570,History: N.A.
WBGene00013572,WBGene00013572,WBGene00013572,History: N.A.
WBGene00013574,WBGene00013574,WBGene00013574,History: N.A.
WBGene00013579,WBGene00013579,WBGene00013579,"History: Split into Y79H2A.12(WBGene00043997). History of WBGene00013579: Split into ""WBGene00043997"" on 2004-11-08"
WBGene00013581,WBGene00013581,WBGene00013581,History: N.A.
WBGene00013583,WBGene00013583,WBGene00013583,History: Renamed on 2009-03-11
WBGene00013584,WBGene00013584,WBGene00013584,History: N.A.
WBGene00013585,WBGene00013585,WBGene00013585,History: N.A.
WBGene00013586,WBGene00013586,WBGene00013586,History: N.A.
WBGene00013587,WBGene00013587,WBGene00013587,History: N.A.
WBGene00013590,WBGene00013590,WBGene00013590,History: N.A.
WBGene00013591,WBGene00013591,WBGene00013591,History: N.A.
WBGene00013594,WBGene00013594,WBGene00013594,History: N.A.
WBGene00013602,WBGene00013602,WBGene00013602,History: N.A.
WBGene00013603,WBGene00013603,WBGene00013603,History: N.A.
WBGene00013607,WBGene00013607,WBGene00013607,History: N.A.
WBGene00013620,WBGene00013620,WBGene00013620,History: N.A.
WBGene00013621,WBGene00013621,WBGene00013621,History: N.A.
WBGene00013622,WBGene00013622,WBGene00013622,History: N.A.
WBGene00013623,WBGene00013623,WBGene00013623,History: N.A.
WBGene00013625,WBGene00013625,WBGene00013625,History: N.A.
WBGene00013629,WBGene00013629,WBGene00013629,History: N.A.
WBGene00013632,WBGene00013632,WBGene00013632,History: N.A.
WBGene00013635,WBGene00013635,WBGene00013635,History: N.A.
WBGene00013637,WBGene00013637,WBGene00013637,History: N.A.
WBGene00013639,WBGene00013639,WBGene00013639,"History: Split into ""WBGene00219211"" on 2011-08-15"
WBGene00013641,WBGene00013641,,History: Killed on 2016-07-01. Remark: [160526 gw3] Removed this gene as there was no convincing evidence for it.
WBGene00013643,WBGene00013643,WBGene00013643,History: N.A.
WBGene00013647,WBGene00013647,WBGene00013647,History: N.A.
WBGene00013650,WBGene00013650,WBGene00013650,History: N.A.
WBGene00013651,WBGene00013651,WBGene00013651,History: N.A.
WBGene00013653,WBGene00013653,WBGene00013653,History: N.A.
WBGene00013655,WBGene00013655,WBGene00013655,History: N.A.
WBGene00013656,WBGene00013656,WBGene00013656,History: N.A.
WBGene00013657,WBGene00013657,WBGene00013657,History: N.A.
WBGene00013666,WBGene00013666,WBGene00013666,History: N.A.
WBGene00013671,WBGene00013671,WBGene00013671,History: N.A.
WBGene00013672,WBGene00013672,WBGene00013672,History: N.A.
WBGene00013673,WBGene00013673,WBGene00013673,History: N.A.
WBGene00013674,WBGene00013674,WBGene00013674,History: N.A.
WBGene00013676,WBGene00013676,WBGene00013676,History: N.A.
WBGene00013679,WBGene00013679,WBGene00013679,History: N.A.
WBGene00013682,WBGene00013682,WBGene00013682,History: N.A.
WBGene00013683,WBGene00013683,WBGene00013683,History: Renamed on 2008-07-18
WBGene00013684,WBGene00013684,WBGene00013684,History: N.A.
WBGene00013685,WBGene00013685,WBGene00013685,History: N.A.
WBGene00013693,WBGene00013693,WBGene00013693,History: N.A.
WBGene00013709,WBGene00013709,WBGene00013709,History: N.A.
WBGene00013732,WBGene00013732,WBGene00013732,History: N.A.
WBGene00013734,WBGene00013734,WBGene00013734,History: N.A.
WBGene00013735,WBGene00013735,WBGene00013735,History: N.A.
WBGene00013741,WBGene00013741,WBGene00013741,History: N.A.
WBGene00013742,WBGene00013742,WBGene00013742,History: N.A.
WBGene00013744,WBGene00013744,WBGene00013744,History: N.A.
WBGene00013749,WBGene00013749,WBGene00013749,History: N.A.
WBGene00013752,WBGene00013752,WBGene00013752,History: N.A.
