gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f2_smRNAseq_rep1,mutant_f2_smRNAseq_rep2,mutant_f2_smRNAseq_rep3,mutant_f2_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00009344,F32H2.7,-7.91974384214897,4.9254136435049e-13,0.0,0.0,0.0,0.0,12210.0750936038,10600.5953141597,9702.99715542542,16375.9520885899,WBGene00009344,WBGene00009344,History: N.A.
WBGene00018531,F47B3.7,-7.89802845604224,4.947997029044189e-13,0.0,0.0,0.0,0.0,12658.4137884471,13150.231019395,12330.323327807,12919.0041794833,WBGene00018531,WBGene00018531,History: N.A.
WBGene00077519,T27C10.8,-7.93239146977457,4.947997029044189e-13,0.0,0.0,0.0,0.0,18479.436187514,26892.0559264493,32665.3463521107,40294.5011348659,WBGene00077519,WBGene00077519,History: N.A.
WBGene00022834,ZK973.8,-7.89476665713332,5.07899416455913e-13,0.0,0.0,0.0,0.0,13155.5720339148,11130.5488275636,10910.9563105423,12971.6101337148,WBGene00022834,WBGene00022834,History: N.A.
WBGene00077582,F14H8.8,-7.89809239663263,5.07899416455913e-13,0.0,0.0,0.0,0.0,57018.5442201019,42234.3645595075,42363.9476690851,46253.4281983797,WBGene00077582,WBGene00077582,History: N.A.
WBGene00016605,C43E11.5,-7.89212788880626,5.30703154288064e-13,0.0,0.0,0.0,0.0,13014.2728106123,15065.0495120642,10846.5612829019,12105.5603332948,WBGene00016605,WBGene00016605,History: N.A.
WBGene00018121,F36H12.5,-7.89707539118474,5.32022476950417e-13,0.0,0.0,0.0,0.0,17416.2919252975,27407.4502652238,23085.1964729957,19931.2430156125,WBGene00018121,WBGene00018121,History: N.A.
WBGene00000023,abt-5,-7.88075453820062,5.8823810265896e-13,0.0,0.0,0.0,0.0,3540.66766528052,3554.91050530889,2483.60871327876,3574.2792543264,WBGene00000023,WBGene00000023,History: N.A.
WBGene00044447,ZK688.10,-7.87432467503597,6.02726854170512e-13,0.0,0.0,0.0,0.0,19495.3110752554,16835.9696752948,13435.1138387891,17618.6261137358,WBGene00044447,WBGene00044447,History: N.A.
WBGene00014174,ZK970.8,-7.83415030959338,6.51797688326777e-13,0.0,0.0,0.0,974.549003305764,66634.7669556349,49296.8109033454,41464.91979412,61450.9831778474,WBGene00014174,WBGene00014174,History: N.A.
WBGene00018253,F40H6.1,-7.86043444808809,6.555121214626369e-13,0.0,0.0,0.0,0.0,20384.9780489278,28273.1709592716,24980.9147939985,26742.5574940632,WBGene00018253,WBGene00018253,History: N.A.
WBGene00009459,F36A2.12,-7.86885184494942,6.69418950366547e-13,0.0,0.0,0.0,0.0,34162.4661278572,41159.8674168896,27999.2628465608,47296.1426975239,WBGene00009459,WBGene00009459,"History: Split into F36A2.14(WBGene00023490). History of WBGene00009459: Split into ""WBGene00023490"" on 2004-08-20"
WBGene00016420,C34G6.3,-7.86922502129285,6.95412319768784e-13,0.0,0.0,0.0,0.0,31323.456263855,30608.5646940445,17661.6259251569,30799.4903644747,WBGene00016420,WBGene00016420,History: N.A.
WBGene00007081,AH6.3,-7.80010531073587,7.38498355343913e-13,0.0,0.0,566.899604740597,0.0,24490.2806064273,34829.306686317,28480.573093866,30514.9581923047,WBGene00007081,WBGene00007081,History: N.A.
WBGene00011322,irld-14,-7.83807747933539,7.38498355343913e-13,0.0,0.0,0.0,0.0,20406.5108932145,18560.2602615796,16611.9937169159,21630.2415831718,WBGene00011322,WBGene00011322,History: N.A.
WBGene00014104,ZK849.6,-7.85571679481237,7.38498355343913e-13,0.0,0.0,0.0,0.0,38948.9655029141,55821.3888170235,40262.2802540636,62909.933395745,WBGene00014104,WBGene00014104,History: N.A.
WBGene00019409,K05F1.8,-7.84272242062587,7.38498355343913e-13,0.0,0.0,0.0,0.0,71220.965491043,51527.4358310986,50615.4380336799,52638.9238617458,WBGene00019409,WBGene00019409,History: N.A.
WBGene00194886,C05B5.12,-7.8469094589608,7.38498355343913e-13,0.0,0.0,0.0,0.0,49835.01705988,41205.6939532603,41608.5899407925,61917.6631529099,WBGene00194886,WBGene00194886,History: N.A.
WBGene00022753,ZK484.7,-7.8563359682088,7.59976023477514e-13,0.0,0.0,0.0,0.0,16147.7984205466,13919.8374149321,8257.3531513423,14566.9311425262,WBGene00022753,WBGene00022753,History: N.A.
WBGene00001371,exl-1,-7.84920758474123,7.71815279658127e-13,0.0,0.0,0.0,0.0,25097.2268420264,15771.0986992334,14398.6295927172,21716.1214589667,WBGene00001371,WBGene00001371,History: N.A.
WBGene00219286,C04F12.16,-7.82884187320616,7.80084603197864e-13,0.0,0.0,0.0,0.0,32623.0261393536,35216.1781798672,38640.980378061,29012.1552860531,WBGene00219286,WBGene00219286,History: N.A.
WBGene00007563,C14A4.13,-7.84363629171431,7.99330642683281e-13,0.0,0.0,0.0,0.0,12241.103443773,7591.09545726007,9059.01305716431,13480.7000133739,WBGene00007563,WBGene00007563,History: N.A.
WBGene00010633,nspd-2,-7.8248306128652,8.29711782930192e-13,0.0,0.0,0.0,0.0,40384.5467087617,42498.4591597883,41746.2676229445,58239.8822330052,WBGene00010633,WBGene00010633,History: N.A.
WBGene00044744,F10G7.12,-7.78725136273585,8.317785690734799e-13,0.0,0.0,0.0,881.099098879184,47561.9461327171,60300.2086633992,38103.4026044328,44583.9198093971,WBGene00044744,WBGene00044744,History: N.A.
WBGene00018652,F49F1.12,-7.82419718683118,9.04172548480305e-13,0.0,0.0,0.0,0.0,21895.6346610977,31380.6726322727,20936.3857321131,34734.0558903148,WBGene00018652,WBGene00018652,History: N.A.
WBGene00045355,D1086.17,-7.79609332727962,9.702794112668e-13,0.0,0.0,0.0,0.0,15020.5101413152,18429.0709491609,17655.6841401193,19705.0423640466,WBGene00045355,WBGene00045355,History: N.A.
WBGene00015094,B0261.6,-7.81668120347816,1.05452654942407e-12,0.0,0.0,0.0,0.0,30199.6516962628,25513.1793296607,14251.6726215356,28403.4198012741,WBGene00015094,WBGene00015094,History: N.A.
WBGene00019026,F58A6.9,-7.76874235997289,1.25617240209826e-12,0.0,0.0,0.0,0.0,32558.7569783225,34047.0882146385,28212.1509865353,43087.2492153228,WBGene00019026,WBGene00019026,History: N.A.
WBGene00020940,W02D7.4,-7.7652001651819,1.26826359894092e-12,0.0,0.0,0.0,0.0,14238.7975705199,17050.8969477454,21317.0472908788,17418.6984415232,WBGene00020940,WBGene00020940,History: N.A.
WBGene00009513,sfxn-1.2,-7.77092710922369,1.34237840384911e-12,0.0,0.0,0.0,0.0,18636.9885636479,9749.08762438157,12679.7829081812,14151.5705304714,WBGene00009513,WBGene00009513,History: N.A.
WBGene00002208,kin-26,-7.76325170168902,1.45159257287964e-12,0.0,0.0,0.0,0.0,13252.6209790854,7622.83545723223,8264.362788992,12464.3741233187,WBGene00002208,WBGene00002208,History: N.A.
WBGene00018895,F55F8.7,-7.76790415415214,1.45673257193135e-12,0.0,0.0,0.0,0.0,12794.353797546,9097.86374907901,5951.59417526903,9299.38371105769,WBGene00018895,WBGene00018895,History: N.A.
WBGene00000771,cpb-2,-7.72097183213821,1.6393828055528e-12,0.0,0.0,0.0,0.0,7675.91956852233,7616.1288478018,7991.41956748225,7211.11619556764,WBGene00000771,WBGene00000771,History: N.A.
WBGene00018178,F38E1.3,-7.71958328140829,1.64705947252947e-12,0.0,0.0,0.0,0.0,12193.9940915991,13863.4493393172,13294.5064620662,13518.7452627061,WBGene00018178,WBGene00018178,History: N.A.
WBGene00021288,clec-123,-7.7336330554773,1.64705947252947e-12,0.0,0.0,0.0,0.0,7717.70465055021,5834.35310444666,7522.0547540526,9921.56038001173,WBGene00021288,WBGene00021288,History: N.A.
WBGene00195178,ZC581.10,-7.67945865417511,1.64705947252947e-12,0.0,508.192000098107,0.0,0.0,32235.2399177271,33191.0960533653,29707.0338090794,40523.0652053673,WBGene00195178,WBGene00195178,History: N.A.
WBGene00016085,C25A8.5,-7.72054170570121,1.6854246411737e-12,0.0,0.0,0.0,0.0,12531.1443536058,9584.18276672794,9472.37869550359,12198.3132371597,WBGene00016085,WBGene00016085,History: N.A.
WBGene00013296,Y57G11B.3,-7.71789527896981,1.68598264700939e-12,0.0,0.0,0.0,0.0,18044.5591331473,24180.6937732729,20743.4236516328,23151.1868125223,WBGene00013296,WBGene00013296,"History: Split into glb-34(WBGene00077763). History of WBGene00013296: Split into ""WBGene00077763"" on 2008-05-23"
WBGene00008508,F01G10.5,-7.70731129249518,1.84738779835456e-12,0.0,0.0,0.0,0.0,5165.9243067631,5025.18128885433,4476.2715181187,6310.54524256964,WBGene00008508,WBGene00008508,History: N.A.
WBGene00006039,ssp-10,-7.71371523683972,1.8511614026898e-12,0.0,0.0,0.0,0.0,24897.8729834231,41965.0157064148,32666.7011423041,32315.4369114921,WBGene00006039,WBGene00006039,History: N.A.
WBGene00017736,F23C8.7,-7.66155167100096,1.90278329823096e-12,169.170786734542,0.0,0.0,0.0,14658.0379568378,19112.1247724256,12675.4736165194,15610.2190829883,WBGene00017736,WBGene00017736,History: N.A.
WBGene00008811,F14F7.4,-7.20930335609915,1.90793374217987e-12,0.0,0.0,497.164340530725,477.456669700173,31357.4280061637,26282.8172160747,22978.9599498802,31593.1569772602,WBGene00008811,WBGene00008811,History: N.A.
WBGene00002064,iff-1,-7.72634379757096,1.91631188838042e-12,0.0,0.0,0.0,0.0,13521.0873289671,20962.1348826097,16160.9097097674,27786.3663697081,WBGene00002064,WBGene00002064,History: N.A.
WBGene00007248,catp-4,-7.70091681902122,1.96389998265617e-12,0.0,0.0,0.0,0.0,4777.67354973585,3523.31367095016,4004.4091295084,5474.78859325418,WBGene00007248,WBGene00007248,History: N.A.
WBGene00007610,C15H7.3,-7.68486233541246,2.01979519472497e-12,0.0,0.0,0.0,0.0,10567.0236842689,11120.1501833122,10923.3316863199,10805.8733704041,WBGene00007610,WBGene00007610,History: N.A.
WBGene00044169,C06C3.10,-7.69000417744832,2.13621004376235e-12,0.0,0.0,0.0,0.0,22733.4778241499,21645.028316805,19227.2930192875,30400.3541117922,WBGene00044169,WBGene00044169,History: N.A.
WBGene00010920,M117.4,-7.62579658129668,2.2435660834395898e-12,0.0,0.0,223.250463390702,0.0,11380.5167774229,9728.87062239553,9421.37357945088,11015.6577252141,WBGene00010920,WBGene00010920,History: N.A.
WBGene00018528,F47B3.4,-7.69281787174727,2.2435660834395898e-12,0.0,0.0,0.0,0.0,11753.304408755,11453.5077572753,13993.7500489253,19976.5813669686,WBGene00018528,WBGene00018528,History: N.A.
WBGene00009550,F38H4.6,-7.69148601130001,2.27845267207949e-12,0.0,0.0,0.0,0.0,19635.313309189,19843.1507823531,24807.9256430783,34609.3375567769,WBGene00009550,WBGene00009550,History: N.A.
WBGene00008340,C55A6.11,-7.67753932172473,2.38009025770951e-12,0.0,0.0,0.0,0.0,15497.3720259616,20767.3240717686,13672.1780176728,22195.1366974811,WBGene00008340,WBGene00008340,History: N.A.
WBGene00020289,T06C10.3,-7.66071563857543,2.4538032240732497e-12,0.0,0.0,0.0,0.0,8953.1433246842,6602.52986007805,8629.69304370252,8165.72868193618,WBGene00020289,WBGene00020289,History: N.A.
WBGene00016010,C23G10.1,-7.66644913406328,2.46710644811904e-12,0.0,0.0,0.0,0.0,10080.3085571393,7238.13686036061,7609.49186727096,10788.091300814,WBGene00016010,WBGene00016010,History: N.A.
WBGene00012486,Y18D10A.21,-7.60667864636686,2.66128452788736e-12,274.068117855171,0.0,0.0,0.0,26943.7263050599,18502.2416146617,25845.9327809062,25684.7610175896,WBGene00012486,WBGene00012486,History: N.A.
WBGene00015929,C17H12.3,-7.64919808187959,2.80423769618116e-12,0.0,0.0,0.0,0.0,12565.4131973483,11209.8462440717,7947.28111463884,12303.2021346547,WBGene00015929,WBGene00015929,History: N.A.
WBGene00009321,F32B6.4,-7.6344272166017,2.86922991843762e-12,0.0,0.0,0.0,0.0,18526.0345185678,15732.1095800758,15527.6037568206,16030.2019936535,WBGene00009321,WBGene00009321,History: N.A.
WBGene00012087,T27E7.1,-7.64361525941017,2.8811814920231897e-12,0.0,0.0,0.0,0.0,16301.5670251221,16337.967458641,19915.0986232295,12395.668061078,WBGene00012087,WBGene00012087,History: N.A.
WBGene00194788,R02D5.10,-7.63223654525842,2.88859188987445e-12,0.0,0.0,0.0,0.0,37876.6043747819,34797.7488729497,34259.5402889123,30953.0878229157,WBGene00194788,WBGene00194788,History: N.A.
WBGene00044026,cisd-1,-7.63138734599296,2.90600593379971e-12,0.0,0.0,0.0,0.0,21456.3161486358,23654.649514758,19155.2806858819,20816.1049965742,WBGene00044026,WBGene00044026,History: N.A.
WBGene00012781,nspd-7,-7.62940317666454,2.9247030728518e-12,0.0,0.0,0.0,0.0,36187.7420119294,35712.8193584416,38011.305507871,42423.4132985715,WBGene00012781,WBGene00012781,History: N.A.
WBGene00015089,B0252.5,-7.65166143286726,3.0651279197370297e-12,0.0,0.0,0.0,0.0,14889.0315695464,20638.8270004563,10864.2866501776,11746.4261738155,WBGene00015089,WBGene00015089,"History: Split into B0252.11(WBGene00305086). History of WBGene00015089: Split into ""WBGene00305086"" on 2019-10-21"
WBGene00016980,C56G2.5,-7.64650196709755,3.07529979675945e-12,0.0,0.0,0.0,0.0,5797.05533066629,5991.5623059417,4073.04463035295,8151.12093831912,WBGene00016980,WBGene00016980,History: N.A.
WBGene00011026,R05D7.1,-7.64737418869335,3.29926342969912e-12,0.0,0.0,0.0,0.0,34096.7374772986,21990.2440794335,19561.7745476814,15341.6720690922,WBGene00011026,WBGene00011026,History: N.A.
WBGene00012345,W08E3.4,-7.60036706685962,3.5882246385116097e-12,0.0,0.0,0.0,0.0,15970.4718764637,15605.9796692754,16508.9779966483,13818.9254617381,WBGene00012345,WBGene00012345,History: N.A.
WBGene00219755,linc-17,-7.60000618035458,3.77828347431349e-12,0.0,0.0,0.0,0.0,40710.4765055585,33661.1389851398,28406.1514958318,28180.7598269525,WBGene00219755,WBGene00219755,History: N.A.
WBGene00194708,Y36E3A.2,-7.61234072931993,3.84021933620225e-12,0.0,0.0,0.0,0.0,25400.3814632866,25976.2898455456,13992.1389793825,21400.0551367421,WBGene00194708,WBGene00194708,History: N.A.
WBGene00008743,F13D12.9,-7.58219931125483,4.03434615768135e-12,0.0,0.0,0.0,0.0,7638.44854891436,6698.56665804282,7716.55359840739,7210.24869286743,WBGene00008743,WBGene00008743,History: N.A.
WBGene00015241,B0524.2,-7.58584489109493,4.03434615768135e-12,0.0,0.0,0.0,0.0,13724.8735581697,9814.74968211402,12366.2717923195,11233.9166778116,WBGene00015241,WBGene00015241,History: N.A.
WBGene00021650,Y47G6A.26,-7.6055403581165,4.03434615768135e-12,0.0,0.0,0.0,0.0,16521.8115269745,19313.7294641178,12809.1811441198,24648.2560019495,WBGene00021650,WBGene00021650,History: N.A.
WBGene00044205,T13F3.8,-7.59070722725052,4.09766763287368e-12,0.0,0.0,0.0,0.0,13084.336190481,20735.8052671581,19442.9423353405,15567.2148202891,WBGene00044205,WBGene00044205,History: N.A.
WBGene00009390,F35C5.1,-7.56406793329678,4.5383491678851294e-12,0.0,0.0,0.0,0.0,22733.4778241499,21075.4223084681,20829.5674375615,21459.0734906769,WBGene00009390,WBGene00009390,History: N.A.
WBGene00011968,T23G11.1,-7.56559330644371,4.58861384647096e-12,0.0,0.0,0.0,0.0,20788.9346199069,17189.1679405453,18559.4710222464,22349.0298822031,WBGene00011968,WBGene00011968,History: N.A.
WBGene00004906,snf-7,-7.56046953840576,4.85650207130471e-12,0.0,0.0,0.0,0.0,7151.51670800451,5155.07619677356,5260.16029032266,5394.72105560097,WBGene00004906,WBGene00004906,History: N.A.
WBGene00022856,cth-2,-7.56900387071814,4.86008174488927e-12,0.0,0.0,0.0,0.0,9596.04089059593,10579.2151096154,6312.47811018484,10064.5570810545,WBGene00022856,WBGene00022856,History: N.A.
WBGene00010040,F54C8.7,-7.57320336260149,4.8879346135962696e-12,0.0,0.0,0.0,0.0,8272.9724003164,8613.890558754,8076.82051692713,13521.4888182555,WBGene00010040,WBGene00010040,History: N.A.
WBGene00018745,F53C3.1,-7.55691176079756,4.90715667370893e-12,0.0,0.0,0.0,0.0,12791.6602493781,13461.2344324305,9616.71306355433,12409.9841271442,WBGene00018745,WBGene00018745,History: N.A.
WBGene00009641,F42G4.2,-7.5742550679146,4.9109209211479895e-12,0.0,0.0,0.0,0.0,11113.8131167882,10882.1480004306,5895.44435777913,9110.42253611407,WBGene00009641,WBGene00009641,History: N.A.
WBGene00016316,C32D5.8,-7.5468412029096,5.43049615102654e-12,0.0,0.0,0.0,0.0,18785.8198831447,21357.7487647742,13654.1646078998,18794.8310331387,WBGene00016316,WBGene00016316,History: N.A.
WBGene00019586,K09F6.3,-7.55240446920359,5.43089728623937e-12,0.0,0.0,0.0,0.0,1973.65523569291,2875.25483001838,3133.17141466657,3578.17188290018,WBGene00019586,WBGene00019586,History: N.A.
WBGene00009959,F53B6.4,-7.54164326353387,5.58844417524612e-12,0.0,0.0,0.0,0.0,10001.7096600076,9155.88917104618,10800.5164491059,13908.6587439572,WBGene00009959,WBGene00009959,History: N.A.
WBGene00020003,R11E3.1,-7.53940932507444,5.61281809818041e-12,0.0,0.0,0.0,0.0,5981.16496724995,4945.47945731267,7195.55008613866,7138.45621889454,WBGene00020003,WBGene00020003,History: N.A.
WBGene00016414,C34F11.2,-7.54040770613527,5.7789718835071086e-12,0.0,0.0,0.0,0.0,21638.3141682856,25763.7179155493,23486.3301482038,35199.6055904764,WBGene00016414,WBGene00016414,History: N.A.
WBGene00022507,ZC21.8,-7.48504006198409,5.91949348290514e-12,0.0,685.13334426182,0.0,0.0,38538.9763923571,44747.5100638488,29878.8500832788,46827.6947832989,WBGene00022507,WBGene00022507,History: N.A.
WBGene00020890,fbxa-202,-7.50644020032599,6.89913920168981e-12,0.0,0.0,0.0,0.0,9573.27601135142,8905.03691615737,7422.05698036505,10095.5907042549,WBGene00020890,WBGene00020890,History: N.A.
WBGene00022634,ZC581.7,-7.49657608972089,7.838155884728959e-12,0.0,0.0,0.0,0.0,9271.5138087442,7401.73111385947,11897.5514815481,9405.63442132798,WBGene00022634,WBGene00022634,History: N.A.
WBGene00010100,F55C9.3,-7.48865782130963,7.8552557517803e-12,0.0,0.0,0.0,0.0,20286.1817094338,18396.7097232194,22323.1253363403,16420.7557513472,WBGene00010100,WBGene00010100,History: N.A.
WBGene00077548,F21C3.7,-7.49659884159841,8.83737322531979e-12,0.0,0.0,0.0,0.0,32148.3524785958,16613.5085764951,19316.3082647472,28512.7504251123,WBGene00077548,WBGene00077548,History: N.A.
WBGene00008724,F13A7.1,-7.46918310510969,8.853796306031599e-12,0.0,0.0,0.0,0.0,9585.33699668562,10567.4145350369,9633.30631845693,11673.0338415543,WBGene00008724,WBGene00008724,History: N.A.
WBGene00235383,ZK616.65,-7.48563788337492,8.85769249136843e-12,0.0,0.0,0.0,0.0,9672.59108354257,5851.98019048587,5487.11332524804,7144.69249398385,WBGene00235383,WBGene00235383,History: N.A.
WBGene00011336,ubxn-5,-7.46908589227119,8.98661286986504e-12,0.0,0.0,0.0,0.0,18221.1077370034,22019.5097755733,17929.9497186781,23649.5325494138,WBGene00011336,WBGene00011336,History: N.A.
WBGene00012831,Y43F8C.9,-7.46684998633945,8.99706905779247e-12,0.0,0.0,0.0,0.0,34663.6270001485,28661.3487813568,24570.8194411107,28279.8058960265,WBGene00012831,WBGene00012831,History: N.A.
WBGene00013771,Y113G7C.1,-7.46494206059178,8.99706905779247e-12,0.0,0.0,0.0,0.0,2969.45972441363,2310.84662631921,2369.90136036209,2569.41328413595,WBGene00013771,WBGene00013771,History: N.A.
WBGene00019459,K06H7.8,-7.46727968288781,8.99706905779247e-12,0.0,0.0,0.0,0.0,10264.1979678268,12730.3076759185,10515.5602545907,9198.59530324338,WBGene00019459,WBGene00019459,History: N.A.
WBGene00013858,ssp-34,-6.97178548190624,9.41098085745936e-12,534.282242939641,0.0,1030.38675411093,0.0,48074.151706454,51527.4358310986,43483.2626743887,53152.4743384458,WBGene00013858,WBGene00013858,History: N.A.
WBGene00012761,Y41C4A.18,-7.49375205593543,9.49683988909115e-12,0.0,0.0,0.0,0.0,16024.7172354847,21347.080558598,35890.9469693367,31583.3543170475,WBGene00012761,WBGene00012761,History: N.A.
WBGene00013473,Y69E1A.1,-7.46733216350027,9.62050068093169e-12,0.0,0.0,0.0,0.0,8296.16433508198,10438.5500014024,9228.41579465358,14044.8967191874,WBGene00013473,WBGene00013473,History: N.A.
WBGene00013279,Y57A10B.7,-7.46610270075844,9.62302609878045e-12,0.0,0.0,0.0,0.0,14483.4446114643,11202.9084823092,11228.8573995762,17787.6826012685,WBGene00013279,WBGene00013279,History: N.A.
WBGene00016327,C32E12.1,-7.45540429968316,9.73731524713464e-12,0.0,0.0,0.0,0.0,5612.9687006509,7928.4420606165,6164.8710874005,7285.18199337067,WBGene00016327,WBGene00016327,History: N.A.
WBGene00012402,sfxn-1.3,-7.47889475702132,9.7886261334789e-12,0.0,0.0,0.0,0.0,17170.5651388569,8389.34167192261,9379.01672970383,11480.6732291161,WBGene00012402,WBGene00012402,History: N.A.
WBGene00009239,irld-6,-7.44194163817243,1.0463377678986e-11,0.0,0.0,0.0,0.0,8392.65947704475,6735.30468358968,7080.86171927042,6194.05716641313,WBGene00009239,WBGene00009239,History: N.A.
WBGene00009463,F36D1.4,-7.4436846734327,1.04960778238331e-11,0.0,0.0,0.0,0.0,47777.3976835747,66985.6665804282,56367.192355689,66504.7867326447,WBGene00009463,WBGene00009463,History: N.A.
WBGene00014197,ZK1053.2,-7.45986821229678,1.06501424194709e-11,0.0,0.0,0.0,0.0,4353.11967385511,8903.63780905013,6039.34203810954,7136.8411835509,WBGene00014197,WBGene00014197,History: N.A.
WBGene00010574,K04H4.5,-7.43676201103209,1.0742164128405e-11,0.0,0.0,0.0,0.0,11954.3703427786,12545.5561700007,12476.2798063103,15515.8113661307,WBGene00010574,WBGene00010574,History: N.A.
WBGene00019410,K05F1.9,-7.43294642423082,1.1245411808125299e-11,0.0,0.0,0.0,0.0,17469.2934223313,13090.1909085742,13966.9958725013,17950.0426054089,WBGene00019410,WBGene00019410,History: N.A.
