WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00017385,F11G11.5,M00615_2.00,LSY-2,WBGene00017385,WBGene00017385,History: N.A.
WBGene00017482,set-9,M00615_2.00,LSY-2,WBGene00017482,WBGene00017482,History: N.A.
WBGene00017532,ent-5,M00615_2.00,LSY-2,WBGene00017532,WBGene00017532,History: N.A.
WBGene00017732,F23C8.3,M00615_2.00,LSY-2,WBGene00017732,WBGene00017732,History: N.A.
WBGene00017748,F23F1.7,M00615_2.00,LSY-2,WBGene00017748,WBGene00017748,History: N.A.
WBGene00017787,nhr-141,M00615_2.00,LSY-2,WBGene00017787,WBGene00017787,History: N.A.
WBGene00018348,F42C5.6,M00615_2.00,LSY-2,WBGene00018348,WBGene00018348,History: N.A.
WBGene00018636,oef-1,M00615_2.00,LSY-2,WBGene00018636,WBGene00018636,History: N.A.
WBGene00018765,mpc-2,M00615_2.00,LSY-2,WBGene00018765,WBGene00018765,History: N.A.
WBGene00018975,F56E10.1,M00615_2.00,LSY-2,WBGene00018975,WBGene00018975,History: N.A.
WBGene00019029,F58B6.1,M00615_2.00,LSY-2,WBGene00019029,WBGene00019029,History: N.A.
WBGene00019171,fipr-29,M00615_2.00,LSY-2,WBGene00019171,WBGene00019171,History: N.A.
WBGene00019200,H14E04.3,M00615_2.00,LSY-2,WBGene00019200,WBGene00019200,History: N.A.
WBGene00019600,rga-3,M00615_2.00,LSY-2,WBGene00019600,WBGene00019600,History: N.A.
WBGene00019674,K12C11.3,M00615_2.00,LSY-2,WBGene00019674,WBGene00019674,"History: Split into K12C11.7(WBGene00045053), K12C11.6(WBGene00045052). History of WBGene00019674: Split into ""WBGene00045053"" on 2006-09-28; Split into ""WBGene00045052"" on 2006-09-28"
WBGene00019767,rpa-2,M00615_2.00,LSY-2,WBGene00019767,WBGene00019767,History: N.A.
WBGene00019831,R02F2.1,M00615_2.00,LSY-2,WBGene00019831,WBGene00019831,History: N.A.
WBGene00019893,sgt-1,M00615_2.00,LSY-2,WBGene00019893,WBGene00019893,History: N.A.
WBGene00019945,R08C7.1,M00615_2.00,LSY-2,WBGene00019945,WBGene00019945,History: N.A.
WBGene00019956,fbxb-75,M00615_2.00,LSY-2,WBGene00019956,WBGene00019956,History: N.A.
WBGene00020297,nog-1,M00615_2.00,LSY-2,WBGene00020297,WBGene00020297,History: Renamed on 2005-03-17
WBGene00020762,zer-1,M00615_2.00,LSY-2,WBGene00020762,WBGene00020762,History: N.A.
WBGene00020828,T26C11.2,M00615_2.00,LSY-2,WBGene00020828,,History: Killed on 2022-01-03. Remark: [211211 skd] Retired as this seems to be a simple repeat.
WBGene00020972,trpl-2,M00615_2.00,LSY-2,WBGene00020972,WBGene00020972,History: N.A.
WBGene00021021,mrpl-30,M00615_2.00,LSY-2,WBGene00021021,WBGene00021021,History: N.A.
WBGene00021087,W08E12.6,M00615_2.00,LSY-2,WBGene00021087,WBGene00021087,History: N.A.
WBGene00021088,W08E12.7,M00615_2.00,LSY-2,WBGene00021088,WBGene00021088,History: N.A.
WBGene00021198,npp-26,M00615_2.00,LSY-2,WBGene00021198,WBGene00021198,History: N.A.
WBGene00021199,Y17G9B.2,M00615_2.00,LSY-2,WBGene00021199,WBGene00021199,History: N.A.
WBGene00021215,Y18H1A.11,M00615_2.00,LSY-2,WBGene00021215,WBGene00021215,History: N.A.
WBGene00021245,Y22D7AL.6,M00615_2.00,LSY-2,WBGene00021245,WBGene00021245,History: N.A.
WBGene00021284,Y24D9A.6,M00615_2.00,LSY-2,WBGene00021284,WBGene00021284,History: N.A.
WBGene00021420,trap-3,M00615_2.00,LSY-2,WBGene00021420,WBGene00021420,History: N.A.
WBGene00021421,Y38F2AR.3,M00615_2.00,LSY-2,WBGene00021421,WBGene00021421,History: N.A.
WBGene00021441,Y39A3CL.3,M00615_2.00,LSY-2,WBGene00021441,WBGene00021441,History: N.A.
WBGene00021488,srab-23,M00615_2.00,LSY-2,WBGene00021488,WBGene00021488,History: N.A.
WBGene00021505,Y41D4A.3,M00615_2.00,LSY-2,WBGene00021505,WBGene00021505,History: N.A.
WBGene00021511,Y41D4B.1,M00615_2.00,LSY-2,WBGene00021511,WBGene00021511,History: N.A.
WBGene00021554,Y45G5AL.1,M00615_2.00,LSY-2,WBGene00021554,WBGene00021554,History: N.A.
WBGene00021596,spsb-2,M00615_2.00,LSY-2,WBGene00021596,WBGene00021596,History: N.A.
WBGene00021702,Y48G9A.9,M00615_2.00,LSY-2,WBGene00021702,WBGene00021702,History: N.A.
WBGene00021752,xpd-1,M00615_2.00,LSY-2,WBGene00021752,WBGene00021752,History: N.A.
WBGene00021848,nhr-239,M00615_2.00,LSY-2,WBGene00021848,WBGene00021848,History: N.A.
WBGene00021884,Y54G2A.19,M00615_2.00,LSY-2,WBGene00021884,WBGene00021884,History: N.A.
WBGene00021898,Y54G2A.36,M00615_2.00,LSY-2,WBGene00021898,WBGene00021898,History: N.A.
WBGene00021923,Y55F3AM.5,M00615_2.00,LSY-2,WBGene00021923,WBGene00021923,History: N.A.
WBGene00021935,mrpl-46,M00615_2.00,LSY-2,WBGene00021935,WBGene00021935,History: Split into Y55F3BL.4(WBGene00185088). History of WBGene00021935: N.A.
WBGene00022006,mpst-5,M00615_2.00,LSY-2,WBGene00022006,WBGene00022006,History: N.A.
WBGene00022007,mpst-6,M00615_2.00,LSY-2,WBGene00022007,WBGene00022007,History: N.A.
WBGene00022054,Y67D2.4,M00615_2.00,LSY-2,WBGene00022054,WBGene00022054,History: N.A.
WBGene00022056,ddx-35,M00615_2.00,LSY-2,WBGene00022056,WBGene00022056,History: N.A.
WBGene00022077,vamp-7,M00615_2.00,LSY-2,WBGene00022077,WBGene00022077,History: N.A.
WBGene00022078,epg-9,M00615_2.00,LSY-2,WBGene00022078,WBGene00022078,History: N.A.
WBGene00022099,Y69A2AR.28,M00615_2.00,LSY-2,WBGene00022099,WBGene00022099,History: N.A.
WBGene00022103,cdh-12,M00615_2.00,LSY-2,WBGene00022103,WBGene00022103,History: N.A.
WBGene00022104,acsd-1,M00615_2.00,LSY-2,WBGene00022104,WBGene00022104,History: N.A.
WBGene00022185,Y71H2AM.20,M00615_2.00,LSY-2,WBGene00022185,WBGene00022185,History: N.A.
WBGene00022188,Y71H2AR.1,M00615_2.00,LSY-2,WBGene00022188,WBGene00022188,History: N.A.
WBGene00022190,josd-1,M00615_2.00,LSY-2,WBGene00022190,WBGene00022190,History: N.A.
WBGene00022251,blos-2,M00615_2.00,LSY-2,WBGene00022251,WBGene00022251,History: N.A.
WBGene00022281,abtm-1,M00615_2.00,LSY-2,WBGene00022281,WBGene00022281,History: N.A.
WBGene00022326,fbxa-14,M00615_2.00,LSY-2,WBGene00022326,WBGene00022326,History: N.A.
WBGene00022329,fbxa-79,M00615_2.00,LSY-2,WBGene00022329,WBGene00022329,History: N.A.
WBGene00022376,Y94H6A.3,M00615_2.00,LSY-2,WBGene00022376,WBGene00022376,History: N.A.
WBGene00022377,gpx-4,M00615_2.00,LSY-2,WBGene00022377,WBGene00022377,History: N.A.
WBGene00022423,nhr-41,M00615_2.00,LSY-2,WBGene00022423,WBGene00022423,History: N.A.
WBGene00022453,ncap-1,M00615_2.00,LSY-2,WBGene00022453,WBGene00022453,History: N.A.
WBGene00022490,Y119D3B.13,M00615_2.00,LSY-2,WBGene00022490,WBGene00022490,History: N.A.
WBGene00022554,duxl-1,M00615_2.00,LSY-2,WBGene00022554,WBGene00022554,History: Renamed on 2011-09-30; Renamed on 2011-10-14
WBGene00022563,ZC204.13,M00615_2.00,LSY-2,WBGene00022563,WBGene00022563,History: N.A.
WBGene00022596,ZC395.4,M00615_2.00,LSY-2,WBGene00022596,WBGene00022596,History: N.A.
WBGene00022678,sar-1,M00615_2.00,LSY-2,WBGene00022678,WBGene00022678,History: N.A.
WBGene00022718,ZK370.4,M00615_2.00,LSY-2,WBGene00022718,WBGene00022718,History: N.A.
WBGene00044212,Y68A4A.13,M00615_2.00,LSY-2,WBGene00044212,WBGene00044212,History: N.A.
WBGene00044246,F36D1.10,M00615_2.00,LSY-2,WBGene00044246,WBGene00044246,History: N.A.
WBGene00044284,spp-21,M00615_2.00,LSY-2,WBGene00044284,WBGene00044284,History: N.A.
WBGene00044359,C16C4.17,M00615_2.00,LSY-2,WBGene00044359,WBGene00044359,History: N.A.
WBGene00044389,C27D6.12,M00615_2.00,LSY-2,WBGene00044389,WBGene00044389,History: N.A.
WBGene00044402,Y82E9BL.18,M00615_2.00,LSY-2,WBGene00044402,WBGene00044402,"History: Split into Y82E9BL.19(WBGene00194735). History of WBGene00044402: Split into ""WBGene00194735"" on 2009-08-21"
WBGene00044423,F53F10.8,M00615_2.00,LSY-2,WBGene00044423,WBGene00044423,History: N.A.
WBGene00044435,Y20F4.8,M00615_2.00,LSY-2,WBGene00044435,WBGene00044435,History: N.A.
WBGene00044468,Y69A2AL.2,M00615_2.00,LSY-2,WBGene00044468,WBGene00044468,History: N.A.
WBGene00044539,K09H11.9,M00615_2.00,LSY-2,WBGene00044539,WBGene00044539,History: N.A.
WBGene00044609,tbcc-1,M00615_2.00,LSY-2,WBGene00044609,WBGene00044609,History: N.A.
WBGene00044753,F49H12.7,M00615_2.00,LSY-2,WBGene00044753,WBGene00044753,History: N.A.
WBGene00044799,ZK686.6,M00615_2.00,LSY-2,WBGene00044799,WBGene00044799,History: N.A.
WBGene00045052,K12C11.6,M00615_2.00,LSY-2,WBGene00045052,WBGene00045052,History: N.A.
WBGene00045053,K12C11.7,M00615_2.00,LSY-2,WBGene00045053,WBGene00045053,History: N.A.
WBGene00045249,T07A9.15,M00615_2.00,LSY-2,WBGene00045249,WBGene00045249,History: N.A.
WBGene00077520,C37A5.11,M00615_2.00,LSY-2,WBGene00077520,WBGene00077520,History: N.A.
WBGene00077698,lurp-4,M00615_2.00,LSY-2,WBGene00077698,WBGene00077698,History: N.A.
WBGene00086552,C17D12.9,M00615_2.00,LSY-2,WBGene00086552,WBGene00086552,History: N.A.
WBGene00185088,Y55F3BL.4,M00615_2.00,LSY-2,WBGene00185088,WBGene00185088,History: N.A.
WBGene00189950,C39B5.14,M00615_2.00,LSY-2,WBGene00189950,WBGene00189950,History: N.A.
WBGene00189953,R155.5,M00615_2.00,LSY-2,WBGene00189953,WBGene00189953,History: N.A.
WBGene00194701,Y23H5B.12,M00615_2.00,LSY-2,WBGene00194701,WBGene00194701,History: N.A.
WBGene00194998,C16C4.18,M00615_2.00,LSY-2,WBGene00194998,WBGene00194998,History: N.A.
WBGene00195093,Y59E9AL.36,M00615_2.00,LSY-2,WBGene00195093,WBGene00195093,History: N.A.
WBGene00195155,W04A8.9,M00615_2.00,LSY-2,WBGene00195155,WBGene00195155,History: N.A.
WBGene00195227,Y71A12B.23,M00615_2.00,LSY-2,WBGene00195227,WBGene00195227,History: N.A.
WBGene00195230,F36D1.13,M00615_2.00,LSY-2,WBGene00195230,WBGene00195230,History: N.A.
WBGene00195232,F36D1.15,M00615_2.00,LSY-2,WBGene00195232,WBGene00195232,History: N.A.
WBGene00235283,Y55F3BL.6,M00615_2.00,LSY-2,WBGene00235283,WBGene00235283,History: N.A.
WBGene00303042,C26H9A.4,M00615_2.00,LSY-2,WBGene00303042,WBGene00303042,History: N.A.
WBGene00303089,Y46G5A.47,M00615_2.00,LSY-2,WBGene00303089,WBGene00303089,History: N.A.
WBGene00000630,col-53,M00621_2.00,REF-2,WBGene00000630,WBGene00000630,History: N.A.
WBGene00001338,ears-2,M00621_2.00,REF-2,WBGene00001338,WBGene00001338,History: Renamed on 2010-01-29
WBGene00003170,mec-6,M00621_2.00,REF-2,WBGene00003170,WBGene00003170,History: N.A.
WBGene00003804,npp-18,M00621_2.00,REF-2,WBGene00003804,WBGene00003804,History: N.A.
WBGene00005386,srh-170,M00621_2.00,REF-2,WBGene00005386,WBGene00005386,History: N.A.
WBGene00006817,unc-85,M00621_2.00,REF-2,WBGene00006817,WBGene00006817,History: Renamed on 2008-06-05
WBGene00008932,F18A11.5,M00621_2.00,REF-2,WBGene00008932,WBGene00008932,History: N.A.
WBGene00009944,mtcu-2,M00621_2.00,REF-2,WBGene00009944,WBGene00009944,History: N.A.
WBGene00011625,vps-39,M00621_2.00,REF-2,WBGene00011625,WBGene00011625,History: N.A.
WBGene00012524,Y32B12B.4,M00621_2.00,REF-2,WBGene00012524,WBGene00012524,History: N.A.
WBGene00012802,set-25,M00621_2.00,REF-2,WBGene00012802,WBGene00012802,History: N.A.
WBGene00013019,Y48G10A.2,M00621_2.00,REF-2,WBGene00013019,WBGene00013019,History: N.A.
WBGene00016786,cyp-35A4,M00621_2.00,REF-2,WBGene00016786,WBGene00016786,History: N.A.
WBGene00017285,F09E5.7,M00621_2.00,REF-2,WBGene00017285,WBGene00017285,History: N.A.
WBGene00017286,F09E5.8,M00621_2.00,REF-2,WBGene00017286,WBGene00017286,History: N.A.
WBGene00017291,F09E5.14,M00621_2.00,REF-2,WBGene00017291,WBGene00017291,History: N.A.
WBGene00018231,F40E3.3,M00621_2.00,REF-2,WBGene00018231,WBGene00018231,History: N.A.
WBGene00018426,F44E7.4,M00621_2.00,REF-2,WBGene00018426,WBGene00018426,History: N.A.
WBGene00020298,T07A9.10,M00621_2.00,REF-2,WBGene00020298,WBGene00020298,History: N.A.
WBGene00020933,W02D3.4,M00621_2.00,REF-2,WBGene00020933,WBGene00020933,"History: Split into W02D3.13(WBGene00303103). History of WBGene00020933: Split into ""WBGene00303103"" on 2018-03-06"
WBGene00021884,Y54G2A.19,M00621_2.00,REF-2,WBGene00021884,WBGene00021884,History: N.A.
WBGene00021898,Y54G2A.36,M00621_2.00,REF-2,WBGene00021898,WBGene00021898,History: N.A.
WBGene00022498,hsd-2,M00621_2.00,REF-2,WBGene00022498,WBGene00022498,History: N.A.
WBGene00044616,M01A12.4,M00621_2.00,REF-2,WBGene00044616,WBGene00044616,History: N.A.
WBGene00219295,C34C12.12,M00621_2.00,REF-2,WBGene00219295,WBGene00219295,History: N.A.
WBGene00303103,W02D3.13,M00621_2.00,REF-2,WBGene00303103,WBGene00303103,History: N.A.
WBGene00000012,abf-1,M00626_2.00,LSL-1,WBGene00000012,WBGene00000012,History: N.A.
WBGene00000093,agt-1,M00626_2.00,LSL-1,WBGene00000093,WBGene00000093,History: N.A.
WBGene00000168,apx-1,M00626_2.00,LSL-1,WBGene00000168,WBGene00000168,History: N.A.
WBGene00000197,aars-2,M00626_2.00,LSL-1,WBGene00000197,WBGene00000197,History: Renamed on 2010-01-29; Renamed on 2015-03-03; Resurrected on 2015-03-05
WBGene00000254,bli-4,M00626_2.00,LSL-1,WBGene00000254,WBGene00000254,History: N.A.
WBGene00000267,bre-2,M00626_2.00,LSL-1,WBGene00000267,WBGene00000267,History: N.A.
WBGene00000272,bro-1,M00626_2.00,LSL-1,WBGene00000272,WBGene00000272,History: N.A.
WBGene00000417,ced-3,M00626_2.00,LSL-1,WBGene00000417,WBGene00000417,History: N.A.
WBGene00000493,che-14,M00626_2.00,LSL-1,WBGene00000493,WBGene00000493,History: N.A.
WBGene00000496,chs-1,M00626_2.00,LSL-1,WBGene00000496,WBGene00000496,History: N.A.
WBGene00000527,cle-1,M00626_2.00,LSL-1,WBGene00000527,WBGene00000527,History: N.A.
WBGene00000535,cpi-1,M00626_2.00,LSL-1,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00000622,col-45,M00626_2.00,LSL-1,WBGene00000622,WBGene00000622,History: N.A.
WBGene00000639,col-63,M00626_2.00,LSL-1,WBGene00000639,WBGene00000639,History: N.A.
WBGene00000659,col-84,M00626_2.00,LSL-1,WBGene00000659,WBGene00000659,History: N.A.
WBGene00000794,crn-1,M00626_2.00,LSL-1,WBGene00000794,WBGene00000794,History: N.A.
WBGene00000830,ctl-1,M00626_2.00,LSL-1,WBGene00000830,WBGene00000830,History: N.A.
WBGene00000831,ctl-2,M00626_2.00,LSL-1,WBGene00000831,WBGene00000831,History: N.A.
WBGene00000834,cua-1,M00626_2.00,LSL-1,WBGene00000834,WBGene00000834,History: N.A.
WBGene00000868,cyb-3,M00626_2.00,LSL-1,WBGene00000868,WBGene00000868,History: N.A.
WBGene00000913,daf-18,M00626_2.00,LSL-1,WBGene00000913,WBGene00000913,History: N.A.
WBGene00000914,daf-19,M00626_2.00,LSL-1,WBGene00000914,WBGene00000914,History: N.A.
WBGene00000967,dhs-3,M00626_2.00,LSL-1,WBGene00000967,WBGene00000967,History: N.A.
WBGene00001030,dnj-12,M00626_2.00,LSL-1,WBGene00001030,WBGene00001030,History: N.A.
WBGene00001136,eat-5,M00626_2.00,LSL-1,WBGene00001136,WBGene00001136,History: N.A.
WBGene00001232,eif-3.I,M00626_2.00,LSL-1,WBGene00001232,WBGene00001232,History: N.A.
WBGene00001334,ero-1,M00626_2.00,LSL-1,WBGene00001334,WBGene00001334,History: N.A.
WBGene00001365,exc-4,M00626_2.00,LSL-1,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001404,fbp-1,M00626_2.00,LSL-1,WBGene00001404,WBGene00001404,History: N.A.
WBGene00001481,fog-1,M00626_2.00,LSL-1,WBGene00001481,WBGene00001481,History: N.A.
WBGene00001501,ftn-2,M00626_2.00,LSL-1,WBGene00001501,WBGene00001501,History: N.A.
WBGene00001526,gck-1,M00626_2.00,LSL-1,WBGene00001526,WBGene00001526,History: N.A.
WBGene00001603,gln-2,M00626_2.00,LSL-1,WBGene00001603,WBGene00001603,History: N.A.
WBGene00001647,gna-2,M00626_2.00,LSL-1,WBGene00001647,WBGene00001647,History: N.A.
WBGene00001686,gpd-4,M00626_2.00,LSL-1,WBGene00001686,WBGene00001686,History: N.A.
WBGene00001713,grl-4,M00626_2.00,LSL-1,WBGene00001713,WBGene00001713,History: N.A.
WBGene00001736,grl-27,M00626_2.00,LSL-1,WBGene00001736,WBGene00001736,History: N.A.
WBGene00001816,haf-6,M00626_2.00,LSL-1,WBGene00001816,WBGene00001816,History: N.A.
WBGene00001855,hil-4,M00626_2.00,LSL-1,WBGene00001855,WBGene00001855,History: Renamed on 2010-11-12
WBGene00001859,hil-8,M00626_2.00,LSL-1,WBGene00001859,WBGene00001859,History: N.A.
WBGene00002034,htp-3,M00626_2.00,LSL-1,WBGene00002034,WBGene00002034,History: N.A.
WBGene00002141,inx-19,M00626_2.00,LSL-1,WBGene00002141,WBGene00002141,History: Renamed on 2007-06-13
WBGene00002143,inx-21,M00626_2.00,LSL-1,WBGene00002143,WBGene00002143,History: N.A.
WBGene00002219,klp-7,M00626_2.00,LSL-1,WBGene00002219,WBGene00002219,History: N.A.
WBGene00002235,kqt-3,M00626_2.00,LSL-1,WBGene00002235,WBGene00002235,History: N.A.
WBGene00002245,lag-1,M00626_2.00,LSL-1,WBGene00002245,WBGene00002245,History: N.A.
WBGene00003025,lin-40,M00626_2.00,LSL-1,WBGene00003025,WBGene00003025,History: Renamed on 2007-03-01
WBGene00003153,mca-3,M00626_2.00,LSL-1,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00003154,mcm-2,M00626_2.00,LSL-1,WBGene00003154,WBGene00003154,History: N.A.
WBGene00003156,mcm-4,M00626_2.00,LSL-1,WBGene00003156,WBGene00003156,History: Renamed on 2015-03-03; Renamed on 2015-03-03
WBGene00003157,mcm-5,M00626_2.00,LSL-1,WBGene00003157,WBGene00003157,History: N.A.
WBGene00003235,mif-2,M00626_2.00,LSL-1,WBGene00003235,WBGene00003235,History: N.A.
WBGene00003378,mml-1,M00626_2.00,LSL-1,WBGene00003378,WBGene00003378,History: N.A.
WBGene00003479,mtm-9,M00626_2.00,LSL-1,WBGene00003479,WBGene00003479,History: N.A.
WBGene00003614,nhr-15,M00626_2.00,LSL-1,WBGene00003614,WBGene00003614,History: N.A.
WBGene00003755,nlp-17,M00626_2.00,LSL-1,WBGene00003755,WBGene00003755,History: N.A.
WBGene00003826,ntl-3,M00626_2.00,LSL-1,WBGene00003826,WBGene00003826,History: N.A.
WBGene00004027,pie-1,M00626_2.00,LSL-1,WBGene00004027,WBGene00004027,History: N.A.
WBGene00004043,plk-2,M00626_2.00,LSL-1,WBGene00004043,WBGene00004043,History: N.A.
WBGene00004077,pop-1,M00626_2.00,LSL-1,WBGene00004077,WBGene00004077,History: N.A.
WBGene00004128,pqn-41,M00626_2.00,LSL-1,WBGene00004128,WBGene00004128,History: N.A.
WBGene00004147,larp-5,M00626_2.00,LSL-1,WBGene00004147,WBGene00004147,History: Renamed on 2006-12-05; Renamed on 2008-04-18
WBGene00004272,rab-8,M00626_2.00,LSL-1,WBGene00004272,WBGene00004272,History: N.A.
WBGene00004309,rap-3,M00626_2.00,LSL-1,WBGene00004309,WBGene00004309,History: N.A.
WBGene00004385,rnp-2,M00626_2.00,LSL-1,WBGene00004385,WBGene00004385,History: N.A.
WBGene00004410,rla-2,M00626_2.00,LSL-1,WBGene00004410,WBGene00004410,History: N.A.
WBGene00004505,rpt-5,M00626_2.00,LSL-1,WBGene00004505,WBGene00004505,History: N.A.
WBGene00004894,sms-3,M00626_2.00,LSL-1,WBGene00004894,WBGene00004894,History: N.A.
WBGene00004923,snt-3,M00626_2.00,LSL-1,WBGene00004923,WBGene00004923,History: N.A.
WBGene00004976,spe-41,M00626_2.00,LSL-1,WBGene00004976,WBGene00004976,History: N.A.
WBGene00005552,sri-40,M00626_2.00,LSL-1,WBGene00005552,WBGene00005552,History: N.A.
WBGene00005662,sars-2,M00626_2.00,LSL-1,WBGene00005662,WBGene00005662,History: Renamed on 2010-01-29
WBGene00005984,srx-93,M00626_2.00,LSL-1,WBGene00005984,WBGene00005984,History: N.A.
WBGene00006390,taf-8,M00626_2.00,LSL-1,WBGene00006390,WBGene00006390,History: N.A.
WBGene00006620,svh-1,M00626_2.00,LSL-1,WBGene00006620,WBGene00006620,History: N.A.
WBGene00006740,ulp-5,M00626_2.00,LSL-1,WBGene00006740,WBGene00006740,History: Renamed on 2014-03-28; Renamed on 2014-09-02
WBGene00006958,wve-1,M00626_2.00,LSL-1,WBGene00006958,WBGene00006958,History: N.A.
WBGene00006985,zig-8,M00626_2.00,LSL-1,WBGene00006985,WBGene00006985,History: N.A.
WBGene00007042,pbrm-1,M00626_2.00,LSL-1,WBGene00007042,WBGene00007042,History: Renamed on 2007-08-01
WBGene00007202,B0564.2,M00626_2.00,LSL-1,WBGene00007202,WBGene00007202,History: N.A.
WBGene00007271,C03C10.5,M00626_2.00,LSL-1,WBGene00007271,WBGene00007271,"History: Split into ""WBGene00185075"" on 2009-03-06"
WBGene00007672,fbxa-136,M00626_2.00,LSL-1,WBGene00007672,WBGene00007672,History: N.A.
WBGene00007769,C27C7.7,M00626_2.00,LSL-1,WBGene00007769,WBGene00007769,History: N.A.
WBGene00007910,C34B4.5,M00626_2.00,LSL-1,WBGene00007910,WBGene00007910,History: N.A.
WBGene00007971,rpb-3,M00626_2.00,LSL-1,WBGene00007971,WBGene00007971,"History: Split into C36B1.14(WBGene00044614), B0252.8(WBGene00044615). History of WBGene00007971: Split into ""WBGene00044615"" on 2005-08-22"
WBGene00008079,C44B9.2,M00626_2.00,LSL-1,WBGene00008079,WBGene00008079,History: N.A.
WBGene00008138,C47D12.4,M00626_2.00,LSL-1,WBGene00008138,WBGene00008138,History: N.A.
WBGene00008177,C48D1.1,M00626_2.00,LSL-1,WBGene00008177,WBGene00008177,History: N.A.
WBGene00008232,C50F4.4,M00626_2.00,LSL-1,WBGene00008232,WBGene00008232,History: N.A.
WBGene00008390,D1086.3,M00626_2.00,LSL-1,WBGene00008390,WBGene00008390,History: N.A.
WBGene00008392,D1086.5,M00626_2.00,LSL-1,WBGene00008392,WBGene00008392,History: N.A.
WBGene00008395,D1086.8,M00626_2.00,LSL-1,WBGene00008395,WBGene00008395,History: N.A.
WBGene00008399,D2005.4,M00626_2.00,LSL-1,WBGene00008399,WBGene00008399,"History: Split into D2005.7(WBGene00086551). History of WBGene00008399: Split into ""WBGene00086551"" on 2008-06-27"
WBGene00008511,F01G10.9,M00626_2.00,LSL-1,WBGene00008511,WBGene00008511,History: N.A.
WBGene00008620,F09C6.10,M00626_2.00,LSL-1,WBGene00008620,WBGene00008620,History: N.A.
WBGene00008800,F14E5.2,M00626_2.00,LSL-1,WBGene00008800,WBGene00008800,History: N.A.
WBGene00008838,F15A4.2,M00626_2.00,LSL-1,WBGene00008838,WBGene00008838,History: N.A.
WBGene00008930,F18A11.3,M00626_2.00,LSL-1,WBGene00008930,WBGene00008930,History: N.A.
WBGene00008995,prde-1,M00626_2.00,LSL-1,WBGene00008995,WBGene00008995,History: N.A.
WBGene00008996,glb-14,M00626_2.00,LSL-1,WBGene00008996,WBGene00008996,History: N.A.
WBGene00009127,clsp-1,M00626_2.00,LSL-1,WBGene00009127,WBGene00009127,History: N.A.
WBGene00009284,F31C3.2,M00626_2.00,LSL-1,WBGene00009284,WBGene00009284,History: N.A.
WBGene00009292,F31D4.5,M00626_2.00,LSL-1,WBGene00009292,WBGene00009292,History: N.A.
WBGene00009369,F33H2.6,M00626_2.00,LSL-1,WBGene00009369,WBGene00009369,History: N.A.
WBGene00009440,idhg-1,M00626_2.00,LSL-1,WBGene00009440,WBGene00009440,History: N.A.
WBGene00009507,mus-101,M00626_2.00,LSL-1,WBGene00009507,WBGene00009507,History: Renamed on 2015-03-25; Renamed on 2015-03-25
WBGene00009510,F37D6.4,M00626_2.00,LSL-1,WBGene00009510,WBGene00009510,History: N.A.
WBGene00009549,F38H4.5,M00626_2.00,LSL-1,WBGene00009549,WBGene00009549,History: N.A.
WBGene00009701,egg-3,M00626_2.00,LSL-1,WBGene00009701,WBGene00009701,History: N.A.
WBGene00009744,hpo-35,M00626_2.00,LSL-1,WBGene00009744,WBGene00009744,History: Split into F45H11.8(WBGene00189958). History of WBGene00009744: N.A.
WBGene00009925,F52B11.2,M00626_2.00,LSL-1,WBGene00009925,WBGene00009925,History: N.A.
