# Table S9. mRNAs significantly downregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,predicted_piRNA_targets,CLASH_counts,Input,Suggested Match,History
F02E8.5,atg-16.1,278.951180396292,-1.66787,8.34617623916009e-06,31.0,2.0,F02E8.5,WBGene00017178,Sequence name for WBGene00017178(atg-16.1). History: N.A.
F38E9.5,twf-2,33.5100215726795,-1.66748,0.0372728637792166,10.0,5.0,F38E9.5,WBGene00018187,Sequence name for WBGene00018187(twf-2). History: N.A.
ZK899.8,gap-2,331.667618818915,-1.66709,3.49951132743514e-13,28.0,5.0,ZK899.8,WBGene00001516,Sequence name for WBGene00001516(gap-2). History: N.A.
Y60A3A.8,Y60A3A.8,416.696207954941,-1.6659,2.1097373842356e-15,33.0,11.0,Y60A3A.8,WBGene00013359,Public name for WBGene00013359. History: N.A.
Y34B4A.8,rga-8,162.194094744846,-1.66586,5.13402600118159e-07,22.0,5.0,Y34B4A.8,WBGene00021324,Sequence name for WBGene00021324(rga-8). History: N.A.
F52E4.7,sec-3,343.311615960206,-1.66548,1.03205460039889e-06,23.0,7.0,F52E4.7,WBGene00018703,Sequence name for WBGene00018703(sec-3). History: N.A.
C54H2.1,sym-3,115.180861147062,-1.66506,0.0021965826017905,16.0,4.0,C54H2.1,WBGene00006368,Sequence name for WBGene00006368(sym-3). History: N.A.
T28F2.2,T28F2.2,62.9051872669969,-1.66384,0.0041318371646886,3.0,0.0,T28F2.2,WBGene00020901,Public name for WBGene00020901. History: N.A.
F32B6.1,nhr-4,197.961257576854,-1.66364,1.11220732701101e-05,16.0,2.0,F32B6.1,WBGene00003603,Sequence name for WBGene00003603(nhr-4). History: N.A.
K11C4.3,unc-70,929.887477383622,-1.66193,1.32025573709349e-33,84.0,10.0,K11C4.3,WBGene00006803,Sequence name for WBGene00006803(unc-70). History: N.A.
F42G2.6,ceh-86,81.4042418983711,-1.66173,0.0178510916668261,22.0,7.0,F42G2.6,WBGene00018355,Sequence name for WBGene00018355(ceh-86). History: N.A.
Y34B4A.3,hst-6,157.255796371806,-1.66054,3.8027554848538e-05,13.0,0.0,Y34B4A.3,WBGene00002031,Sequence name for WBGene00002031(hst-6). History: N.A.
F47A4.5,ipla-2,279.695069916447,-1.65962,6.31078485206005e-07,33.0,6.0,F47A4.5,WBGene00009801,Sequence name for WBGene00009801(ipla-2). History: N.A.
F02H6.2,F02H6.2,687.625307978242,-1.65939,3.86676134358642e-14,32.0,7.0,F02H6.2,WBGene00008535,Public name for WBGene00008535. History: N.A.
F47G4.2,gadr-6,142.747709596018,-1.65916,8.05650338542755e-07,21.0,11.0,F47G4.2,WBGene00009823,Sequence name for WBGene00009823(gadr-6). History: N.A.
Y41D4A.8,frpr-19,59.4359724683669,-1.65864,0.0124013281588467,30.0,6.0,Y41D4A.8,WBGene00021510,Sequence name for WBGene00021510(frpr-19). History: N.A.
C16E9.2,C16E9.2,149.636882039873,-1.65797,0.0074049335123973,13.0,1.0,C16E9.2,WBGene00015866,Public name for WBGene00015866. History: N.A.
F44F1.5,Pseudogene,43.6754353898231,-1.65668,0.0168784385975675,,,F44F1.5,WBGene00009697,Public name for WBGene00009697. History: N.A.
F09B9.3,erd-2.1,161.174107567039,-1.65435,7.28650300249333e-06,13.0,1.0,F09B9.3,WBGene00001331,Sequence name for WBGene00001331(erd-2.1). History: Renamed on 2018-11-08
T23C6.1,mdt-1.2,305.752189249416,-1.65388,2.7930752741099803e-09,12.0,1.0,T23C6.1,WBGene00007011,Sequence name for WBGene00007011(mdt-1.2). History: N.A.
F44A6.1,nucb-1,163.583031125232,-1.64829,1.58554328740798e-06,11.0,2.0,F44A6.1,WBGene00009674,Sequence name for WBGene00009674(nucb-1). History: N.A.
R03G5.2,sek-1,187.56575161276,-1.64824,6.05264432060494e-07,21.0,1.0,R03G5.2,WBGene00004758,Sequence name for WBGene00004758(sek-1). History: N.A.
ZK154.5,ZK154.5,411.26962616609,-1.64789,6.43629410958667e-12,33.0,4.0,ZK154.5,WBGene00022667,Public name for WBGene00022667. History: N.A.
F25H9.2,F25H9.2,61.1766486566596,-1.64638,0.0204834348495094,6.0,2.0,F25H9.2,WBGene00009135,Public name for WBGene00009135. History: N.A.
T16G12.3,T16G12.3,87.1581393745425,-1.64457,0.0035200292191463,5.0,71.0,T16G12.3,WBGene00011804,Public name for WBGene00011804. History: N.A.
F35H12.5,F35H12.5,38.8641314509407,-1.64252,0.0232795606921729,10.0,0.0,F35H12.5,WBGene00018077,Public name for WBGene00018077. History: N.A.
F43G9.10,mfap-1,534.217801119811,-1.64129,8.47581385571314e-06,32.0,5.0,F43G9.10,WBGene00009671,Sequence name for WBGene00009671(mfap-1). History: N.A.
Y51A2D.17,nhr-70,51.3888316922756,-1.64083,0.0051963084437965,10.0,0.0,Y51A2D.17,WBGene00003660,Sequence name for WBGene00003660(nhr-70). History: N.A.
T16G12.8,T16G12.8,191.648003836328,-1.63861,0.0001365776124984,9.0,2.0,T16G12.8,WBGene00011809,"Public name for WBGene00011809. History: Split into T16G12.13(WBGene00306001). History of WBGene00011809: Split into ""WBGene00306001"" on 2020-01-21"
F18A12.7,F18A12.7,68.7499775792349,-1.63666,0.0025014132651501,23.0,51.0,F18A12.7,WBGene00017556,Public name for WBGene00017556. History: N.A.
F41G4.2,cas-1,212.012606338928,-1.63499,1.66120826348107e-06,21.0,3.0,F41G4.2,WBGene00000294,Sequence name for WBGene00000294(cas-1). History: N.A.
K11D12.10,mlk-1,47.8626874062829,-1.63401,0.0289640618544215,34.0,3.0,K11D12.10,WBGene00003374,Sequence name for WBGene00003374(mlk-1). History: N.A.
T07H6.2,mom-1,74.988163970463,-1.63144,0.0037468798608802,14.0,0.0,T07H6.2,WBGene00003394,Sequence name for WBGene00003394(mom-1). History: N.A.
F54F7.5,mes-1,144.84296113312,-1.63012,2.73237919338543e-06,34.0,12.0,F54F7.5,WBGene00003219,Sequence name for WBGene00003219(mes-1). History: N.A.
C35B8.2,vav-1,216.97881946377,-1.62967,9.10317268472054e-08,47.0,1.0,C35B8.2,WBGene00006887,Sequence name for WBGene00006887(vav-1). History: N.A.
C05G5.2,C05G5.2,51.9395358178279,-1.62855,0.0182042139244339,11.0,4.0,C05G5.2,WBGene00007348,Public name for WBGene00007348. History: N.A.
C11H1.3,C11H1.3,198.392929169304,-1.62813,2.08266143889353e-06,45.0,3.0,C11H1.3,WBGene00007529,Public name for WBGene00007529. History: N.A.
C33D9.9,Pseudogene,38.6831191359055,-1.62605,0.0373518016129419,,,C33D9.9,WBGene00007902,Public name for WBGene00007902. History: N.A.
F16B12.4,F16B12.4,86.246514811417,-1.62592,0.0019480030660032,21.0,9.0,F16B12.4,WBGene00008880,Public name for WBGene00008880. History: N.A.
C11H1.8,C11H1.8,69.5226437347815,-1.6251,0.0298254802923754,6.0,3.0,C11H1.8,WBGene00006517,"Public name for Dead gene WBGene00007532. History of WBGene00007532: Merged into ""WBGene00006517"" on 2018-09-17"
C25A11.2,C25A11.2,341.903448057142,-1.62462,1.36076084669982e-13,20.0,6.0,C25A11.2,WBGene00016087,Public name for WBGene00016087. History: N.A.
C44H4.4,C44H4.4,153.661529697602,-1.62337,0.0005288973616925,38.0,5.0,C44H4.4,WBGene00008094,Public name for WBGene00008094. History: N.A.
F21G4.6,F21G4.6,335.351421458402,-1.62234,4.26160274006421e-07,97.0,0.0,F21G4.6,WBGene00009027,Public name for WBGene00009027. History: N.A.
C54H2.5,sft-4,111.40436122178,-1.61988,0.000154661392082,8.0,6.0,C54H2.5,WBGene00004788,Sequence name for WBGene00004788(sft-4). History: N.A.
ZK856.11,ZK856.11,600.304198151963,-1.6195,1.19963008657467e-25,10.0,20.0,ZK856.11,WBGene00014112,"Public name for WBGene00014112. History: Split into ZK856.19(WBGene00303100). History of WBGene00014112: Split into ""WBGene00303100"" on 2018-03-02"
T04F8.1,sfxn-1.5,182.75916271353,-1.61846,3.21874068111189e-05,11.0,3.0,T04F8.1,WBGene00011440,Sequence name for WBGene00011440(sfxn-1.5). History: N.A.
F19B10.5,F19B10.5,35.6837699667886,-1.61746,0.0342398284783483,8.0,2.0,F19B10.5,WBGene00017587,Public name for WBGene00017587. History: N.A.
F26D11.11,let-413,192.141133410029,-1.61577,0.0002590529602779,32.0,5.0,F26D11.11,WBGene00002632,Sequence name for WBGene00002632(let-413). History: N.A.
R08E3.3,R08E3.3,276.699982115662,-1.61319,1.51511974335573e-08,15.0,4.0,R08E3.3,WBGene00019959,Public name for WBGene00019959. History: N.A.
C15B12.7,cdf-1,145.267998975885,-1.61044,0.0001109436908019,18.0,18.0,C15B12.7,WBGene00000393,Sequence name for WBGene00000393(cdf-1). History: N.A.
C44H4.5,tap-1,70.4985036904531,-1.61037,0.0047764722513204,20.0,3.0,C44H4.5,WBGene00006524,Sequence name for WBGene00006524(tap-1). History: N.A.
M03A8.2,atg-2,248.261273652559,-1.60759,5.59477749694616e-06,100.0,3.0,M03A8.2,WBGene00019748,Sequence name for WBGene00019748(atg-2). History: N.A.
F13B9.8,fis-2,179.12302216835,-1.60647,3.58809786157488e-06,4.0,0.0,F13B9.8,WBGene00001425,Sequence name for WBGene00001425(fis-2). History: N.A.
F46H5.2,F46H5.2,126.990317603547,-1.60636,0.0001161456921672,16.0,6.0,F46H5.2,WBGene00018518,Public name for WBGene00018518. History: N.A.
R03A10.1,blos-8,50.081365931357,-1.60594,0.0159037047220341,5.0,3.0,R03A10.1,WBGene00010981,Sequence name for WBGene00010981(blos-8). History: N.A.
F35H12.2,tbc-11,290.933982273559,-1.60508,9.3366495994445e-07,33.0,10.0,F35H12.2,WBGene00018075,Sequence name for WBGene00018075(tbc-11). History: N.A.
Y38C1AB.8,frm-5.1,107.215437611559,-1.6048,0.0002805124282881,38.0,6.0,Y38C1AB.8,WBGene00001492,Sequence name for WBGene00001492(frm-5.1). History: Renamed on 2012-02-07
F52E10.1,sdc-1,525.360857733011,-1.60338,5.91520546833837e-22,27.0,10.0,F52E10.1,WBGene00004745,Sequence name for WBGene00004745(sdc-1). History: N.A.
B0047.5,Pseudogene,117.088546830427,-1.60226,9.94833280070181e-05,,,B0047.5,WBGene00015016,Sequence name for WBGene00015016(bath-14). History: N.A.
T22F7.1,T22F7.1,48.4027296963974,-1.60138,0.0355266273236252,29.0,1.0,T22F7.1,WBGene00020701,Public name for WBGene00020701. History: N.A.
C02E11.1,nra-4,1416.74827799789,-1.59696,7.42129018586773e-36,29.0,8.0,C02E11.1,WBGene00015344,Sequence name for WBGene00015344(nra-4). History: N.A.
C15H9.4,C15H9.4,314.717474759724,-1.59677,1.61731880150363e-09,9.0,7.0,C15H9.4,WBGene00015800,Public name for WBGene00015800. History: N.A.
R09E10.7,ebax-1,427.249004620283,-1.59646,5.963844713805811e-15,44.0,7.0,R09E10.7,WBGene00004140,Sequence name for WBGene00004140(ebax-1). History: Renamed on 2013-07-10
T04G9.5,trap-2,156.338935614176,-1.59464,5.24545415274288e-05,5.0,6.0,T04G9.5,WBGene00020216,Sequence name for WBGene00020216(trap-2). History: N.A.
W05H9.4,W05H9.4,269.396453706128,-1.5944,5.6012953827290195e-11,22.0,3.0,W05H9.4,WBGene00021051,Public name for WBGene00021051. History: N.A.
Y48G1C.6,Y48G1C.6,94.5572392592643,-1.59297,0.0022815399371706,4.0,27.0,Y48G1C.6,WBGene00021679,Public name for WBGene00021679. History: N.A.
C06A5.4,C06A5.4,235.34302448295,-1.59078,3.28439335819016e-06,,,C06A5.4,,Sequence name for Suppressed gene WBGene00015502. Molecular name for Suppressed gene WBGene00015502. History of WBGene00015502: Suppressed on 2013-10-17. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC....This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene....Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information. Therefore this is not a genetic map position based on recombination frequencies or genetic experiments. This was done on advice of the CGC.
K09E9.3,K09E9.3,240.509823166381,-1.58981,1.26709251897388e-05,15.0,15.0,K09E9.3,WBGene00010726,Public name for WBGene00010726. History: N.A.
R10D12.8,R10D12.8,101.284320335088,-1.58844,0.0209832498643241,31.0,2.0,R10D12.8,WBGene00011189,Public name for WBGene00011189. History: N.A.
ZC504.4,mig-15,292.097527424532,-1.5875,2.5552359316411204e-09,26.0,3.0,ZC504.4,WBGene00003247,Sequence name for WBGene00003247(mig-15). History: Renamed on 2014-11-04; Renamed on 2014-11-04
T08D10.2,lsd-1,323.340855952924,-1.58677,3.68844068916169e-05,32.0,7.0,T08D10.2,WBGene00011615,Sequence name for WBGene00011615(lsd-1). History: N.A.
Y23H5A.5,ctn-1,127.048401794078,-1.5858,4.5531268824203e-05,20.0,6.0,Y23H5A.5,WBGene00000832,Sequence name for WBGene00000832(ctn-1). History: N.A.
F35D11.3,F35D11.3,160.777275922076,-1.58578,1.01440657586779e-06,14.0,3.0,F35D11.3,WBGene00018044,Public name for WBGene00018044. History: N.A.
Y113G7B.3,fbxa-115,50.0104301928613,-1.58372,0.0179938234006041,12.0,13.0,Y113G7B.3,WBGene00013755,Sequence name for WBGene00013755(fbxa-115). History: N.A.
K11E4.4,pix-1,260.908901202611,-1.58365,1.30339298754018e-05,13.0,7.0,K11E4.4,WBGene00010776,"Sequence name for WBGene00010776(pix-1). History: Split into K11E4.6(WBGene00077679). History of WBGene00010776: Renamed on 2006-12-15; Split into ""WBGene00077679"" on 2008-02-22"
M02D8.3,M02D8.3,213.385886771418,-1.58274,0.0001517336691577,48.0,33.0,M02D8.3,WBGene00019729,Public name for WBGene00019729. History: N.A.
C16C2.2,eat-16,48.2473761754034,-1.58172,0.0397275366701836,32.0,23.0,C16C2.2,WBGene00001145,Sequence name for WBGene00001145(eat-16). History: N.A.
R13.4,miz-1,153.820085767917,-1.58109,0.0003799056545314,28.0,9.0,R13.4,WBGene00011259,Sequence name for WBGene00011259(miz-1). History: N.A.
T20B5.1,apa-2,498.153045942539,-1.58001,6.735879583175201e-16,35.0,3.0,T20B5.1,WBGene00000161,Sequence name for WBGene00000161(apa-2). History: N.A.
C33E10.2,fbxa-120,96.9246881546169,-1.57927,0.0052543186039008,11.0,13.0,C33E10.2,WBGene00016346,Sequence name for WBGene00016346(fbxa-120). History: N.A.
F25E2.5,daf-3,81.7188471662158,-1.57855,0.0022593874193181,25.0,11.0,F25E2.5,WBGene00000899,Sequence name for WBGene00000899(daf-3). History: N.A.
F57C7.3,sdn-1,63.4911020024682,-1.5785,0.0391010288525421,14.0,5.0,F57C7.3,WBGene00004749,Sequence name for WBGene00004749(sdn-1). History: N.A.
K03A1.5,sur-5,260.840928459296,-1.57748,1.9783797989381e-05,24.0,14.0,K03A1.5,WBGene00006351,Sequence name for WBGene00006351(sur-5). History: N.A.
T27C10.6,lrk-1,420.01615588061,-1.57735,1.11653999288584e-08,55.0,1.0,T27C10.6,WBGene00003068,Sequence name for WBGene00003068(lrk-1). History: N.A.
F17E5.2,F17E5.2,123.289670471224,-1.57701,0.0008732341390609,22.0,3.0,F17E5.2,WBGene00008924,Public name for WBGene00008924. History: N.A.
C17E4.20,C17E4.20,316.861830921909,-1.57649,5.4630978434104e-06,31.0,9.0,C17E4.20,WBGene00219313,Public name for WBGene00219313. History: N.A.
ZC506.1,ZC506.1,465.463002037132,-1.57486,1.3742868186651701e-15,31.0,2.0,ZC506.1,WBGene00013919,Public name for WBGene00013919. History: N.A.
T06H11.4,moc-1,233.046036642004,-1.57459,3.6393681602311e-07,21.0,3.0,T06H11.4,WBGene00003384,Sequence name for WBGene00003384(moc-1). History: N.A.
F20D1.6,rbg-1,366.065301979365,-1.57263,8.251189770982001e-12,25.0,6.0,F20D1.6,WBGene00004317,Sequence name for WBGene00004317(rbg-1). History: N.A.
T20F7.1,T20F7.1,350.106364417865,-1.5724,2.74422031195602e-10,34.0,16.0,T20F7.1,WBGene00020630,Public name for WBGene00020630. History: N.A.
K03A1.2,lron-7,315.263844595779,-1.57129,7.46685363562051e-10,19.0,3.0,K03A1.2,WBGene00019351,Sequence name for WBGene00019351(lron-7). History: N.A.
T08A9.1,epg-7,525.113666191389,-1.57081,5.37672054610259e-13,52.0,3.0,T08A9.1,WBGene00020334,Sequence name for WBGene00020334(epg-7). History: Renamed on 2013-04-05; Renamed on 2016-01-05
C44C1.4,vps-45,242.760751186487,-1.56965,4.97964411367724e-06,14.0,10.0,C44C1.4,WBGene00016643,Sequence name for WBGene00016643(vps-45). History: N.A.
B0272.3,B0272.3,305.732227002807,-1.56793,1.3873347557189e-09,7.0,10.0,B0272.3,WBGene00007129,Public name for WBGene00007129. History: N.A.
F59C12.3,F59C12.3,77.9483099064283,-1.56764,0.0030390875478949,29.0,4.0,F59C12.3,WBGene00019102,Public name for WBGene00019102. History: N.A.
Y71A12B.14,Pseudogene,51.0512890881476,-1.56663,0.0276462252455933,,,Y71A12B.14,WBGene00014947,Public name for WBGene00014947. History: N.A.
C44C10.4,smcl-1,212.88521451447,-1.56632,0.0001937272628756,26.0,3.0,C44C10.4,WBGene00008085,Sequence name for WBGene00008085(smcl-1). History: N.A.
M151.4,M151.4,53.2223023214775,-1.56603,0.0174339173565275,29.0,4.0,M151.4,WBGene00019796,Public name for WBGene00019796. History: N.A.
D2021.1,utx-1,301.423064172108,-1.56533,1.7110319240749e-11,31.0,2.0,D2021.1,WBGene00017046,Sequence name for WBGene00017046(utx-1). History: N.A.
F13E6.5,plpp-1.3,153.83990749802,-1.56391,0.0018740730512862,14.0,1.0,F13E6.5,WBGene00008749,Sequence name for WBGene00008749(plpp-1.3). History: N.A.
T11F8.1,T11F8.1,636.166553232248,-1.56379,1.05922184412476e-07,16.0,9.0,T11F8.1,WBGene00020433,Public name for WBGene00020433. History: N.A.
F08G12.2,snrp-40.1,429.209676203299,-1.56272,2.0740034327086e-08,15.0,7.0,F08G12.2,WBGene00008586,Sequence name for WBGene00008586(snrp-40.1). History: N.A.
F47A4.2,dpy-22,596.634954820991,-1.56208,2.2890567767420902e-14,105.0,7.0,F47A4.2,WBGene00001081,Sequence name for WBGene00001081(dpy-22). History: N.A.
T08D10.1,nfya-1,83.7308502825074,-1.55865,0.0031179054608187,15.0,9.0,T08D10.1,WBGene00011614,Sequence name for WBGene00011614(nfya-1). History: Renamed on 2007-07-16
R03E1.2,vha-20,147.042365535568,-1.55816,0.0005191935940278,10.0,3.0,R03E1.2,WBGene00010993,Sequence name for WBGene00010993(vha-20). History: N.A.
F11C1.5,vwa-8,632.694942827296,-1.55776,1.2662444939544201e-15,54.0,11.0,F11C1.5,WBGene00008694,Sequence name for WBGene00008694(vwa-8). History: N.A.
ZK1236.2,cec-1,116.181439093815,-1.55685,0.0006282607793211,22.0,2.0,ZK1236.2,WBGene00000414,Sequence name for WBGene00000414(cec-1). History: N.A.
B0513.1,lin-66,68.496611787666,-1.55588,0.008187062812728,27.0,6.0,B0513.1,WBGene00001562,Sequence name for WBGene00001562(lin-66). History: N.A.
R04A9.5,ceh-93,236.151061490784,-1.55521,6.69947285171686e-06,27.0,6.0,R04A9.5,WBGene00019864,Sequence name for WBGene00019864(ceh-93). History: N.A.
2L52.1,2L52.1,121.359773938179,-1.55468,0.000703767348061,24.0,10.0,2L52.1,WBGene00007063,Public name for WBGene00007063. History: N.A.
H30A04.1,eat-20,52.5495925143337,-1.55459,0.0263036394487571,19.0,7.0,H30A04.1,WBGene00001148,Sequence name for WBGene00001148(eat-20). History: N.A.
F32A11.5,Pseudogene,206.358349357863,-1.55284,0.0001375495905423,,,F32A11.5,WBGene00009310,Public name for WBGene00009310. History: N.A.
C35E7.5,C35E7.5,374.535898213491,-1.55129,6.41794143698367e-06,57.0,6.0,C35E7.5,WBGene00016457,Public name for WBGene00016457. History: N.A.
F44E7.2,pgph-2,305.661757923042,-1.5507,0.0002123183173696,15.0,3.0,F44E7.2,WBGene00018424,Sequence name for WBGene00018424(pgph-2). History: N.A.
C15C7.2,gcc-1,223.271586414831,-1.5506,4.92993608419304e-08,32.0,8.0,C15C7.2,WBGene00002220,Sequence name for WBGene00002220(gcc-1). History: Renamed on 2015-03-25
W05H7.3,sedl-1,74.0873125980192,-1.55006,0.0227818732343687,6.0,1.0,W05H7.3,WBGene00021046,Sequence name for WBGene00021046(sedl-1). History: N.A.
Y105C5B.21,jac-1,158.497412379274,-1.55,0.0003284848163617,32.0,4.0,Y105C5B.21,WBGene00002175,Sequence name for WBGene00002175(jac-1). History: N.A.
T05A10.1,sma-9,353.841022530909,-1.55,6.06546010435735e-05,48.0,23.0,T05A10.1,WBGene00004862,Sequence name for WBGene00004862(sma-9). History: N.A.
F36D1.1,madf-2,84.6695469575818,-1.54868,0.0014180432685986,4.0,0.0,F36D1.1,WBGene00009461,Sequence name for WBGene00009461(madf-2). History: N.A.
R05D11.1,daf-8,119.541163849971,-1.54797,0.0004961568009183,32.0,4.0,R05D11.1,WBGene00000904,"Sequence name for WBGene00000904(daf-8). History: N.A.. Public name for Dead gene WBGene00011031. History of WBGene00011031: Merged into ""WBGene00000904"" on 2005-08-19. Remark: [140610 pad] Gene history inconsistency in this object, some of the history has been altered."
F56C11.1,Pseudogene,81.7180338422115,-1.5443,0.0137808859425492,44.0,6.0,F56C11.1,WBGene00000253,Sequence name for WBGene00000253(bli-3). History: N.A.
ZC504.3,cdk-11.2,425.499564591967,-1.54412,3.8997753949504595e-11,32.0,12.0,ZC504.3,WBGene00013917,Sequence name for WBGene00013917(cdk-11.2). History: N.A.
Y110A2AL.14,sqv-2,514.395895599216,-1.54359,8.63101140823239e-11,14.0,3.0,Y110A2AL.14,WBGene00005020,Sequence name for WBGene00005020(sqv-2). History: N.A.
F14F4.3,mrp-5,472.516934349814,-1.54271,1.01086056704383e-08,40.0,8.0,F14F4.3,WBGene00003411,Sequence name for WBGene00003411(mrp-5). History: N.A.
C01B12.2,gmeb-1,69.1514474997684,-1.54159,0.0042704602654731,15.0,2.0,C01B12.2,WBGene00015285,Sequence name for WBGene00015285(gmeb-1). History: N.A.
C44H4.7,eor-2,124.348558786065,-1.54033,0.0021510703094086,29.0,4.0,C44H4.7,WBGene00001325,Sequence name for WBGene00001325(eor-2). History: N.A.
F42A6.9,elks-1,182.711090416292,-1.53981,0.0001269473293706,35.0,4.0,F42A6.9,WBGene00018330,Sequence name for WBGene00018330(elks-1). History: N.A.
F28B4.2,rgl-1,214.731687684644,-1.53845,1.72212426326654e-05,30.0,5.0,F28B4.2,WBGene00017891,Sequence name for WBGene00017891(rgl-1). History: N.A.
F48A11.1,chs-2,88.3511333925884,-1.53763,0.0041945857276752,45.0,21.0,F48A11.1,WBGene00000497,Sequence name for WBGene00000497(chs-2). History: N.A.
F57C12.4,mrp-2,98.4494807180404,-1.53488,0.0072521733586511,48.0,2.0,F57C12.4,WBGene00003408,Sequence name for WBGene00003408(mrp-2). History: N.A.
C17B7.11,fbxa-65,103.741198856841,-1.53343,0.01059701199455,16.0,3.0,C17B7.11,WBGene00015885,Sequence name for WBGene00015885(fbxa-65). History: N.A.
K09A9.5,gas-1,268.844427967015,-1.53087,7.60923685265859e-08,8.0,3.0,K09A9.5,WBGene00001520,Sequence name for WBGene00001520(gas-1). History: Renamed on 2008-02-26
C28G1.3,sec-15,414.716213127475,-1.53022,1.2136536448455402e-09,36.0,4.0,C28G1.3,WBGene00016188,Sequence name for WBGene00016188(sec-15). History: N.A.
R13G10.1,dpy-27,610.634363074198,-1.52869,7.726348985525799e-13,57.0,4.0,R13G10.1,WBGene00001086,Sequence name for WBGene00001086(dpy-27). History: N.A.
T27B7.6,nhr-228,97.9562876057795,-1.5284,0.0008421301972416,20.0,7.0,T27B7.6,WBGene00020852,Sequence name for WBGene00020852(nhr-228). History: N.A.
F45E6.2,atf-6,81.3175184537531,-1.52495,0.0037206569099299,20.0,5.0,F45E6.2,WBGene00000222,Sequence name for WBGene00000222(atf-6). History: N.A.
F35H12.4,pifk-1,233.336294781695,-1.52302,2.27576620691645e-06,8.0,2.0,F35H12.4,WBGene00018076,Sequence name for WBGene00018076(pifk-1). History: N.A.
Y71H2B.11,Y71H2B.11,293.632488241716,-1.52278,4.58783481978599e-05,16.0,50.0,Y71H2B.11,WBGene00022198,Public name for WBGene00022198. History: N.A.
Y4C6A.3,Y4C6A.3,176.690519311537,-1.52235,0.0003311536434539,18.0,8.0,Y4C6A.3,WBGene00021153,Public name for WBGene00021153. History: N.A.
K11D12.5,swt-7,135.124873332026,-1.52172,0.004700051899273,5.0,6.0,K11D12.5,WBGene00019645,Sequence name for WBGene00019645(swt-7). History: N.A.
F44D12.1,magu-4,113.13211706523,-1.51861,0.0028357255104054,59.0,1.0,F44D12.1,WBGene00009678,Sequence name for WBGene00009678(magu-4). History: N.A.
F14H3.5,F14H3.5,212.529955133674,-1.51254,0.0009292954637592,13.0,7.0,F14H3.5,WBGene00008824,Public name for WBGene00008824. History: N.A.
T25G12.7,dhs-30,191.463606954179,-1.51215,0.0003493063756641,14.0,5.0,T25G12.7,WBGene00000993,Sequence name for WBGene00000993(dhs-30). History: N.A.
Y105C5A.1,Y105C5A.1,80.9381770448862,-1.51121,0.0447518614992775,29.0,4.0,Y105C5A.1,WBGene00013632,Public name for WBGene00013632. History: N.A.
Y52B11A.8,Y52B11A.8,604.285679868083,-1.50877,9.37086865340196e-07,2.0,15.0,Y52B11A.8,WBGene00013127,Public name for WBGene00013127. History: N.A.
C25A11.4,ajm-1,92.2095068733565,-1.50832,0.0171602255754537,51.0,11.0,C25A11.4,WBGene00000100,Sequence name for WBGene00000100(ajm-1). History: N.A.
Y71G12A.3,tub-2,169.312661419677,-1.50702,5.11313940109935e-05,24.0,30.0,Y71G12A.3,WBGene00022139,"Sequence name for WBGene00022139(tub-2). History: Split into Y71G12A.5(WBGene00303094). History of WBGene00022139: Renamed on 2008-05-02; Split into ""WBGene00303094"" on 2018-03-02"
K01G12.3,K01G12.3,169.533601837915,-1.50606,1.36432240497206e-05,19.0,8.0,K01G12.3,WBGene00010483,Public name for WBGene00010483. History: N.A.
Y105E8A.11,Y105E8A.11,341.903463674389,-1.50152,9.27752564465662e-06,4.0,3.0,Y105E8A.11,WBGene00013671,Public name for WBGene00013671. History: N.A.
F12E12.6,F12E12.6,46.4960691248611,-1.50033,0.0443208346380089,10.0,6.0,F12E12.6,WBGene00017407,Public name for WBGene00017407. History: N.A.
W04G3.5,W04G3.5,308.785336846699,-1.49818,3.59002376647396e-07,14.0,4.0,W04G3.5,WBGene00012258,Public name for WBGene00012258. History: N.A.
F25H2.1,tli-1,84.8081589837529,-1.49798,0.016612558177111,9.0,4.0,F25H2.1,WBGene00006578,Sequence name for WBGene00006578(tli-1). History: N.A.
F52D2.7,F52D2.7,119.267057209449,-1.49751,0.001024341621579,21.0,4.0,F52D2.7,WBGene00018689,Public name for WBGene00018689. History: N.A.
F09E10.8,toca-1,187.75880466229,-1.4971,0.0001651365027279,50.0,3.0,F09E10.8,WBGene00017298,Sequence name for WBGene00017298(toca-1). History: N.A.
C55B7.1,glh-2,2686.97444643449,-1.49409,3.0086314766543e-18,26.0,45.0,C55B7.1,WBGene00001599,Sequence name for WBGene00001599(glh-2). History: N.A.
Y105C5B.20,Y105C5B.20,156.965783085422,-1.49381,0.007665032515795,17.0,5.0,Y105C5B.20,WBGene00013659,Public name for WBGene00013659. History: N.A.
K09E9.2,erv-46,233.648199230532,-1.49377,4.15437791536208e-06,21.0,8.0,K09E9.2,WBGene00010725,Sequence name for WBGene00010725(ergi-3). History: Renamed on 2022-01-04
