# Supplemental Table 3
# Normalized siRNA counts (reads per million) for 5'UTR of genes with significant gene expression differences between control and postdauer animals (Hall et al 2010). Dauer and L3 siRNA counts normalized to total siRNAs.
Gene,...2,PD1/CON1 ratio,PD2/CON2 ratio,CON1 rpm,CON2 rpm,PD1 rpm,PD2 rpm,Input,Suggested Match,History
mac-1,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0,mac-1,WBGene00003119,Public name for WBGene00003119. History: N.A.
hst-2,,0.307144205722794,,0.303670143083334,0.0,0.0932705248990578,0.0,hst-2,WBGene00002029,Public name for WBGene00002029. History: N.A.
lin-53,,,,0.0,0.0,0.279811854509028,0.0,lin-53,WBGene00003036,Public name for WBGene00003036. History: N.A.
unc-84,,,1.07207524445815,0.0,0.253246685823934,0.0,0.271499502612911,unc-84,WBGene00006816,Public name for WBGene00006816. History: N.A.
C31E10.6,,,,0.0,0.0,0.0,0.0,C31E10.6,WBGene00007847,Public name for WBGene00007847. History: N.A.
fbxb-54,,,2.12926105998247,0.0,0.276269088785502,0.139905927254514,0.588249012827808,fbxb-54,WBGene00019418,Public name for WBGene00019418. History: N.A.
F15A4.2,,3.07046975399435,1.68648085234029,0.457928161343631,0.379870028735901,1.40605456890787,0.640643529841053,F15A4.2,WBGene00008838,Public name for WBGene00008838. History: N.A.
fbxb-82,,2.07322507312452,19.4234430617206,1.214680800086,0.0422078653862177,2.51830669058125,0.819822070085968,fbxb-82,WBGene00020542,Public name for WBGene00020542. History: N.A.
spat-3,,1.22857774432472,0.416918269742086,0.455505328501333,0.759740057471803,0.559623709018056,0.316749510214897,spat-3,WBGene00020496,Public name for WBGene00020496. History: N.A.
F34D10.4,,0.961495625993256,1.11900109465313,10.4766225555307,10.940256827594,10.073226762325,12.242159365864,F34D10.4,WBGene00009374,Public name for WBGene00009374. History: N.A.
F57G9.3,,0.737799726585632,1.83771759881493,0.748072984707775,0.344720401730283,0.551928043583494,0.633498748930292,F57G9.3,WBGene00010219,Public name for WBGene00010219. History: N.A.
clec-223,,,,0.0,0.0,0.0,0.180999758908442,clec-223,WBGene00007282,Public name for WBGene00007282. History: N.A.
npp-22,,,,0.0,0.0,0.0,0.0,npp-22,WBGene00007118,Public name for WBGene00007118. History: Renamed on 2008-01-28
tra-4,,,,0.0,0.0,0.0,0.0,tra-4,WBGene00018740,Public name for WBGene00018740. History: N.A.
rbg-3,,6.14288872162358,0.0,0.227752664250666,0.253246685823934,1.39905927254514,0.0,rbg-3,WBGene00007167,Public name for WBGene00007167. History: Renamed on 2008-06-23
sdz-14,,2.55911119573879,0.45888732784957,0.580406256092384,3.04318109239984,1.48532414804286,1.3964772396537,sdz-14,WBGene00008782,Public name for WBGene00008782. History: N.A.
btb-6,,1.22857774432472,19.2973736976204,0.455505328501333,0.0844154775257495,0.559623709018056,1.62899701567747,btb-6,WBGene00018438,Public name for WBGene00018438. History: N.A.
T19C9.8,,0.175511106332102,0.21441504889163,3.18853729950933,1.89935014367951,0.559623709018056,0.407249253919367,T19C9.8,WBGene00011844,Public name for WBGene00011844. History: N.A.
dnj-27,,0.0,0.799683166029391,0.455505328501333,0.679017676365424,0.0,0.542999005225822,dnj-27,WBGene00001045,Public name for WBGene00001045. History: N.A.
Y55B1BR.3,,0.0,,0.455505328501333,0.0,0.0,0.0,Y55B1BR.3,WBGene00021913,Sequence name for WBGene00021913(cec-8). History: N.A.
aph-2,,,,0.0,0.0,0.279811854509028,0.0,aph-2,WBGene00000148,Public name for WBGene00000148. History: N.A.
H01M10.1,,,,0.0,0.0,0.0,0.289599559953606,H01M10.1,WBGene00019143,Public name for WBGene00019143. History: N.A.
B0495.7,,,,0.0,0.0,0.0,0.0,B0495.7,WBGene00015206,Public name for WBGene00015206. History: N.A.
Y42H9AR.1,,,0.0,0.0,0.126623342911967,0.279811854509028,0.0,Y42H9AR.1,WBGene00021536,Public name for WBGene00021536. History: N.A.
cul-1,,,,0.0,0.0,0.0,0.0452500076019861,cul-1,WBGene00000836,Public name for WBGene00000836. History: N.A.
F40F4.6,,,,0.0,0.0,0.0,0.0,F40F4.6,WBGene00018237,Sequence name for WBGene00018237(irg-7). History: Renamed on 2016-09-23
C49G7.10,,,,0.0,0.0,0.0,0.0,C49G7.10,WBGene00016788,Public name for WBGene00016788. History: N.A.
cyc-2.2,,,,0.0,0.0,0.0,0.0,cyc-2.2,WBGene00013854,Public name for WBGene00013854. History: N.A.
Y57G11C.9,,5.07596594365738,3.27456990602114,4.32730062076266,1.32954510057566,21.9652305789587,4.3536883750429,Y57G11C.9,WBGene00013307,Public name for WBGene00013307. History: N.A.
F12A10.1,,0.618104338673979,0.300581849858956,6.11136308147533,4.5162324794446,3.77746003587188,1.35749751306456,F12A10.1,WBGene00017390,"Public name for WBGene00017390. History: Split into F12A10.9(WBGene00077704). History of WBGene00017390: Split into ""WBGene00077704"" on 2008-04-08"
pig-1,,0.479557114150626,0.4075091353153,0.131149321934768,0.156265614240973,0.0628935903498487,0.0636796653388531,pig-1,WBGene00021012,Public name for WBGene00021012. History: N.A.
egg-5,,0.409525914774905,0.268018811114538,0.683257992751999,0.506493371647869,0.279811854509028,0.135749751306456,egg-5,WBGene00020035,Public name for WBGene00020035. History: N.A.
C36F7.2,,0.307144436081179,0.0,0.911010657002666,0.253246685823934,0.279811854509028,0.0,C36F7.2,WBGene00007985,Sequence name for WBGene00007985(swah-1). History: N.A.
cyb-2.2,,0.307144436081179,0.476477409947959,0.455505328501333,0.0633116714559836,0.139905927254514,0.0301665812348232,cyb-2.2,WBGene00000867,Public name for WBGene00000867. History: N.A.
Y116A8C.40,,0.0,0.0,0.455505328501333,0.253246685823934,0.0,0.0,Y116A8C.40,WBGene00013812,Public name for WBGene00013812. History: N.A.
hsp-43,,,0.0,0.0,0.337662163349684,0.0,0.0,hsp-43,WBGene00002024,Public name for WBGene00002024. History: N.A.
C01G10.5,,,0.0,0.0,0.0782086545028907,0.0,0.0,C01G10.5,WBGene00007232,"Public name for WBGene00007232. History: Split into C01G10.18(WBGene00077583). History of WBGene00007232: Split into ""WBGene00077583"" on 2008-02-06"
C11H1.8,,,0.134009405557269,0.0,1.01298674329574,0.0,0.135749751306456,C11H1.8,WBGene00006517,"Public name for Dead gene WBGene00007532. History of WBGene00007532: Merged into ""WBGene00006517"" on 2018-09-17"
Y17G9B.9,,,8.57660195566522,0.0,0.126623342911967,0.139905927254514,1.08599801045164,Y17G9B.9,WBGene00003216,Sequence name for WBGene00003216(memi-1). History: Renamed on 2016-10-14
tba-2,,,,0.0,0.0,0.0,0.0,tba-2,WBGene00006529,Public name for WBGene00006529. History: N.A.
taf-11.1,,,0.357358414819384,0.0,0.759740057471803,0.279811854509028,0.271499502612911,taf-11.1,WBGene00006393,Public name for WBGene00006393. History: N.A.
kin-33,,1.11362427297999,0.0,0.279379865935672,0.257467548336562,0.311124200087861,0.0,kin-33,WBGene00017083,Public name for WBGene00017083. History: N.A.
F54F11.2,,0.409525914774905,0.0,1.451923234598,0.937012737548557,0.594600190831685,0.0,F54F11.2,WBGene00010070,Sequence name for WBGene00010070(nep-17). History: N.A.
prg-2,,0.201712404949399,0.0,0.0379588532926658,0.0506493371647869,0.007656771586785,0.0,prg-2,WBGene00004179,Public name for WBGene00004179. History: Renamed on 2007-11-05
Y39A1A.12,,0.0,0.186447649727871,0.315600055389448,0.323593043718735,0.0,0.0603331624696463,Y39A1A.12,WBGene00012650,Sequence name for WBGene00012650(orc-1). History: N.A.
Y54G11A.2,,0.0,0.853798580535983,0.455505328501333,1.01298674329574,0.0,0.864886643527669,Y54G11A.2,WBGene00013213,Public name for WBGene00013213. History: N.A.
T02G5.2,,,,0.0,0.0,0.0,0.0,T02G5.2,WBGene00020163,"Public name for Dead gene WBGene00020162. History of WBGene00020162: Merged into ""WBGene00020163"" on 2012-02-06"
F56C11.3,,,,0.0,0.0,0.0,0.0646426740746211,F56C11.3,WBGene00018955,Public name for WBGene00018955. History: N.A.
knl-3,,,,0.0,0.0,0.0,0.0,knl-3,WBGene00020392,Public name for WBGene00020392. History: N.A.
ztf-11,,,0.0,0.0,0.189935014367951,0.0,0.0,ztf-11,WBGene00009939,Public name for WBGene00009939. History: Renamed on 2008-02-20
ugt-39,,,,0.0,0.0,0.0,0.0,ugt-39,WBGene00017329,Public name for WBGene00017329. History: N.A.
fbxb-37,,1.15278885749949,4.15162402702876,35.0739102946026,91.7069561039922,40.4328129765546,380.732802407006,fbxb-37,WBGene00020537,"Public name for WBGene00020537. History: Split into T16A1.10(WBGene00269431). History of WBGene00020537: Split into ""WBGene00269431"" on 2016-04-19"
T09B4.8,,0.0,,0.227752664250666,0.0,0.0,0.0387856044447726,T09B4.8,WBGene00020382,Public name for WBGene00020382. History: N.A.
ZK899.5,,,,0.0,0.0,0.0,0.0,ZK899.5,WBGene00014143,Public name for WBGene00014143. History: N.A.
LLC1.2,,,,0.0,0.0,0.279811854509028,0.0,LLC1.2,WBGene00010793,Sequence name for WBGene00010793(nspg-9). History: N.A.
rsp-6,,,0.0,0.0,0.253246685823934,0.839435563527084,0.0,rsp-6,WBGene00004703,Public name for WBGene00004703. History: N.A.
F52D2.6,,,,0.0,0.0,0.0,0.0,F52D2.6,WBGene00018688,"Public name for WBGene00018688. History: Split into F52D2.12(WBGene00219451). History of WBGene00018688: Split into ""WBGene00219451"" on 2012-04-20"
rgs-7,,,0.0,0.0,0.0194804948136345,0.0,0.0,rgs-7,WBGene00004350,Public name for WBGene00004350. History: N.A.
tag-315,,12.2857774432472,0.268018811114538,0.227752664250666,0.253246685823934,2.79811854509028,0.0678748756532278,tag-315,WBGene00014114,Other name for WBGene00014114(tftc-3). History: Renamed on 2012-07-04
tac-1,,1.84286661648707,0.0,0.455505328501333,0.0027829278305192,0.839435563527084,0.0,tac-1,WBGene00006381,Public name for WBGene00006381. History: N.A.
F09C8.2,,1.47429329318966,1.59810175798704,1.13876332125333,2.03866494425154,1.67887112705417,3.25799403135493,F09C8.2,WBGene00008622,Public name for WBGene00008622. History: N.A.
C16A3.10,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0073378170571191,C16A3.10,WBGene00015814,Sequence name for WBGene00015814(oatr-1). History: N.A.
C24A1.2,,0.970919663678147,0.413442280649303,0.993191789607555,0.720936080789745,0.964309438333664,0.298065457444082,C24A1.2,WBGene00016029,Sequence name for WBGene00016029(elf-1). History: N.A.
M03B6.4,,0.409525914774905,0.0,2.049773978256,3.81276966023665,0.839435563527084,0.0,M03B6.4,WBGene00010836,Public name for WBGene00010836. History: N.A.
C49F5.6,,,0.268018811114538,0.0,0.253246685823934,0.0,0.0678748756532278,C49F5.6,WBGene00008210,Public name for WBGene00008210. History: N.A.
F56A8.8,,,,0.0,0.0,0.0,0.0156633493047441,F56A8.8,WBGene00010142,Public name for WBGene00010142. History: N.A.
sto-4,,,0.293719245057028,0.0,0.92435040325736,0.0,0.271499502612911,sto-4,WBGene00006066,Public name for WBGene00006066. History: N.A.
rgs-5,,,,0.0,0.0,0.0,0.0,rgs-5,WBGene00004348,Public name for WBGene00004348. History: N.A.
F52D10.2,,,0.0,0.0,0.164610345785557,0.0,0.0,F52D10.2,WBGene00009930,Public name for WBGene00009930. History: N.A.
wee-1.3,,4.91431097729886,0.0,0.227752664250666,0.506493371647869,1.11924741803611,0.0,wee-1.3,WBGene00006940,Public name for WBGene00006940. History: N.A.
dpy-26,,2.15001105256825,,0.911010657002666,0.0,1.9586829815632,0.0,dpy-26,WBGene00001085,Public name for WBGene00001085. History: N.A.
K08A2.1,,1.54214779622349,0.872495276453331,2.72164433779546,5.45113491236019,4.19717781763542,4.75608946234411,K08A2.1,WBGene00019511,Sequence name for WBGene00019511(lido-8). History: N.A.
ZC504.3,,1.30920386329461,1.80269096027212,2.7864570522246,1.2160500658568,3.64804033767695,2.19216246095837,ZC504.3,WBGene00013917,Sequence name for WBGene00013917(cdk-11.2). History: N.A.
C01G6.3,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.688255040116766,C01G6.3,WBGene00007225,Public name for WBGene00007225. History: N.A.
lin-15B,,0.73714664659483,0.0,1.13876332125333,0.276269088785502,0.839435563527084,0.0,lin-15B,WBGene00023497,Public name for WBGene00023497. History: N.A.
top-2,,0.468029616885606,0.152741901465899,4.78280594926399,1.77750505923567,2.23849483607222,0.271499502612911,top-2,WBGene00010785,Public name for WBGene00010785. History: Renamed on 2015-07-16
sta-1,,,,0.0,0.0,0.0,0.0633497934431784,sta-1,WBGene00013111,Public name for WBGene00013111. History: N.A.
cep-1,,,,0.0,0.0,0.279811854509028,0.0,cep-1,WBGene00000467,Public name for WBGene00000467. History: N.A.. Other name for WBGene00000366(cbp-1). History: N.A.. Other name for WBGene00004048(plx-2). History: N.A.
T22B7.4,,1.91112093561623,2.32283005368441,2.049773978256,0.253246685823934,3.91736596312639,0.588249012827808,T22B7.4,WBGene00020673,Public name for WBGene00020673. History: N.A.
aman-2,,1.84286661648707,,0.455505328501333,0.0,0.839435563527084,1.62899701567747,aman-2,WBGene00010284,Public name for WBGene00010284. History: N.A.
Y105C5B.19,,1.41684192131339,15.4328481600203,0.0362962588436359,0.0460356890424464,0.0514260611165052,0.710461798933984,Y105C5B.19,WBGene00013658,Public name for WBGene00013658. History: N.A.
aakb-2,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.271499502612911,aakb-2,WBGene00012928,Public name for WBGene00012928. History: N.A.
T12F5.1,,1.22857774432472,0.0824673264967809,0.911010657002666,3.29220691571115,1.11924741803611,0.271499502612911,T12F5.1,WBGene00020466,Sequence name for WBGene00020466(sld-2). History: N.A.
T28F2.4,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0,T28F2.4,WBGene00020902,Sequence name for WBGene00020902(jmjc-1). History: N.A.
Y46H3C.5,,1.10990384039543,2.815823805506,7.68358777860983,23.0124040226717,8.52804358349446,64.7988750689609,Y46H3C.5,WBGene00021605,Public name for WBGene00021605. History: N.A.
dpy-27,,0.614288872162358,1.07207524445815,0.455505328501333,0.557142708812655,0.279811854509028,0.597298905748405,dpy-27,WBGene00001086,Public name for WBGene00001086. History: N.A.
cpi-2,,0.0,,0.455505328501333,0.0,0.0,0.814498507838734,cpi-2,WBGene00000534,Public name for WBGene00000534. History: Renamed on 2006-01-04
C48B4.1,,,,0.0,0.0,0.0,0.0,C48B4.1,WBGene00008167,Sequence name for WBGene00008167(acox-1.5). History: Renamed on 2015-04-29; Renamed on 2017-01-05
ced-9,,,,0.0,0.0,0.0,0.0,ced-9,WBGene00000423,Public name for WBGene00000423. History: N.A.
tag-235,,,,0.0,0.0,0.279811854509028,0.0057766949170949,tag-235,WBGene00044069,Other name for WBGene00044069(hat-1). History: N.A.
smr-1,,,,0.0,0.0,0.0,0.0,smr-1,WBGene00004891,Public name for WBGene00004891. History: N.A.
C52B9.8,,,,0.0,0.0,0.0,0.0,C52B9.8,WBGene00016868,Public name for WBGene00016868. History: N.A.
mat-1,,3.68573323297415,0.0,0.227752664250666,0.759740057471803,0.839435563527084,0.0,mat-1,WBGene00003132,Public name for WBGene00003132. History: Renamed on 2015-03-03
Y119D3B.12,,2.45715548864943,17.5036899664744,0.227752664250666,0.253246685823934,0.559623709018056,4.4327514736993,Y119D3B.12,WBGene00022489,Public name for WBGene00022489. History: N.A.
T16H12.11,,1.02381478693726,0.107207524445815,2.733031971008,2.53246685823934,2.79811854509028,0.271499502612911,T16H12.11,WBGene00011819,Sequence name for WBGene00011819(hal-2). History: N.A.
fbxb-85,,0.698055536548134,0.514936951731632,35.0739102946026,54.8337969858073,24.48353726954,28.2359482717428,fbxb-85,WBGene00011267,Public name for WBGene00011267. History: N.A.
F36H5.4,,0.66770529582865,7.58110397384347,2.09532451110613,0.253246685823934,1.39905927254514,1.91988945626252,F36H5.4,WBGene00018103,Public name for WBGene00018103. History: N.A.
F28H6.4,,0.614288872162358,0.0476477886425845,0.911010657002666,1.1396100862077,0.559623709018056,0.0542999005225822,F28H6.4,WBGene00009233,Public name for WBGene00009233. History: N.A.
lin-5,,0.351022212664204,,0.797134324877332,0.0,0.279811854509028,0.0,lin-5,WBGene00002994,Public name for WBGene00002994. History: N.A.
Y34B4A.9,,0.017063716290926,0.0,0.227752664250666,0.0047782584681259,0.0038863068472758,0.0,Y34B4A.9,WBGene00021325,Sequence name for WBGene00021325(nspg-13). History: N.A.
ZK682.2,,0.0,0.51816456294578,0.227752664250666,0.0149701713391102,0.0,0.0077570122891534,ZK682.2,WBGene00022788,Sequence name for WBGene00022788(slc-17.7). History: N.A.
T01D1.3,,,,0.0,0.0,0.0,0.271499502612911,T01D1.3,WBGene00020148,Public name for WBGene00020148. History: N.A.
alg-1,,,,0.0,0.0,0.0,0.0,alg-1,WBGene00000105,Public name for WBGene00000105. History: N.A.
C24H12.5,,,,0.0,0.0,0.0,0.0,C24H12.5,WBGene00016074,Sequence name for WBGene00016074(dnsn-1). History: N.A.
dut-1,,,,0.0,0.0,0.0,0.271499502612911,dut-1,WBGene00010609,Public name for WBGene00010609. History: N.A.
icp-1,,,0.0,0.0,0.0316558357279918,0.0,0.0,icp-1,WBGene00002047,Public name for WBGene00002047. History: N.A.
rsp-2,,2.45715548864943,0.0,0.227752664250666,0.0422078653862177,0.559623709018056,0.0,rsp-2,WBGene00004699,Public name for WBGene00004699. History: N.A.
F59A6.5,,2.15001105256825,,0.911010657002666,0.0,1.9586829815632,0.542999005225822,F59A6.5,WBGene00019087,Public name for WBGene00019087. History: N.A.
C04F12.1,,0.692784148382026,0.0,0.49083022223194,0.270370973472663,0.340039397509115,0.0,C04F12.1,WBGene00007297,Public name for WBGene00007297. History: N.A.
nrde-3,,0.655655084813771,,0.227752664250666,0.0,0.149327192395833,0.0,nrde-3,WBGene00019862,Public name for WBGene00019862. History: Renamed on 2011-10-14
flh-1,,0.359147788238993,,0.241149986972548,0.0,0.0866084844550524,2.16423900861414,flh-1,WBGene00012435,Public name for WBGene00012435. History: N.A.
Y41D4B.4,,0.0,,0.455505328501333,0.0,0.0,0.0,Y41D4B.4,WBGene00021512,Public name for WBGene00021512. History: N.A.
ZK652.6,,0.0,,0.227752664250666,0.0,0.0,0.162899701567747,ZK652.6,WBGene00022785,Sequence name for WBGene00022785(kcmf-1). History: N.A.
btb-10,,0.0,,0.227752664250666,0.0,0.0,0.271499502612911,btb-10,WBGene00019313,Public name for WBGene00019313. History: N.A.
hmg-12,,0.0,0.357358414819384,0.227752664250666,2.27922017241541,0.0,0.814498507838734,hmg-12,WBGene00001977,Public name for WBGene00001977. History: N.A.
C31H2.4,,,,0.0,0.0,0.0,0.0,C31H2.4,WBGene00016294,Public name for WBGene00016294. History: N.A.
rnr-1,,,,0.0,0.0,0.279811854509028,0.0,rnr-1,WBGene00004391,Public name for WBGene00004391. History: N.A.
tbb-1,,4.30002210513651,1.07207524445815,0.455505328501333,0.253246685823934,1.9586829815632,0.271499502612911,tbb-1,WBGene00006536,Public name for WBGene00006536. History: N.A.
fbxb-43,,2.17332184065301,0.0,1.29904653624638,0.0671488652395878,2.8232462092489,0.0,fbxb-43,WBGene00021774,Public name for WBGene00021774. History: N.A.
F54B3.1,,1.40408885065682,2.29730409526747,1.59426864975466,1.77272680076754,2.23849483607222,4.07249253919367,F54B3.1,WBGene00010013,Public name for WBGene00010013. History: N.A.
C47C12.4,,1.2585430551619,33.2343325782027,4.66892961713866,0.379870028735901,5.87604894468959,12.6247268715004,C47C12.4,WBGene00016737,Sequence name for WBGene00016737(miro-2). History: N.A.
Y47G6A.27,,0.847484564388768,0.0,0.242122718601562,0.358766222666135,0.205195266702669,0.0,Y47G6A.27,WBGene00021651,Sequence name for WBGene00021651(miro-3). History: N.A.
tag-298,,0.640630083054567,1.61204538595231,2.04098705271654,1.50899823461735,1.30751770509509,2.43257364152509,tag-298,WBGene00007256,Other name for WBGene00007256(swsn-9). History: Renamed on 2012-08-29
F53B6.2,,0.0,,0.284690830313333,0.0,0.0,0.0129285348149242,F53B6.2,WBGene00009958,Sequence name for WBGene00009958(madd-4). History: N.A.
F41E6.5,,,,0.0,0.0,0.0,0.0,F41E6.5,WBGene00018286,Public name for WBGene00018286. History: N.A.
hrpf-1,,,,0.0,0.0,0.279811854509028,0.0,hrpf-1,WBGene00020936,Public name for WBGene00020936. History: N.A.
F21D5.3,,,,0.0,0.0,0.0,0.0,F21D5.3,WBGene00009008,Public name for WBGene00009008. History: N.A.
dcr-1,,,1.07207524445815,0.0,0.253246685823934,0.279811854509028,0.271499502612911,dcr-1,WBGene00000939,Public name for WBGene00000939. History: N.A.
scc-1,,,,0.0,0.0,0.0,0.271499502612911,scc-1,WBGene00004737,Public name for WBGene00004737. History: N.A.
C01G8.1,,,0.536037622229076,0.0,0.253246685823934,1.11924741803611,0.135749751306456,C01G8.1,WBGene00015312,Public name for WBGene00015312. History: N.A.
Y59C2A.3,,,0.536037622229076,0.0,0.253246685823934,0.0,0.135749751306456,Y59C2A.3,WBGene00021986,Public name for WBGene00021986. History: N.A.
hmp-2,,,,0.0,0.0,0.0,0.201685306012519,hmp-2,WBGene00001979,Public name for WBGene00001979. History: Renamed on 2011-04-19
T14F9.2,,,0.0,0.0,0.126623342911967,0.0,0.0,T14F9.2,WBGene00020508,Public name for WBGene00020508. History: N.A.
sop-2,,,0.0,0.0,0.253246685823934,0.0,0.0,sop-2,WBGene00004945,Public name for WBGene00004945. History: N.A.
F14B6.3,,18.1822960533479,,0.0030778495046835,0.0,0.0559623709018056,0.0,F14B6.3,WBGene00008784,Public name for WBGene00008784. History: N.A.
sor-3,,2.19117432552884,2.78643393955284,0.257590313041482,2.56859857589259,0.564425280441431,7.15723024895418,sor-3,WBGene00015429,Public name for WBGene00015429. History: N.A.
