gene,Input,Suggested Match,History
WBGene00019755,WBGene00019755,WBGene00019755,History: N.A.
WBGene00021620,WBGene00021620,WBGene00021620,History: N.A.
WBGene00011341,WBGene00011341,WBGene00011341,History: N.A.
WBGene00007925,WBGene00007925,WBGene00007925,History: N.A.
WBGene00016032,WBGene00016032,WBGene00016032,History: N.A.
WBGene00015632,WBGene00015632,WBGene00015632,History: N.A.
WBGene00019383,WBGene00019383,WBGene00019383,History: N.A.
WBGene00005058,WBGene00005058,WBGene00005058,History: N.A.
WBGene00016468,WBGene00016468,WBGene00016468,History: N.A.
WBGene00022130,WBGene00022130,WBGene00022130,History: N.A.
WBGene00003567,WBGene00003567,WBGene00003567,History: N.A.
WBGene00001948,WBGene00001948,WBGene00001948,History: N.A.
WBGene00008884,WBGene00008884,WBGene00008884,History: N.A.
WBGene00015574,WBGene00015574,WBGene00015574,History: N.A.
WBGene00010859,WBGene00010859,WBGene00010859,History: N.A.
WBGene00011492,WBGene00011492,WBGene00011492,History: N.A.
WBGene00010434,WBGene00010434,WBGene00010434,"History: Split into H40L08.9(WBGene00304794). History of WBGene00010434: Split into ""WBGene00304794"" on 2019-05-20"
WBGene00008283,WBGene00008283,WBGene00008283,History: N.A.
WBGene00005761,WBGene00005761,WBGene00005761,History: N.A.
WBGene00006902,WBGene00006902,WBGene00006902,History: N.A.
WBGene00007262,WBGene00007262,WBGene00007262,History: N.A.
WBGene00002135,WBGene00002135,WBGene00002135,History: Renamed on 2015-03-05
WBGene00018322,WBGene00018322,WBGene00018322,History: N.A.
WBGene00005640,WBGene00005640,WBGene00005640,History: N.A.
WBGene00017091,WBGene00017091,WBGene00017091,History: N.A.
WBGene00008706,WBGene00008706,WBGene00008706,History: N.A.
WBGene00014092,WBGene00014092,WBGene00014092,History: N.A.
WBGene00007895,WBGene00007895,WBGene00007895,History: N.A.
WBGene00003169,WBGene00003169,WBGene00003169,History: N.A.
WBGene00015959,WBGene00015959,WBGene00015959,History: N.A.
WBGene00013089,WBGene00013089,WBGene00013089,History: N.A.
WBGene00016514,WBGene00016514,WBGene00016514,History: N.A.
WBGene00005161,WBGene00005161,WBGene00005161,History: N.A.
WBGene00015900,WBGene00015900,WBGene00015900,History: N.A.
WBGene00022847,WBGene00022847,WBGene00022847,History: N.A.
WBGene00015279,WBGene00015279,WBGene00015279,History: N.A.
WBGene00020219,WBGene00020219,WBGene00020219,History: N.A.
WBGene00017991,WBGene00017991,WBGene00017991,History: N.A.
WBGene00001150,WBGene00001150,WBGene00001150,History: Renamed on 2014-09-24
WBGene00018540,WBGene00018540,WBGene00018540,History: N.A.
WBGene00016835,WBGene00016835,WBGene00016835,History: N.A.
WBGene00007132,WBGene00007132,WBGene00007132,History: N.A.
WBGene00011141,WBGene00011141,WBGene00011141,History: N.A.
WBGene00009235,WBGene00009235,WBGene00009235,History: N.A.
WBGene00017592,WBGene00017592,WBGene00017592,History: N.A.
WBGene00021531,WBGene00021531,WBGene00021531,History: N.A.
WBGene00001957,WBGene00001957,WBGene00001957,History: N.A.
WBGene00019518,WBGene00019518,WBGene00019518,History: N.A.
WBGene00001442,WBGene00001442,WBGene00001442,History: N.A.
WBGene00007947,WBGene00007947,WBGene00007947,"History: Split into C35A5.11(WBGene00044024). History of WBGene00007947: Split into ""WBGene00044024"" on 2004-12-13"
WBGene00006021,WBGene00006021,WBGene00006021,History: N.A.
WBGene00018809,WBGene00018809,WBGene00018809,History: N.A.
WBGene00011724,WBGene00011724,WBGene00011724,History: N.A.
WBGene00015214,WBGene00015214,WBGene00015214,History: N.A.
WBGene00005140,WBGene00005140,WBGene00005140,History: N.A.
WBGene00022405,WBGene00022405,WBGene00022405,History: N.A.
WBGene00005892,WBGene00005892,WBGene00005892,History: N.A.
WBGene00011343,WBGene00011343,WBGene00013960,"History: Merged into ""WBGene00013960"" on 2011-07-08"
WBGene00001440,WBGene00001440,WBGene00001440,History: N.A.
WBGene00011798,WBGene00011798,WBGene00011798,History: N.A.
WBGene00019961,WBGene00019961,WBGene00019961,History: N.A.
WBGene00011519,WBGene00011519,WBGene00011519,History: N.A.
WBGene00017691,WBGene00017691,WBGene00017691,History: N.A.
WBGene00012299,WBGene00012299,WBGene00012299,History: N.A.
WBGene00000529,WBGene00000529,WBGene00000529,History: N.A.
WBGene00008401,WBGene00008401,WBGene00008401,History: N.A.
WBGene00012278,WBGene00012278,WBGene00012278,History: N.A.
WBGene00001373,WBGene00001373,WBGene00001373,History: N.A.
WBGene00012162,WBGene00012162,WBGene00012162,History: N.A.
WBGene00004112,WBGene00004112,WBGene00004112,History: N.A.
WBGene00010395,WBGene00010395,WBGene00010395,History: N.A.
WBGene00009710,WBGene00009710,WBGene00009710,History: N.A.
WBGene00019300,WBGene00019300,WBGene00019300,History: N.A.
WBGene00022474,WBGene00022474,WBGene00022474,History: N.A.
WBGene00017809,WBGene00017809,WBGene00017809,History: N.A.
WBGene00020354,WBGene00020354,WBGene00020354,History: N.A.
WBGene00043743,WBGene00043743,WBGene00043743,History: Killed on 2004-10-04; Resurrected on 2005-06-22
WBGene00022627,WBGene00022627,WBGene00022627,History: N.A.
WBGene00000135,WBGene00000135,WBGene00000135,History: N.A.
WBGene00013390,WBGene00013390,WBGene00013390,History: N.A.
WBGene00005053,WBGene00005053,WBGene00005053,History: N.A.
WBGene00019111,WBGene00019111,WBGene00019111,History: N.A.
WBGene00005271,WBGene00005271,WBGene00005271,History: N.A.
WBGene00007537,WBGene00007537,WBGene00007537,"History: Split into C12D8.21(WBGene00195157). History of WBGene00007537: Split into ""WBGene00195157"" on 2010-05-26"
WBGene00009279,WBGene00009279,WBGene00009279,"History: Split into F31B9.7(WBGene00304797). History of WBGene00009279: Split into ""WBGene00304797"" on 2019-05-20"
WBGene00022662,WBGene00022662,WBGene00022662,History: N.A.
WBGene00044192,WBGene00044192,WBGene00044192,History: N.A.
WBGene00006025,WBGene00006025,WBGene00006025,History: N.A.
WBGene00017597,WBGene00017597,WBGene00017597,History: N.A.
WBGene00002989,WBGene00002989,WBGene00002989,History: Renamed on 2015-03-03
WBGene00001772,WBGene00001772,WBGene00001772,History: N.A.
WBGene00003887,WBGene00003887,WBGene00003887,History: N.A.
WBGene00017464,WBGene00017464,WBGene00017464,History: N.A.
WBGene00008342,WBGene00008342,WBGene00008342,History: N.A.
WBGene00011671,WBGene00011671,WBGene00011671,History: Renamed on 2004-08-25
WBGene00008903,WBGene00008903,WBGene00008903,History: N.A.
WBGene00021003,WBGene00021003,WBGene00021003,History: N.A.
WBGene00000845,WBGene00000845,WBGene00000845,History: N.A.
WBGene00007082,WBGene00007082,WBGene00007082,History: N.A.
WBGene00044350,WBGene00044350,WBGene00044350,History: N.A.
WBGene00008541,WBGene00008541,WBGene00008541,History: N.A.
WBGene00000246,WBGene00000246,WBGene00000246,History: N.A.
WBGene00003909,WBGene00003909,WBGene00003909,History: N.A.
WBGene00005278,WBGene00005278,WBGene00005278,History: N.A.
WBGene00020225,WBGene00020225,WBGene00020225,History: N.A.
WBGene00015183,WBGene00015183,WBGene00015183,History: N.A.
WBGene00007155,WBGene00007155,WBGene00007155,History: N.A.
WBGene00018591,WBGene00018591,WBGene00018591,History: N.A.
WBGene00005052,WBGene00005052,WBGene00005052,History: N.A.
WBGene00015768,WBGene00015768,WBGene00015768,History: N.A.
WBGene00013777,WBGene00013777,WBGene00013777,History: N.A.
WBGene00005897,WBGene00005897,WBGene00005897,History: N.A.
WBGene00009325,WBGene00009325,WBGene00009325,History: N.A.
WBGene00017485,WBGene00017485,WBGene00017485,History: N.A.
WBGene00009340,WBGene00009340,WBGene00009340,History: N.A.
WBGene00018272,WBGene00018272,WBGene00018273,"History: Merged into ""WBGene00018273"" on 2019-10-23"
WBGene00017690,WBGene00017690,WBGene00017690,History: Renamed on 2006-06-29
WBGene00006024,WBGene00006024,WBGene00006024,History: N.A.
WBGene00009941,WBGene00009941,WBGene00009941,History: N.A.
WBGene00021162,WBGene00021162,WBGene00021162,History: N.A.
WBGene00005090,WBGene00005090,WBGene00005090,History: N.A.
WBGene00004124,WBGene00004124,WBGene00004124,History: N.A.
WBGene00000134,WBGene00000134,WBGene00000134,History: N.A.
WBGene00017170,WBGene00017170,WBGene00017170,History: N.A.
WBGene00005947,WBGene00005947,WBGene00005947,History: N.A.
WBGene00019356,WBGene00019356,WBGene00019356,"History: Split into K03B4.9(WBGene00219236). History of WBGene00019356: Split into ""WBGene00219236"" on 2011-09-19"
WBGene00020384,WBGene00020384,WBGene00020384,History: N.A.
WBGene00020651,WBGene00020651,WBGene00020651,History: N.A.
WBGene00021360,WBGene00021360,WBGene00021360,History: N.A.
WBGene00003024,WBGene00003024,WBGene00003024,History: N.A.
WBGene00022744,WBGene00022744,WBGene00022744,"History: Split into ZK470.14(WBGene00219362). History of WBGene00022744: Split into ""WBGene00219362"" on 2012-02-13"
WBGene00009895,WBGene00009895,WBGene00009895,History: N.A.
WBGene00009433,WBGene00009433,WBGene00009433,History: N.A.
WBGene00007753,WBGene00007753,WBGene00007753,History: N.A.
WBGene00016698,WBGene00016698,WBGene00016698,History: N.A.
WBGene00044159,WBGene00044159,WBGene00044159,History: N.A.
WBGene00010238,WBGene00010238,WBGene00010238,History: N.A.
WBGene00022705,WBGene00022705,WBGene00022705,History: N.A.
WBGene00009316,WBGene00009316,WBGene00009316,History: N.A.
WBGene00011458,WBGene00011458,WBGene00011458,History: N.A.
WBGene00019565,WBGene00019565,WBGene00019565,History: N.A.
WBGene00018049,WBGene00018049,WBGene00018049,History: N.A.
WBGene00016927,WBGene00016927,WBGene00016927,History: N.A.
WBGene00015785,WBGene00015785,WBGene00015785,History: N.A.
WBGene00001479,WBGene00001479,WBGene00001479,History: N.A.
WBGene00013230,WBGene00013230,WBGene00013230,History: N.A.
WBGene00019214,WBGene00019214,WBGene00019214,History: N.A.
WBGene00011927,WBGene00011927,WBGene00011927,History: N.A.
WBGene00012432,WBGene00012432,WBGene00012432,History: N.A.
WBGene00010098,WBGene00010098,WBGene00010098,History: N.A.
WBGene00017486,WBGene00017486,WBGene00017486,History: N.A.
WBGene00005125,WBGene00005125,WBGene00005125,History: N.A.
WBGene00010122,WBGene00010122,WBGene00010122,History: N.A.
WBGene00022669,WBGene00022669,WBGene00022669,History: N.A.
WBGene00015820,WBGene00015820,WBGene00015820,History: N.A.
WBGene00016682,WBGene00016682,WBGene00016682,History: N.A.
WBGene00004742,WBGene00004742,WBGene00004742,History: N.A.
WBGene00022893,WBGene00022893,WBGene00022893,History: N.A.
WBGene00003701,WBGene00003701,WBGene00003701,History: N.A.
WBGene00008141,WBGene00008141,WBGene00008141,History: N.A.
WBGene00000053,WBGene00000053,WBGene00000053,History: N.A.
WBGene00017845,WBGene00017845,WBGene00017845,History: N.A.
WBGene00045460,WBGene00045460,WBGene00045460,History: N.A.
WBGene00005437,WBGene00005437,WBGene00005437,History: N.A.
WBGene00010472,WBGene00010472,WBGene00010472,History: N.A.
WBGene00006217,WBGene00006217,WBGene00006217,History: N.A.
WBGene00012306,WBGene00012306,WBGene00012306,History: N.A.
WBGene00001553,WBGene00001553,WBGene00001553,History: N.A.
WBGene00022395,WBGene00022395,WBGene00022395,History: N.A.
WBGene00019963,WBGene00019963,WBGene00019963,History: N.A.
WBGene00016737,WBGene00016737,WBGene00016737,History: N.A.
WBGene00006830,WBGene00006830,WBGene00006830,History: N.A.
WBGene00017063,WBGene00017063,WBGene00017063,History: N.A.
WBGene00009787,WBGene00009787,WBGene00009787,History: N.A.
WBGene00014216,WBGene00014216,WBGene00014216,History: N.A.
WBGene00000058,WBGene00000058,WBGene00000058,History: N.A.
WBGene00018068,WBGene00018068,WBGene00018068,History: N.A.
WBGene00017637,WBGene00017637,WBGene00017637,History: N.A.
WBGene00000674,WBGene00000674,WBGene00000674,History: N.A.
WBGene00021110,WBGene00021110,WBGene00021110,History: N.A.
WBGene00011009,WBGene00011009,WBGene00011009,History: N.A.
WBGene00016626,WBGene00016626,WBGene00016626,History: N.A.
WBGene00001446,WBGene00001446,WBGene00001446,History: N.A.
WBGene00007864,WBGene00007864,WBGene00007864,History: N.A.
WBGene00003658,WBGene00003658,WBGene00003658,History: N.A.
WBGene00044155,WBGene00044155,WBGene00044155,History: N.A.
WBGene00044770,WBGene00044770,WBGene00044770,History: N.A.
WBGene00015287,WBGene00015287,WBGene00015287,History: N.A.
WBGene00018583,WBGene00018583,WBGene00000497,"History: Merged into ""WBGene00000497"" on 2015-04-30. Remark: F48A11.3 merged into F48A11.2 based on briggsae homology"
WBGene00010800,WBGene00010800,WBGene00010800,History: N.A.
WBGene00007204,WBGene00007204,WBGene00007204,History: N.A.
WBGene00020984,WBGene00020984,WBGene00020984,"History: Split into W03D8.14(WBGene00255550). History of WBGene00020984: Split into ""WBGene00255550"" on 2014-06-30"
WBGene00007340,WBGene00007340,WBGene00007340,History: N.A.
WBGene00005470,WBGene00005470,WBGene00005470,History: N.A.
WBGene00020727,WBGene00020727,WBGene00020727,History: N.A.
WBGene00019817,WBGene00019817,WBGene00019817,History: N.A.
WBGene00014193,WBGene00014193,WBGene00014193,History: N.A.
WBGene00011130,WBGene00011130,WBGene00011130,History: N.A.
WBGene00015151,WBGene00015151,WBGene00015151,History: N.A.
WBGene00002138,WBGene00002138,WBGene00002138,History: N.A.
WBGene00044547,WBGene00044547,WBGene00044547,History: N.A.
WBGene00018324,WBGene00018324,WBGene00018324,History: N.A.
WBGene00020765,WBGene00020765,WBGene00020765,History: N.A.
WBGene00008550,WBGene00008550,WBGene00008550,"History: Split into F07B10.7(WBGene00077514). History of WBGene00008550: Split into ""WBGene00077514"" on 2007-12-19"
WBGene00015263,WBGene00015263,WBGene00015263,History: N.A.
WBGene00017893,WBGene00017893,WBGene00017893,History: N.A.
WBGene00008592,WBGene00008592,WBGene00008592,History: N.A.
WBGene00044472,WBGene00044472,WBGene00044472,History: N.A.
WBGene00005689,WBGene00005689,WBGene00005689,History: N.A.
WBGene00000673,WBGene00000673,WBGene00000673,History: N.A.
WBGene00016215,WBGene00016215,WBGene00016215,History: N.A.
WBGene00004904,WBGene00004904,WBGene00004904,History: N.A.
WBGene00006274,WBGene00006274,WBGene00006274,History: N.A.
WBGene00017602,WBGene00017602,WBGene00017602,History: N.A.
WBGene00000428,WBGene00000428,WBGene00000428,History: N.A.
WBGene00017184,WBGene00017184,WBGene00017184,History: N.A.
WBGene00017449,WBGene00017449,WBGene00017449,History: N.A.
WBGene00016448,WBGene00016448,WBGene00016448,History: N.A.
WBGene00018829,WBGene00018829,WBGene00018829,History: N.A.
WBGene00009629,WBGene00009629,WBGene00009629,History: Renamed on 2019-11-21
WBGene00019906,WBGene00019906,WBGene00019906,History: N.A.
WBGene00018043,WBGene00018043,WBGene00018043,History: N.A.
WBGene00008099,WBGene00008099,WBGene00008099,History: N.A.
WBGene00003091,WBGene00003091,WBGene00003091,History: N.A.
WBGene00003404,WBGene00003404,WBGene00003404,History: N.A.
WBGene00010995,WBGene00010995,WBGene00010995,History: N.A.
WBGene00015286,WBGene00015286,WBGene00015286,History: N.A.
WBGene00044078,WBGene00044078,WBGene00044078,History: N.A.
WBGene00012038,WBGene00012038,WBGene00012038,History: N.A.
WBGene00045456,WBGene00045456,WBGene00045456,History: N.A.
WBGene00016628,WBGene00016628,WBGene00016628,History: N.A.
WBGene00016183,WBGene00016183,WBGene00016183,History: N.A.
WBGene00044548,WBGene00044548,WBGene00044548,History: N.A.
WBGene00004234,WBGene00004234,WBGene00004234,History: N.A.
WBGene00016242,WBGene00016242,WBGene00016242,History: N.A.
WBGene00001759,WBGene00001759,WBGene00001759,History: N.A.
WBGene00008226,WBGene00008226,WBGene00008226,History: N.A.
WBGene00008154,WBGene00008154,WBGene00008154,History: N.A.
WBGene00044441,WBGene00044441,WBGene00044441,History: N.A.
WBGene00015786,WBGene00015786,WBGene00015786,History: N.A.
WBGene00006584,WBGene00006584,WBGene00006584,History: N.A.
WBGene00013874,WBGene00013874,WBGene00013874,History: N.A.
WBGene00018050,WBGene00018050,WBGene00018050,History: N.A.
WBGene00011422,WBGene00011422,WBGene00011422,History: N.A.
WBGene00017634,WBGene00017634,WBGene00017634,History: N.A.
WBGene00044135,WBGene00044135,WBGene00044135,History: N.A.
WBGene00010516,WBGene00010516,WBGene00010516,History: N.A.
WBGene00011816,WBGene00011816,WBGene00011816,History: N.A.
WBGene00019379,WBGene00019379,WBGene00019379,History: N.A.
WBGene00007913,WBGene00007913,WBGene00007913,History: N.A.
WBGene00001368,WBGene00001368,WBGene00001368,History: Renamed on 2004-11-09
WBGene00018738,WBGene00018738,WBGene00018738,History: N.A.
WBGene00001500,WBGene00001500,WBGene00001500,History: N.A.
WBGene00000977,WBGene00000977,WBGene00000977,History: N.A.
WBGene00006055,WBGene00006055,WBGene00006055,History: N.A.
WBGene00007431,WBGene00007431,WBGene00007431,History: N.A.
WBGene00022633,WBGene00022633,WBGene00022633,History: N.A.
WBGene00009791,WBGene00009791,WBGene00009791,History: N.A.
WBGene00021881,WBGene00021881,WBGene00021881,History: N.A.
WBGene00009599,WBGene00009599,WBGene00009599,History: N.A.
WBGene00020237,WBGene00020237,WBGene00020237,History: N.A.
WBGene00017331,WBGene00017331,WBGene00017331,History: N.A.
WBGene00007999,WBGene00007999,WBGene00007999,History: N.A.
WBGene00004005,WBGene00004005,WBGene00004005,History: N.A.
WBGene00006672,WBGene00006672,WBGene00006672,History: N.A.
WBGene00008285,WBGene00008285,WBGene00008285,History: N.A.
WBGene00018429,WBGene00018429,WBGene00018429,History: N.A.
WBGene00044383,WBGene00044383,WBGene00044383,"History: Split into T05A7.12(WBGene00271414), T05A7.13(WBGene00271415). History of WBGene00044383: Split into ""WBGene00271414"" on 2016-10-20; Split into ""WBGene00271415"" on 2016-10-20"
WBGene00015682,WBGene00015682,WBGene00015682,History: N.A.
WBGene00007279,WBGene00007279,WBGene00007279,History: N.A.
WBGene00022577,WBGene00022577,WBGene00022577,History: N.A.
WBGene00005128,WBGene00005128,WBGene00005128,History: N.A.
WBGene00007283,WBGene00007283,WBGene00007283,History: N.A.
WBGene00013875,WBGene00013875,WBGene00013875,History: N.A.
WBGene00007695,WBGene00007695,WBGene00007695,History: N.A.
WBGene00000980,WBGene00000980,WBGene00000980,History: N.A.
WBGene00011227,WBGene00011227,WBGene00011227,History: N.A.
WBGene00014006,WBGene00014006,WBGene00014006,History: N.A.
WBGene00011676,WBGene00011676,WBGene00011676,History: N.A.
WBGene00008223,WBGene00008223,WBGene00008223,History: N.A.
WBGene00003693,WBGene00003693,WBGene00003693,History: N.A.
WBGene00016254,WBGene00016254,WBGene00016254,History: N.A.
